logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-9.6395e-01,-1.2277e+00,1.7117e+00,1.7967e+00,1.7742e+00,2.3793e+00,3.2942e+00,2.8299e+01,-9.4303e+02
-8.4125e-01,-1.9560e+00,1.7059e+00,1.5953e+00,7.1134e-01,1.9979e+00,3.3893e+00,2.8317e+01,-9.4720e+02
-8.6430e-01,-1.8346e+00,1.7011e+00,1.5517e+00,1.2534e+00,2.1402e+00,3.3564e+00,2.8267e+01,-8.8779e+02
-7.0461e-01,-1.2359e+00,1.6785e+00,1.9213e+00,1.9499e+00,1.8743e+00,3.2716e+00,2.8254e+01,-9.5931e+02
-8.8632e-01,-1.0698e+00,1.6546e+00,1.2107e+00,2.2030e+00,2.5280e+00,3.0746e+00,2.8059e+01,-9.5739e+02
-7.2765e-01,-1.9029e+00,1.7238e+00,1.4785e+00,4.7345e-01,2.1911e+00,3.3141e+00,2.8173e+01,-9.3702e+02
-8.2320e-01,-1.3036e+00,1.6740e+00,1.6988e+00,1.6062e+00,2.8605e+00,3.0397e+00,2.8227e+01,-9.4201e+02
-9.6124e-01,-1.7030e+00,1.6743e+00,1.5561e+00,1.6424e+00,2.5315e+00,3.2535e+00,2.8232e+01,-9.2952e+02
-9.9408e-01,-1.8488e+00,1.6189e+00,1.5774e+00,1.4208e+00,2.4652e+00,3.2411e+00,2.8165e+01,-9.5063e+02
-8.2336e-01,-1.8554e+00,1.7126e+00,1.5572e+00,1.3873e+00,2.8323e+00,3.1762e+00,2.8343e+01,-9.3571e+02
-8.4274e-01,-1.4373e+00,1.7223e+00,1.2706e+00,9.4150e-01,2.5578e+00,3.2697e+00,2.8202e+01,-8.9842e+02
-9.5045e-01,-1.2155e+00,1.7210e+00,1.5192e+00,5.6741e-01,2.4600e+00,3.2539e+00,2.8158e+01,-9.4366e+02
-8.6193e-01,-1.5040e+00,1.6257e+00,1.7737e+00,1.5423e+00,1.7967e+00,3.2845e+00,2.8157e+01,-9.5311e+02
-8.0992e-01,-1.3480e+00,1.6140e+00,1.7914e+00,1.2686e+00,1.8733e+00,3.2457e+00,2.8019e+01,-9.2689e+02
-9.9400e-01,-1.3509e+00,1.6911e+00,1.3199e+00,7.8037e-01,2.1668e+00,3.3114e+00,2.8135e+01,-9.2639e+02
-7.9185e-01,-1.0637e+00,1.7068e+00,1.1733e+00,8.3457e-01,2.7439e+00,3.1002e+00,2.8032e+01,-9.2585e+02
-7.4986e-01,-1.3163e+00,1.7292e+00,1.5903e+00,7.2158e-01,2.2072e+00,3.3238e+00,2.8211e+01,-8.8764e+02
-9.7080e-01,-1.5662e+00,1.7117e+00,6.5794e-01,8.0347e-01,2.8226e+00,3.1603e+00,2.8182e+01,-9.3896e+02
-8.3056e-01,-1.0682e+00,1.6743e+00,1.8128e+00,6.5294e-01,2.8557e+00,2.9806e+00,2.8130e+01,-9.2778e+02
-9.7513e-01,-1.5241e+00,1.6111e+00,1.5980e+00,5.4009e-01,2.4308e+00,3.2023e+00,2.8001e+01,-9.5713e+02
-9.8647e-01,-1.5247e+00,1.6937e+00,1.0376e+00,5.4761e-01,2.8118e+00,3.1598e+00,2.8169e+01,-9.0433e+02
-8.8039e-01,-1.9744e+00,1.5745e+00,1.7445e+00,5.9374e-01,2.5878e+00,3.1453e+00,2.8073e+01,-9.5924e+02
-9.7422e-01,-1.1198e+00,1.7112e+00,1.8880e+00,1.9440e+00,2.6490e+00,3.2706e+00,2.8410e+01,-9.3424e+02
-9.1657e-01,-1.2952e+00,1.6805e+00,1.4733e+00,1.0492e+00,2.7395e+00,3.1380e+00,2.8098e+01,-9.3771e+02
-9.9208e-01,-1.4729e+00,1.7229e+00,1.3425e+00,1.3915e+00,2.6288e+00,3.2766e+00,2.8298e+01,-9.2357e+02
-7.0976e-01,-1.3910e+00,1.7204e+00,1.6490e+00,1.2006e+00,2.2787e+00,3.3061e+00,2.8229e+01,-9.5167e+02
-9.5740e-01,-1.1461e+00,1.7271e+00,1.0088e+00,1.6961e+00,2.2673e+00,3.3073e+00,2.8159e+01,-9.5881e+02
-7.5022e-01,-1.2813e+00,1.7122e+00,1.0064e+00,7.0953e-01,2.3922e+00,3.2559e+00,2.8057e+01,-9.4645e+02
-7.8669e-01,-1.9533e+00,1.7082e+00,8.1215e-01,1.5521e+00,2.4858e+00,3.2186e+00,2.8086e+01,-9.3298e+02
-6.6271e-01,-1.4663e+00,1.6545e+00,2.0144e+00,9.0272e-01,1.9220e+00,3.3218e+00,2.8269e+01,-9.5293e+02
-9.9349e-01,-1.3540e+00,1.6978e+00,1.9917e-01,1.6105e+00,2.1230e+00,3.2975e+00,2.8096e+01,-9.3817e+02
-8.7216e-01,-1.4082e+00,1.6082e+00,1.9159e+00,1.5944e+00,2.2988e+00,3.2425e+00,2.8182e+01,-9.5828e+02
-9.7612e-01,-1.4025e+00,1.7236e+00,1.3123e+00,3.8799e-01,2.9421e+00,3.1135e+00,2.8264e+01,-9.5186e+02
-8.5860e-01,-1.3107e+00,1.6641e+00,1.5764e+00,5.6671e-01,2.2391e+00,3.2390e+00,2.8017e+01,-8.8949e+02
-8.4996e-01,-1.5088e+00,1.6189e+00,1.7188e+00,1.1743e+00,2.4979e+00,3.1738e+00,2.8078e+01,-9.4798e+02
-7.1355e-01,-1.4344e+00,1.7296e+00,1.7676e+00,1.4499e+00,2.5889e+00,3.2619e+00,2.8307e+01,-9.4055e+02
-8.6027e-01,-1.4921e+00,1.6594e+00,9.3505e-01,1.3377e+00,2.4157e+00,3.2082e+00,2.8003e+01,-9.5882e+02
-8.9075e-01,-1.3859e+00,1.7177e+00,1.2433e+00,1.0902e+00,1.9120e+00,3.3336e+00,2.8133e+01,-9.1118e+02
-9.6676e-01,-1.4873e+00,1.6765e+00,1.2320e+00,1.3124e+00,2.6973e+00,3.1729e+00,2.8139e+01,-9.5145e+02
