logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.2226e-01,-1.0128e+00,1.2627e+00,1.1120e+00,1.5112e+00,2.8476e+00,4.2817e+00,3.1004e+01,-1.8191e+02
1.5162e-01,-1.0185e+00,1.2593e+00,5.0229e-01,1.2567e+00,2.9276e+00,4.2622e+00,3.1002e+01,-1.8252e+02
2.0685e-01,-1.0038e+00,1.2585e+00,4.4529e-01,1.9273e+00,2.7836e+00,4.2877e+00,3.1011e+01,-1.8255e+02
2.1963e-01,-1.0203e+00,1.2558e+00,1.0200e+00,1.6971e+00,2.7231e+00,4.2862e+00,3.1000e+01,-1.8196e+02
2.3830e-01,-1.0722e+00,1.2446e+00,9.3468e-01,1.5998e+00,2.7912e+00,4.2810e+00,3.1002e+01,-1.8262e+02
1.5176e-01,-1.0162e+00,1.2533e+00,7.1145e-01,1.1589e+00,2.9380e+00,4.2707e+00,3.1020e+01,-1.8250e+02
2.2540e-01,-1.0110e+00,1.2494e+00,8.1008e-01,2.2486e+00,2.8740e+00,4.2708e+00,3.1006e+01,-1.8266e+02
2.2424e-01,-1.0137e+00,1.2566e+00,5.4070e-01,1.6712e+00,3.0235e+00,4.2695e+00,3.1003e+01,-1.8237e+02
2.0304e-01,-1.0006e+00,1.2550e+00,6.3863e-01,1.6124e+00,3.1223e+00,4.2567e+00,3.1001e+01,-1.8274e+02
1.7128e-01,-1.0172e+00,1.2487e+00,7.8039e-01,1.1266e+00,2.7853e+00,4.2894e+00,3.1026e+01,-1.8222e+02
2.2695e-01,-1.0380e+00,1.2506e+00,8.2511e-01,1.1259e+00,3.0319e+00,4.2705e+00,3.1013e+01,-1.8053e+02
1.3457e-01,-1.0076e+00,1.2588e+00,6.1277e-01,1.5307e+00,2.8325e+00,4.2608e+00,3.1002e+01,-1.8276e+02
1.9318e-01,-1.0186e+00,1.2441e+00,6.2015e-01,1.4610e+00,2.8364e+00,4.2835e+00,3.1017e+01,-1.8238e+02
1.9796e-01,-1.0219e+00,1.2577e+00,3.8291e-01,1.9749e+00,3.0428e+00,4.2529e+00,3.1001e+01,-1.8298e+02
1.9502e-01,-1.0100e+00,1.2531e+00,6.5150e-01,2.2617e+00,2.8468e+00,4.2664e+00,3.1019e+01,-1.8228e+02
2.2608e-01,-1.0280e+00,1.2629e+00,4.3020e-01,2.3569e+00,2.7449e+00,4.2652e+00,3.1003e+01,-1.8255e+02
2.0987e-01,-1.0244e+00,1.2525e+00,4.2925e-01,1.1128e+00,3.1501e+00,4.2558e+00,3.1006e+01,-1.8046e+02
2.4047e-01,-1.0448e+00,1.2640e+00,5.5310e-01,1.8702e+00,2.7532e+00,4.2842e+00,3.1001e+01,-1.8027e+02
2.3792e-01,-1.0587e+00,1.2590e+00,4.6916e-01,1.9731e+00,2.8349e+00,4.2742e+00,3.1003e+01,-1.8294e+02
1.8824e-01,-1.0168e+00,1.2500e+00,4.2584e-01,2.2847e+00,2.8165e+00,4.2669e+00,3.1018e+01,-1.8284e+02
1.9841e-01,-1.0323e+00,1.2541e+00,6.0909e-01,1.2960e+00,3.1114e+00,4.2528e+00,3.1009e+01,-1.8276e+02
2.4034e-01,-1.0191e+00,1.2584e+00,5.2979e-01,2.0833e+00,2.7414e+00,4.2902e+00,3.1009e+01,-1.8237e+02
1.8930e-01,-1.0093e+00,1.2579e+00,7.2373e-01,2.2084e+00,2.7624e+00,4.2738e+00,3.1016e+01,-1.8269e+02
1.9090e-01,-1.0201e+00,1.2610e+00,7.8897e-01,1.1793e+00,3.1075e+00,4.2581e+00,3.1010e+01,-1.8111e+02
2.2140e-01,-1.0309e+00,1.2505e+00,7.1432e-01,2.1943e+00,2.7756e+00,4.2715e+00,3.1004e+01,-1.8204e+02
2.0012e-01,-1.0037e+00,1.2527e+00,1.2085e+00,1.7328e+00,2.8293e+00,4.2819e+00,3.1016e+01,-1.8288e+02
1.9239e-01,-1.0189e+00,1.2517e+00,7.7263e-01,1.3621e+00,2.8222e+00,4.2798e+00,3.1009e+01,-1.8169e+02
1.7888e-01,-1.0164e+00,1.2630e+00,4.7279e-01,1.6783e+00,2.8157e+00,4.2810e+00,3.1015e+01,-1.8047e+02
2.0981e-01,-1.0088e+00,1.2607e+00,8.1477e-01,1.7316e+00,3.0735e+00,4.2569e+00,3.1004e+01,-1.8263e+02
1.9031e-01,-1.0143e+00,1.2473e+00,6.3242e-01,1.6259e+00,2.8253e+00,4.2754e+00,3.1001e+01,-1.8107e+02
2.1650e-01,-1.0428e+00,1.2638e+00,4.0708e-01,1.7368e+00,2.7610e+00,4.2820e+00,3.1001e+01,-1.8194e+02
