logfeh,logdust,logNpix,logage,dmod,logl
6.7675e-02,-1.3864e+00,5.0860e+00,1.0067e+01,3.0117e+01,-3.9157e+03
2.2031e-01,-1.2088e+00,5.0186e+00,9.8261e+00,3.0104e+01,-9.2575e+02
-2.3246e-01,-1.2141e+00,5.3717e+00,1.0126e+01,3.0770e+01,-1.0813e+04
2.6686e-01,-1.1813e+00,5.1565e+00,9.7709e+00,3.0604e+01,-2.6846e+03
4.0622e-01,-1.3956e+00,5.6072e+00,9.7041e+00,3.1798e+01,-2.3418e+03
3.1821e-01,-1.7317e+00,5.1574e+00,9.8937e+00,3.0462e+01,-1.1359e+04
-2.1534e-01,-1.1482e+00,5.6590e+00,1.0028e+01,3.1669e+01,-1.4662e+04
2.1574e-01,-1.6986e+00,5.1441e+00,9.9018e+00,3.0369e+01,-1.6500e+04
-4.9286e-02,-1.6433e+00,5.6890e+00,1.0038e+01,3.1742e+01,-1.8961e+04
4.1855e-01,-1.6019e+00,5.1934e+00,9.7305e+00,3.0711e+01,-4.4175e+03
4.2737e-01,-1.2786e+00,5.2724e+00,9.7763e+00,3.0662e+01,-2.5691e+04
1.6292e-01,-1.2242e+00,5.0875e+00,9.8823e+00,3.0216e+01,-1.4798e+04
-3.0198e-01,-1.0629e+00,5.5464e+00,1.0033e+01,3.1422e+01,-1.1279e+04
-1.3559e-03,-1.5925e+00,5.2092e+00,1.0072e+01,3.0458e+01,-4.2471e+03
-2.9087e-01,-1.2609e+00,5.2182e+00,1.0125e+01,3.0481e+01,-2.8191e+04
4.5420e-01,-1.7812e+00,5.8016e+00,9.9340e+00,3.1827e+01,-2.8675e+04
1.8954e-01,-1.4536e+00,5.6494e+00,9.8511e+00,3.1817e+01,-1.1089e+04
-2.4352e-01,-1.2691e+00,5.5761e+00,1.0145e+01,3.1319e+01,-6.5374e+03
2.1595e-01,-1.1779e+00,5.5400e+00,9.7366e+00,3.1574e+01,-1.4046e+03
1.8295e-02,-1.5719e+00,5.5442e+00,1.0126e+01,3.1093e+01,-1.4943e+04
-3.0735e-01,-1.0630e+00,5.0731e+00,9.9943e+00,3.0335e+01,-2.8405e+04
-7.1756e-02,-1.5837e+00,5.7195e+00,1.0091e+01,3.1741e+01,-8.3105e+03
2.0171e-01,-1.5833e+00,5.2892e+00,9.8656e+00,3.0799e+01,-2.7764e+04
9.6616e-02,-1.1549e+00,5.2815e+00,9.7541e+00,3.1058e+01,-1.8603e+04
4.3660e-01,-1.2821e+00,5.1449e+00,9.7570e+00,3.0435e+01,-2.0889e+04
3.9201e-01,-1.9763e+00,4.9125e+00,9.7319e+00,3.0047e+01,-1.2384e+04
7.0677e-02,-1.3574e+00,5.2698e+00,9.9385e+00,3.0714e+01,-3.5108e+03
1.5610e-01,-1.0524e+00,4.9975e+00,9.7465e+00,3.0284e+01,-2.4037e+03
3.1275e-01,-1.4339e+00,5.1293e+00,9.8084e+00,3.0507e+01,-3.3846e+03
3.2064e-01,-1.8467e+00,5.5322e+00,9.8957e+00,3.1411e+01,-1.4324e+04
2.3958e-01,-1.2157e+00,5.6028e+00,9.8660e+00,3.1573e+01,-6.2084e+02
-1.1288e-01,-1.2932e+00,5.0528e+00,1.0063e+01,3.0117e+01,-4.5186e+03
3.9117e-01,-1.2946e+00,5.3241e+00,9.6249e+00,3.1217e+01,-1.8500e+04
4.5539e-01,-1.0170e+00,5.3838e+00,9.5567e+00,3.1406e+01,-2.7333e+04
3.1029e-01,-1.7601e+00,5.3958e+00,9.9616e+00,3.1005e+01,-2.5567e+04
3.1503e-01,-1.7771e+00,5.5520e+00,9.8319e+00,3.1463e+01,-6.5365e+03
