niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
1.0000e+00,1.0000e+00,1.9960e-01,-1.3465e+05,-1.3466e+05,-1.9980e-03,-1.3466e+05,1.1750e-01,6.9098e+00,inf,4.9531e-01,-5.9523e-01,-1.9071e+00,-1.9673e+00,3.9365e-01,-3.8234e-01,2.1588e+00,4.3443e+00
2.0000e+00,1.0000e+00,3.9841e-01,-1.3442e+05,-1.3443e+05,-3.9960e-03,-1.3443e+05,1.1751e-01,6.9118e+00,1.3202e+05,1.1366e+00,-7.1820e-01,-1.5656e+00,-1.8700e+00,3.9172e-01,1.2482e+00,2.7442e+00,4.2988e+00
3.0000e+00,1.0000e+00,5.9642e-01,-1.3440e+05,-1.3441e+05,-5.9940e-03,-1.3441e+05,1.1753e-01,6.9137e+00,1.3179e+05,1.7683e+00,-4.5507e-02,-1.4663e+00,-8.9171e-01,-6.9828e-02,3.1108e-01,2.9826e+00,4.3641e+00
4.0000e+00,1.0000e+00,7.9365e-01,-1.3436e+05,-1.3437e+05,-7.9920e-03,-1.3437e+05,1.1755e-01,6.9157e+00,1.3177e+05,2.2501e+00,-1.8903e-01,-1.6544e+00,-1.2492e+00,4.8989e-01,1.2065e+00,3.0688e+00,4.3389e+00
5.0000e+00,1.0000e+00,9.9010e-01,-1.3435e+05,-1.3435e+05,-9.9900e-03,-1.3435e+05,1.1757e-01,6.9177e+00,1.3173e+05,2.7306e+00,-4.4506e-01,-1.0752e+00,-9.9291e-01,-1.1020e+00,6.1067e-01,1.3569e+00,4.3761e+00
6.0000e+00,1.0000e+00,1.1858e+00,-1.3432e+05,-1.3432e+05,-1.1988e-02,-1.3432e+05,1.1758e-01,6.9197e+00,1.3172e+05,3.4025e+00,-9.3653e-01,-1.0465e+00,-1.9780e+00,-1.1116e+00,1.3389e+00,2.7873e+00,4.3214e+00
7.0000e+00,1.0000e+00,1.3807e+00,-1.3424e+05,-1.3424e+05,-1.3986e-02,-1.3424e+05,1.1760e-01,6.9217e+00,1.3169e+05,4.0703e+00,-9.2861e-01,-1.3306e+00,-8.0155e-01,1.5114e-01,1.0591e+00,2.2311e+00,4.3079e+00
8.0000e+00,1.0000e+00,1.5748e+00,-1.3415e+05,-1.3416e+05,-1.5984e-02,-1.3416e+05,1.1762e-01,6.9237e+00,1.3161e+05,4.7428e+00,-6.1993e-01,-1.2877e+00,-4.1577e-01,6.6581e-01,1.0727e+00,2.8483e+00,4.3069e+00
9.0000e+00,1.0000e+00,1.7682e+00,-1.3404e+05,-1.3404e+05,-1.7982e-02,-1.3404e+05,1.1763e-01,6.9257e+00,1.3152e+05,5.2215e+00,-3.7759e-01,-1.6400e+00,-2.0140e+00,1.8766e-01,1.1359e+00,1.7534e+00,4.3323e+00
1.0000e+01,1.0000e+00,1.9608e+00,-1.3388e+05,-1.3389e+05,-1.9980e-02,-1.3389e+05,1.1765e-01,6.9277e+00,1.3141e+05,5.8321e+00,-9.9566e-02,-1.0964e+00,-1.7805e+00,-7.5176e-01,8.6476e-01,2.9188e+00,4.3436e+00
1.1000e+01,1.0000e+00,2.1526e+00,-1.3384e+05,-1.3384e+05,-2.1978e-02,-1.3384e+05,1.1767e-01,6.9297e+00,1.3125e+05,6.4759e+00,1.5632e-01,-1.6430e+00,-6.9751e-01,1.5193e-02,8.9545e-01,2.5925e+00,4.3182e+00
1.2000e+01,1.0000e+00,2.3438e+00,-1.3380e+05,-1.3380e+05,-2.3976e-02,-1.3380e+05,1.1768e-01,6.9317e+00,1.3121e+05,7.1241e+00,-6.9244e-01,-1.9574e+00,-1.8402e+00,-1.1751e+00,8.7627e-01,2.7850e+00,4.2445e+00
1.3000e+01,1.0000e+00,2.5341e+00,-1.3373e+05,-1.3373e+05,-2.5974e-02,-1.3373e+05,1.1770e-01,6.9337e+00,1.3117e+05,7.7882e+00,-2.2709e-01,-1.3526e+00,-1.5522e+00,6.9475e-01,3.5402e-01,2.7310e+00,4.3155e+00
1.4000e+01,1.0000e+00,2.7237e+00,-1.3362e+05,-1.3363e+05,-2.7972e-02,-1.3363e+05,1.1772e-01,6.9357e+00,1.3110e+05,8.4534e+00,-3.0681e-01,-1.6683e+00,-6.4515e-01,-9.5400e-01,-1.9514e-01,1.2273e+00,4.3102e+00
1.5000e+01,1.0000e+00,2.9126e+00,-1.3356e+05,-1.3357e+05,-2.9970e-02,-1.3357e+05,1.1774e-01,6.9377e+00,1.3099e+05,9.1099e+00,-9.6932e-01,-1.7426e+00,-1.5155e+00,-1.2483e+00,4.0845e-01,2.8205e+00,4.2225e+00
1.6000e+01,1.0000e+00,3.1008e+00,-1.3353e+05,-1.3353e+05,-3.1968e-02,-1.3353e+05,1.1775e-01,6.9397e+00,1.3093e+05,9.7750e+00,-1.3676e-02,-1.8453e+00,-3.3637e-01,-8.7322e-01,-4.4975e-01,2.0664e+00,4.3168e+00
1.7000e+01,1.0000e+00,3.2882e+00,-1.3333e+05,-1.3334e+05,-3.3966e-02,-1.3334e+05,1.1777e-01,6.9417e+00,1.3090e+05,1.0250e+01,-9.1745e-01,-1.3310e+00,-1.6448e+00,-8.1650e-02,-7.6544e-02,1.6508e+00,4.2418e+00
1.8000e+01,1.0000e+00,3.4749e+00,-1.3333e+05,-1.3333e+05,-3.5964e-02,-1.3333e+05,1.1734e-01,6.8915e+00,1.3070e+05,1.0737e+01,-6.0218e-01,-1.2118e+00,-1.2069e+00,-4.3394e-01,1.2121e-01,2.9569e+00,4.2371e+00
1.9000e+01,1.0000e+00,3.6609e+00,-1.3316e+05,-1.3317e+05,-3.7962e-02,-1.3317e+05,1.1780e-01,6.9457e+00,1.3070e+05,1.1378e+01,-2.5253e-01,-1.6571e+00,-1.8009e+00,-1.0574e+00,-2.0043e-01,1.5874e+00,4.2778e+00
2.0000e+01,1.0000e+00,3.8462e+00,-1.3305e+05,-1.3306e+05,-3.9960e-02,-1.3306e+05,1.1782e-01,6.9477e+00,1.3053e+05,1.2062e+01,-9.3451e-02,-1.0262e+00,-1.2648e+00,-3.7550e-01,-4.9043e-01,2.3276e+00,4.3058e+00
2.1000e+01,1.0000e+00,4.0307e+00,-1.3305e+05,-1.3305e+05,-4.1958e-02,-1.3305e+05,1.1406e-01,6.5108e+00,1.3042e+05,1.2703e+01,-3.1460e-01,-1.6800e+00,-2.0671e+00,-4.2055e-01,1.3864e+00,1.8726e+00,4.2626e+00
2.2000e+01,1.0000e+00,4.2146e+00,-1.3303e+05,-1.3304e+05,-4.3956e-02,-1.3304e+05,1.1785e-01,6.9515e+00,1.3042e+05,1.3186e+01,-6.1981e-01,-1.2850e+00,-8.8760e-01,-1.2277e+00,3.6976e-02,2.2766e+00,4.2378e+00
2.3000e+01,1.0000e+00,4.3977e+00,-1.3302e+05,-1.3303e+05,-4.5954e-02,-1.3303e+05,1.1787e-01,6.9536e+00,1.3040e+05,1.3841e+01,-5.3096e-01,-1.4428e+00,-1.4252e+00,6.2410e-01,9.5947e-01,2.3011e+00,4.2454e+00
2.4000e+01,1.0000e+00,4.5802e+00,-1.3301e+05,-1.3301e+05,-4.7952e-02,-1.3301e+05,1.1789e-01,6.9557e+00,1.3039e+05,1.4321e+01,-8.9926e-01,-1.5370e+00,-6.1851e-01,-1.0564e+00,1.1713e+00,2.3099e+00,4.2074e+00
2.5000e+01,2.0000e+00,4.7529e+00,-1.3299e+05,-1.3300e+05,-4.9950e-02,-1.3300e+05,1.1790e-01,6.9577e+00,1.3038e+05,1.5439e+01,-5.3315e-01,-1.1301e+00,-1.3367e+00,-6.0783e-01,6.3569e-01,1.2043e+00,4.2645e+00
2.6000e+01,1.0000e+00,4.9336e+00,-1.3296e+05,-1.3297e+05,-5.1948e-02,-1.3297e+05,1.1792e-01,6.9597e+00,1.3036e+05,1.5921e+01,-4.6304e-01,-1.8821e+00,-7.8252e-01,-1.0334e+00,2.2201e-01,3.0982e+00,4.1856e+00
2.7000e+01,1.0000e+00,5.1136e+00,-1.3295e+05,-1.3295e+05,-5.3946e-02,-1.3295e+05,1.1793e-01,6.9611e+00,1.3033e+05,1.6558e+01,-5.9489e-02,-1.5557e+00,-2.1366e+00,5.0219e-01,5.2527e-01,2.6986e+00,4.2538e+00
2.8000e+01,1.0000e+00,5.2930e+00,-1.3284e+05,-1.3285e+05,-5.5944e-02,-1.3285e+05,1.1796e-01,6.9637e+00,1.3032e+05,1.7193e+01,-5.7625e-01,-1.8799e+00,-1.3032e+00,1.3332e-01,6.2631e-02,2.8388e+00,4.1878e+00
2.9000e+01,1.0000e+00,5.4717e+00,-1.3282e+05,-1.3283e+05,-5.7942e-02,-1.3283e+05,1.1797e-01,6.9657e+00,1.3021e+05,1.7678e+01,-4.2472e-01,-1.9304e+00,-5.1592e-01,-1.0185e+00,1.2549e+00,1.5257e+00,4.2402e+00
3.0000e+01,1.0000e+00,5.6497e+00,-1.3282e+05,-1.3283e+05,-5.9940e-02,-1.3283e+05,1.1477e-01,6.5930e+00,1.3019e+05,1.8358e+01,-4.9313e-01,-1.3035e+00,-2.0888e+00,7.0015e-01,5.2168e-02,1.2283e+00,4.2453e+00
3.1000e+01,1.0000e+00,5.8271e+00,-1.3279e+05,-1.3280e+05,-6.1938e-02,-1.3280e+05,1.1801e-01,6.9697e+00,1.3019e+05,1.8996e+01,-1.7019e-01,-1.9540e+00,-5.8467e-01,6.2081e-01,1.4036e+00,2.6142e+00,4.2417e+00
3.2000e+01,1.0000e+00,6.0038e+00,-1.3268e+05,-1.3269e+05,-6.3936e-02,-1.3269e+05,1.1802e-01,6.9717e+00,1.3016e+05,1.9645e+01,-7.2231e-01,-1.7078e+00,-1.3052e+00,4.8801e-01,1.3834e+00,3.0292e+00,4.1339e+00
3.3000e+01,1.0000e+00,6.1798e+00,-1.3264e+05,-1.3264e+05,-6.5934e-02,-1.3264e+05,1.1804e-01,6.9737e+00,1.3005e+05,2.0296e+01,-4.1154e-01,-1.9618e+00,-1.7377e+00,-5.2156e-01,7.0869e-01,1.1696e+00,4.2153e+00
3.4000e+01,1.0000e+00,6.3551e+00,-1.3260e+05,-1.3261e+05,-6.7932e-02,-1.3261e+05,1.1806e-01,6.9757e+00,1.3001e+05,2.0941e+01,-5.1660e-01,-1.2148e+00,-2.1331e+00,-4.5922e-01,9.5014e-01,1.1405e+00,4.2326e+00
3.5000e+01,1.0000e+00,6.5299e+00,-1.3251e+05,-1.3252e+05,-6.9930e-02,-1.3252e+05,1.1807e-01,6.9777e+00,1.2997e+05,2.1580e+01,-3.7129e-01,-1.8881e+00,-1.1214e+00,-1.3320e-01,-5.2112e-01,2.3505e+00,4.2004e+00
3.6000e+01,1.0000e+00,6.7039e+00,-1.3249e+05,-1.3250e+05,-7.1928e-02,-1.3250e+05,1.1809e-01,6.9797e+00,1.2988e+05,2.2053e+01,-2.5727e-01,-1.8230e+00,-1.4940e+00,-7.8534e-01,-2.7959e-01,2.9068e+00,4.1963e+00
3.7000e+01,1.0000e+00,6.8773e+00,-1.3247e+05,-1.3248e+05,-7.3926e-02,-1.3248e+05,1.1811e-01,6.9817e+00,1.2986e+05,2.2696e+01,-9.7839e-01,-1.7065e+00,-1.8002e+00,-1.1916e+00,1.0734e+00,1.7832e+00,4.1600e+00
3.8000e+01,1.0000e+00,7.0501e+00,-1.3231e+05,-1.3232e+05,-7.5924e-02,-1.3232e+05,1.1812e-01,6.9837e+00,1.2984e+05,2.3173e+01,-9.1438e-01,-1.5312e+00,-1.6269e+00,-1.0997e+00,-2.6299e-01,2.9410e+00,4.1200e+00
3.9000e+01,1.0000e+00,7.2222e+00,-1.3229e+05,-1.3229e+05,-7.7922e-02,-1.3229e+05,1.1814e-01,6.9857e+00,1.2968e+05,2.3828e+01,-9.4741e-01,-1.0734e+00,-4.6525e-01,3.5576e-01,-1.5796e-01,2.2903e+00,4.1832e+00
4.0000e+01,1.0000e+00,7.3937e+00,-1.3227e+05,-1.3227e+05,-7.9920e-02,-1.3227e+05,1.1816e-01,6.9877e+00,1.2966e+05,2.4515e+01,-8.1557e-01,-1.8969e+00,-2.1231e+00,-6.7859e-01,5.2558e-01,2.8483e+00,4.1138e+00
4.1000e+01,1.0000e+00,7.5646e+00,-1.3215e+05,-1.3216e+05,-8.1918e-02,-1.3216e+05,1.1818e-01,6.9897e+00,1.2964e+05,2.5158e+01,-8.3142e-01,-1.9352e+00,-1.7254e+00,1.2309e-01,6.4286e-01,2.5502e+00,4.1241e+00
4.2000e+01,1.0000e+00,7.7348e+00,-1.3213e+05,-1.3214e+05,-8.3916e-02,-1.3214e+05,1.1819e-01,6.9917e+00,1.2952e+05,2.5801e+01,-7.4462e-02,-1.4357e+00,-8.4406e-01,-3.5431e-01,-2.2332e-01,3.1075e+00,4.1556e+00
4.3000e+01,1.0000e+00,7.9044e+00,-1.3212e+05,-1.3213e+05,-8.5914e-02,-1.3213e+05,1.1821e-01,6.9937e+00,1.2950e+05,2.6285e+01,-9.4865e-01,-1.8791e+00,-9.4078e-01,-6.1234e-01,7.7124e-02,2.8649e+00,4.1056e+00
4.4000e+01,1.0000e+00,8.0734e+00,-1.3211e+05,-1.3211e+05,-8.7912e-02,-1.3211e+05,1.1823e-01,6.9956e+00,1.2949e+05,2.6939e+01,-6.5894e-01,-1.1909e+00,-4.0447e-01,-1.0802e+00,6.3220e-01,1.9265e+00,4.1748e+00
4.5000e+01,1.0000e+00,8.2418e+00,-1.3208e+05,-1.3209e+05,-8.9910e-02,-1.3209e+05,1.1824e-01,6.9977e+00,1.2948e+05,2.7589e+01,-4.0323e-01,-1.9682e+00,-8.6535e-01,-5.9939e-03,-2.1456e-01,2.3590e+00,4.1664e+00
