logfeh,logdust,logNpix,tau,dmod,logl
-3.7682e-01,-1.0015e+00,5.0755e+00,1.1932e+00,3.0930e+01,-4.1776e+01
-3.7700e-01,-1.0006e+00,5.0731e+00,9.2928e-01,3.0921e+01,-4.2408e+01
-3.7561e-01,-1.0024e+00,5.0651e+00,9.3475e-01,3.0901e+01,-4.1222e+01
-3.7472e-01,-1.0035e+00,5.0768e+00,8.8225e-01,3.0931e+01,-4.2115e+01
-3.7475e-01,-1.0043e+00,5.0681e+00,1.1121e+00,3.0911e+01,-4.2425e+01
-3.7745e-01,-1.0015e+00,5.0629e+00,9.6897e-01,3.0896e+01,-4.1445e+01
-3.7440e-01,-1.0036e+00,5.0609e+00,1.1471e+00,3.0893e+01,-4.2078e+01
-3.7724e-01,-1.0010e+00,5.0775e+00,9.4202e-01,3.0932e+01,-4.2593e+01
-3.6928e-01,-1.0078e+00,5.0561e+00,1.1074e+00,3.0879e+01,-4.2296e+01
-3.7747e-01,-1.0012e+00,5.0720e+00,1.1816e+00,3.0922e+01,-4.2365e+01
-3.7643e-01,-1.0009e+00,5.0699e+00,9.7571e-01,3.0914e+01,-4.1731e+01
-3.7775e-01,-1.0000e+00,5.0720e+00,7.8602e-01,3.0918e+01,-4.2093e+01
-3.7698e-01,-1.0027e+00,5.0679e+00,9.3225e-01,3.0909e+01,-4.2571e+01
-3.7717e-01,-1.0007e+00,5.0749e+00,1.0618e+00,3.0927e+01,-4.2460e+01
-3.7644e-01,-1.0011e+00,5.0725e+00,1.1799e+00,3.0922e+01,-4.2380e+01
-3.7342e-01,-1.0029e+00,5.0701e+00,1.1049e+00,3.0914e+01,-4.2529e+01
-3.7941e-01,-1.0001e+00,5.0752e+00,7.7348e-01,3.0927e+01,-4.1538e+01
-3.7746e-01,-1.0000e+00,5.0610e+00,8.0743e-01,3.0890e+01,-4.2189e+01
-3.7694e-01,-1.0011e+00,5.0655e+00,7.3196e-01,3.0902e+01,-4.2257e+01
-3.7703e-01,-1.0001e+00,5.0683e+00,1.1015e+00,3.0910e+01,-4.1945e+01
-3.7801e-01,-1.0008e+00,5.0602e+00,8.6920e-01,3.0890e+01,-4.1229e+01
-3.7941e-01,-1.0001e+00,5.0705e+00,9.6467e-01,3.0916e+01,-4.2319e+01
-3.7836e-01,-1.0004e+00,5.0687e+00,2.8057e-01,3.0910e+01,-4.2259e+01
-3.7739e-01,-1.0024e+00,5.0697e+00,7.2836e-01,3.0914e+01,-4.2471e+01
