logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.9097e-01,-1.2011e+00,2.9409e-01,1.4136e+00,1.8456e+00,3.3116e+00,4.6006e+00,-7.8348e+01
-1.9759e-01,-1.0308e+00,-5.5079e-01,1.5049e+00,8.3091e-01,4.0157e+00,4.4468e+00,-8.7034e+01
-1.4620e-01,-1.2199e+00,-6.2987e-01,1.8061e+00,2.0176e+00,3.1517e+00,4.6211e+00,-1.1172e+02
-1.7065e-01,-1.1138e+00,1.6849e-01,1.4938e+00,9.6481e-01,3.7876e+00,4.5446e+00,-1.0436e+02
-2.3946e-01,-1.0992e+00,5.2737e-02,8.3921e-01,8.2617e-01,3.4628e+00,4.5855e+00,-1.0820e+02
-2.1116e-01,-1.1079e+00,-8.6329e-01,-2.0318e-03,1.6766e+00,3.4212e+00,4.5844e+00,-1.0190e+02
-1.2621e-01,-1.2767e+00,-9.1901e-03,1.5990e+00,2.2107e+00,3.4759e+00,4.5896e+00,-1.0457e+02
-1.9902e-01,-1.0622e+00,2.4241e-01,9.6450e-01,1.1286e+00,3.9425e+00,4.4812e+00,-1.1217e+02
-1.7369e-01,-1.2088e+00,-6.4854e-01,6.5350e-01,1.6632e+00,3.5392e+00,4.5826e+00,-7.3502e+01
-1.4287e-01,-1.2780e+00,3.0745e-01,8.1620e-01,2.0533e+00,3.1375e+00,4.6217e+00,-1.1286e+02
-1.6683e-01,-1.2037e+00,-6.2283e-01,1.5013e+00,1.8012e+00,3.4322e+00,4.5972e+00,-8.2235e+01
-1.6252e-01,-1.2850e+00,-1.7680e-01,5.1328e-01,2.0041e+00,2.7327e+00,4.6305e+00,-8.7148e+01
-1.6053e-01,-1.3334e+00,-9.2840e-01,3.7275e-01,2.1656e+00,2.6960e+00,4.6235e+00,-9.5733e+01
-2.2711e-01,-1.1120e+00,-5.8021e-01,9.9947e-01,1.8002e+00,2.8746e+00,4.6193e+00,-1.1116e+02
-1.4137e-01,-1.1835e+00,-5.8710e-01,6.7769e-01,2.1566e+00,3.7821e+00,4.5395e+00,-8.0862e+01
-1.8595e-01,-1.1884e+00,-7.4319e-01,1.6700e+00,1.0825e+00,3.4073e+00,4.5953e+00,-1.0039e+02
-2.5897e-01,-1.1417e+00,-3.3904e-01,6.5376e-01,1.3878e+00,2.7145e+00,4.6215e+00,-5.1404e+01
-2.2156e-01,-1.1227e+00,-1.9740e-01,1.5882e+00,2.1500e+00,2.7786e+00,4.6108e+00,-1.0698e+02
-1.7889e-01,-1.2725e+00,-1.5945e-01,9.9592e-01,1.6563e+00,2.5414e+00,4.6323e+00,-7.8428e+01
-2.8354e-01,-1.0642e+00,1.9147e-01,4.7087e-01,1.5578e+00,3.5354e+00,4.5790e+00,-1.1194e+02
-1.2373e-01,-1.2691e+00,1.9454e-01,1.1276e+00,2.0030e+00,3.5271e+00,4.5910e+00,-9.5132e+01
-1.4418e-01,-1.3595e+00,-7.2731e-01,1.4119e-01,2.0916e+00,2.9715e+00,4.6211e+00,-1.0170e+02
-1.3999e-01,-1.3512e+00,-1.5938e-01,4.6110e-01,1.7911e+00,2.7076e+00,4.6342e+00,-1.1133e+02
-2.8171e-01,-1.1530e+00,4.1103e-02,7.1090e-01,1.7336e+00,2.4745e+00,4.6209e+00,-9.2832e+01
-1.4625e-01,-1.2430e+00,7.6066e-01,1.7428e+00,2.4179e+00,2.6225e+00,4.6245e+00,-9.2818e+01
-2.5738e-01,-1.0831e+00,-1.1217e+00,1.8275e+00,1.2616e+00,2.8794e+00,4.6196e+00,-7.5087e+01
-1.7673e-01,-1.2339e+00,-5.0366e-01,1.1085e+00,1.1628e+00,3.2720e+00,4.6115e+00,-1.0206e+02
-1.4520e-01,-1.2707e+00,6.3887e-01,7.7041e-01,2.1644e+00,3.3560e+00,4.6014e+00,-7.9380e+01
-1.8334e-01,-1.1678e+00,2.2588e-02,1.6000e+00,1.4024e+00,3.5508e+00,4.5792e+00,-8.4525e+01
-2.3853e-01,-1.1031e+00,5.3601e-01,4.8573e-01,1.1597e+00,3.1951e+00,4.6075e+00,-8.3350e+01
-1.5640e-01,-1.2729e+00,1.0990e-01,1.3385e+00,2.5627e+00,3.0535e+00,4.6017e+00,-1.0641e+02
-1.6596e-01,-1.0020e+00,-1.1858e-01,1.2798e+00,1.0847e+00,4.1476e+00,4.3675e+00,-8.2173e+01
-1.4828e-01,-1.2921e+00,-3.2801e-01,1.3558e+00,1.9407e+00,2.9256e+00,4.6281e+00,-1.0268e+02
-1.5928e-01,-1.0631e+00,5.7600e-01,1.8085e+00,1.5642e+00,3.9393e+00,4.4930e+00,-8.1238e+01
-1.6739e-01,-1.2507e+00,2.7625e-01,1.4846e+00,2.1200e+00,2.9853e+00,4.6205e+00,-1.0389e+02
-2.0719e-01,-1.0541e+00,4.6918e-01,1.1131e+00,7.4837e-01,3.6402e+00,4.5608e+00,-9.2223e+01
-1.6761e-01,-1.2360e+00,6.5571e-01,1.3531e+00,1.7151e+00,2.5059e+00,4.6370e+00,-1.1111e+02
-1.6949e-01,-1.2605e+00,-2.7098e-01,1.5474e+00,1.1903e+00,2.6057e+00,4.6339e+00,-9.5267e+01
-1.3763e-01,-1.3453e+00,-3.7969e-01,8.6180e-02,2.2753e+00,2.9413e+00,4.6236e+00,-1.1036e+02
-1.4310e-01,-1.2883e+00,6.0942e-03,1.3467e+00,1.8987e+00,3.0692e+00,4.6235e+00,-8.8565e+01
-2.9761e-01,-1.1217e+00,-8.6480e-01,1.3606e+00,1.7418e+00,2.7430e+00,4.6186e+00,-1.0390e+02
-1.0778e-01,-1.1464e+00,-3.7545e-02,7.2354e-01,2.4349e+00,4.0167e+00,4.4462e+00,-6.9492e+01
-1.4295e-01,-1.1994e+00,3.9097e-01,1.5803e+00,2.4496e+00,3.5753e+00,4.5699e+00,-4.9688e+01
-1.6516e-01,-1.1742e+00,-1.0082e+00,1.4927e+00,1.6772e+00,3.6748e+00,4.5628e+00,-8.4295e+01
-2.2004e-01,-1.0142e+00,-5.1416e-01,1.1694e+00,1.1414e+00,3.8768e+00,4.5009e+00,-6.5945e+01
-1.1723e-01,-1.2869e+00,-2.9924e-01,9.8316e-01,2.2674e+00,3.5001e+00,4.5909e+00,-9.3785e+01
-2.2635e-01,-1.1437e+00,-4.7212e-01,7.2611e-01,1.8162e+00,2.7316e+00,4.6177e+00,-6.4571e+01
-2.6313e-01,-1.1149e+00,-2.7164e-01,1.4131e+00,1.0126e+00,2.7383e+00,4.6243e+00,-5.7906e+01
-2.6783e-01,-1.0858e+00,-1.4808e-01,5.9617e-01,1.5314e+00,3.5634e+00,4.5714e+00,-1.1224e+02
-1.7158e-01,-1.2568e+00,-2.5587e-01,1.3474e+00,1.5481e+00,2.5116e+00,4.6357e+00,-8.9540e+01
-1.4968e-01,-1.2588e+00,-1.0739e-01,1.1884e+00,2.3467e+00,3.3477e+00,4.5980e+00,-7.8675e+01
-2.3392e-01,-1.1337e+00,-7.6155e-01,6.8524e-01,1.9688e+00,3.1904e+00,4.5987e+00,-9.1177e+01
-1.6953e-01,-1.0483e+00,-7.2787e-01,3.3091e-01,1.5184e+00,4.0718e+00,4.4227e+00,-1.0761e+02
-1.3703e-01,-1.1765e+00,-8.7705e-01,1.3260e+00,2.5809e+00,3.8147e+00,4.5099e+00,-6.9434e+01
-3.2936e-01,-1.0050e+00,3.9281e-02,1.7337e+00,8.4906e-01,3.1745e+00,4.6037e+00,-1.0457e+02
