logfeh,logdust_med,logNpix,tau,dmod,logl
3.0346e-01,-1.9918e+00,3.8018e+00,9.9602e+00,2.8339e+01,-6.2659e+03
2.4021e-01,-1.9625e+00,3.7261e+00,9.9988e+00,2.8163e+01,-6.2597e+03
3.0813e-01,-1.9593e+00,3.8053e+00,9.9595e+00,2.8339e+01,-6.2143e+03
3.0681e-01,-1.9862e+00,3.8086e+00,9.9569e+00,2.8349e+01,-6.2150e+03
2.3141e-01,-1.9917e+00,3.7263e+00,9.9995e+00,2.8166e+01,-6.2476e+03
3.0821e-01,-1.9386e+00,3.8085e+00,9.9739e+00,2.8357e+01,-6.2538e+03
3.0765e-01,-1.9232e+00,3.8085e+00,9.9839e+00,2.8345e+01,-6.2095e+03
3.0647e-01,-1.9875e+00,3.8082e+00,9.9895e+00,2.8356e+01,-6.2566e+03
3.0135e-01,-1.9859e+00,3.8019e+00,9.9372e+00,2.8338e+01,-6.2602e+03
3.0782e-01,-1.9743e+00,3.8085e+00,9.9691e+00,2.8348e+01,-6.2132e+03
3.0609e-01,-1.9912e+00,3.8046e+00,9.9688e+00,2.8348e+01,-6.2239e+03
2.3214e-01,-1.9499e+00,3.7261e+00,9.9944e+00,2.8160e+01,-6.2659e+03
3.0598e-01,-1.9990e+00,3.8090e+00,9.9653e+00,2.8355e+01,-6.2664e+03
3.0833e-01,-1.9941e+00,3.8052e+00,9.9687e+00,2.8349e+01,-6.2642e+03
3.0343e-01,-1.9760e+00,3.8028e+00,9.9458e+00,2.8334e+01,-6.2624e+03
3.0445e-01,-1.9233e+00,3.8025e+00,9.9894e+00,2.8328e+01,-6.2635e+03
3.0738e-01,-1.9758e+00,3.8089e+00,9.9691e+00,2.8346e+01,-6.1933e+03
2.1664e-01,-1.9869e+00,3.7260e+00,9.9934e+00,2.8165e+01,-6.2531e+03
3.0360e-01,-1.9835e+00,3.8019e+00,9.9716e+00,2.8330e+01,-6.2625e+03
3.0835e-01,-1.9367e+00,3.8054e+00,9.9763e+00,2.8344e+01,-6.2458e+03
3.0461e-01,-1.9796e+00,3.8026e+00,9.9523e+00,2.8334e+01,-6.2483e+03
3.0399e-01,-1.8978e+00,3.8027e+00,9.9727e+00,2.8335e+01,-6.2327e+03
2.2081e-01,-1.9959e+00,3.7260e+00,9.9959e+00,2.8165e+01,-6.2624e+03
3.0375e-01,-1.9718e+00,3.8009e+00,9.9832e+00,2.8334e+01,-6.2678e+03
3.0928e-01,-1.9461e+00,3.8086e+00,9.9990e+00,2.8351e+01,-6.2681e+03
3.0471e-01,-1.9700e+00,3.8016e+00,9.9916e+00,2.8337e+01,-6.2563e+03
3.0732e-01,-1.9323e+00,3.8084e+00,9.9619e+00,2.8356e+01,-6.2330e+03
3.0820e-01,-1.9080e+00,3.8055e+00,9.9694e+00,2.8342e+01,-6.2481e+03
3.0390e-01,-1.9937e+00,3.8007e+00,9.9812e+00,2.8337e+01,-6.2684e+03
3.0436e-01,-1.9247e+00,3.8025e+00,9.9593e+00,2.8333e+01,-6.2476e+03
3.0678e-01,-1.9536e+00,3.8087e+00,9.9646e+00,2.8357e+01,-6.2316e+03
3.0649e-01,-1.9609e+00,3.8086e+00,9.9974e+00,2.8347e+01,-6.1647e+03
3.0386e-01,-1.9756e+00,3.8017e+00,9.9275e+00,2.8331e+01,-6.2407e+03
3.0687e-01,-1.9745e+00,3.8046e+00,9.9964e+00,2.8342e+01,-6.2050e+03
3.0807e-01,-1.9533e+00,3.8055e+00,9.9877e+00,2.8341e+01,-6.2687e+03
3.0822e-01,-1.9134e+00,3.8083e+00,9.9869e+00,2.8345e+01,-6.2246e+03
3.0377e-01,-1.9874e+00,3.8014e+00,9.9713e+00,2.8340e+01,-6.2492e+03
2.8247e-01,-1.9905e+00,3.7259e+00,9.9940e+00,2.8162e+01,-6.2538e+03
3.0408e-01,-1.9226e+00,3.8023e+00,9.9992e+00,2.8336e+01,-6.2406e+03
2.3291e-01,-1.9454e+00,3.7260e+00,9.9966e+00,2.8161e+01,-6.2501e+03
3.0191e-01,-1.9876e+00,3.8011e+00,9.8986e+00,2.8335e+01,-6.2421e+03
3.0777e-01,-1.9707e+00,3.8087e+00,9.9807e+00,2.8351e+01,-6.2161e+03
3.0443e-01,-1.9701e+00,3.8024e+00,9.9608e+00,2.8338e+01,-6.2015e+03
3.0747e-01,-1.9470e+00,3.8088e+00,9.9832e+00,2.8354e+01,-6.2179e+03
3.0403e-01,-1.9873e+00,3.8023e+00,9.9838e+00,2.8327e+01,-6.2462e+03
3.0503e-01,-1.9899e+00,3.8019e+00,9.9574e+00,2.8329e+01,-6.2592e+03
3.0713e-01,-1.9613e+00,3.8083e+00,9.9855e+00,2.8339e+01,-6.2298e+03
3.0427e-01,-1.9810e+00,3.8022e+00,9.9770e+00,2.8335e+01,-6.1855e+03
3.0639e-01,-1.9527e+00,3.8084e+00,9.9618e+00,2.8347e+01,-6.2060e+03
3.0822e-01,-1.9417e+00,3.8084e+00,9.9815e+00,2.8350e+01,-6.2027e+03
3.0902e-01,-1.9858e+00,3.8051e+00,9.9731e+00,2.8337e+01,-6.2664e+03
3.0724e-01,-1.9384e+00,3.8082e+00,9.9894e+00,2.8350e+01,-6.1767e+03
2.7860e-01,-1.9860e+00,3.7263e+00,9.9882e+00,2.8167e+01,-6.2684e+03
3.0839e-01,-1.9857e+00,3.8053e+00,9.9850e+00,2.8348e+01,-6.2457e+03
3.0535e-01,-1.9591e+00,3.8016e+00,9.9982e+00,2.8331e+01,-6.2561e+03
3.0465e-01,-1.9777e+00,3.8025e+00,9.9583e+00,2.8340e+01,-6.2411e+03
3.0400e-01,-1.9920e+00,3.8080e+00,9.9880e+00,2.8354e+01,-6.2341e+03
2.5422e-01,-1.9923e+00,3.7259e+00,9.9930e+00,2.8164e+01,-6.2606e+03
3.0226e-01,-1.9861e+00,3.8022e+00,9.9562e+00,2.8332e+01,-6.2608e+03
3.0478e-01,-1.9018e+00,3.8022e+00,9.9921e+00,2.8338e+01,-6.2554e+03
2.7094e-01,-1.9409e+00,3.7261e+00,9.9920e+00,2.8165e+01,-6.2512e+03
3.0264e-01,-1.9843e+00,3.8022e+00,9.9589e+00,2.8332e+01,-6.2628e+03
3.0662e-01,-1.9561e+00,3.8089e+00,9.9859e+00,2.8349e+01,-6.2380e+03
3.0778e-01,-1.9470e+00,3.8088e+00,9.9773e+00,2.8354e+01,-6.2565e+03
3.0665e-01,-1.9371e+00,3.8082e+00,9.9818e+00,2.8359e+01,-6.2600e+03
3.0354e-01,-1.9790e+00,3.8019e+00,9.9410e+00,2.8339e+01,-6.2504e+03
3.0405e-01,-1.9075e+00,3.8024e+00,9.9590e+00,2.8331e+01,-6.2622e+03
3.0379e-01,-1.9208e+00,3.8025e+00,9.9672e+00,2.8331e+01,-6.2351e+03
3.0457e-01,-1.9453e+00,3.8026e+00,9.9553e+00,2.8338e+01,-6.2528e+03
3.0829e-01,-1.9813e+00,3.8084e+00,9.9816e+00,2.8348e+01,-6.1953e+03
2.3354e-01,-1.9999e+00,3.7261e+00,9.9882e+00,2.8163e+01,-6.2545e+03
3.0454e-01,-1.9896e+00,3.8027e+00,9.9859e+00,2.8345e+01,-6.2235e+03
3.0391e-01,-1.9942e+00,3.8080e+00,9.9849e+00,2.8344e+01,-6.2344e+03
3.0719e-01,-1.9588e+00,3.8082e+00,9.9742e+00,2.8342e+01,-6.2254e+03
3.0702e-01,-1.9336e+00,3.8082e+00,9.9706e+00,2.8342e+01,-6.2309e+03
3.0267e-01,-1.9907e+00,3.8022e+00,9.9864e+00,2.8336e+01,-6.2624e+03
3.0306e-01,-1.9839e+00,3.8083e+00,9.9822e+00,2.8349e+01,-6.2684e+03
3.0858e-01,-1.9819e+00,3.8091e+00,9.9863e+00,2.8355e+01,-6.2495e+03
3.0431e-01,-1.9739e+00,3.8026e+00,9.9743e+00,2.8334e+01,-6.2034e+03
3.0661e-01,-1.9975e+00,3.8083e+00,9.9892e+00,2.8356e+01,-6.2133e+03
3.0382e-01,-1.9927e+00,3.8019e+00,9.9465e+00,2.8330e+01,-6.2609e+03
2.3124e-01,-1.9744e+00,3.7260e+00,9.9932e+00,2.8163e+01,-6.2646e+03
3.0473e-01,-1.9506e+00,3.8019e+00,9.9655e+00,2.8330e+01,-6.1990e+03
3.0698e-01,-1.9926e+00,3.8079e+00,9.9985e+00,2.8350e+01,-6.2514e+03
3.0740e-01,-1.9303e+00,3.8083e+00,9.9756e+00,2.8352e+01,-6.2139e+03
3.0667e-01,-1.9430e+00,3.8086e+00,9.9505e+00,2.8343e+01,-6.2544e+03
3.0541e-01,-1.9431e+00,3.8081e+00,9.9724e+00,2.8342e+01,-6.2668e+03
3.0490e-01,-1.9605e+00,3.8014e+00,9.9806e+00,2.8332e+01,-6.2549e+03
3.0871e-01,-1.9460e+00,3.8089e+00,9.9770e+00,2.8350e+01,-6.2472e+03
2.1733e-01,-1.9628e+00,3.7260e+00,9.9921e+00,2.8158e+01,-6.2642e+03
3.0752e-01,-1.9063e+00,3.8085e+00,9.9636e+00,2.8349e+01,-6.2134e+03
3.0760e-01,-1.9495e+00,3.8087e+00,9.9794e+00,2.8354e+01,-6.2302e+03
3.0727e-01,-1.9581e+00,3.8085e+00,9.9814e+00,2.8348e+01,-6.1794e+03
3.0677e-01,-1.9786e+00,3.8087e+00,9.9675e+00,2.8355e+01,-6.1832e+03
2.0354e-01,-1.9988e+00,3.7287e+00,9.9787e+00,2.8167e+01,-6.2672e+03
3.0522e-01,-1.9009e+00,3.8024e+00,9.9711e+00,2.8333e+01,-6.2669e+03
2.3687e-01,-1.9400e+00,3.7261e+00,9.9925e+00,2.8159e+01,-6.2533e+03
3.0716e-01,-1.9908e+00,3.8083e+00,9.9672e+00,2.8351e+01,-6.1969e+03
3.0425e-01,-1.9431e+00,3.8026e+00,9.9639e+00,2.8343e+01,-6.2508e+03
3.0734e-01,-1.9364e+00,3.8086e+00,9.9895e+00,2.8359e+01,-6.2461e+03
3.0509e-01,-1.9897e+00,3.8017e+00,9.9782e+00,2.8331e+01,-6.2678e+03
3.0542e-01,-1.9147e+00,3.8077e+00,9.9915e+00,2.8351e+01,-6.1940e+03
3.0411e-01,-1.9520e+00,3.8027e+00,9.9611e+00,2.8340e+01,-6.2393e+03
3.0721e-01,-1.9047e+00,3.8090e+00,9.9597e+00,2.8352e+01,-6.2299e+03
3.0772e-01,-1.9124e+00,3.8083e+00,9.9695e+00,2.8347e+01,-6.2281e+03
3.0460e-01,-1.9801e+00,3.8025e+00,9.9678e+00,2.8339e+01,-6.2461e+03
3.0380e-01,-1.9974e+00,3.8006e+00,9.9177e+00,2.8331e+01,-6.2532e+03
3.0459e-01,-1.9737e+00,3.8018e+00,9.9733e+00,2.8338e+01,-6.2636e+03
2.1492e-01,-1.9796e+00,3.7260e+00,9.9952e+00,2.8162e+01,-6.2632e+03
3.0156e-01,-1.9807e+00,3.7995e+00,9.9443e+00,2.8330e+01,-6.2561e+03
3.0436e-01,-1.9929e+00,3.8014e+00,9.9841e+00,2.8329e+01,-6.2613e+03
3.0056e-01,-1.9664e+00,3.7995e+00,9.9391e+00,2.8326e+01,-6.2517e+03
3.0789e-01,-1.9267e+00,3.8086e+00,9.9803e+00,2.8344e+01,-6.2261e+03
3.0142e-01,-1.9728e+00,3.8022e+00,9.9618e+00,2.8339e+01,-6.2547e+03
3.0621e-01,-1.9221e+00,3.8044e+00,9.9679e+00,2.8338e+01,-6.2618e+03
3.0615e-01,-1.9590e+00,3.8091e+00,9.9806e+00,2.8345e+01,-6.2435e+03
3.0390e-01,-1.9261e+00,3.8018e+00,9.9333e+00,2.8332e+01,-6.2597e+03
3.0661e-01,-1.9267e+00,3.8083e+00,9.9710e+00,2.8347e+01,-6.1906e+03
3.0890e-01,-1.9801e+00,3.8085e+00,9.9881e+00,2.8349e+01,-6.2615e+03
3.0626e-01,-1.9787e+00,3.8088e+00,9.9715e+00,2.8347e+01,-6.2574e+03
3.0254e-01,-1.9739e+00,3.8014e+00,9.9848e+00,2.8338e+01,-6.2568e+03
3.0819e-01,-1.9396e+00,3.8084e+00,9.9870e+00,2.8354e+01,-6.2015e+03
2.5640e-01,-1.9760e+00,3.7260e+00,9.9937e+00,2.8167e+01,-6.2629e+03
3.0694e-01,-1.9795e+00,3.8082e+00,9.9792e+00,2.8356e+01,-6.2122e+03
2.1629e-01,-1.9984e+00,3.7260e+00,9.9978e+00,2.8166e+01,-6.2666e+03
3.0656e-01,-1.9891e+00,3.8086e+00,9.9992e+00,2.8355e+01,-6.2297e+03
3.0561e-01,-1.9832e+00,3.8083e+00,9.9926e+00,2.8358e+01,-6.2511e+03
3.0582e-01,-1.9955e+00,3.8043e+00,9.9769e+00,2.8342e+01,-6.2656e+03
3.0448e-01,-1.9952e+00,3.8026e+00,9.9473e+00,2.8332e+01,-6.2464e+03
3.0661e-01,-1.9619e+00,3.8084e+00,9.9689e+00,2.8361e+01,-6.2592e+03
3.0626e-01,-1.9766e+00,3.8080e+00,9.9809e+00,2.8349e+01,-6.1825e+03
3.0747e-01,-1.8923e+00,3.8085e+00,9.9577e+00,2.8345e+01,-6.2417e+03
3.0519e-01,-2.0000e+00,3.8021e+00,9.9808e+00,2.8330e+01,-6.2547e+03
3.0648e-01,-1.9130e+00,3.8086e+00,9.9929e+00,2.8354e+01,-6.2345e+03
3.0828e-01,-1.9238e+00,3.8082e+00,9.9840e+00,2.8356e+01,-6.2384e+03
3.0676e-01,-1.9633e+00,3.8084e+00,9.9978e+00,2.8354e+01,-6.1944e+03
2.8389e-01,-1.9559e+00,3.7260e+00,9.9955e+00,2.8160e+01,-6.2652e+03
3.0225e-01,-1.9523e+00,3.8028e+00,9.9408e+00,2.8337e+01,-6.2574e+03
3.0687e-01,-1.9426e+00,3.8082e+00,9.9762e+00,2.8346e+01,-6.2250e+03
3.0488e-01,-1.9087e+00,3.8083e+00,9.9872e+00,2.8350e+01,-6.2665e+03
3.0882e-01,-1.9063e+00,3.8087e+00,9.9854e+00,2.8348e+01,-6.2484e+03
3.0486e-01,-1.9908e+00,3.8019e+00,9.9527e+00,2.8333e+01,-6.2515e+03
2.1070e-01,-1.9439e+00,3.7260e+00,9.9953e+00,2.8162e+01,-6.2580e+03
3.0614e-01,-1.9806e+00,3.8082e+00,9.9658e+00,2.8354e+01,-6.2366e+03
3.0614e-01,-1.9794e+00,3.8090e+00,9.9754e+00,2.8348e+01,-6.2624e+03
3.0395e-01,-1.9470e+00,3.8021e+00,9.9701e+00,2.8333e+01,-6.2273e+03
3.0450e-01,-1.9650e+00,3.8027e+00,9.9860e+00,2.8340e+01,-6.2511e+03
2.9182e-01,-1.9912e+00,3.7264e+00,9.9936e+00,2.8161e+01,-6.2665e+03
3.0531e-01,-1.9446e+00,3.8024e+00,9.9728e+00,2.8340e+01,-6.2667e+03
3.0832e-01,-1.9760e+00,3.8052e+00,9.9702e+00,2.8336e+01,-6.2677e+03
3.0785e-01,-1.9232e+00,3.8081e+00,9.9828e+00,2.8358e+01,-6.2436e+03
3.0499e-01,-1.9984e+00,3.8024e+00,9.9804e+00,2.8330e+01,-6.2384e+03
3.0717e-01,-1.9512e+00,3.8086e+00,9.9488e+00,2.8345e+01,-6.2582e+03
3.0781e-01,-1.9701e+00,3.8086e+00,9.9809e+00,2.8352e+01,-6.1990e+03
3.0367e-01,-1.9282e+00,3.8025e+00,9.9770e+00,2.8335e+01,-6.2443e+03
3.0399e-01,-1.9847e+00,3.8022e+00,9.9763e+00,2.8331e+01,-6.2096e+03
3.0786e-01,-1.9660e+00,3.8086e+00,9.9619e+00,2.8342e+01,-6.2671e+03
3.0860e-01,-1.9790e+00,3.8079e+00,9.9938e+00,2.8349e+01,-6.2372e+03
3.0423e-01,-1.9924e+00,3.8013e+00,9.9373e+00,2.8326e+01,-6.2679e+03
3.0438e-01,-1.9918e+00,3.8027e+00,9.9574e+00,2.8336e+01,-6.2339e+03
3.0878e-01,-1.9579e+00,3.8085e+00,9.9882e+00,2.8354e+01,-6.2364e+03
3.0430e-01,-1.9895e+00,3.8026e+00,9.9750e+00,2.8343e+01,-6.2293e+03
2.7418e-01,-1.9301e+00,3.7260e+00,9.9959e+00,2.8163e+01,-6.2638e+03
3.0386e-01,-1.9981e+00,3.8020e+00,9.9137e+00,2.8329e+01,-6.2678e+03
3.0704e-01,-1.9188e+00,3.8088e+00,9.9846e+00,2.8352e+01,-6.2011e+03
3.0639e-01,-1.9596e+00,3.8082e+00,9.9847e+00,2.8346e+01,-6.2327e+03
3.0388e-01,-1.9973e+00,3.8021e+00,9.9189e+00,2.8333e+01,-6.2589e+03
3.0929e-01,-1.9518e+00,3.8092e+00,9.9737e+00,2.8353e+01,-6.2467e+03
3.0182e-01,-1.9728e+00,3.8010e+00,9.8990e+00,2.8334e+01,-6.2624e+03
3.0757e-01,-1.9048e+00,3.8086e+00,9.9707e+00,2.8348e+01,-6.2206e+03
3.0468e-01,-1.9517e+00,3.8023e+00,9.9884e+00,2.8331e+01,-6.2106e+03
3.0718e-01,-1.9311e+00,3.8083e+00,9.9716e+00,2.8350e+01,-6.2191e+03
2.2511e-01,-1.9455e+00,3.7270e+00,9.9791e+00,2.8164e+01,-6.2668e+03
3.0623e-01,-1.9681e+00,3.8086e+00,9.9485e+00,2.8354e+01,-6.1973e+03
3.0649e-01,-1.9071e+00,3.8081e+00,9.9949e+00,2.8344e+01,-6.2231e+03
2.4150e-01,-1.9253e+00,3.7260e+00,9.9939e+00,2.8163e+01,-6.2639e+03
3.0626e-01,-1.9125e+00,3.8079e+00,9.9903e+00,2.8354e+01,-6.2469e+03
3.0812e-01,-1.9476e+00,3.8054e+00,9.9535e+00,2.8346e+01,-6.2431e+03
3.0850e-01,-1.9764e+00,3.8050e+00,9.9689e+00,2.8338e+01,-6.2657e+03
3.0827e-01,-1.9521e+00,3.8053e+00,9.9434e+00,2.8343e+01,-6.2627e+03
3.0768e-01,-1.9134e+00,3.8056e+00,9.9596e+00,2.8344e+01,-6.2628e+03
3.0403e-01,-1.9531e+00,3.8024e+00,9.9604e+00,2.8341e+01,-6.2436e+03
3.0454e-01,-1.9169e+00,3.8019e+00,9.9824e+00,2.8337e+01,-6.2666e+03
3.0388e-01,-1.9884e+00,3.8021e+00,9.9624e+00,2.8334e+01,-6.1951e+03
3.0667e-01,-1.9659e+00,3.8089e+00,9.9897e+00,2.8345e+01,-6.2469e+03
3.0306e-01,-1.9616e+00,3.8025e+00,9.9547e+00,2.8332e+01,-6.2674e+03
2.5245e-01,-1.9499e+00,3.7264e+00,9.9920e+00,2.8162e+01,-6.2684e+03
3.0396e-01,-1.9974e+00,3.8019e+00,9.9545e+00,2.8337e+01,-6.2516e+03
3.0562e-01,-1.9851e+00,3.8044e+00,9.9619e+00,2.8348e+01,-6.2611e+03
3.0293e-01,-1.9320e+00,3.8028e+00,9.9601e+00,2.8342e+01,-6.2557e+03
3.0718e-01,-1.9622e+00,3.8087e+00,9.9503e+00,2.8345e+01,-6.2384e+03
2.2198e-01,-1.9433e+00,3.7263e+00,9.9980e+00,2.8161e+01,-6.2618e+03
2.3884e-01,-1.9771e+00,3.7260e+00,9.9950e+00,2.8166e+01,-6.2628e+03
3.0818e-01,-1.9722e+00,3.8050e+00,9.9916e+00,2.8342e+01,-6.2561e+03
3.0636e-01,-1.9808e+00,3.8080e+00,9.9859e+00,2.8341e+01,-6.2449e+03
3.0767e-01,-1.9686e+00,3.8082e+00,9.9791e+00,2.8350e+01,-6.1742e+03
3.0723e-01,-1.9493e+00,3.8083e+00,9.9830e+00,2.8354e+01,-6.2155e+03
3.0513e-01,-1.9556e+00,3.8021e+00,9.9707e+00,2.8342e+01,-6.2447e+03
3.0470e-01,-1.9475e+00,3.8024e+00,9.9933e+00,2.8335e+01,-6.1971e+03
3.0514e-01,-1.9890e+00,3.8083e+00,9.9967e+00,2.8355e+01,-6.2260e+03
3.0536e-01,-1.9238e+00,3.8010e+00,9.9917e+00,2.8337e+01,-6.2432e+03
3.0515e-01,-1.9515e+00,3.8019e+00,9.9734e+00,2.8339e+01,-6.2604e+03
3.0462e-01,-1.9660e+00,3.8025e+00,9.9763e+00,2.8340e+01,-6.2228e+03
2.1899e-01,-1.9344e+00,3.7263e+00,9.9984e+00,2.8163e+01,-6.2682e+03
3.0430e-01,-1.8938e+00,3.8023e+00,9.9976e+00,2.8337e+01,-6.2345e+03
3.0481e-01,-1.9819e+00,3.8028e+00,9.9742e+00,2.8342e+01,-6.2477e+03
3.0246e-01,-1.9772e+00,3.8010e+00,9.9006e+00,2.8327e+01,-6.2332e+03
3.0339e-01,-1.9688e+00,3.8014e+00,9.9707e+00,2.8332e+01,-6.2446e+03
3.0786e-01,-1.9555e+00,3.8083e+00,9.9672e+00,2.8355e+01,-6.2323e+03
3.0391e-01,-1.9795e+00,3.8011e+00,9.9326e+00,2.8328e+01,-6.2684e+03
3.0464e-01,-1.9828e+00,3.8017e+00,9.9564e+00,2.8329e+01,-6.2682e+03
3.0446e-01,-1.9090e+00,3.8026e+00,9.9608e+00,2.8341e+01,-6.2457e+03
3.0522e-01,-1.9911e+00,3.8015e+00,9.9719e+00,2.8336e+01,-6.2244e+03
3.0369e-01,-1.9822e+00,3.8084e+00,9.9675e+00,2.8356e+01,-6.2605e+03
2.0701e-01,-1.9563e+00,3.7260e+00,9.9967e+00,2.8160e+01,-6.2624e+03
3.0457e-01,-1.9218e+00,3.8016e+00,9.9428e+00,2.8335e+01,-6.2564e+03
3.0493e-01,-1.9439e+00,3.8025e+00,9.9988e+00,2.8334e+01,-6.2222e+03
3.0413e-01,-1.9287e+00,3.8028e+00,9.9626e+00,2.8335e+01,-6.2327e+03
3.0744e-01,-1.9503e+00,3.8085e+00,9.9806e+00,2.8343e+01,-6.2240e+03
3.0640e-01,-1.9832e+00,3.8085e+00,9.9700e+00,2.8355e+01,-6.1943e+03
3.0496e-01,-1.9901e+00,3.8025e+00,9.9751e+00,2.8341e+01,-6.2511e+03
3.0692e-01,-1.9440e+00,3.8086e+00,9.9546e+00,2.8342e+01,-6.2503e+03
3.0381e-01,-1.9816e+00,3.8021e+00,9.9645e+00,2.8338e+01,-6.2485e+03
