logfeh,logdust,logNpix,logage,dmod,logl
-6.2897e-01,-9.1355e-01,4.8317e+00,9.8975e+00,3.1685e+01,-5.0168e-01
-6.9941e-02,-1.6964e+00,4.8601e+00,9.7918e+00,3.1867e+01,-5.0564e-01
-3.5289e-01,-1.4716e+00,4.8005e+00,1.0144e+01,3.1216e+01,-5.9443e-01
5.4538e-02,-1.4315e+00,4.5378e+00,9.6754e+00,3.1153e+01,-4.9691e-01
-4.9088e-01,-1.1058e+00,4.8114e+00,9.9713e+00,3.1608e+01,-4.0838e-01
-2.3846e-02,-1.2797e+00,4.5142e+00,9.7418e+00,3.1016e+01,-4.6509e-01
1.0363e-01,-1.6221e+00,4.4805e+00,9.7686e+00,3.0895e+01,-5.8696e-01
4.2879e-01,-1.8936e+00,4.2420e+00,9.5429e+00,3.0436e+01,-4.7248e-01
-3.9374e-01,-1.6026e+00,4.7992e+00,1.0085e+01,3.1396e+01,-4.7471e-01
-8.6187e-01,-7.2151e-01,4.7112e+00,9.8929e+00,3.1336e+01,-4.7843e-01
2.6766e-01,-1.3910e+00,4.3199e+00,9.6008e+00,3.0616e+01,-4.8727e-01
-5.4569e-02,-1.7977e+00,4.5682e+00,9.9677e+00,3.0862e+01,-3.7501e-01
-3.0335e-01,-1.1913e+00,4.6779e+00,9.9539e+00,3.1196e+01,-5.6810e-01
2.2913e-01,-1.8199e+00,4.4150e+00,9.8208e+00,3.0557e+01,-6.0361e-01
-2.8235e-01,-1.9199e+00,4.7432e+00,1.0081e+01,3.1174e+01,-4.7918e-01
-2.3786e-01,-9.0200e-01,4.5409e+00,9.7641e+00,3.1088e+01,-4.1156e-01
2.8872e-01,-1.9712e+00,4.4401e+00,9.6300e+00,3.0871e+01,-5.6175e-01
3.7478e-01,-1.8611e+00,4.3066e+00,9.5980e+00,3.0557e+01,-3.8018e-01
-6.0022e-02,-1.1662e+00,4.5731e+00,9.8452e+00,3.0998e+01,-5.7547e-01
-3.9356e-01,-1.5541e+00,4.7549e+00,1.0132e+01,3.1142e+01,-4.5980e-01
2.3013e-01,-1.8114e+00,4.4168e+00,9.6456e+00,3.0811e+01,-6.0277e-01
-7.1802e-02,-1.7911e+00,4.7146e+00,9.8453e+00,3.1453e+01,-5.8102e-01
4.1307e-01,-1.8587e+00,4.3249e+00,9.6129e+00,3.0579e+01,-5.5597e-01
2.7298e-02,-1.7954e+00,4.5650e+00,9.8505e+00,3.1019e+01,-3.4430e-01
7.5608e-02,-1.1563e+00,4.4629e+00,9.7562e+00,3.0792e+01,-5.9692e-01
-3.4303e-02,-1.9544e+00,4.5884e+00,9.9883e+00,3.0795e+01,-6.0865e-01
-3.9774e-01,-1.2516e+00,4.8138e+00,1.0002e+01,3.1502e+01,-6.1354e-01
-5.1990e-02,-9.3347e-01,4.4504e+00,9.5868e+00,3.1021e+01,-5.9110e-01
-3.8103e-01,-1.0317e+00,4.6541e+00,9.8795e+00,3.1225e+01,-5.1570e-01
-7.8854e-02,-1.5004e+00,4.7800e+00,9.8159e+00,3.1645e+01,-5.9439e-01
1.4243e-02,-1.0784e+00,4.4635e+00,9.6697e+00,3.0989e+01,-5.4558e-01
-3.2215e-01,-7.9743e-01,4.6351e+00,9.7223e+00,3.1413e+01,-6.1212e-01
-5.1188e-01,-8.0221e-01,4.6332e+00,9.7422e+00,3.1381e+01,-5.5661e-01
7.6069e-02,-1.0925e+00,4.4385e+00,9.7189e+00,3.0793e+01,-5.1507e-01
-3.9271e-01,-1.1667e+00,4.6883e+00,1.0013e+01,3.1179e+01,-2.8360e-01
2.3146e-01,-1.4645e+00,4.3614e+00,9.6220e+00,3.0716e+01,-4.9651e-01
8.9272e-02,-1.4870e+00,4.5774e+00,9.6285e+00,3.1311e+01,-4.9952e-01
-2.5566e-02,-1.2491e+00,4.5066e+00,9.6828e+00,3.1079e+01,-4.8426e-01
-8.0466e-01,-8.5771e-01,4.7628e+00,1.0028e+01,3.1313e+01,-5.5339e-01
