logfeh,logdust,logNpix,tau,dmod,logl
2.2560e-01,-1.0112e+00,4.5949e+00,3.8090e+00,3.1002e+01,-8.0253e+01
2.2769e-01,-1.0163e+00,4.6099e+00,3.7993e+00,3.1042e+01,-8.0394e+01
2.0607e-01,-1.0152e+00,4.6018e+00,3.7675e+00,3.1016e+01,-8.0052e+01
2.4740e-01,-1.0066e+00,4.6015e+00,3.7713e+00,3.1009e+01,-8.0302e+01
2.1590e-01,-1.0112e+00,4.5960e+00,3.7739e+00,3.1000e+01,-7.9990e+01
2.3714e-01,-1.0090e+00,4.6001e+00,3.7984e+00,3.1010e+01,-7.9415e+01
2.2160e-01,-1.0215e+00,4.5963e+00,3.7530e+00,3.1000e+01,-7.9982e+01
2.3940e-01,-1.0008e+00,4.6013e+00,3.8226e+00,3.1017e+01,-8.0358e+01
2.1708e-01,-1.0199e+00,4.5995e+00,3.7221e+00,3.1007e+01,-7.9696e+01
2.3267e-01,-1.0390e+00,4.6015e+00,3.6674e+00,3.1011e+01,-7.9918e+01
2.0433e-01,-1.0046e+00,4.6007e+00,3.8072e+00,3.1012e+01,-7.9709e+01
2.0378e-01,-1.0163e+00,4.6131e+00,3.7530e+00,3.1044e+01,-7.9612e+01
2.0104e-01,-1.0077e+00,4.5957e+00,3.8307e+00,3.1002e+01,-7.9604e+01
2.2062e-01,-1.0017e+00,4.5967e+00,3.8204e+00,3.1006e+01,-7.9248e+01
2.0569e-01,-1.0082e+00,4.5956e+00,3.8359e+00,3.1003e+01,-7.9637e+01
2.4512e-01,-1.0025e+00,4.6003e+00,3.8394e+00,3.1011e+01,-8.0318e+01
2.3783e-01,-1.0214e+00,4.5995e+00,3.7293e+00,3.1005e+01,-8.0163e+01
2.0736e-01,-1.0016e+00,4.6027e+00,3.8387e+00,3.1018e+01,-7.9731e+01
2.3726e-01,-1.0144e+00,4.5960e+00,3.8073e+00,3.1005e+01,-7.9972e+01
2.1942e-01,-1.0055e+00,4.5979e+00,3.7842e+00,3.1003e+01,-8.0316e+01
2.0521e-01,-1.0034e+00,4.6002e+00,3.8427e+00,3.1017e+01,-8.0304e+01
2.3569e-01,-1.0232e+00,4.6024e+00,3.6996e+00,3.1011e+01,-8.0188e+01
2.0044e-01,-1.0080e+00,4.5929e+00,3.8374e+00,3.1001e+01,-8.0091e+01
2.4252e-01,-1.0002e+00,4.6138e+00,3.8258e+00,3.1051e+01,-8.0098e+01
2.3169e-01,-1.0033e+00,4.6020e+00,3.7919e+00,3.1010e+01,-7.9781e+01
2.3862e-01,-1.0008e+00,4.5975e+00,3.8135e+00,3.1000e+01,-7.9933e+01
2.0203e-01,-1.0048e+00,4.6060e+00,3.7811e+00,3.1025e+01,-7.9977e+01
