niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,4.9751e-01,-1.2757e+06,-1.2757e+06,-4.9875e-03,-inf,2.4457e-01,5.9963e+00,inf,5.5274e+00,-3.8559e-01,-1.9943e+00,7.2241e+00,9.9237e+00,2.5065e+01
2.0000e+00,1.0000e+00,9.9010e-01,-1.2629e+06,-1.2629e+06,-9.9751e-03,-inf,2.4467e-01,6.0015e+00,inf,1.1085e+01,-9.1919e-01,-1.5484e+00,7.3920e+00,9.5868e+00,2.6194e+01
3.0000e+00,1.0000e+00,1.4778e+00,-1.2374e+06,-1.2374e+06,-1.4963e-02,-inf,2.4477e-01,6.0064e+00,inf,1.6578e+01,-9.8598e-01,-1.0994e+00,7.3634e+00,9.8898e+00,2.5848e+01
4.0000e+00,1.0000e+00,1.9608e+00,-1.1525e+06,-1.1525e+06,-1.9950e-02,-inf,2.4487e-01,6.0113e+00,inf,2.2148e+01,-7.0184e-01,-1.5560e+00,7.0486e+00,9.9700e+00,2.5815e+01
5.0000e+00,1.0000e+00,2.4390e+00,-1.0585e+06,-1.0585e+06,-2.4938e-02,-inf,2.4498e-01,6.0165e+00,inf,2.7631e+01,-7.6710e-01,-1.6390e+00,7.2305e+00,9.5911e+00,2.7728e+01
6.0000e+00,2.0000e+00,2.8986e+00,-1.0529e+06,-1.0529e+06,-2.9925e-02,-inf,2.4508e-01,6.0214e+00,inf,3.8624e+01,-2.2055e-01,-1.7922e+00,6.7506e+00,9.6569e+00,2.6387e+01
7.0000e+00,1.0000e+00,3.3654e+00,-1.0433e+06,-1.0433e+06,-3.4913e-02,-inf,2.4518e-01,6.0264e+00,inf,4.4452e+01,-9.1017e-02,-1.0352e+00,7.3055e+00,1.0151e+01,2.6847e+01
8.0000e+00,1.0000e+00,3.8278e+00,-9.7717e+05,-9.7717e+05,-3.9900e-02,-9.7717e+05,2.4528e-01,6.0313e+00,inf,4.9917e+01,-5.1521e-01,-1.4095e+00,6.6234e+00,9.7009e+00,2.6731e+01
9.0000e+00,1.0000e+00,4.2857e+00,-9.6152e+05,-9.6152e+05,-4.4888e-02,-9.6152e+05,2.4538e-01,6.0364e+00,9.5992e+05,5.5325e+01,-8.0234e-01,-1.0728e+00,6.4668e+00,9.7749e+00,2.6406e+01
1.0000e+01,1.0000e+00,4.7393e+00,-9.4221e+05,-9.4222e+05,-4.9875e-02,-9.4222e+05,2.4549e-01,6.0414e+00,9.4427e+05,6.1028e+01,-5.0499e-01,-1.3933e+00,6.4330e+00,9.9396e+00,2.6179e+01
1.1000e+01,1.0000e+00,5.1887e+00,-9.3108e+05,-9.3108e+05,-5.4863e-02,-9.3108e+05,2.4559e-01,6.0463e+00,9.2496e+05,6.6462e+01,1.7095e-01,-1.1785e+00,7.2205e+00,9.9270e+00,2.7901e+01
1.2000e+01,1.0000e+00,5.6338e+00,-9.1890e+05,-9.1891e+05,-5.9850e-02,-9.1891e+05,2.4569e-01,6.0513e+00,9.1383e+05,7.1902e+01,2.1553e-01,-1.0359e+00,7.2463e+00,9.9138e+00,2.8115e+01
1.3000e+01,1.0000e+00,6.0748e+00,-9.0195e+05,-9.0196e+05,-6.4838e-02,-9.0196e+05,2.4579e-01,6.0563e+00,9.0165e+05,7.7320e+01,-5.5204e-01,-1.1384e+00,6.9348e+00,1.0038e+01,2.7612e+01
1.4000e+01,1.0000e+00,6.5116e+00,-8.8832e+05,-8.8832e+05,-6.9826e-02,-8.8832e+05,2.4589e-01,6.0613e+00,8.8470e+05,8.2787e+01,2.6904e-01,-1.5267e+00,6.9153e+00,9.6582e+00,2.8042e+01
1.5000e+01,1.0000e+00,6.9444e+00,-8.5567e+05,-8.5567e+05,-7.4813e-02,-8.5567e+05,2.4599e-01,6.0663e+00,8.7107e+05,8.8187e+01,-9.2180e-01,-1.9073e+00,6.8219e+00,9.6177e+00,2.8629e+01
1.6000e+01,1.0000e+00,7.3733e+00,-8.5018e+05,-8.5018e+05,-7.9801e-02,-8.5018e+05,2.4609e-01,6.0712e+00,8.3842e+05,9.3631e+01,-9.8740e-01,-1.5285e+00,6.6145e+00,1.0146e+01,2.7314e+01
1.7000e+01,1.0000e+00,7.7982e+00,-8.2816e+05,-8.2817e+05,-8.4788e-02,-8.2817e+05,2.4619e-01,6.0763e+00,8.3293e+05,9.9040e+01,-4.3986e-01,-1.9876e+00,7.0314e+00,1.0111e+01,2.8517e+01
1.8000e+01,1.0000e+00,8.2192e+00,-8.2547e+05,-8.2548e+05,-8.9776e-02,-8.2548e+05,2.4629e-01,6.0813e+00,8.1091e+05,1.0444e+02,-7.7291e-01,-1.6648e+00,5.4453e+00,9.5513e+00,2.5550e+01
1.9000e+01,1.0000e+00,8.6364e+00,-7.9936e+05,-7.9937e+05,-9.4763e-02,-7.9937e+05,2.4639e-01,6.0862e+00,8.0822e+05,1.0990e+02,9.2423e-03,-1.9125e+00,6.8218e+00,1.0048e+01,2.8173e+01
2.0000e+01,1.0000e+00,9.0498e+00,-7.7083e+05,-7.7083e+05,-9.9751e-02,-7.7083e+05,2.4650e-01,6.0912e+00,7.8211e+05,1.1532e+02,-9.7902e-01,-1.3910e+00,7.4314e+00,9.6569e+00,3.0872e+01
