logfeh,logdust,logNpix,tau,dmod,logl
-7.3529e-01,-1.9803e+00,3.4227e+00,3.9969e+00,2.9987e+01,-1.0089e+03
-7.8047e-01,-1.9413e+00,3.4208e+00,3.9867e+00,2.9979e+01,-1.0118e+03
-7.5925e-01,-1.9959e+00,3.4120e+00,3.9836e+00,2.9962e+01,-1.0115e+03
-7.2351e-01,-1.9438e+00,3.4122e+00,3.9901e+00,2.9958e+01,-1.0104e+03
-7.4937e-01,-1.9214e+00,3.4168e+00,3.9762e+00,2.9967e+01,-1.0091e+03
-7.0377e-01,-1.9366e+00,3.4140e+00,3.9828e+00,2.9962e+01,-1.0103e+03
-7.9166e-01,-1.9950e+00,3.4154e+00,3.9743e+00,2.9967e+01,-1.0113e+03
-7.5932e-01,-1.9455e+00,3.4154e+00,3.9855e+00,2.9967e+01,-1.0126e+03
-7.8581e-01,-1.9579e+00,3.4272e+00,3.9959e+00,2.9997e+01,-1.0080e+03
-7.8758e-01,-1.9702e+00,3.4199e+00,3.9931e+00,2.9981e+01,-1.0122e+03
-7.5742e-01,-1.9412e+00,3.4117e+00,3.9994e+00,2.9960e+01,-1.0094e+03
-7.9655e-01,-1.9899e+00,3.4078e+00,3.9819e+00,2.9951e+01,-1.0127e+03
-7.1850e-01,-1.8890e+00,3.4169e+00,3.9774e+00,2.9967e+01,-1.0126e+03
-7.2852e-01,-1.9345e+00,3.4184e+00,3.9976e+00,2.9973e+01,-1.0120e+03
-7.5473e-01,-1.9983e+00,3.4185e+00,3.9992e+00,2.9978e+01,-1.0111e+03
-7.6532e-01,-1.9969e+00,3.4287e+00,3.9785e+00,3.0002e+01,-1.0083e+03
-7.4830e-01,-1.9589e+00,3.4184e+00,3.9901e+00,2.9978e+01,-1.0067e+03
-7.8110e-01,-1.9126e+00,3.4079e+00,3.9871e+00,2.9943e+01,-1.0090e+03
-7.2519e-01,-1.9500e+00,3.4275e+00,3.9968e+00,2.9997e+01,-1.0093e+03
-7.2348e-01,-1.9556e+00,3.4096e+00,3.9995e+00,2.9953e+01,-1.0060e+03
-7.8763e-01,-1.9832e+00,3.4411e+00,3.9874e+00,3.0034e+01,-1.0126e+03
-7.0406e-01,-1.9889e+00,3.4296e+00,3.9706e+00,3.0006e+01,-1.0074e+03
-7.6332e-01,-1.9341e+00,3.4148e+00,3.9986e+00,2.9966e+01,-1.0120e+03
-7.2880e-01,-1.9630e+00,3.4154e+00,3.9812e+00,2.9971e+01,-1.0121e+03
-7.4337e-01,-1.9743e+00,3.4122e+00,4.0000e+00,2.9963e+01,-1.0129e+03
-7.2347e-01,-1.9526e+00,3.4282e+00,3.9969e+00,3.0004e+01,-1.0121e+03
-7.9432e-01,-1.9311e+00,3.4220e+00,3.9908e+00,2.9986e+01,-1.0049e+03
-7.1088e-01,-1.9427e+00,3.4207e+00,3.9820e+00,2.9982e+01,-1.0123e+03
-7.8746e-01,-1.9921e+00,3.4279e+00,3.9879e+00,3.0003e+01,-1.0121e+03
-7.2834e-01,-1.9137e+00,3.4185e+00,3.9963e+00,2.9977e+01,-1.0112e+03
-7.6816e-01,-1.9473e+00,3.4126e+00,3.9839e+00,2.9962e+01,-1.0082e+03
-7.8457e-01,-1.9417e+00,3.4205e+00,3.9753e+00,2.9980e+01,-1.0129e+03
-7.3290e-01,-1.9145e+00,3.4127e+00,3.9767e+00,2.9956e+01,-1.0123e+03
