logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.0825e-01,-9.8139e-01,-4.9401e-01,-1.8810e-01,1.0722e+00,3.2508e+00,4.6308e+00,3.0827e+01,-1.1782e+03
-6.5707e-01,-8.0216e-01,3.3721e-01,1.9126e+00,1.6556e+00,2.5038e+00,4.8337e+00,3.1373e+01,-1.7686e+03
-1.0749e-01,-7.7653e-01,8.2728e-01,3.0249e+00,2.6386e+00,4.8199e+00,3.6996e+00,3.1730e+01,-1.2698e+03
8.0696e-02,-8.0292e-01,-1.5977e-01,3.0248e+00,4.6020e-01,4.7309e+00,3.3545e+00,3.1388e+01,-1.7649e+03
3.8481e-01,-1.3752e+00,1.6750e+00,6.5482e-01,1.3015e+00,4.6445e+00,4.1423e+00,3.1229e+01,-1.6688e+03
1.2096e-01,-1.6025e+00,1.3757e+00,1.9162e+00,2.0249e+00,1.9209e+00,4.6842e+00,3.0783e+01,-1.3925e+03
-4.0258e-02,-1.8123e+00,7.7040e-02,6.5054e-01,2.6268e+00,2.3108e+00,4.5224e+00,3.0499e+01,-1.5695e+03
4.6075e-01,-1.7237e+00,-3.7551e-01,3.3049e-01,3.1700e+00,3.7852e+00,4.2144e+00,3.0056e+01,-3.3293e+02
-3.2467e-01,-7.5467e-01,1.1581e+00,1.2093e+00,5.5912e-01,4.6916e+00,3.6342e+00,3.1429e+01,-2.6928e+02
3.1698e-01,-1.3943e+00,-5.1893e-01,2.8339e+00,2.7661e+00,3.3361e+00,4.7434e+00,3.0949e+01,-1.2546e+03
-2.0240e-01,-6.5144e-01,1.8141e+00,3.5534e+00,3.0745e+00,3.7067e+00,4.8936e+00,3.1738e+01,-1.3086e+03
2.6115e-01,-1.4125e+00,-5.2099e-01,1.2289e+00,2.0552e+00,4.0594e+00,3.8484e+00,3.0018e+01,-2.0732e+03
-6.3229e-01,-7.0920e-01,-7.2547e-01,2.1762e+00,3.0011e+00,4.4639e+00,4.7611e+00,3.1783e+01,-1.1219e+03
-6.4464e-02,-9.7011e-01,5.3480e-01,1.5963e+00,3.3151e+00,4.6971e+00,4.1842e+00,3.1627e+01,-1.5753e+03
-1.1938e-01,-9.6848e-01,1.4237e+00,2.1729e+00,4.2757e+00,4.6495e+00,3.3348e+00,3.2222e+01,-1.2665e+03
1.6993e-01,-1.0597e+00,7.1869e-01,3.8974e-01,3.0151e+00,4.2521e+00,2.6760e+00,3.0265e+01,-1.9156e+03
1.1465e-01,-9.7147e-01,6.9089e-02,2.8196e+00,1.0477e+00,4.2490e+00,4.3486e+00,3.0828e+01,-7.6835e+02
9.1888e-02,-1.5356e+00,-3.1207e-01,2.1105e+00,2.8543e+00,2.0650e+00,4.5746e+00,3.0609e+01,-1.5068e+03
1.3047e-01,-1.7571e+00,2.6687e-01,1.9167e+00,3.0796e+00,3.2646e+00,4.6705e+00,3.0899e+01,-9.0100e+02
-1.2674e-01,-9.3014e-01,-8.2826e-01,1.1433e+00,3.8454e+00,4.9214e+00,3.3369e+00,3.2213e+01,-1.4993e+03
-2.4025e-01,-1.1570e+00,8.0424e-01,1.4004e+00,2.5911e+00,1.6729e+00,4.7261e+00,3.1106e+01,-6.9429e+02
-8.4033e-02,-1.1860e+00,9.6106e-01,1.5047e+00,3.8684e+00,3.0951e+00,4.9160e+00,3.1818e+01,-9.8722e+02
-6.5328e-01,-6.8344e-01,1.3122e-01,2.7876e+00,6.8868e-01,4.2131e+00,4.9935e+00,3.1955e+01,-1.9366e+03
2.2854e-01,-1.5405e+00,8.9755e-01,-4.7051e-02,3.5024e+00,3.6171e+00,4.6960e+00,3.1045e+01,-1.2432e+03
-1.5112e-01,-1.1356e+00,3.4218e-01,2.4410e+00,3.5520e+00,3.5436e+00,4.8813e+00,3.1683e+01,-1.6653e+03
2.2418e-01,-1.7176e+00,5.7114e-01,9.4697e-01,1.9142e+00,3.8455e+00,4.4936e+00,3.0532e+01,-2.0511e+03
-6.0095e-01,-6.3090e-01,7.2665e-01,2.6108e+00,1.8293e+00,4.4505e+00,4.1425e+00,3.1096e+01,-1.8937e+03
3.5079e-01,-1.9927e+00,6.8185e-01,6.6852e-01,3.0134e+00,3.6155e+00,4.4109e+00,3.0324e+01,-1.4267e+03
3.2357e-02,-6.6897e-01,-7.1457e-01,3.2058e+00,2.2514e+00,4.6253e+00,2.8054e+00,3.1168e+01,-1.0190e+03
-2.3347e-01,-1.0150e+00,-1.1213e+00,1.4301e+00,3.8693e+00,4.6307e+00,2.7394e+00,3.1927e+01,-1.0505e+03
-5.1497e-01,-6.1906e-01,-1.1007e+00,1.5211e-01,3.6796e+00,4.7839e+00,3.0258e+00,3.1729e+01,-1.4109e+03
-4.2315e-01,-8.8262e-01,1.0746e-01,1.6707e+00,4.3408e+00,4.7704e+00,2.6465e+00,3.2536e+01,-5.1033e+02
4.6540e-01,-1.2675e+00,-2.3394e-01,5.0289e-02,3.5766e+00,3.2722e+00,4.2288e+00,3.0080e+01,-6.8430e+02
-1.0470e-01,-1.0229e+00,1.9551e+00,3.2373e+00,4.1390e+00,4.0855e+00,5.1979e+00,3.2662e+01,-1.9896e+03
1.9003e-01,-1.6095e+00,8.9528e-01,2.2440e+00,3.0247e+00,2.6961e+00,4.7730e+00,3.1022e+01,-1.3191e+03
-1.5520e-01,-8.8763e-01,9.4582e-01,2.9496e+00,4.0248e+00,4.9520e+00,3.2210e+00,3.2444e+01,-1.6655e+03
-5.1786e-01,-8.5115e-01,1.2233e+00,1.5891e+00,4.5302e-01,1.8258e+00,4.8837e+00,3.1448e+01,-1.1594e+03
-2.3520e-01,-1.2761e+00,8.3863e-01,9.5384e-01,4.1467e+00,3.8524e+00,4.9412e+00,3.2522e+01,-1.4296e+03
-1.7738e-02,-1.0214e+00,7.2589e-01,1.3408e+00,3.7416e+00,4.0332e+00,4.7739e+00,3.1509e+01,-1.9959e+03
-3.2781e-01,-1.2821e+00,-7.8879e-01,8.0147e-02,4.1779e+00,3.0345e+00,5.1983e+00,3.2817e+01,-1.6038e+03
-3.5229e-02,-1.5751e+00,6.0973e-01,1.4297e+00,1.6019e+00,1.9434e+00,4.6468e+00,3.0727e+01,-7.9155e+02
-2.1796e-01,-9.3657e-01,3.8212e-01,2.6831e+00,1.9714e+00,2.3532e+00,4.9291e+00,3.1514e+01,-2.0403e+03
