logfeh,logdust,logNpix,tau,dmod,logl
-4.1823e-01,-8.5030e-01,5.1653e+00,2.4620e+00,3.1533e+01,-1.0981e+02
-6.4332e-01,-7.3492e-01,5.1867e+00,2.1169e+00,3.1578e+01,-9.6124e+01
-4.9164e-01,-7.9807e-01,5.1138e+00,2.4278e+00,3.1402e+01,-1.0164e+02
-4.1943e-01,-8.4252e-01,5.2407e+00,2.5417e+00,3.1727e+01,-1.0594e+02
-8.1369e-01,-6.2429e-01,5.1941e+00,2.8782e+00,3.1610e+01,-1.0319e+02
-6.4706e-01,-7.5434e-01,5.1449e+00,2.7541e-01,3.1454e+01,-1.0556e+02
-7.6404e-01,-6.8035e-01,5.1543e+00,2.2863e+00,3.1508e+01,-1.0064e+02
-7.9928e-01,-6.6144e-01,5.0916e+00,2.6050e+00,3.1359e+01,-9.1936e+01
-9.1420e-01,-5.9774e-01,5.1096e+00,2.7511e+00,3.1366e+01,-9.7186e+01
-7.8649e-01,-6.5826e-01,5.1016e+00,2.6444e+00,3.1382e+01,-9.0356e+01
-8.5815e-01,-6.1727e-01,5.2274e+00,2.7639e+00,3.1676e+01,-9.5711e+01
-8.0199e-01,-6.3808e-01,5.1917e+00,2.7274e+00,3.1602e+01,-7.9054e+01
-3.7041e-01,-8.7443e-01,5.2221e+00,2.5675e+00,3.1679e+01,-1.1324e+02
-9.1396e-01,-6.2759e-01,5.1177e+00,1.8500e+00,3.1356e+01,-1.1469e+02
-7.4225e-01,-6.8541e-01,5.2100e+00,1.9722e+00,3.1632e+01,-1.1405e+02
-7.5510e-01,-6.5841e-01,5.1527e+00,2.6035e+00,3.1506e+01,-9.3465e+01
-6.4344e-01,-7.6123e-01,5.1412e+00,8.3631e-01,3.1448e+01,-1.1530e+02
-8.0998e-01,-6.2725e-01,5.2504e+00,2.9091e+00,3.1756e+01,-1.1514e+02
-9.1813e-01,-6.1211e-01,5.1914e+00,2.2798e+00,3.1547e+01,-8.2068e+01
-7.4211e-01,-6.6241e-01,5.0467e+00,2.5899e+00,3.1245e+01,-1.0652e+02
-6.9558e-01,-6.5989e-01,5.1080e+00,3.0263e+00,3.1412e+01,-1.0170e+02
-8.4341e-01,-6.3900e-01,5.1721e+00,2.4187e+00,3.1534e+01,-1.1130e+02
-8.8382e-01,-5.9033e-01,5.1436e+00,3.1259e+00,3.1478e+01,-1.1269e+02
-8.0079e-01,-6.3312e-01,5.1993e+00,2.7825e+00,3.1618e+01,-8.2866e+01
-7.8092e-01,-6.4338e-01,5.2059e+00,3.0002e+00,3.1662e+01,-1.0549e+02
-7.3066e-01,-6.9814e-01,5.1589e+00,1.6458e+00,3.1502e+01,-1.0339e+02
-8.8025e-01,-6.4254e-01,5.2247e+00,1.8404e+00,3.1634e+01,-1.1110e+02
-7.1631e-01,-6.9904e-01,5.1544e+00,1.5989e+00,3.1489e+01,-1.1094e+02
-7.7155e-01,-6.7555e-01,5.2332e+00,2.2732e+00,3.1699e+01,-1.0760e+02
-7.6481e-01,-6.3874e-01,5.1759e+00,3.0736e+00,3.1588e+01,-1.0275e+02
-7.7129e-01,-6.6293e-01,5.1668e+00,2.6054e+00,3.1550e+01,-1.1038e+02
-7.4276e-01,-6.5349e-01,5.1382e+00,2.8322e+00,3.1484e+01,-1.1438e+02
-5.2453e-01,-7.9479e-01,5.1624e+00,2.5292e+00,3.1530e+01,-1.0483e+02
-4.4834e-01,-8.4561e-01,5.1606e+00,2.2972e+00,3.1519e+01,-1.1494e+02
