logfeh,logdust,logNpix,tau,logl
-4.9781e-01,-1.9371e+00,2.4254e+00,3.0314e+00,-8.0905e+04
-3.9354e-01,-1.5543e+00,2.1752e+00,3.1445e+00,-8.1217e+04
-4.7732e-01,-7.1742e-01,2.9190e+00,3.8180e+00,-8.0186e+04
4.4751e-01,-1.7847e+00,2.1655e+00,4.6810e+00,-8.1779e+04
4.9970e-01,-1.7061e+00,2.1274e+00,2.4293e+00,-8.1893e+04
1.2949e-01,-9.7073e-01,2.7211e+00,3.9608e+00,-8.1403e+04
-1.3605e-02,-7.9109e-01,3.3543e+00,4.4530e-01,-8.0911e+04
1.2181e-01,-1.1956e+00,2.2255e+00,1.9358e+00,-8.1655e+04
-1.0531e-01,-1.9534e+00,3.7305e+00,4.2662e+00,-8.0291e+04
4.5149e-01,-9.7553e-01,2.2285e+00,2.1094e+00,-8.1925e+04
-4.5810e-01,-1.7387e+00,3.6962e+00,9.4717e-01,-8.1931e+04
-3.8207e-01,-1.0411e+00,3.5161e+00,2.0829e+00,-8.0343e+04
4.0359e-01,-1.5836e+00,2.7700e+00,3.5285e+00,-8.1996e+04
4.8011e-01,-1.3152e+00,2.1676e+00,4.4349e+00,-8.1825e+04
-8.1160e-02,-1.1661e+00,3.1563e+00,9.8199e-01,-8.0592e+04
-2.1412e-01,-5.1988e-01,3.2954e+00,2.9137e+00,-7.9686e+04
2.7242e-02,-1.7035e+00,2.4971e+00,2.5549e+00,-8.1388e+04
-2.8227e-01,-1.2032e+00,3.6931e+00,2.2865e+00,-8.1656e+04
-4.2930e-01,-1.7636e+00,2.4847e+00,1.4898e+00,-8.0913e+04
-3.6899e-01,-1.9741e+00,2.5308e+00,2.1610e+00,-8.0902e+04
-5.3583e-03,-7.0726e-01,3.7839e+00,4.7397e+00,-8.1389e+04
2.1029e-01,-1.4962e+00,2.9595e+00,4.1025e+00,-8.1211e+04
-4.4130e-01,-1.9115e+00,2.1559e+00,2.6283e+00,-8.1347e+04
-9.5004e-02,-5.0053e-01,2.3257e+00,1.7042e+00,-8.1644e+04
2.3521e-01,-1.0557e+00,2.4801e+00,3.1462e+00,-8.1701e+04
-3.3750e-01,-1.1257e+00,3.7113e+00,8.5958e-01,-8.1931e+04
4.6262e-01,-1.2205e+00,2.6234e+00,4.3880e+00,-8.1903e+04
6.3644e-02,-1.8306e+00,2.9411e+00,2.9532e+00,-8.1051e+04
3.5482e-02,-1.3328e+00,2.0663e+00,3.0693e+00,-8.1602e+04
-4.3241e-01,-5.4303e-01,3.8472e+00,3.2096e+00,-8.1997e+04
1.2296e-01,-1.3806e+00,3.0892e+00,2.7935e-01,-8.1460e+04
3.6815e-01,-9.9076e-01,2.2624e+00,4.4461e+00,-8.1753e+04
4.0468e-01,-1.2043e+00,2.2398e+00,3.1609e+00,-8.1842e+04
-4.7881e-01,-1.3497e+00,3.3389e+00,1.2702e+00,-7.9274e+04
4.4449e-02,-9.3182e-01,2.1731e+00,2.3072e+00,-8.1674e+04
3.9954e-01,-6.6969e-01,2.8582e+00,4.6697e+00,-8.2006e+04
-2.2942e-01,-1.2165e+00,2.2950e+00,3.5968e+00,-8.1046e+04
1.4327e-01,-1.4229e+00,2.4107e+00,4.7747e+00,-8.1394e+04
-4.1539e-01,-1.5000e+00,3.7717e+00,4.6505e+00,-7.9550e+04
-2.6670e-02,-6.4617e-01,2.6780e+00,1.5904e+00,-8.1523e+04
2.1499e-01,-9.1386e-01,2.0560e+00,1.5005e+00,-8.1802e+04
8.0486e-02,-6.0382e-01,3.0170e+00,6.8841e-01,-8.1673e+04
1.6273e-02,-9.5119e-01,2.8959e+00,4.3219e+00,-8.0674e+04
4.0581e-01,-8.4713e-01,2.7837e+00,4.6984e+00,-8.1946e+04
-1.0598e-01,-1.7499e+00,3.3659e+00,3.3222e-01,-8.0298e+04
-1.1144e-02,-9.0608e-01,3.2749e+00,3.6556e+00,-8.0227e+04
4.1085e-01,-9.6179e-01,2.1288e+00,4.1846e+00,-8.1831e+04
-1.3005e-01,-5.9516e-01,3.4492e+00,7.1412e-01,-8.0718e+04
3.3050e-01,-1.9086e+00,2.8472e+00,1.3771e+00,-8.2017e+04
-4.3150e-01,-1.2969e+00,3.0633e+00,5.0524e-01,-7.9772e+04
2.6197e-01,-1.3622e+00,2.4167e+00,1.1593e+00,-8.1778e+04
2.1793e-01,-1.9131e+00,3.4988e+00,4.9096e+00,-8.0585e+04
-3.1259e-01,-1.8047e+00,2.7045e+00,1.3980e+00,-8.0799e+04
-3.7451e-01,-5.2736e-01,2.7132e+00,4.6997e+00,-8.0134e+04
-2.4170e-01,-6.2629e-01,3.5971e+00,2.8340e+00,-8.0264e+04
-1.7723e-01,-1.4921e+00,2.9969e+00,4.8962e+00,-7.8050e+04
2.4681e-01,-7.3724e-01,2.0523e+00,5.8103e-01,-8.1780e+04
4.2838e-02,-1.6881e+00,2.2733e+00,4.3623e+00,-8.1309e+04
-4.7263e-01,-5.4706e-01,2.9825e+00,2.1104e+00,-8.0686e+04
-3.6446e-01,-1.8094e+00,3.2420e+00,3.1255e+00,-7.8383e+04
-3.6773e-01,-5.3828e-01,2.5419e+00,3.8257e+00,-8.0887e+04
-1.7838e-02,-8.4788e-01,2.9087e+00,1.7436e-01,-8.1295e+04
-3.6631e-02,-9.4499e-01,2.1981e+00,3.3782e+00,-8.1519e+04
-1.5452e-01,-1.1124e+00,2.6872e+00,1.4111e+00,-8.0981e+04
4.3283e-01,-7.6078e-01,2.4363e+00,3.2703e+00,-8.1934e+04
-1.8372e-01,-7.3156e-01,2.2905e+00,2.3337e+00,-8.1440e+04
-4.6012e-01,-7.4852e-01,2.3512e+00,2.6632e+00,-8.1282e+04
3.3049e-01,-1.3575e+00,2.4969e+00,2.7694e+00,-8.1865e+04
-3.3074e-01,-1.9052e+00,2.0967e+00,1.2879e+00,-8.1434e+04
-3.8729e-01,-1.3925e+00,2.1262e+00,4.6402e+00,-8.1025e+04
4.3526e-01,-7.8436e-01,2.5650e+00,2.9779e+00,-8.1977e+04
4.0351e-01,-5.4899e-01,2.2026e+00,1.6562e+00,-8.1894e+04
1.8836e-01,-1.9946e+00,3.3926e+00,1.8737e+00,-8.1835e+04
2.1311e-01,-1.4968e+00,2.5031e+00,3.8470e+00,-8.1539e+04
-2.2249e-01,-9.0728e-01,2.2830e+00,1.2283e+00,-8.1452e+04
-4.5874e-01,-1.7377e+00,3.2603e+00,1.7690e+00,-7.9126e+04
-4.5523e-01,-1.8307e+00,3.3141e+00,4.4826e-01,-7.9172e+04
3.1625e-01,-7.0083e-01,2.3934e+00,1.0468e+00,-8.1894e+04
-4.2834e-01,-9.9465e-01,2.7643e+00,4.9633e-01,-8.0706e+04
-4.7506e-01,-6.7441e-01,3.7313e+00,2.6734e+00,-8.1786e+04
-4.4786e-01,-1.8609e+00,4.6610e+00,9.2394e-01,-4.8218e+04
-3.7597e-01,-1.7899e+00,2.5453e+00,3.6462e+00,-8.0474e+04
-1.2539e-01,-1.9054e+00,3.2869e+00,3.6266e+00,-7.8583e+04
2.1798e-01,-1.2350e+00,2.5586e+00,1.7063e+00,-8.1740e+04
4.0213e-01,-1.6452e+00,2.3858e+00,1.6576e+00,-8.1894e+04
-4.2293e-01,-1.4239e+00,4.7114e+00,3.5324e+00,-1.1591e+04
3.5788e-02,-1.5928e+00,2.1033e+00,3.1727e+00,-8.1576e+04
2.2807e-01,-1.4477e+00,3.0191e+00,4.1895e-01,-8.2010e+04
-4.1663e-02,-6.8875e-01,3.3010e+00,1.6917e+00,-8.1093e+04
-1.5651e-01,-1.8899e+00,3.2224e+00,1.6575e+00,-7.9816e+04
3.6498e-01,-9.3459e-01,2.5119e+00,4.2899e+00,-8.1741e+04
-4.8014e-01,-1.0375e+00,2.4870e+00,1.3620e+00,-8.1000e+04
-1.5739e-01,-1.9908e+00,3.3157e+00,4.0055e+00,-7.8123e+04
-4.7880e-01,-8.5723e-01,2.8384e+00,1.4442e+00,-8.0484e+04
1.0898e-01,-5.1715e-01,2.6723e+00,2.9774e+00,-8.1703e+04
2.1208e-01,-1.3613e+00,2.3918e+00,2.9527e-01,-8.1761e+04
1.5424e-01,-1.5991e+00,2.7934e+00,3.4179e+00,-8.1312e+04
-3.6253e-01,-9.5638e-01,3.7115e+00,1.7552e+00,-8.2069e+04
-4.2506e-01,-1.3199e+00,2.8226e+00,4.4287e+00,-7.9018e+04
-2.6880e-01,-1.9632e+00,2.7721e+00,2.1096e+00,-8.0405e+04
-4.9160e-01,-1.2927e+00,4.5573e+00,4.6236e+00,-7.2236e+04
-2.6856e-01,-5.1357e-01,2.0180e+00,1.7427e+00,-8.1637e+04
2.8926e-01,-1.8522e+00,3.3270e+00,1.9653e+00,-8.1956e+04
-3.5417e-02,-1.4896e+00,3.4354e+00,4.9372e+00,-7.9383e+04
-3.4694e-01,-1.2779e+00,3.5067e+00,2.5066e+00,-7.9884e+04
6.5395e-02,-1.8791e+00,4.8235e+00,3.7083e+00,-9.4602e+03
-5.8842e-02,-1.9428e+00,2.0569e+00,1.3065e+00,-8.1603e+04
5.7168e-02,-1.3171e+00,4.8338e+00,3.7606e+00,-3.2462e+04
-1.2668e-01,-7.5697e-01,2.2707e+00,4.1362e-01,-8.1544e+04
5.8969e-03,-5.9986e-01,2.4469e+00,2.8904e+00,-8.1554e+04
-4.4025e-01,-1.7461e+00,2.2071e+00,4.5395e+00,-8.1032e+04
-3.5923e-01,-1.0159e+00,2.3424e+00,3.7589e+00,-8.0972e+04
-9.0794e-02,-9.0801e-01,2.5163e+00,1.9839e+00,-8.1392e+04
-2.3300e-01,-1.5377e+00,2.5319e+00,2.4645e+00,-8.0843e+04
1.2972e-01,-1.9107e+00,2.5907e+00,1.4681e+00,-8.1545e+04
2.0782e-01,-1.5089e+00,3.2759e+00,3.5534e+00,-8.1119e+04
-3.4092e-01,-1.3409e+00,3.8880e+00,4.6328e+00,-8.0947e+04
-2.8513e-01,-7.6337e-01,2.7393e+00,4.1240e+00,-8.0082e+04
2.3842e-01,-5.4350e-01,2.7381e+00,3.0865e-01,-8.1948e+04
3.1993e-01,-1.5509e+00,2.6044e+00,2.9732e+00,-8.1817e+04
1.2543e-01,-8.6699e-01,2.8889e+00,1.5366e+00,-8.1670e+04
-4.0110e-01,-8.0173e-01,2.4284e+00,4.0478e+00,-8.0939e+04
-2.6257e-01,-1.2974e+00,3.4065e+00,2.8593e+00,-7.9184e+04
-2.9963e-01,-1.0346e+00,3.1996e+00,3.1097e+00,-7.8849e+04
-1.4747e-01,-1.5489e+00,2.7797e+00,3.3672e+00,-8.0346e+04
4.0374e-01,-1.7922e+00,2.0046e+00,3.1029e+00,-8.1817e+04
-3.3269e-01,-8.2373e-01,2.4073e+00,1.3005e+00,-8.1340e+04
-2.6930e-01,-1.9693e+00,2.2488e+00,8.9412e-01,-8.1310e+04
1.0918e-01,-1.0700e+00,3.3245e+00,1.0740e+00,-8.1293e+04
3.2372e-01,-1.2986e+00,3.0161e+00,4.6096e+00,-8.1390e+04
-3.3109e-01,-1.5041e+00,4.8642e+00,6.0812e-01,-1.1916e+04
1.9471e-01,-1.4392e+00,3.2045e+00,4.6330e+00,-8.0364e+04
-2.5514e-01,-1.0040e+00,3.4437e+00,2.7122e-01,-8.0095e+04
1.4099e-01,-1.8173e+00,3.1165e+00,2.3076e+00,-8.1262e+04
2.8701e-01,-1.3102e+00,2.0294e+00,3.8749e+00,-8.1737e+04
4.8437e-01,-1.0766e+00,2.4641e+00,4.1742e+00,-8.1891e+04
2.5638e-01,-1.6579e+00,2.6556e+00,2.1156e+00,-8.1810e+04
-4.1570e-01,-1.4343e+00,4.8359e+00,2.6521e+00,-1.5217e+04
-1.7124e-01,-1.1819e+00,2.7138e+00,4.3717e+00,-8.0003e+04
3.3378e-01,-7.7930e-01,3.0409e+00,3.7836e+00,-8.1993e+04
-4.9498e-02,-1.4301e+00,2.5226e+00,1.7800e+00,-8.1435e+04
-1.1890e-01,-1.7102e+00,3.0107e+00,3.1731e+00,-7.9886e+04
-2.9497e-01,-1.6479e+00,3.7909e+00,3.1795e+00,-8.1990e+04
4.8262e-01,-1.5599e+00,2.1691e+00,4.6792e+00,-8.1795e+04
-1.3901e-01,-5.6739e-01,2.3905e+00,1.4369e+00,-8.1538e+04
3.0912e-01,-5.5151e-01,2.2773e+00,2.9588e+00,-8.1816e+04
-9.4574e-02,-6.5101e-01,2.2544e+00,9.8757e-01,-8.1627e+04
-4.4933e-01,-1.5481e+00,2.5706e+00,1.4217e-01,-8.0706e+04
3.3782e-01,-9.2436e-01,2.7174e+00,2.9538e+00,-8.1970e+04
-2.5500e-01,-5.3389e-01,2.3471e+00,3.9243e+00,-8.1212e+04
-1.2155e-01,-1.1866e+00,3.5474e+00,2.1276e+00,-8.1193e+04
-1.1113e-01,-1.4895e+00,3.2067e+00,2.3398e+00,-8.0047e+04
2.7663e-01,-1.8262e+00,3.1350e+00,4.9573e+00,-8.0367e+04
-2.8578e-01,-6.4963e-01,3.6033e+00,4.2380e+00,-7.8196e+04
3.9510e-01,-9.0342e-01,2.1511e+00,8.5682e-01,-8.1857e+04
-3.8207e-01,-8.5461e-01,3.6010e+00,3.6380e+00,-7.9064e+04
9.7632e-02,-1.3657e+00,4.8005e+00,4.9705e+00,-4.6316e+03
4.7839e-02,-9.0465e-01,2.0840e+00,4.3316e+00,-8.1582e+04
-4.2868e-01,-8.2219e-01,3.1655e+00,1.8482e+00,-7.9718e+04
-3.7184e-03,-1.1135e+00,3.3254e+00,3.2350e+00,-8.0129e+04
-3.8804e-01,-1.2945e+00,2.4331e+00,1.6361e+00,-8.1028e+04
-3.6202e-01,-1.3958e+00,4.7939e+00,3.3985e+00,-8.1837e+03
-8.0770e-02,-1.1470e+00,2.1251e+00,4.9786e+00,-8.1358e+04
-1.6238e-01,-1.3897e+00,3.4204e+00,1.8893e+00,-8.0234e+04
-4.8980e-01,-1.1347e+00,2.4268e+00,6.5353e-01,-8.1079e+04
3.9335e-01,-1.3271e+00,2.7332e+00,4.0894e+00,-8.1762e+04
1.9715e-01,-1.3856e+00,2.0171e+00,4.7747e+00,-8.1668e+04
1.0525e-01,-1.9902e+00,3.4955e+00,3.0333e+00,-8.1545e+04
-1.9985e-01,-1.3074e+00,3.4868e+00,2.9697e+00,-7.9696e+04
-6.4780e-02,-8.4797e-01,2.6282e+00,1.7552e+00,-8.1329e+04
-4.3862e-01,-1.6217e+00,3.3396e+00,8.6625e-01,-7.9349e+04
-4.2116e-01,-1.9866e+00,3.6750e+00,4.7833e+00,-7.8073e+04
-2.3614e-02,-1.5745e+00,2.4614e+00,3.9084e+00,-8.1199e+04
-3.0696e-01,-8.8060e-01,2.6520e+00,6.7181e-01,-8.0954e+04
-5.3593e-02,-1.5398e+00,2.0519e+00,1.5383e+00,-8.1579e+04
-4.7303e-01,-6.2068e-01,2.7166e+00,7.7331e-01,-8.0868e+04
4.7091e-02,-1.1829e+00,2.0264e+00,3.1365e+00,-8.1645e+04
-1.5676e-02,-1.8089e+00,2.0766e+00,4.6410e+00,-8.1494e+04
-2.7426e-01,-1.4559e+00,3.2368e+00,4.7286e+00,-7.6267e+04
1.2683e-01,-1.5872e+00,2.1595e+00,4.8146e-01,-8.1646e+04
-3.6586e-01,-5.2657e-01,2.4616e+00,4.1216e+00,-8.0989e+04
1.7754e-01,-1.3939e+00,2.6519e+00,3.8906e+00,-8.1480e+04
2.5314e-01,-1.5888e+00,2.3143e+00,3.9346e+00,-8.1650e+04
-3.5134e-01,-7.9350e-01,3.2593e+00,1.7622e+00,-7.9751e+04
-2.5112e-01,-1.7029e+00,2.8604e+00,2.9308e+00,-8.0050e+04
4.2487e-01,-9.4052e-01,2.1764e+00,4.4298e+00,-8.1781e+04
-7.7891e-02,-7.0503e-01,2.7051e+00,2.8624e+00,-8.1267e+04
-4.7344e-01,-1.4299e+00,3.0855e+00,5.4709e-01,-7.9521e+04
-4.5475e-01,-1.4863e+00,3.0662e+00,4.9796e+00,-7.8145e+04
-1.8012e-01,-9.3635e-01,2.0269e+00,3.5716e+00,-8.1502e+04
-9.8894e-02,-6.0408e-01,3.5460e+00,4.0670e+00,-7.9894e+04
-4.1946e-01,-1.6159e+00,2.6045e+00,4.2523e+00,-7.9986e+04
-2.9501e-02,-1.6991e+00,2.6257e+00,9.6994e-01,-8.1272e+04
-1.4576e-01,-6.3237e-01,3.3006e+00,9.7365e-01,-8.0610e+04
2.5216e-01,-1.9243e+00,2.2480e+00,2.8906e-01,-8.1829e+04
-3.4721e-02,-1.0943e+00,2.5454e+00,2.6432e+00,-8.1444e+04
2.1015e-01,-6.1253e-01,3.5874e+00,4.8588e+00,-8.1754e+04
4.7253e-02,-1.9903e+00,3.4183e+00,2.6582e+00,-8.0561e+04
-3.4779e-01,-1.0186e+00,2.3913e+00,2.3253e+00,-8.1097e+04
4.8236e-01,-1.8012e+00,2.1808e+00,4.3257e-01,-8.1916e+04
-4.0385e-01,-7.7099e-01,3.8888e+00,3.9398e+00,-8.1946e+04
1.7187e-01,-1.1430e+00,3.0713e+00,4.1494e-01,-8.1749e+04
4.7033e-01,-1.9205e+00,2.8813e+00,4.4003e+00,-8.1889e+04
-2.1840e-01,-9.8495e-01,3.4872e+00,3.9766e+00,-7.7860e+04
-2.8117e-01,-8.8071e-01,3.3623e+00,2.1005e+00,-7.9574e+04
4.2264e-01,-1.7739e+00,2.3929e+00,1.9713e+00,-8.1912e+04
4.1987e-02,-5.8344e-01,2.9698e+00,5.7747e-01,-8.1443e+04
4.4739e-01,-7.1445e-01,2.0781e+00,6.7768e-01,-8.1869e+04
-4.4492e-01,-9.0064e-01,2.5063e+00,7.9988e-01,-8.1057e+04
2.3620e-01,-1.5493e+00,2.6133e+00,1.7500e+00,-8.1773e+04
2.2224e-01,-1.0189e+00,3.1766e+00,4.8710e+00,-8.0653e+04
2.1101e-01,-1.2604e+00,2.9793e+00,6.6768e-01,-8.1862e+04
4.7206e-01,-1.5884e+00,2.5623e+00,1.1530e+00,-8.2075e+04
-4.5466e-03,-6.2674e-01,2.7386e+00,1.2704e+00,-8.1577e+04
-3.1534e-01,-1.8007e+00,2.3088e+00,2.9187e+00,-8.1032e+04
-4.7380e-01,-1.2491e+00,3.5844e+00,1.1940e+00,-8.0771e+04
-4.9831e-01,-1.3302e+00,3.5160e+00,4.9699e-01,-8.0288e+04
3.2274e-01,-1.6397e+00,2.0291e+00,1.2027e+00,-8.1836e+04
-3.0333e-01,-1.3849e+00,3.4306e+00,2.5897e+00,-7.9482e+04
-3.7655e-01,-1.4803e+00,3.1560e+00,4.0367e-01,-7.9561e+04
-1.7107e-03,-1.3933e+00,2.3066e+00,5.1270e-01,-8.1558e+04
-6.9955e-02,-1.9654e+00,3.5220e+00,3.4642e+00,-8.0214e+04
-3.6182e-01,-9.9137e-01,2.1179e+00,2.2157e+00,-8.1434e+04
3.5428e-01,-1.3665e+00,2.2653e+00,3.7781e-01,-8.1806e+04
-1.4020e-01,-1.1411e+00,3.0026e+00,4.7269e+00,-7.8771e+04
3.3221e-01,-8.3530e-01,2.1835e+00,1.6798e+00,-8.1838e+04
-1.2286e-01,-1.2466e+00,3.3499e+00,2.3901e+00,-8.0004e+04
-3.9529e-01,-1.4394e+00,2.0653e+00,2.2969e+00,-8.1421e+04
3.9311e-01,-8.3618e-01,2.7475e+00,3.6846e+00,-8.1972e+04
-1.8486e-01,-1.2558e+00,2.1513e+00,2.9543e+00,-8.1372e+04
-2.1741e-01,-1.5600e+00,2.3782e+00,4.4766e+00,-8.0616e+04
2.8960e-01,-1.4787e+00,2.7284e+00,3.3320e+00,-8.1626e+04
-2.2662e-01,-1.4214e+00,3.2648e+00,4.6676e+00,-7.6277e+04
3.6763e-01,-1.3322e+00,2.0876e+00,6.2527e-01,-8.1849e+04
-2.8806e-01,-1.5099e+00,2.0001e+00,1.4073e+00,-8.1546e+04
-4.6183e-01,-1.5514e+00,3.1153e+00,3.1462e+00,-7.9066e+04
-4.1231e-01,-1.3121e+00,3.0555e+00,3.9881e+00,-7.8319e+04
3.2227e-01,-7.8888e-01,2.5749e+00,3.2277e+00,-8.1889e+04
4.2712e-01,-1.2842e+00,2.1564e+00,2.0795e-01,-8.1872e+04
-3.7581e-02,-6.7047e-01,3.3949e+00,2.3845e+00,-8.0961e+04
-3.2559e-01,-1.4730e+00,3.2887e+00,6.7766e-01,-7.9590e+04
-3.9177e-01,-8.8755e-01,2.5504e+00,1.8083e+00,-8.1075e+04
4.2035e-01,-7.0845e-01,2.5297e+00,3.2279e+00,-8.1951e+04
-2.6130e-01,-1.3670e+00,2.2577e+00,3.7203e+00,-8.1070e+04
2.5907e-01,-1.3012e+00,3.3243e+00,4.4969e+00,-8.0606e+04
-5.6403e-02,-7.8498e-01,2.3116e+00,1.2269e+00,-8.1584e+04
3.4531e-01,-1.7667e+00,2.5093e+00,3.7360e-01,-8.1877e+04
1.9008e-01,-9.5549e-01,3.2498e+00,3.7868e+00,-8.1082e+04
-4.4972e-01,-1.8176e+00,3.5189e+00,3.0274e+00,-7.9782e+04
1.4878e-01,-1.4816e+00,3.6299e+00,4.3997e+00,-8.1470e+04
-8.8524e-02,-1.6803e+00,2.8833e+00,3.1524e+00,-8.0450e+04
-2.5178e-01,-8.0048e-01,2.0566e+00,2.4537e+00,-8.1525e+04
2.3402e-01,-9.7465e-01,3.2638e+00,3.4967e+00,-8.1352e+04
1.3583e-01,-1.3466e+00,3.6585e+00,3.9460e+00,-8.2108e+04
2.0646e-01,-1.9524e+00,2.7183e+00,1.9182e+00,-8.1781e+04
8.1879e-02,-1.8680e+00,2.6964e+00,4.0813e+00,-8.1073e+04
2.5274e-01,-7.9283e-01,2.8833e+00,3.9250e+00,-8.1690e+04
7.5723e-02,-8.4185e-01,3.2294e+00,3.3678e+00,-8.0909e+04
-3.4547e-01,-1.7288e+00,3.0740e+00,1.9884e+00,-7.9600e+04
-4.4620e-01,-7.0581e-01,3.8899e+00,4.3613e+00,-8.1703e+04
-4.1231e-01,-7.0114e-01,2.1237e+00,4.7951e+00,-8.1280e+04
-2.7263e-01,-8.7221e-01,3.2022e+00,2.0751e+00,-7.9732e+04
-2.4671e-01,-1.2397e+00,2.5537e+00,3.7971e-01,-8.1035e+04
-1.3307e-01,-9.2024e-01,3.4225e+00,4.6208e+00,-7.8264e+04
-3.4027e-02,-1.5245e+00,2.8299e+00,4.7464e+00,-8.0381e+04
-2.2860e-01,-1.8654e+00,2.1543e+00,2.2154e+00,-8.1372e+04
-2.1415e-01,-7.6564e-01,2.8242e+00,3.5345e-01,-8.0852e+04
