logfeh,logdust,logNpix,tau,dmod,logl
1.9035e-01,-1.8792e+00,3.7026e+00,2.3233e+00,2.4283e+01,-7.1689e+02
7.0031e-02,-1.3200e+00,3.8005e+00,2.6308e+00,2.4584e+01,-7.1431e+02
1.2657e-01,-1.5425e+00,3.7633e+00,2.4341e+00,2.4468e+01,-7.1618e+02
1.5740e-01,-1.6802e+00,3.7376e+00,2.3806e+00,2.4388e+01,-7.1638e+02
1.5883e-01,-1.6895e+00,3.7451e+00,2.3872e+00,2.4408e+01,-7.1032e+02
1.2665e-01,-1.5408e+00,3.7623e+00,2.4380e+00,2.4466e+01,-7.1728e+02
1.5566e-01,-1.6946e+00,3.7490e+00,2.3813e+00,2.4420e+01,-7.1907e+02
1.5385e-01,-1.6623e+00,3.7380e+00,2.3837e+00,2.4389e+01,-7.1619e+02
1.2996e-01,-1.5635e+00,3.7639e+00,2.4343e+00,2.4471e+01,-7.1821e+02
1.2810e-01,-1.5459e+00,3.7634e+00,2.4357e+00,2.4469e+01,-7.0330e+02
1.6251e-01,-1.6902e+00,3.7313e+00,2.4141e+00,2.4373e+01,-7.1734e+02
5.2307e-02,-1.3290e+00,3.7834e+00,2.4901e+00,2.4542e+01,-7.1338e+02
1.6329e-01,-1.7056e+00,3.7290e+00,2.4028e+00,2.4368e+01,-7.1788e+02
1.6730e-01,-1.7253e+00,3.7437e+00,2.4175e+00,2.4404e+01,-7.1461e+02
1.3037e-01,-1.5693e+00,3.7631e+00,2.4238e+00,2.4469e+01,-7.1394e+02
1.4132e-01,-1.5835e+00,3.7551e+00,2.4644e+00,2.4443e+01,-7.1531e+02
7.0332e-02,-1.3212e+00,3.7966e+00,2.6163e+00,2.4571e+01,-7.1875e+02
6.5646e-02,-1.3108e+00,3.7976e+00,2.6094e+00,2.4573e+01,-7.1853e+02
1.5698e-01,-1.6090e+00,3.7441e+00,2.5047e+00,2.4410e+01,-7.1535e+02
1.3166e-01,-1.5749e+00,3.7633e+00,2.4342e+00,2.4471e+01,-7.1764e+02
6.8196e-02,-1.3322e+00,3.7966e+00,2.5985e+00,2.4575e+01,-7.1735e+02
1.4291e-01,-1.5909e+00,3.7320e+00,2.4289e+00,2.4380e+01,-7.1777e+02
1.4384e-01,-1.5967e+00,3.7551e+00,2.4333e+00,2.4439e+01,-7.1936e+02
1.4188e-01,-1.5778e+00,3.7557e+00,2.4625e+00,2.4442e+01,-7.0602e+02
1.5733e-01,-1.6793e+00,3.7502e+00,2.3794e+00,2.4418e+01,-7.1794e+02
5.5947e-02,-1.3045e+00,3.7987e+00,2.5973e+00,2.4583e+01,-7.1284e+02
1.3078e-01,-1.5795e+00,3.7636e+00,2.4350e+00,2.4473e+01,-7.1909e+02
5.4280e-02,-1.2931e+00,3.7964e+00,2.5944e+00,2.4573e+01,-7.1517e+02
