logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.0908e-02,-9.9150e-01,5.9149e-01,8.6955e-01,4.4610e+00,5.5974e+00,4.2211e+00,3.1962e+01,-1.3050e+04
-2.3303e-01,-1.3611e+00,2.9771e-01,2.2993e+00,1.8942e+00,2.3455e+00,4.9138e+00,2.9764e+01,-4.4283e+03
-2.3994e-01,-1.0229e+00,2.3929e-01,3.1810e+00,3.7074e+00,4.7411e+00,5.0732e+00,3.0920e+01,-5.5467e+03
-2.0313e-01,-1.2377e+00,-6.2310e-01,2.2851e+00,2.4999e+00,4.6636e+00,5.2128e+00,3.0911e+01,-8.7815e+03
-4.7992e-02,-9.8874e-01,1.2083e+00,3.7436e+00,2.3243e+00,4.5081e+00,5.5860e+00,3.1399e+01,-1.2946e+04
-5.6018e-02,-1.2798e+00,2.3562e+00,2.0934e+00,3.5272e+00,5.0831e+00,5.5637e+00,3.1747e+01,-1.1259e+04
-2.3725e-01,-9.5390e-01,5.4228e-01,2.0263e+00,3.4276e+00,4.5561e+00,3.2135e+00,2.9618e+01,-1.4348e+04
-1.3213e-01,-1.4290e+00,-5.0193e-01,2.3142e+00,4.8251e+00,4.2431e+00,5.7699e+00,3.2374e+01,-1.2061e+04
-2.1961e-01,-7.9852e-01,1.7454e+00,2.9429e+00,3.2962e+00,4.9698e+00,4.2670e+00,3.0493e+01,-9.6816e+03
-4.7015e-02,-1.1300e+00,1.0846e+00,4.0347e-01,1.9666e+00,4.6349e+00,4.3365e+00,2.9673e+01,-9.1255e+03
-4.7212e-02,-1.3060e+00,2.1038e+00,2.1912e+00,2.8944e+00,5.5025e+00,5.5563e+00,3.2149e+01,-1.5285e+04
-1.8288e-01,-1.0653e+00,7.1839e-01,2.0202e+00,3.8367e+00,4.9918e+00,4.6440e+00,3.0873e+01,-1.3746e+04
-2.8716e-01,-1.2458e+00,1.5793e+00,2.5724e+00,2.0440e+00,5.4183e+00,6.0056e+00,3.2855e+01,-1.2515e+04
-3.0458e-02,-9.6771e-01,5.9634e-01,2.6186e+00,3.9261e+00,5.1253e+00,3.8434e+00,3.0755e+01,-4.9969e+03
-2.3952e-01,-8.9045e-01,-7.3462e-01,2.7203e+00,1.2959e+00,5.3203e+00,4.4947e+00,3.1291e+01,-7.6073e+03
-4.4018e-01,-1.1093e+00,-3.1936e-01,1.0366e+00,1.5909e+00,4.3089e+00,4.9961e+00,3.0308e+01,-1.4578e+04
-3.1224e-01,-1.3086e+00,9.8191e-01,2.6141e+00,4.0859e+00,4.4656e+00,5.7364e+00,3.2045e+01,-9.3152e+03
-2.8272e-02,-1.1636e+00,4.6295e-01,1.7592e+00,1.8081e+00,5.5275e+00,3.8085e+00,3.1672e+01,-1.4167e+04
1.4764e-01,-1.4108e+00,-6.9022e-01,2.3600e+00,2.3281e+00,5.4739e+00,5.1347e+00,3.1693e+01,-1.4354e+04
-1.5852e-01,-1.2647e+00,5.6801e-02,9.8200e-01,4.6488e+00,4.3830e+00,3.6414e+00,3.1113e+01,-3.6782e+03
-1.1577e-01,-1.3635e+00,1.6637e+00,3.1341e+00,1.6062e+00,3.3731e+00,5.5640e+00,3.1302e+01,-9.1445e+03
-1.0062e-01,-1.3976e+00,1.6100e+00,2.2845e+00,3.0371e+00,3.8282e+00,5.1775e+00,3.0402e+01,-1.4676e+04
9.5732e-02,-1.4959e+00,-4.1906e-01,2.8734e-01,3.6003e+00,4.9639e+00,5.0358e+00,3.0841e+01,-7.8802e+03
1.0897e-01,-1.2870e+00,1.1702e+00,3.3229e+00,2.9984e+00,3.6446e+00,5.3562e+00,3.0693e+01,-1.1833e+04
-1.8674e-01,-1.2240e+00,3.5031e-02,2.7379e+00,1.2893e+00,5.1124e+00,5.4040e+00,3.1590e+01,-1.4482e+04
1.4460e-01,-1.1322e+00,7.0492e-02,3.2404e+00,2.5862e+00,5.1530e+00,4.9595e+00,3.0986e+01,-1.0181e+04
-8.9427e-02,-1.4628e+00,1.3528e+00,2.6831e+00,1.9512e+00,5.0961e+00,5.5237e+00,3.1722e+01,-1.3018e+04
6.3297e-02,-1.1866e+00,8.3498e-01,7.8651e-01,1.6734e+00,4.9470e+00,2.9895e+00,3.0163e+01,-1.6271e+03
-2.1089e-02,-1.0780e+00,-3.3976e-01,1.8256e+00,2.7063e+00,5.3405e+00,3.5513e+00,3.1162e+01,-8.8408e+03
-1.8305e-02,-1.2510e+00,7.4904e-01,2.1715e+00,4.0736e+00,2.4852e+00,5.1559e+00,3.0473e+01,-6.3299e+03
6.9426e-02,-1.1424e+00,2.4712e+00,1.9242e+00,2.0031e+00,5.9778e+00,5.0096e+00,3.2767e+01,-1.4771e+04
-3.1105e-01,-1.4037e+00,1.9838e+00,1.1564e+00,4.3041e+00,3.4731e+00,5.9729e+00,3.2565e+01,-1.3477e+04
-4.7015e-01,-1.0473e+00,-4.2505e-02,2.6922e+00,1.0646e+00,4.9193e+00,6.1293e+00,3.2935e+01,-1.3511e+04
-1.5353e-01,-1.0517e+00,1.1130e+00,2.8414e+00,4.7310e+00,5.2931e+00,4.0015e+00,3.1866e+01,-7.5505e+03
7.9251e-02,-1.0665e+00,1.9891e+00,3.4738e+00,2.2154e+00,2.3903e+00,5.3495e+00,3.0676e+01,-1.5378e+04
-1.7050e-01,-1.4916e+00,-9.5405e-02,8.9036e-01,4.4961e+00,3.4610e+00,4.6816e+00,3.0912e+01,-4.4933e+03
-1.1425e-01,-1.1560e+00,2.5064e-01,1.1491e+00,3.5715e+00,4.5269e+00,4.4593e+00,2.9876e+01,-2.8475e+03
-1.8889e-01,-6.1796e-01,3.3365e-01,3.4898e+00,1.5337e+00,4.9012e+00,3.6516e+00,3.0118e+01,-6.8578e+03
-8.2343e-03,-1.0637e+00,1.2271e+00,3.1770e+00,3.3843e+00,5.3698e+00,4.8323e+00,3.1454e+01,-1.0731e+04
