logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-8.2470e-01,-5.7987e-01,-6.2549e-01,2.8736e+00,2.6189e+00,3.1652e+00,4.6612e+00,3.1546e+01,-4.9919e+02
-3.5404e-01,-6.6039e-01,-8.9870e-01,1.8120e+00,2.1645e+00,4.2576e+00,4.1213e+00,3.1269e+01,-6.9574e+02
-1.5610e-02,-8.9012e-01,-1.0085e+00,1.5473e+00,3.8811e+00,2.8542e+00,4.6318e+00,3.1897e+01,-3.8725e+02
-1.0952e-01,-6.9909e-01,-1.8370e-01,1.6844e+00,4.1421e+00,2.0856e+00,4.1853e+00,3.1795e+01,-3.6975e+02
-4.8455e-01,-6.5976e-01,2.4832e-01,2.4713e-01,3.8278e+00,2.4355e+00,4.5139e+00,3.1659e+01,-4.7839e+02
1.9696e-02,-7.3464e-01,-1.0575e+00,1.1379e+00,3.9069e+00,4.1306e+00,3.0798e+00,3.1479e+01,-6.9152e+02
-6.1817e-01,-5.8882e-01,7.5447e-01,1.1840e+00,3.8325e+00,4.4615e+00,3.2593e+00,3.1876e+01,-6.0376e+02
7.5429e-02,-7.9470e-01,-4.6968e-01,9.7038e-01,1.0365e+00,4.3202e+00,2.5083e+00,3.0940e+01,-2.2804e+02
-4.8149e-01,-5.0994e-01,1.5847e+00,3.3198e+00,3.9988e+00,3.2741e+00,4.3402e+00,3.1847e+01,-7.7342e+02
7.6368e-02,-1.1775e+00,-4.3100e-01,8.8096e-01,2.1865e+00,2.6965e+00,4.7535e+00,3.1623e+01,-6.3960e+02
1.5346e-01,-1.0035e+00,1.0105e+00,1.2322e+00,3.6759e+00,2.5518e+00,4.5869e+00,3.1599e+01,-5.3416e+02
-2.0123e-02,-5.5748e-01,-1.0888e+00,3.1194e+00,4.1476e+00,3.3869e+00,3.4247e+00,3.1662e+01,-6.5938e+02
3.9468e-01,-1.0183e+00,-8.0808e-01,-1.5108e-01,2.0881e+00,4.3219e+00,4.3783e+00,3.1504e+01,-6.9455e+02
2.6323e-01,-8.7782e-01,4.5595e-01,2.2104e+00,1.4953e+00,3.9434e+00,4.0760e+00,3.0671e+01,-5.9918e+02
