logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.0026e-01,-1.7349e+00,8.5426e-01,1.9308e+00,1.9743e+00,2.3347e+00,3.5904e+00,3.1077e+01,-1.6874e+03
-2.2909e-01,-1.8309e+00,8.4856e-01,1.6824e+00,1.7751e+00,2.3658e+00,3.6105e+00,3.1014e+01,-1.7005e+03
-2.4127e-01,-1.6353e+00,8.5113e-01,1.8558e+00,1.8907e+00,2.3724e+00,3.5847e+00,3.1041e+01,-1.6869e+03
-2.5485e-01,-1.7346e+00,8.3520e-01,1.7402e+00,2.0496e+00,2.3890e+00,3.5960e+00,3.1063e+01,-1.7019e+03
-4.9541e-01,-1.8646e+00,8.6249e-01,6.7812e-01,2.0763e+00,2.3632e+00,3.5814e+00,3.1050e+01,-1.6995e+03
-2.6026e-01,-1.7162e+00,8.4173e-01,1.8708e+00,1.8140e+00,2.4966e+00,3.5771e+00,3.1063e+01,-1.6912e+03
-2.6974e-01,-1.6606e+00,8.4274e-01,1.4992e+00,2.2300e+00,2.3703e+00,3.5945e+00,3.1052e+01,-1.6953e+03
-2.9476e-01,-1.5974e+00,8.4850e-01,1.8178e+00,1.8178e+00,2.3977e+00,3.5876e+00,3.1039e+01,-1.6961e+03
-2.7648e-01,-1.7701e+00,8.2879e-01,1.6091e+00,2.0532e+00,2.4009e+00,3.5781e+00,3.1021e+01,-1.6916e+03
-3.9994e-01,-1.7165e+00,8.6332e-01,9.7214e-01,2.1524e+00,2.3422e+00,3.5845e+00,3.1009e+01,-1.7017e+03
-2.8240e-01,-1.9368e+00,8.3895e-01,1.5247e+00,2.0990e+00,2.3838e+00,3.5815e+00,3.1033e+01,-1.6797e+03
-1.9483e-01,-1.7357e+00,8.5917e-01,1.8168e+00,2.0648e+00,2.5098e+00,3.5843e+00,3.1054e+01,-1.6923e+03
-2.7018e-01,-1.8717e+00,8.6254e-01,1.7785e+00,1.7933e+00,2.4659e+00,3.5820e+00,3.1040e+01,-1.7022e+03
-2.7430e-01,-1.4623e+00,8.5200e-01,1.8905e+00,2.2002e+00,2.3948e+00,3.5778e+00,3.1104e+01,-1.6910e+03
-2.4759e-01,-1.5497e+00,8.5556e-01,1.7059e+00,1.9827e+00,2.3630e+00,3.5935e+00,3.1010e+01,-1.6940e+03
-1.9643e-01,-1.7743e+00,8.4489e-01,1.6371e+00,2.2046e+00,2.4187e+00,3.5845e+00,3.1025e+01,-1.6909e+03
-3.0876e-01,-1.9009e+00,8.5525e-01,1.6341e+00,2.0666e+00,2.3717e+00,3.5790e+00,3.1046e+01,-1.6825e+03
-2.0108e-01,-1.9492e+00,8.4974e-01,1.8496e+00,2.0045e+00,2.3683e+00,3.5830e+00,3.1052e+01,-1.6989e+03
-5.2732e-01,-1.6477e+00,8.5153e-01,7.6464e-01,1.8925e+00,2.3711e+00,3.5945e+00,3.1014e+01,-1.7007e+03
-3.2946e-01,-1.9796e+00,8.6106e-01,1.3733e+00,1.9779e+00,2.5347e+00,3.5786e+00,3.1020e+01,-1.6854e+03
-1.8540e-01,-1.9540e+00,8.4811e-01,1.7276e+00,1.9480e+00,2.4293e+00,3.5898e+00,3.1008e+01,-1.6969e+03
-3.4349e-01,-1.9437e+00,8.4091e-01,1.4297e+00,2.2484e+00,2.3454e+00,3.5808e+00,3.1075e+01,-1.7019e+03
-3.2684e-01,-1.9562e+00,8.4837e-01,1.3477e+00,2.2712e+00,2.3541e+00,3.5796e+00,3.1069e+01,-1.6899e+03
-3.2474e-01,-1.9438e+00,8.4771e-01,1.4251e+00,2.2368e+00,2.3834e+00,3.5823e+00,3.1070e+01,-1.6950e+03
-2.4643e-01,-1.7660e+00,8.6001e-01,1.7107e+00,1.5443e+00,2.4381e+00,3.5949e+00,3.1006e+01,-1.6958e+03
-2.3962e-01,-1.8947e+00,8.5201e-01,1.6819e+00,2.2711e+00,2.3501e+00,3.5873e+00,3.1113e+01,-1.6924e+03
-2.2064e-01,-1.4436e+00,8.6039e-01,1.8857e+00,1.9899e+00,2.4333e+00,3.5834e+00,3.1038e+01,-1.6813e+03
-3.3632e-01,-1.7668e+00,8.4928e-01,1.5522e+00,2.1471e+00,2.3781e+00,3.5822e+00,3.1051e+01,-1.7009e+03
-4.2545e-01,-1.8941e+00,8.2894e-01,1.4398e+00,1.6984e+00,2.3500e+00,3.5889e+00,3.1016e+01,-1.6946e+03
-3.3589e-01,-1.7020e+00,8.6175e-01,1.5829e+00,1.6908e+00,2.3299e+00,3.6015e+00,3.1017e+01,-1.6849e+03
-3.5255e-01,-1.9932e+00,8.4973e-01,1.4705e+00,1.9907e+00,2.3386e+00,3.5773e+00,3.1003e+01,-1.6792e+03
-2.5482e-01,-1.6876e+00,8.4838e-01,1.7690e+00,2.2490e+00,2.4639e+00,3.5784e+00,3.1119e+01,-1.7011e+03
-1.9185e-01,-1.8062e+00,8.5650e-01,1.6383e+00,2.1858e+00,2.3237e+00,3.5930e+00,3.1028e+01,-1.6945e+03
-2.6340e-01,-1.8562e+00,8.6342e-01,1.7467e+00,1.9211e+00,2.4548e+00,3.5820e+00,3.1028e+01,-1.6888e+03
-4.7233e-01,-1.8588e+00,8.6329e-01,1.3077e+00,1.7881e+00,2.3381e+00,3.5913e+00,3.1019e+01,-1.6992e+03
-2.0146e-01,-1.7900e+00,8.5470e-01,1.7957e+00,1.9058e+00,2.3503e+00,3.5828e+00,3.1012e+01,-1.6534e+03
-2.2517e-01,-1.5793e+00,8.5195e-01,1.7605e+00,2.1081e+00,2.3574e+00,3.5766e+00,3.1005e+01,-1.6951e+03
-1.3406e-01,-1.7909e+00,8.3476e-01,1.6981e+00,2.2545e+00,2.3290e+00,3.5876e+00,3.1038e+01,-1.6850e+03
-3.4108e-01,-1.8433e+00,8.4531e-01,1.2458e+00,2.1171e+00,2.4413e+00,3.5868e+00,3.1042e+01,-1.6999e+03
-1.3443e-01,-1.4763e+00,8.4177e-01,1.9160e+00,2.0521e+00,2.4296e+00,3.5787e+00,3.1005e+01,-1.6968e+03
-1.5601e-01,-1.6836e+00,8.3828e-01,1.8375e+00,2.0023e+00,2.4516e+00,3.5818e+00,3.1013e+01,-1.7009e+03
-2.8601e-01,-1.8622e+00,8.3866e-01,1.6973e+00,1.6227e+00,2.3998e+00,3.5909e+00,3.1004e+01,-1.6963e+03
-2.4454e-01,-1.9627e+00,8.3799e-01,1.6126e+00,1.8456e+00,2.4743e+00,3.5850e+00,3.1012e+01,-1.7021e+03
-3.2578e-01,-1.9988e+00,8.4997e-01,1.6128e+00,1.8874e+00,2.3196e+00,3.5778e+00,3.1027e+01,-1.6858e+03
-2.3591e-01,-1.6553e+00,8.4881e-01,1.6618e+00,1.9002e+00,2.5374e+00,3.5951e+00,3.1016e+01,-1.7021e+03
-1.2971e-01,-1.6648e+00,8.6241e-01,1.7493e+00,2.2654e+00,2.3486e+00,3.6009e+00,3.1045e+01,-1.6923e+03
-2.6213e-01,-1.7411e+00,8.5866e-01,1.6815e+00,2.1449e+00,2.3440e+00,3.5935e+00,3.1048e+01,-1.6874e+03
-2.6321e-01,-1.9066e+00,8.3155e-01,1.4993e+00,2.2322e+00,2.3389e+00,3.5864e+00,3.1037e+01,-1.6888e+03
-2.4122e-01,-1.9711e+00,8.4947e-01,1.5860e+00,2.3482e+00,2.3818e+00,3.5767e+00,3.1109e+01,-1.7019e+03
-4.9732e-01,-1.4795e+00,8.5217e-01,1.6407e+00,1.4532e+00,2.4416e+00,3.5787e+00,3.1024e+01,-1.6992e+03
