logfeh,logdust,logNpix,tau,dmod,logl
-5.3081e-01,-1.0160e+00,5.0997e+00,1.5594e+00,3.1113e+01,-8.2902e+01
-4.7769e-01,-1.0294e+00,5.1057e+00,9.1858e-01,3.1123e+01,-8.3304e+01
-5.1521e-01,-1.0258e+00,5.0956e+00,1.1645e+00,3.1098e+01,-8.1348e+01
-4.5784e-01,-1.0051e+00,5.0888e+00,1.8010e+00,3.1090e+01,-8.2539e+01
-4.8946e-01,-1.0106e+00,5.1039e+00,1.7217e+00,3.1127e+01,-7.9506e+01
-4.5375e-01,-1.0283e+00,5.0982e+00,1.4770e-01,3.1104e+01,-8.3062e+01
-5.0630e-01,-1.0262e+00,5.0974e+00,3.0660e-01,3.1100e+01,-8.3006e+01
-4.9171e-01,-1.0277e+00,5.1004e+00,4.1268e-01,3.1108e+01,-8.2440e+01
-5.2762e-01,-1.0219e+00,5.1000e+00,1.4049e+00,3.1112e+01,-8.2955e+01
-4.5936e-01,-1.0230e+00,5.1044e+00,1.3208e+00,3.1121e+01,-8.2981e+01
-5.2216e-01,-1.0276e+00,5.1045e+00,1.1062e+00,3.1121e+01,-8.2970e+01
-4.5402e-01,-1.0230e+00,5.0943e+00,1.2264e+00,3.1094e+01,-8.3269e+01
-5.0794e-01,-1.0280e+00,5.0885e+00,3.2181e-01,3.1079e+01,-8.3395e+01
-5.0860e-01,-1.0270e+00,5.0986e+00,8.5839e-01,3.1104e+01,-8.3371e+01
-4.5456e-01,-1.0219e+00,5.0977e+00,1.3101e+00,3.1104e+01,-8.2995e+01
-4.7078e-01,-1.0205e+00,5.0932e+00,1.3463e+00,3.1093e+01,-8.0256e+01
-5.3594e-01,-1.0097e+00,5.0919e+00,1.6847e+00,3.1095e+01,-8.3270e+01
-5.4811e-01,-1.0260e+00,5.1075e+00,4.6048e-01,3.1126e+01,-8.2248e+01
-4.9867e-01,-1.0239e+00,5.1043e+00,1.3044e+00,3.1121e+01,-8.3110e+01
-5.0867e-01,-1.0277e+00,5.0980e+00,7.2599e-01,3.1102e+01,-8.2749e+01
-5.1931e-01,-1.0216e+00,5.0849e+00,1.4037e+00,3.1074e+01,-8.2639e+01
-4.6495e-01,-1.0242e+00,5.1021e+00,1.1548e+00,3.1113e+01,-8.2800e+01
-4.6979e-01,-1.0266e+00,5.0944e+00,1.7065e-01,3.1093e+01,-8.2484e+01
-5.1077e-01,-1.0068e+00,5.0967e+00,1.7454e+00,3.1109e+01,-8.3279e+01
-5.1707e-01,-1.0071e+00,5.0962e+00,1.7484e+00,3.1107e+01,-8.1207e+01
-4.6670e-01,-1.0212e+00,5.0903e+00,1.3696e+00,3.1087e+01,-8.3087e+01
-5.4676e-01,-1.0270e+00,5.1056e+00,3.4217e-01,3.1121e+01,-8.2750e+01
-4.6747e-01,-1.0257e+00,5.1002e+00,2.3692e-01,3.1107e+01,-8.3014e+01
