logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.1187e-01,-1.2197e+00,1.2398e+00,5.0557e-01,2.6835e+00,2.7207e+00,3.9765e+00,3.1071e+01,-3.6329e+02
-3.0893e-01,-1.2367e+00,1.2439e+00,6.6713e-01,2.7490e+00,2.7190e+00,3.9773e+00,3.1112e+01,-3.6143e+02
-3.6646e-01,-1.1778e+00,1.2512e+00,8.4304e-01,2.7789e+00,2.7585e+00,3.9763e+00,3.1131e+01,-3.6114e+02
-3.3662e-01,-1.2206e+00,1.2475e+00,6.0395e-01,2.7121e+00,2.7204e+00,3.9775e+00,3.1100e+01,-3.6208e+02
-3.3751e-01,-1.1753e+00,1.2580e+00,6.0661e-01,2.6866e+00,2.7525e+00,3.9763e+00,3.1066e+01,-3.5967e+02
-2.5658e-01,-1.2585e+00,1.2629e+00,5.2260e-01,2.6626e+00,2.7233e+00,3.9776e+00,3.1058e+01,-3.6146e+02
-3.4650e-01,-1.0822e+00,1.2597e+00,1.5822e+00,2.7144e+00,2.7320e+00,3.9800e+00,3.1081e+01,-3.6167e+02
-3.2767e-01,-1.2221e+00,1.2522e+00,6.3537e-01,2.6660e+00,2.7256e+00,3.9806e+00,3.1077e+01,-3.6099e+02
-3.6081e-01,-1.2130e+00,1.2577e+00,4.1182e-01,2.7989e+00,2.7283e+00,3.9808e+00,3.1160e+01,-3.6260e+02
-3.5014e-01,-1.2086e+00,1.2621e+00,4.8375e-01,2.8232e+00,2.7570e+00,3.9779e+00,3.1166e+01,-3.6120e+02
-3.5434e-01,-1.1702e+00,1.2575e+00,7.2992e-01,2.7446e+00,2.7500e+00,3.9810e+00,3.1115e+01,-3.6283e+02
-3.6195e-01,-1.1313e+00,1.2469e+00,1.4500e+00,2.7527e+00,2.7316e+00,3.9792e+00,3.1111e+01,-3.6301e+02
-3.2708e-01,-1.2323e+00,1.2601e+00,3.7816e-01,2.8201e+00,2.7617e+00,3.9801e+00,3.1181e+01,-3.6055e+02
-3.6409e-01,-1.1229e+00,1.2558e+00,1.4061e+00,2.7601e+00,2.7190e+00,3.9762e+00,3.1105e+01,-3.6091e+02
-3.5880e-01,-1.1611e+00,1.2583e+00,4.7424e-01,2.7984e+00,2.7286e+00,3.9776e+00,3.1130e+01,-3.5778e+02
-3.1578e-01,-1.3281e+00,1.2627e+00,6.8845e-01,2.8588e+00,2.7640e+00,3.9776e+00,3.1234e+01,-3.6166e+02
-3.3912e-01,-1.2298e+00,1.2589e+00,7.7807e-01,2.7959e+00,2.7290e+00,3.9773e+00,3.1149e+01,-3.5905e+02
-3.4338e-01,-1.2750e+00,1.2432e+00,1.0578e+00,2.8953e+00,2.7544e+00,3.9793e+00,3.1251e+01,-3.6236e+02
-3.4644e-01,-1.1811e+00,1.2635e+00,3.9504e-01,2.6572e+00,2.7362e+00,3.9800e+00,3.1058e+01,-3.6191e+02
-3.5408e-01,-1.2008e+00,1.2625e+00,4.5423e-01,2.8515e+00,2.7685e+00,3.9828e+00,3.1196e+01,-3.6215e+02
-3.3009e-01,-1.2332e+00,1.2503e+00,8.5794e-01,2.6190e+00,2.7317e+00,3.9796e+00,3.1051e+01,-3.6220e+02
-3.5541e-01,-1.1598e+00,1.2502e+00,5.1321e-01,2.7011e+00,2.7432e+00,3.9811e+00,3.1078e+01,-3.6123e+02
-3.1827e-01,-1.2195e+00,1.2613e+00,1.1947e+00,2.7235e+00,2.7315e+00,3.9828e+00,3.1115e+01,-3.6270e+02
-3.3684e-01,-1.2641e+00,1.2430e+00,6.3291e-01,2.8314e+00,2.7313e+00,3.9771e+00,3.1186e+01,-3.6191e+02
-3.0352e-01,-1.2468e+00,1.2580e+00,9.9137e-01,2.7028e+00,2.7228e+00,3.9840e+00,3.1104e+01,-3.6013e+02
-3.1955e-01,-1.2593e+00,1.2355e+00,8.8078e-01,2.8014e+00,2.7303e+00,3.9791e+00,3.1162e+01,-3.6259e+02
-3.6658e-01,-1.1497e+00,1.2486e+00,9.6643e-01,2.7251e+00,2.7247e+00,3.9764e+00,3.1086e+01,-3.6278e+02
