niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.3600e+03,1.2000e+02,7.4792e+00,-1.1559e+04,-1.1571e+04,-5.8926e+00,-1.1571e+04,1.7721e-01,1.2577e+01,1.1318e+04,1.5843e+04,-1.4508e-01,-1.0308e+00,2.8910e-01,1.9348e+00,3.5406e+00,3.9687e+00,4.9196e+00,3.1832e+01
2.3610e+03,1.9100e+02,7.4374e+00,-1.1559e+04,-1.1571e+04,-5.8951e+00,-1.1570e+04,1.6932e-01,1.1482e+01,1.1301e+04,1.5944e+04,3.4892e-01,-1.6501e+00,-8.1690e-02,8.3284e-01,1.9562e+00,4.2061e+00,3.6904e+00,3.0154e+01
2.3620e+03,3.1000e+01,7.4333e+00,-1.1505e+04,-1.1517e+04,-5.8976e+00,-1.1517e+04,1.7725e-01,1.2582e+01,1.1300e+04,1.5960e+04,-2.3652e-01,-1.1502e+00,5.0209e-01,1.7279e+00,3.1182e+00,2.5072e+00,4.6338e+00,3.1102e+01
2.3630e+03,1.0600e+02,7.4117e+00,-1.1495e+04,-1.1508e+04,-5.9001e+00,-1.1508e+04,1.7725e-01,1.2583e+01,1.1247e+04,1.6012e+04,9.7830e-02,-1.0866e+00,5.0971e-01,5.1322e-01,3.4403e+00,3.8948e+00,4.6237e+00,3.1061e+01
2.3640e+03,7.0000e+00,7.4132e+00,-1.1485e+04,-1.1498e+04,-5.9026e+00,-1.1498e+04,1.7728e-01,1.2586e+01,1.1237e+04,1.6015e+04,1.3399e-01,-1.6767e+00,7.4504e-01,5.3914e-01,1.0869e+00,4.8662e+00,3.8469e+00,3.1834e+01
2.3650e+03,2.3000e+01,7.4110e+00,-1.1473e+04,-1.1485e+04,-5.9051e+00,-1.1485e+04,1.7730e-01,1.2590e+01,1.1227e+04,1.6026e+04,-1.9903e-01,-1.9703e+00,2.3141e+00,2.1670e+00,4.2644e+00,3.6046e+00,4.7879e+00,3.2573e+01
2.3660e+03,1.7000e+01,7.4102e+00,-1.1466e+04,-1.1478e+04,-5.9076e+00,-1.1478e+04,1.7722e-01,1.2578e+01,1.1215e+04,1.6035e+04,-2.5268e-01,-1.1262e+00,2.6663e-01,-1.1240e-01,2.7085e+00,4.9983e+00,5.0080e+00,3.2790e+01
2.3670e+03,8.0000e+01,7.3948e+00,-1.1454e+04,-1.1467e+04,-5.9101e+00,-1.1467e+04,1.7733e-01,1.2594e+01,1.1208e+04,1.6074e+04,-5.3608e-01,-8.0943e-01,-2.0742e-01,6.9315e-01,3.8891e+00,5.1732e+00,4.5851e+00,3.2922e+01
2.3680e+03,2.7900e+02,7.3340e+00,-1.1446e+04,-1.1458e+04,-5.9126e+00,-1.1458e+04,1.7732e-01,1.2592e+01,1.1196e+04,1.6217e+04,-7.6224e-01,-1.0129e+00,6.3906e-01,2.2874e+00,2.9452e+00,3.5706e+00,4.8560e+00,3.1740e+01
2.3690e+03,3.9000e+01,7.3282e+00,-1.1440e+04,-1.1453e+04,-5.9151e+00,-1.1453e+04,1.7708e-01,1.2559e+01,1.1188e+04,1.6237e+04,1.3591e-02,-1.2637e+00,-3.3862e-01,2.0062e+00,3.1638e+00,2.8859e+00,4.4991e+00,3.0540e+01
