niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-1.4242e+05,-1.4243e+05,-2.4969e-03,-1.4243e+05,1.2922e-01,6.6871e+00,inf,5.5445e-01,-5.9412e-01,-1.2165e+00,-1.3730e+00,2.1208e+00,3.4124e+00,3.3768e+00,5.9135e+00,2.8715e+01
2.0000e+00,1.0000e+00,4.9751e-01,-1.4199e+05,-1.4200e+05,-4.9938e-03,-1.4200e+05,1.2924e-01,6.6896e+00,1.3691e+05,1.2841e+00,1.4012e-01,-7.5109e-01,4.7346e-01,1.4416e+00,2.2282e+00,1.2092e+00,5.8919e+00,2.8283e+01
3.0000e+00,1.0000e+00,7.4442e-01,-1.4149e+05,-1.4150e+05,-7.4906e-03,-1.4150e+05,1.2926e-01,6.6921e+00,1.3647e+05,1.8316e+00,4.7627e-01,-1.0842e+00,8.4048e-01,1.8841e+00,2.0856e+00,1.8515e+00,5.8594e+00,2.8384e+01
4.0000e+00,1.0000e+00,9.9010e-01,-1.4060e+05,-1.4061e+05,-9.9875e-03,-1.4061e+05,1.2929e-01,6.6946e+00,1.3598e+05,2.5850e+00,-1.9678e-01,-1.3328e+00,-1.6779e+00,1.6902e+00,3.7355e+00,4.9790e+00,5.6556e+00,2.8739e+01
5.0000e+00,1.0000e+00,1.2346e+00,-1.4024e+05,-1.4024e+05,-1.2484e-02,-1.4024e+05,1.2931e-01,6.6971e+00,1.3509e+05,3.3087e+00,-9.0637e-01,-1.6110e+00,3.6241e-01,1.2378e+00,3.6061e+00,1.3303e+00,5.7618e+00,2.9360e+01
6.0000e+00,1.0000e+00,1.4778e+00,-1.3994e+05,-1.3995e+05,-1.4981e-02,-1.3995e+05,1.2934e-01,6.6996e+00,1.3472e+05,3.8722e+00,3.5482e-01,-8.8113e-01,-3.7248e-01,-6.9641e-01,2.5213e+00,4.2131e+00,5.6420e+00,2.8438e+01
7.0000e+00,1.0000e+00,1.7199e+00,-1.3943e+05,-1.3944e+05,-1.7478e-02,-1.3944e+05,1.2936e-01,6.7021e+00,1.3443e+05,4.4392e+00,-7.4482e-01,-9.2243e-01,1.7129e+00,-2.1655e-01,3.7725e+00,4.1255e+00,5.6022e+00,2.8151e+01
8.0000e+00,1.0000e+00,1.9608e+00,-1.3887e+05,-1.3887e+05,-1.9975e-02,-1.3887e+05,1.2939e-01,6.7046e+00,1.3392e+05,4.9928e+00,-4.3809e-01,-1.9054e+00,-5.0476e-02,2.1451e+00,2.9484e+00,1.8861e+00,5.3870e+00,2.8115e+01
9.0000e+00,1.0000e+00,2.2005e+00,-1.3882e+05,-1.3883e+05,-2.2472e-02,-1.3883e+05,1.2941e-01,6.7071e+00,1.3335e+05,5.5507e+00,-3.7116e-01,-1.1470e+00,-1.5995e+00,3.2487e+00,2.3523e+00,4.2265e+00,5.6609e+00,2.9366e+01
1.0000e+01,1.0000e+00,2.4390e+00,-1.3876e+05,-1.3877e+05,-2.4969e-02,-1.3877e+05,1.2943e-01,6.7096e+00,1.3330e+05,6.2661e+00,-1.6083e-01,-1.8590e+00,1.3955e+00,1.3099e+00,6.3682e-01,3.6947e+00,5.6680e+00,2.8792e+01
1.1000e+01,1.0000e+00,2.6764e+00,-1.3870e+05,-1.3871e+05,-2.7466e-02,-1.3871e+05,1.2946e-01,6.7121e+00,1.3325e+05,6.8220e+00,-5.8994e-02,-1.6075e+00,5.6386e-01,1.4858e+00,6.7763e-01,3.7369e+00,5.7084e+00,2.9427e+01
1.2000e+01,1.0000e+00,2.9126e+00,-1.3863e+05,-1.3863e+05,-2.9963e-02,-1.3863e+05,1.2948e-01,6.7146e+00,1.3318e+05,7.3756e+00,4.9157e-01,-1.1494e+00,1.6799e+00,-3.6910e-01,5.5192e-01,2.4310e+00,5.7544e+00,2.8415e+01
1.3000e+01,1.0000e+00,3.1477e+00,-1.3862e+05,-1.3862e+05,-3.2459e-02,-1.3862e+05,1.2950e-01,6.7161e+00,1.3311e+05,8.1069e+00,-4.1416e-01,-7.7647e-01,2.1283e+00,2.9487e+00,2.7219e-01,1.5824e+00,5.8574e+00,2.8578e+01
1.4000e+01,1.0000e+00,3.3816e+00,-1.3829e+05,-1.3830e+05,-3.4956e-02,-1.3830e+05,1.2953e-01,6.7196e+00,1.3310e+05,8.6589e+00,2.7714e-01,-1.3851e+00,-7.2072e-01,2.2854e+00,3.0406e+00,4.2578e+00,5.7267e+00,2.9601e+01
1.5000e+01,1.0000e+00,3.6145e+00,-1.3786e+05,-1.3787e+05,-3.7453e-02,-1.3787e+05,1.2955e-01,6.7221e+00,1.3278e+05,9.2040e+00,2.6437e-01,-1.0077e+00,7.0281e-01,3.2176e+00,2.5412e+00,1.9704e+00,5.6095e+00,2.9048e+01
1.6000e+01,1.0000e+00,3.8462e+00,-1.3779e+05,-1.3780e+05,-3.9950e-02,-1.3780e+05,1.2958e-01,6.7246e+00,1.3234e+05,9.9458e+00,-9.0816e-01,-1.9653e+00,2.6325e-01,3.3258e-01,1.6575e+00,5.0030e+00,5.1266e+00,2.9137e+01
1.7000e+01,1.0000e+00,4.0767e+00,-1.3778e+05,-1.3778e+05,-4.2447e-02,-1.3778e+05,1.2960e-01,6.7271e+00,1.3228e+05,1.0681e+01,4.9198e-01,-1.7308e+00,-4.9612e-01,1.5394e+00,-8.6336e-02,4.7112e+00,5.8445e+00,3.0228e+01
1.8000e+01,1.0000e+00,4.3062e+00,-1.3770e+05,-1.3770e+05,-4.4944e-02,-1.3770e+05,1.2963e-01,6.7296e+00,1.3226e+05,1.1231e+01,-3.6660e-01,-5.5921e-01,-2.5236e-01,3.0390e+00,3.1490e+00,3.3310e+00,5.6988e+00,2.9589e+01
1.9000e+01,1.0000e+00,4.5346e+00,-1.3761e+05,-1.3762e+05,-4.7441e-02,-1.3762e+05,1.2965e-01,6.7321e+00,1.3218e+05,1.1979e+01,4.5366e-01,-8.7605e-01,1.9646e+00,-3.8014e-01,3.2137e+00,4.0341e+00,5.7813e+00,2.8459e+01
2.0000e+01,1.0000e+00,4.7619e+00,-1.3752e+05,-1.3753e+05,-4.9938e-02,-1.3753e+05,1.2967e-01,6.7345e+00,1.3210e+05,1.2559e+01,-9.8817e-01,-1.0616e+00,5.4091e-01,2.0707e-01,2.6191e+00,5.0218e+00,4.6724e+00,2.8521e+01
2.1000e+01,1.0000e+00,4.9881e+00,-1.3750e+05,-1.3751e+05,-5.2434e-02,-1.3751e+05,1.2970e-01,6.7370e+00,1.3200e+05,1.3113e+01,-3.7174e-01,-1.1661e+00,-2.2454e-01,-1.3795e-02,1.8686e+00,2.8804e+00,5.5344e+00,2.9393e+01
2.2000e+01,1.0000e+00,5.2133e+00,-1.3744e+05,-1.3745e+05,-5.4931e-02,-1.3745e+05,1.2972e-01,6.7395e+00,1.3199e+05,1.3667e+01,-8.7284e-01,-1.5005e+00,1.1474e+00,-1.6405e-01,2.0861e+00,2.2008e+00,5.8335e+00,3.0671e+01
2.3000e+01,1.0000e+00,5.4374e+00,-1.3732e+05,-1.3733e+05,-5.7428e-02,-1.3733e+05,1.2975e-01,6.7420e+00,1.3192e+05,1.4411e+01,-8.0872e-01,-1.8307e+00,1.1553e+00,2.2371e-01,3.4826e+00,2.4226e+00,5.4317e+00,2.8946e+01
2.4000e+01,1.0000e+00,5.6604e+00,-1.3723e+05,-1.3723e+05,-5.9925e-02,-1.3723e+05,1.2977e-01,6.7445e+00,1.3181e+05,1.5158e+01,-8.6043e-01,-1.2291e+00,-9.7664e-01,1.1873e+00,9.8435e-01,1.1505e+00,5.4867e+00,2.9496e+01
2.5000e+01,2.0000e+00,5.8685e+00,-1.3690e+05,-1.3690e+05,-6.2422e-02,-1.3690e+05,1.2979e-01,6.7470e+00,1.3171e+05,1.6275e+01,-6.7716e-01,-1.9724e+00,1.6856e+00,-2.8897e-01,8.8454e-01,5.0785e+00,5.2470e+00,2.8980e+01
2.6000e+01,2.0000e+00,6.0748e+00,-1.3648e+05,-1.3649e+05,-6.4919e-02,-1.3649e+05,1.2982e-01,6.7495e+00,1.3138e+05,1.7535e+01,4.4668e-01,-1.9745e+00,9.3997e-01,-1.7203e-01,4.9752e-01,3.7068e+00,5.8622e+00,3.0779e+01
2.7000e+01,1.0000e+00,6.2937e+00,-1.3637e+05,-1.3638e+05,-6.7416e-02,-1.3638e+05,1.2984e-01,6.7520e+00,1.3097e+05,1.8088e+01,-9.4816e-01,-1.9023e+00,5.4941e-01,3.4225e-01,1.7931e+00,2.3631e+00,5.4247e+00,2.9628e+01
2.8000e+01,1.0000e+00,6.5116e+00,-1.3623e+05,-1.3624e+05,-6.9913e-02,-1.3624e+05,1.2987e-01,6.7545e+00,1.3086e+05,1.8817e+01,3.4370e-01,-1.3216e+00,1.8534e+00,-1.2103e-01,2.8221e+00,3.0074e+00,5.8320e+00,3.0103e+01
2.9000e+01,1.0000e+00,6.7285e+00,-1.3602e+05,-1.3602e+05,-7.2410e-02,-1.3602e+05,1.2989e-01,6.7570e+00,1.3072e+05,1.9559e+01,1.3353e-01,-6.0185e-01,-2.6070e-01,4.5392e-01,1.3640e+00,4.4194e+00,5.5401e+00,2.9709e+01
3.0000e+01,1.0000e+00,6.9444e+00,-1.3601e+05,-1.3602e+05,-7.4906e-02,-1.3602e+05,1.2548e-01,6.3061e+00,1.3050e+05,2.0334e+01,-9.1195e-01,-1.9115e+00,-1.5584e+00,1.3302e+00,1.4963e+00,5.1072e+00,2.3698e+00,2.9310e+01
3.1000e+01,1.0000e+00,7.1594e+00,-1.3601e+05,-1.3601e+05,-7.7403e-02,-1.3601e+05,1.2979e-01,6.7470e+00,1.3050e+05,2.1061e+01,-5.7578e-01,-1.6373e+00,1.7191e+00,7.3459e-01,3.4284e+00,4.9081e+00,5.4266e+00,2.9488e+01
3.2000e+01,1.0000e+00,7.3733e+00,-1.3598e+05,-1.3598e+05,-7.9900e-02,-1.3598e+05,1.2996e-01,6.7645e+00,1.3049e+05,2.1616e+01,1.8598e-01,-1.2359e+00,9.0311e-01,1.4250e+00,2.2125e-01,3.3800e+00,5.2139e+00,2.8017e+01
3.3000e+01,1.0000e+00,7.5862e+00,-1.3597e+05,-1.3598e+05,-8.2397e-02,-1.3598e+05,1.2973e-01,6.7399e+00,1.3046e+05,2.2357e+01,-9.9655e-01,-1.2175e+00,1.2680e+00,1.0309e+00,3.4305e+00,3.2259e+00,5.4755e+00,2.9811e+01
3.4000e+01,1.0000e+00,7.7982e+00,-1.3595e+05,-1.3596e+05,-8.4894e-02,-1.3596e+05,1.3001e-01,6.7695e+00,1.3045e+05,2.2907e+01,-4.0902e-01,-1.3151e+00,9.0879e-01,1.1697e+00,2.9970e+00,4.4927e+00,5.1987e+00,2.8792e+01
3.5000e+01,1.0000e+00,8.0092e+00,-1.3580e+05,-1.3580e+05,-8.7391e-02,-1.3580e+05,1.3003e-01,6.7720e+00,1.3044e+05,2.3457e+01,-2.5804e-01,-7.0726e-01,6.1227e-01,3.0537e+00,3.7429e+00,4.2428e+00,5.5177e+00,2.9843e+01
3.6000e+01,1.0000e+00,8.2192e+00,-1.3576e+05,-1.3577e+05,-8.9888e-02,-1.3577e+05,1.3006e-01,6.7745e+00,1.3028e+05,2.4024e+01,-6.9246e-01,-1.6479e+00,6.2158e-01,1.7801e+00,3.8069e+00,1.8139e+00,5.1354e+00,2.8621e+01
3.7000e+01,2.0000e+00,8.4091e+00,-1.3574e+05,-1.3575e+05,-9.2385e-02,-1.3575e+05,1.3008e-01,6.7770e+00,1.3025e+05,2.5342e+01,-8.5578e-01,-7.7099e-01,7.5211e-01,2.4007e+00,1.8481e-01,4.9966e+00,5.4669e+00,3.0522e+01
3.8000e+01,1.0000e+00,8.6168e+00,-1.3566e+05,-1.3567e+05,-9.4881e-02,-1.3567e+05,1.3011e-01,6.7795e+00,1.3023e+05,2.5891e+01,3.3783e-01,-7.8447e-01,2.0901e+00,3.0971e+00,2.2409e+00,2.3546e+00,5.6092e+00,2.8203e+01
3.9000e+01,1.0000e+00,8.8235e+00,-1.3545e+05,-1.3545e+05,-9.7378e-02,-1.3545e+05,1.3013e-01,6.7820e+00,1.3015e+05,2.6642e+01,3.5539e-01,-1.5836e+00,-7.3965e-01,2.0650e+00,3.4825e+00,5.0434e+00,4.4992e+00,2.9320e+01
4.0000e+01,2.0000e+00,9.0090e+00,-1.3536e+05,-1.3536e+05,-9.9875e-02,-1.3536e+05,1.3015e-01,6.7845e+00,1.2993e+05,2.7987e+01,-8.7022e-01,-8.7048e-01,1.2028e+00,5.2824e-01,3.2575e+00,3.2468e+00,5.2658e+00,2.8744e+01
4.1000e+01,1.0000e+00,9.2135e+00,-1.3531e+05,-1.3531e+05,-1.0237e-01,-1.3531e+05,1.3018e-01,6.7870e+00,1.2984e+05,2.8543e+01,-8.6234e-02,-1.0700e+00,-3.1235e-04,6.1300e-02,1.6521e+00,4.8077e+00,4.6213e+00,2.8326e+01
4.2000e+01,1.0000e+00,9.4170e+00,-1.3510e+05,-1.3511e+05,-1.0487e-01,-1.3511e+05,1.3020e-01,6.7895e+00,1.2979e+05,2.9280e+01,-5.5524e-01,-1.4716e+00,4.4600e-01,2.1686e-01,5.2917e-01,2.6025e+00,5.4153e+00,2.9998e+01
4.3000e+01,1.0000e+00,9.6197e+00,-1.3501e+05,-1.3502e+05,-1.0737e-01,-1.3502e+05,1.3023e-01,6.7920e+00,1.2959e+05,3.0023e+01,-8.9396e-01,-1.7636e+00,-1.1201e+00,4.0076e-01,2.0231e+00,4.2015e+00,5.4569e+00,3.0550e+01
4.4000e+01,1.0000e+00,9.8214e+00,-1.3493e+05,-1.3494e+05,-1.0986e-01,-1.3494e+05,1.3025e-01,6.7945e+00,1.2950e+05,3.0750e+01,-7.3454e-01,-1.3687e+00,-8.0682e-01,-2.2367e-01,3.4587e+00,4.7489e+00,4.4511e+00,2.8630e+01
4.5000e+01,1.0000e+00,1.0022e+01,-1.3482e+05,-1.3483e+05,-1.1236e-01,-1.3483e+05,1.3027e-01,6.7970e+00,1.2941e+05,3.1297e+01,-8.4682e-01,-6.3678e-01,-1.1703e+00,2.8965e+00,-8.1916e-02,1.8027e+00,5.2921e+00,2.9241e+01
4.6000e+01,1.0000e+00,1.0222e+01,-1.3478e+05,-1.3479e+05,-1.1486e-01,-1.3479e+05,1.3030e-01,6.7995e+00,1.2931e+05,3.2036e+01,-5.7611e-01,-1.5600e+00,-1.2621e+00,2.8389e+00,1.6814e+00,3.7121e+00,5.1728e+00,2.9132e+01
4.7000e+01,1.0000e+00,1.0421e+01,-1.3457e+05,-1.3457e+05,-1.1735e-01,-1.3457e+05,1.3032e-01,6.8020e+00,1.2926e+05,3.2587e+01,1.9689e-01,-1.5446e+00,-1.7234e-01,1.0634e+00,-4.1590e-02,3.5788e+00,5.1538e+00,2.8937e+01
4.8000e+01,2.0000e+00,1.0596e+01,-1.3454e+05,-1.3455e+05,-1.1985e-01,-1.3455e+05,1.3035e-01,6.8045e+00,1.2905e+05,3.3873e+01,3.9971e-01,-1.0229e+00,-1.7750e-01,2.4211e+00,1.1436e+00,3.3810e+00,5.4120e+00,2.9745e+01
4.9000e+01,1.0000e+00,1.0793e+01,-1.3442e+05,-1.3442e+05,-1.2235e-01,-1.3442e+05,1.3037e-01,6.8070e+00,1.2903e+05,3.4627e+01,4.4875e-01,-1.7793e+00,-1.6477e+00,1.6418e+00,3.3253e-01,4.9118e+00,3.2384e+00,2.8774e+01
5.0000e+01,1.0000e+00,1.0989e+01,-1.3442e+05,-1.3442e+05,-1.2484e-01,-1.3442e+05,1.2693e-01,6.4528e+00,1.2890e+05,3.5427e+01,3.5114e-02,-9.5549e-01,-9.9884e-02,2.2758e+00,1.6536e+00,1.5069e+00,5.4701e+00,3.0120e+01
5.1000e+01,1.0000e+00,1.1184e+01,-1.3436e+05,-1.3436e+05,-1.2734e-01,-1.3436e+05,1.3042e-01,6.8120e+00,1.2890e+05,3.6193e+01,-3.0566e-01,-7.2922e-01,9.4578e-01,7.3766e-01,4.2820e-01,2.7198e+00,5.6607e+00,3.0693e+01
5.2000e+01,1.0000e+00,1.1379e+01,-1.3427e+05,-1.3427e+05,-1.2984e-01,-1.3427e+05,1.3044e-01,6.8144e+00,1.2884e+05,3.6758e+01,-8.9826e-01,-1.8475e+00,7.0047e-01,7.4475e-02,3.3956e+00,5.0966e+00,5.0704e+00,3.0901e+01
5.3000e+01,1.0000e+00,1.1572e+01,-1.3425e+05,-1.3426e+05,-1.3233e-01,-1.3426e+05,1.3046e-01,6.8169e+00,1.2875e+05,3.7308e+01,1.7782e-01,-1.8480e+00,-1.5456e-01,2.2358e+00,-7.3995e-02,4.8213e+00,3.7764e+00,2.8279e+01
5.4000e+01,1.0000e+00,1.1765e+01,-1.3421e+05,-1.3422e+05,-1.3483e-01,-1.3422e+05,1.3049e-01,6.8194e+00,1.2874e+05,3.8056e+01,4.0796e-01,-8.8243e-01,1.8766e+00,2.1511e-01,1.8561e+00,4.3481e+00,5.7538e+00,3.0550e+01
5.5000e+01,1.0000e+00,1.1957e+01,-1.3409e+05,-1.3410e+05,-1.3733e-01,-1.3410e+05,1.3051e-01,6.8219e+00,1.2870e+05,3.8621e+01,3.8252e-01,-1.1271e+00,1.1181e+00,1.7349e+00,2.9131e+00,4.7947e+00,4.8943e+00,2.8832e+01
5.6000e+01,1.0000e+00,1.2148e+01,-1.3398e+05,-1.3399e+05,-1.3983e-01,-1.3399e+05,1.3054e-01,6.8244e+00,1.2857e+05,3.9211e+01,-8.3615e-01,-9.2861e-01,-5.2769e-02,3.1535e+00,3.3228e+00,2.6695e+00,5.4757e+00,3.0698e+01
5.7000e+01,1.0000e+00,1.2338e+01,-1.3389e+05,-1.3390e+05,-1.4232e-01,-1.3390e+05,1.3056e-01,6.8269e+00,1.2847e+05,3.9786e+01,-8.9726e-01,-1.2969e+00,-3.4856e-01,-4.0298e-01,4.1958e-01,4.7594e+00,5.4232e+00,3.1135e+01
5.8000e+01,1.0000e+00,1.2527e+01,-1.3379e+05,-1.3380e+05,-1.4482e-01,-1.3380e+05,1.3058e-01,6.8294e+00,1.2838e+05,4.0347e+01,-4.2551e-01,-1.0129e+00,1.7585e+00,1.5569e+00,1.5884e+00,2.1421e+00,5.3966e+00,2.8693e+01
5.9000e+01,1.0000e+00,1.2716e+01,-1.3376e+05,-1.3377e+05,-1.4732e-01,-1.3377e+05,1.3061e-01,6.8319e+00,1.2828e+05,4.1122e+01,3.6627e-01,-9.6179e-01,-1.5945e+00,2.6006e+00,1.3561e+00,4.8548e+00,3.8677e+00,2.8501e+01
