logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.7263e-01,-8.5637e-01,-2.5669e+00,1.1971e+00,2.7766e-01,2.6295e+00,3.3775e+00,2.5006e+01,-3.6095e+03
1.8757e-02,-8.7293e-01,-9.8380e-01,3.3572e-01,1.3214e+00,2.2752e+00,3.2483e+00,2.4627e+01,-2.9893e+03
-1.4010e-02,-7.8660e-01,-2.1693e+00,1.1219e+00,8.4820e-01,2.4134e+00,3.3278e+00,2.4811e+01,-3.2540e+03
1.9835e-01,-9.0396e-01,-2.1534e+00,6.3733e-01,7.4031e-02,2.6159e+00,3.2523e+00,2.4699e+01,-3.7998e+03
4.6247e-01,-9.5131e-01,-1.8476e+00,1.3135e-01,-2.8669e-01,2.5982e+00,2.9550e+00,2.4122e+01,-3.5274e+03
2.3177e-02,-8.5786e-01,-1.2883e+00,1.0047e+00,1.1377e+00,2.4830e+00,3.4043e+00,2.5034e+01,-3.4493e+03
3.4753e-01,-1.2566e+00,-1.6917e+00,-3.0933e-01,-8.0007e-01,2.8190e-01,3.2816e+00,2.4488e+01,-3.2600e+03
4.3970e-01,-1.1637e+00,-1.0268e+00,-1.4722e+00,1.6414e+00,5.4871e-01,3.3138e+00,2.4634e+01,-3.1374e+03
-2.1413e-02,-8.3291e-01,-1.1373e+00,5.5281e-01,1.7164e+00,2.2193e+00,3.2812e+00,2.4739e+01,-3.5470e+03
-5.1232e-02,-8.3248e-01,-4.2928e-01,9.3393e-01,5.6438e-01,5.1245e-01,3.3871e+00,2.4791e+01,-3.4761e+03
4.0853e-01,-9.9529e-01,-1.0118e+00,-7.7715e-01,2.0489e+00,1.4114e+00,3.3076e+00,2.4711e+01,-2.7701e+03
1.0060e-01,-1.0159e+00,-8.8368e-01,-2.2582e-01,2.8554e-01,8.8519e-01,3.3168e+00,2.4592e+01,-3.6286e+03
4.7961e-01,-1.1719e+00,-1.2171e+00,4.0442e-01,-7.3954e-01,2.1359e+00,3.2268e+00,2.4455e+01,-2.9116e+03
-5.9168e-02,-7.9002e-01,-2.8057e-01,8.9564e-01,1.0319e+00,2.5805e+00,3.3701e+00,2.4998e+01,-3.7255e+03
-3.3513e-01,-6.0816e-01,-7.1012e-01,1.1204e+00,1.7010e+00,2.9426e+00,3.1156e+00,2.4969e+01,-3.6775e+03
3.3948e-01,-1.2005e+00,-2.0011e+00,-1.2378e+00,9.0394e-01,6.9065e-01,3.3042e+00,2.4561e+01,-3.5354e+03
1.6979e-01,-6.4913e-01,-1.9389e+00,1.3862e+00,2.3486e+00,3.1018e+00,2.7999e+00,2.5068e+01,-3.3137e+03
2.7716e-01,-1.0309e+00,-7.2220e-01,-1.0930e+00,2.1891e-01,2.1806e+00,3.1660e+00,2.4315e+01,-3.5841e+03
3.8534e-01,-1.0661e+00,-2.7403e+00,5.8752e-01,1.0220e+00,2.0289e+00,3.2741e+00,2.4554e+01,-2.9039e+03
-7.8826e-02,-7.0732e-01,-2.3717e+00,1.1499e+00,1.5509e+00,2.4134e+00,3.2471e+00,2.4684e+01,-3.3000e+03
4.6268e-01,-9.3162e-01,-5.2604e-01,-9.0055e-01,2.0505e+00,1.2251e+00,3.1553e+00,2.4350e+01,-2.9521e+03
4.9478e-01,-1.2912e+00,-9.1948e-01,-1.2827e+00,-9.0429e-01,9.2787e-01,3.1974e+00,2.4258e+01,-3.7342e+03
4.5391e-01,-1.0531e+00,-2.5823e+00,-3.3085e-02,1.4283e+00,2.4761e+00,3.1928e+00,2.4578e+01,-3.7342e+03
-7.7755e-02,-7.7908e-01,-2.3384e+00,8.9005e-01,1.8533e+00,2.1004e-01,3.3867e+00,2.4877e+01,-2.9916e+03
4.0434e-01,-1.2455e+00,-8.9200e-01,-6.1728e-01,8.0475e-01,1.4996e+00,3.2853e+00,2.4522e+01,-3.4334e+03
7.6337e-02,-9.9785e-01,-5.1289e-01,5.2813e-02,-2.8521e-02,2.1522e-01,3.3599e+00,2.4720e+01,-3.5779e+03
4.6804e-01,-1.1623e+00,-7.8685e-01,7.7420e-02,1.2152e+00,8.5677e-01,3.2106e+00,2.4292e+01,-3.4383e+03
1.6530e-01,-9.7257e-01,-1.4542e+00,7.0418e-01,-3.6373e-01,7.9083e-01,3.3415e+00,2.4639e+01,-3.5932e+03
1.2058e-01,-8.7057e-01,-1.1315e+00,2.3617e-01,2.0685e+00,1.3760e+00,3.3367e+00,2.4823e+01,-3.0012e+03
1.0995e-01,-8.5631e-01,-1.3459e+00,8.3643e-01,1.7524e+00,2.3847e+00,3.3556e+00,2.4899e+01,-3.4806e+03
1.9305e-01,-7.4694e-01,-1.7295e+00,6.8141e-01,1.4242e+00,3.0364e+00,2.7534e+00,2.4632e+01,-2.8511e+03
2.8163e-01,-1.0557e+00,-1.6399e+00,4.9653e-01,-7.4240e-01,1.1492e+00,3.2580e+00,2.4410e+01,-3.2730e+03
4.3124e-01,-1.1890e+00,-2.6994e+00,-1.2070e+00,-2.9588e-01,1.8935e+00,3.2070e+00,2.4347e+01,-3.7637e+03
2.2273e-01,-9.9214e-01,-1.4213e+00,8.0518e-01,-6.1185e-01,1.7261e+00,3.3871e+00,2.4779e+01,-3.4524e+03
4.0204e-01,-1.1143e+00,-1.3310e+00,-1.6395e+00,1.4089e+00,1.1608e+00,3.2540e+00,2.4421e+01,-3.3979e+03
-7.8145e-02,-7.2460e-01,-1.5366e+00,1.2846e+00,2.0614e+00,1.4024e-01,3.4477e+00,2.5058e+01,-3.6974e+03
-2.6234e-03,-8.7014e-01,-2.3485e+00,5.0851e-01,1.4848e+00,6.6522e-01,3.3214e+00,2.4660e+01,-2.9808e+03
2.7840e-01,-8.0575e-01,-1.5836e+00,-6.8017e-01,2.3348e+00,1.6819e+00,3.1890e+00,2.4641e+01,-3.3667e+03
4.8375e-01,-1.2657e+00,-6.9999e-01,-1.0737e-01,3.5950e-01,1.1880e+00,3.2766e+00,2.4481e+01,-3.2494e+03
4.7197e-01,-9.6366e-01,-1.1948e+00,-1.2117e+00,2.0763e+00,1.8467e+00,3.2707e+00,2.4644e+01,-3.1358e+03
3.2146e-01,-9.6221e-01,-9.7197e-01,-3.4172e-01,2.0167e+00,8.6273e-01,3.2594e+00,2.4592e+01,-2.3973e+03
4.0119e-02,-9.3270e-01,-6.9619e-01,1.1635e-01,-7.4937e-01,2.0839e+00,3.3156e+00,2.4692e+01,-3.5513e+03
3.1653e-01,-1.0505e+00,-1.2979e+00,1.6496e-01,8.9569e-01,1.9705e+00,3.1790e+00,2.4301e+01,-3.1121e+03
-1.3636e-01,-6.4610e-01,-6.2505e-01,8.8449e-01,2.1926e+00,2.7709e+00,3.0471e+00,2.4818e+01,-3.7741e+03
4.7276e-01,-1.2022e+00,-7.0339e-01,-1.0732e+00,1.7367e+00,1.0148e+00,3.3710e+00,2.4808e+01,-3.4544e+03
3.7809e-01,-1.0204e+00,-1.7659e-01,3.1936e-01,1.7122e+00,2.1784e+00,3.3058e+00,2.4717e+01,-3.1407e+03
2.5185e-01,-9.8117e-01,-8.9446e-01,-1.0235e+00,5.1023e-01,2.4592e+00,3.1801e+00,2.4481e+01,-3.2572e+03
-2.2601e-01,-7.5829e-01,-5.1568e-01,1.0801e+00,8.5304e-01,2.2913e+00,3.4289e+00,2.5068e+01,-3.7170e+03
3.5163e-02,-8.1086e-01,-1.6256e+00,1.0952e+00,1.6948e+00,1.0513e+00,3.3885e+00,2.4844e+01,-3.5862e+03
4.3068e-01,-1.1930e+00,-1.6864e+00,-6.8876e-01,1.2050e+00,9.3921e-01,3.3177e+00,2.4579e+01,-3.7616e+03
4.2777e-01,-1.1460e+00,-2.6474e+00,-8.2426e-01,1.4372e+00,8.2237e-01,3.2527e+00,2.4441e+01,-3.1883e+03
1.1958e-01,-8.6007e-01,-1.1023e+00,1.2057e+00,1.9030e+00,3.5668e-01,3.4961e+00,2.5141e+01,-3.5670e+03
2.2262e-01,-1.0894e+00,-2.2610e+00,-4.3000e-02,-7.0477e-01,1.6044e+00,3.3100e+00,2.4610e+01,-3.6413e+03
4.6171e-01,-1.2977e+00,-1.5837e+00,-6.9197e-01,-1.4296e-01,1.4182e+00,3.2077e+00,2.4301e+01,-3.6545e+03
3.6234e-01,-1.0628e+00,-2.2517e-01,-2.2009e-01,-8.3898e-01,2.6298e+00,3.2345e+00,2.4710e+01,-3.7585e+03
2.0269e-01,-9.3942e-01,-1.7478e+00,-9.6088e-01,1.7928e+00,1.7098e+00,3.2436e+00,2.4549e+01,-3.7623e+03
4.9078e-01,-1.0923e+00,-6.7607e-01,-6.0060e-01,8.5611e-01,2.2919e+00,3.1347e+00,2.4287e+01,-3.0292e+03
-9.2724e-02,-6.2046e-01,-1.5375e+00,1.0040e+00,9.8760e-01,3.0824e+00,2.5027e+00,2.4605e+01,-3.2998e+03
1.5590e-01,-9.1798e-01,-3.4301e-01,5.4697e-01,9.6316e-01,2.3616e+00,3.2427e+00,2.4590e+01,-3.4302e+03
4.2186e-01,-7.6256e-01,-6.1877e-01,1.0239e+00,1.8433e+00,3.0131e+00,2.8679e+00,2.4736e+01,-3.6501e+03
1.5671e-01,-8.4350e-01,-2.3795e+00,9.0831e-01,2.1048e+00,1.5871e+00,3.4122e+00,2.4993e+01,-3.5510e+03
3.9926e-01,-9.6917e-01,-8.4908e-01,5.5176e-01,3.8394e-01,2.8050e+00,3.1654e+00,2.4733e+01,-2.9387e+03
4.3297e-01,-1.2323e+00,-5.0130e-01,4.5803e-01,-1.9689e-01,5.5899e-01,3.3088e+00,2.4551e+01,-3.6986e+03
3.4034e-01,-1.1629e+00,-2.6129e+00,4.2679e-01,-7.3393e-01,1.0632e+00,3.2969e+00,2.4525e+01,-2.7838e+03
4.7785e-01,-8.6182e-01,-1.2608e+00,-5.0973e-02,-1.5770e-01,2.8068e+00,2.6864e+00,2.4098e+01,-3.6356e+03
4.6550e-01,-1.0134e+00,-4.4371e-01,7.6725e-01,1.5824e+00,8.2750e-01,3.2992e+00,2.4543e+01,-3.7510e+03
4.3695e-01,-1.1608e+00,-1.5086e+00,5.0819e-01,-2.4437e-01,1.6601e+00,3.2951e+00,2.4506e+01,-3.5335e+03
-2.1644e-01,-7.8167e-01,-2.6395e+00,8.7955e-01,1.5720e+00,2.8182e-01,3.3887e+00,2.4893e+01,-3.5505e+03
