logfeh,logdust,logNpix,tau,dmod,logl
-2.5495e-01,-1.4623e+00,6.5786e+00,1.3773e+00,3.6430e+01,-2.1398e+01
-2.2442e-01,-1.4586e+00,6.6723e+00,1.5828e+00,3.6671e+01,-2.1508e+01
-2.9268e-01,-1.4861e+00,6.7354e+00,9.5223e-01,3.6820e+01,-2.1400e+01
-3.5986e-01,-1.2644e+00,6.5418e+00,8.2382e-01,3.6353e+01,-2.1336e+01
-2.6116e-01,-1.4814e+00,6.8027e+00,2.8777e-01,3.6986e+01,-2.1131e+01
-2.4922e-01,-1.4655e+00,6.7083e+00,1.0422e+00,3.6749e+01,-2.1385e+01
-3.4105e-01,-1.2819e+00,6.6880e+00,9.5069e-01,3.6712e+01,-2.1230e+01
-4.0903e-01,-1.1945e+00,6.7324e+00,4.5986e-01,3.6836e+01,-2.1448e+01
-4.1363e-01,-1.1781e+00,6.7818e+00,9.7170e-01,3.6957e+01,-2.1329e+01
-2.7674e-01,-1.4736e+00,6.6973e+00,1.5292e-01,3.6722e+01,-2.1514e+01
-2.6121e-01,-1.4846e+00,6.6046e+00,1.0468e+00,3.6493e+01,-2.1264e+01
-3.9469e-01,-1.2048e+00,6.7058e+00,1.0426e+00,3.6766e+01,-2.1484e+01
-2.3638e-01,-1.4594e+00,6.5685e+00,1.3185e+00,3.6403e+01,-2.1492e+01
-3.3878e-01,-1.2925e+00,6.5146e+00,1.0418e+00,3.6282e+01,-2.1423e+01
-3.5620e-01,-1.2618e+00,6.5302e+00,1.3574e+00,3.6326e+01,-2.1433e+01
-3.4357e-01,-1.2908e+00,6.6804e+00,1.1210e+00,3.6698e+01,-2.1465e+01
-3.3473e-01,-1.2897e+00,6.7055e+00,1.3734e+00,3.6761e+01,-2.1494e+01
-3.9304e-01,-1.1710e+00,6.7511e+00,1.8342e+00,3.6891e+01,-2.1383e+01
-3.9472e-01,-1.2093e+00,6.7763e+00,4.3871e-01,3.6942e+01,-2.1389e+01
-3.7225e-01,-1.2382e+00,6.5552e+00,5.3351e-01,3.6384e+01,-2.1508e+01
-3.7716e-01,-1.2324e+00,6.5458e+00,1.3208e+00,3.6368e+01,-2.1378e+01
-3.7233e-01,-1.2300e+00,6.6813e+00,1.5229e+00,3.6709e+01,-2.1467e+01
-2.6599e-01,-1.4810e+00,6.5143e+00,1.1953e+00,3.6269e+01,-2.1497e+01
-2.7911e-01,-1.4648e+00,6.6517e+00,1.2102e+00,3.6610e+01,-2.1283e+01
-4.8316e-01,-1.0425e+00,6.5625e+00,1.9892e+00,3.6435e+01,-2.1419e+01
-3.2812e-01,-1.3084e+00,6.7505e+00,7.4241e-01,3.6867e+01,-2.1151e+01
-2.5231e-01,-1.4846e+00,6.6238e+00,8.0662e-01,3.6540e+01,-2.1274e+01
-2.7597e-01,-1.4559e+00,6.3968e+00,1.1838e+00,3.5971e+01,-2.1455e+01
-4.4668e-01,-1.1470e+00,6.7461e+00,3.9694e-01,3.6874e+01,-2.1505e+01
-3.1845e-01,-1.3119e+00,6.7970e+00,1.4956e+00,3.6988e+01,-2.1510e+01
-2.6505e-01,-1.4799e+00,6.6402e+00,1.0942e+00,3.6582e+01,-2.1374e+01
-2.2355e-01,-1.4156e+00,6.5755e+00,1.8280e+00,3.6433e+01,-2.1438e+01
-2.4414e-01,-1.4459e+00,6.5372e+00,1.6118e+00,3.6330e+01,-2.1396e+01
-3.3991e-01,-1.2959e+00,6.7557e+00,6.6782e-01,3.6884e+01,-2.1437e+01
