logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.1211e-01,-7.0868e-01,5.8760e-01,3.5527e+00,4.3599e+00,4.8077e+00,3.2671e+00,3.0027e+01,-4.1600e-01
-3.4699e-01,-9.1459e-01,2.3793e+00,4.8104e-01,3.7160e+00,2.9636e+00,6.4756e+00,3.2636e+01,-1.2885e-01
-4.9258e-02,-1.1877e+00,1.2797e+00,1.0646e+00,3.4045e+00,4.9293e+00,6.2613e+00,3.2071e+01,-4.0384e-01
-2.2197e-01,-8.3449e-01,1.4511e+00,2.8395e+00,3.3506e+00,5.7525e+00,6.0901e+00,3.2264e+01,-1.2671e-01
-1.2557e-01,-1.1532e+00,-5.9479e-01,2.2745e+00,3.0196e+00,2.3307e+00,5.9066e+00,3.1166e+01,-1.1538e-01
1.3750e-02,-8.0089e-01,1.5640e+00,5.8950e-01,9.3014e-01,5.5609e+00,3.7542e+00,3.0681e+01,-2.3935e-01
2.3275e-01,-1.0226e+00,3.4973e-02,5.9777e-01,1.5905e+00,5.1101e+00,4.1442e+00,2.9530e+01,-4.0614e-01
-4.2098e-01,-8.8079e-01,2.7426e-01,2.6467e+00,1.6978e+00,5.2412e+00,6.0650e+00,3.1859e+01,-2.9550e-01
-2.8897e-02,-1.2060e+00,1.0367e+00,1.1607e+00,4.2308e+00,3.3214e+00,6.1883e+00,3.1872e+01,-2.2837e-01
-1.4553e-01,-1.0743e+00,2.8384e+00,1.4004e+00,4.6899e+00,5.4913e+00,6.4933e+00,3.2850e+01,-3.9103e-01
2.1211e-02,-1.4141e+00,1.8259e+00,1.7424e+00,2.7907e+00,4.7381e+00,6.0516e+00,3.1614e+01,-4.1998e-01
-3.0760e-01,-7.8527e-01,1.2793e+00,6.5527e-01,4.4397e+00,6.0451e+00,6.1856e+00,3.2703e+01,-1.4886e-01
-4.9638e-01,-5.7853e-01,1.0569e-01,1.3888e+00,4.3483e+00,4.4959e+00,4.9478e+00,2.9670e+01,-2.9987e-01
-2.0694e-01,-9.8517e-01,1.3575e+00,3.1573e+00,2.2555e+00,3.2110e+00,5.7110e+00,3.0780e+01,-1.6392e-01
-1.6910e-01,-1.1405e+00,1.1170e+00,3.7709e+00,3.1826e+00,4.6616e+00,6.5059e+00,3.2710e+01,-3.4544e-01
-5.3580e-02,-1.1699e+00,-2.3439e-01,1.1625e+00,2.6463e+00,3.9303e+00,4.7571e+00,2.8498e+01,-1.6288e-01
1.7693e-01,-1.3137e+00,4.6484e-01,4.0364e+00,2.3671e+00,3.1501e+00,6.2676e+00,3.1943e+01,-2.8521e-01
5.5390e-02,-7.9888e-01,-8.6145e-02,2.9891e+00,3.0063e+00,4.9048e+00,4.5731e+00,2.9270e+01,-3.1069e-01
6.5582e-03,-5.6806e-01,1.4038e+00,3.3614e+00,4.7927e+00,4.2580e+00,4.9411e+00,2.9998e+01,-3.4349e-01
-3.1094e-02,-8.3157e-01,2.7034e+00,3.8231e+00,3.9928e+00,4.3994e+00,5.9724e+00,3.1312e+01,-4.2839e-01
-3.0067e-01,-9.2109e-01,1.2508e+00,3.1991e+00,2.5268e+00,3.2590e+00,5.4896e+00,3.0212e+01,-2.4866e-01
1.1574e-01,-6.2779e-01,1.2733e+00,3.3333e+00,4.6312e+00,4.3211e+00,5.0721e+00,2.9763e+01,-3.0890e-01
-3.5149e-02,-1.2899e+00,1.2862e+00,1.5786e+00,3.3251e+00,4.2885e+00,6.4559e+00,3.2525e+01,-2.4333e-01
-1.5893e-01,-6.3846e-01,1.8225e+00,2.5424e+00,4.7682e+00,5.5484e+00,3.3927e+00,3.0916e+01,-8.4704e-02
-1.4013e-01,-1.1874e+00,-1.3000e-01,1.0152e+00,3.0564e+00,2.3845e+00,5.0746e+00,2.9121e+01,-2.9209e-01
-1.7177e-01,-6.7688e-01,-7.1603e-01,2.2281e+00,4.2060e+00,4.3905e+00,4.7410e+00,2.9184e+01,-3.9641e-01
-3.0491e-01,-1.0414e+00,-5.4560e-01,1.9931e+00,2.9869e+00,2.2596e+00,5.6339e+00,3.0552e+01,-2.2507e-01
-2.1231e-01,-1.0111e+00,-2.9411e-01,2.5753e+00,3.2094e+00,2.8599e+00,6.1510e+00,3.1879e+01,-3.5048e-01
5.6284e-02,-1.1854e+00,2.1354e+00,3.8273e+00,2.0906e+00,3.4007e+00,6.0847e+00,3.1552e+01,-4.3007e-01
-2.5038e-01,-1.0481e+00,2.4288e+00,7.8066e-01,2.1989e+00,3.9926e+00,6.4867e+00,3.2703e+01,-1.0982e-01
1.4459e-01,-1.4302e+00,2.0990e+00,1.9454e+00,1.6928e+00,5.9406e+00,6.2442e+00,3.2552e+01,-3.1745e-01
5.4899e-02,-1.3299e+00,1.7333e+00,1.7998e+00,3.6223e+00,3.7092e+00,5.6643e+00,3.0534e+01,-3.2870e-01
