logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.0925e-01,-1.5974e+00,4.8106e-01,1.6599e+00,5.6371e-01,3.8858e+00,4.2393e+00,-8.8998e+01
-1.1993e-01,-1.7352e+00,5.9523e-01,1.5602e+00,9.4444e-01,3.7797e+00,4.2941e+00,-8.8917e+01
-7.7391e-02,-1.8096e+00,6.1677e-01,1.3523e+00,1.3469e+00,3.9010e+00,4.2327e+00,-8.8546e+01
-9.6013e-02,-1.6432e+00,5.9538e-01,2.2885e-02,8.0633e-01,3.9886e+00,4.1567e+00,-8.8398e+01
-8.4832e-02,-1.7144e+00,6.3444e-01,1.6711e+00,1.4848e+00,3.8659e+00,4.2525e+00,-8.8582e+01
-1.0147e-01,-1.6700e+00,6.2913e-01,1.4839e+00,8.5599e-01,3.8922e+00,4.2358e+00,-8.7587e+01
-1.0020e-01,-1.5377e+00,6.1564e-01,1.7194e+00,7.7971e-01,3.9150e+00,4.2229e+00,-8.8004e+01
-1.2511e-01,-1.6775e+00,5.1035e-01,1.6214e+00,8.1837e-01,3.8050e+00,4.2799e+00,-8.8216e+01
-9.0909e-02,-1.5311e+00,6.3590e-01,1.7161e+00,9.1202e-01,3.9228e+00,4.2207e+00,-8.7224e+01
-1.1389e-01,-1.7184e+00,6.5679e-01,1.7066e+00,7.0723e-01,3.7606e+00,4.3036e+00,-8.7944e+01
-1.5314e-01,-1.9795e+00,6.0217e-01,1.3940e+00,9.7529e-01,3.6027e+00,4.3467e+00,-8.7158e+01
-1.0909e-01,-1.7103e+00,6.4557e-01,1.6196e+00,1.4556e+00,3.8043e+00,4.2816e+00,-8.7034e+01
-1.4898e-01,-1.8558e+00,5.6702e-01,1.6771e+00,1.3953e+00,3.5799e+00,4.3527e+00,-8.8734e+01
-9.3198e-02,-1.8023e+00,6.6191e-01,-2.0786e-01,8.3669e-01,3.9260e+00,4.2114e+00,-8.9337e+01
-1.1368e-01,-1.5503e+00,6.1968e-01,1.4571e+00,1.1242e+00,3.9506e+00,4.1862e+00,-8.8851e+01
