logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
8.4897e-02,-1.1356e+00,1.0158e+00,2.5156e+00,2.8453e+00,4.7503e+00,4.5844e+00,3.0918e+01,-3.7590e+02
6.5193e-03,-1.0888e+00,-7.0124e-01,2.3074e+00,2.5154e+00,4.7189e+00,4.5991e+00,3.0896e+01,-2.8347e+02
-6.2729e-01,-6.6671e-01,6.1893e-01,6.7429e-01,1.2167e+00,4.8532e+00,3.3777e+00,3.0898e+01,-2.8945e+02
-2.0927e-01,-1.0358e+00,3.7002e-01,2.3268e+00,2.4194e+00,4.4696e+00,4.9742e+00,3.1168e+01,-1.7213e+02
-1.4003e-01,-1.6224e+00,-5.5102e-01,1.9862e+00,1.3094e+00,1.7884e+00,4.9749e+00,3.0731e+01,-4.1828e+02
3.9012e-01,-1.9694e+00,-6.9637e-01,1.0023e+00,1.8467e+00,4.6676e+00,2.6513e+00,3.0204e+01,-2.3424e+02
-1.4004e-01,-1.2787e+00,3.0419e-01,1.8876e+00,6.3890e-01,4.2604e+00,5.0112e+00,3.1055e+01,-3.5811e+02
-1.5221e-01,-1.3614e+00,9.5008e-01,9.5539e-01,2.9698e+00,3.9216e+00,5.1109e+00,3.1186e+01,-4.2006e+02
-2.2259e-01,-1.3537e+00,1.2115e+00,1.4002e+00,3.2807e+00,1.8811e+00,5.1525e+00,3.1315e+01,-2.1123e+02
-1.4278e-01,-1.5685e+00,2.3768e-01,3.0034e-01,2.5278e+00,3.6258e+00,5.0509e+00,3.0981e+01,-3.1595e+02
-1.2272e-01,-9.6437e-01,5.1189e-01,2.8705e+00,1.3758e+00,4.5545e+00,4.8176e+00,3.0939e+01,-3.1051e+02
-2.2978e-01,-8.8783e-01,6.7059e-01,-2.0475e-01,3.2690e+00,5.0087e+00,3.7648e+00,3.1396e+01,-3.7652e+02
1.8552e-01,-1.4774e+00,5.4480e-02,8.1995e-01,1.8636e+00,4.6645e+00,4.2227e+00,3.0497e+01,-3.9839e+02
4.0874e-01,-1.5935e+00,-1.2509e+00,1.3971e+00,3.2791e+00,4.6747e+00,3.6179e+00,3.0321e+01,-2.7187e+02
-8.0970e-01,-5.8987e-01,1.4288e+00,2.7340e+00,5.3704e-01,4.9643e+00,4.0807e+00,3.1252e+01,-4.2409e+02
3.0434e-01,-1.3690e+00,9.9738e-02,2.0190e+00,9.4137e-01,4.6746e+00,2.6122e+00,3.0235e+01,-1.8855e+02
-4.5652e-01,-9.9298e-01,-1.2164e+00,6.6570e-01,5.4294e-01,3.9226e+00,5.1981e+00,3.1437e+01,-3.5234e+02
1.3631e-01,-1.1863e+00,5.4828e-01,1.1110e+00,8.7863e-01,4.8215e+00,3.5690e+00,3.0705e+01,-3.9577e+02
-5.5088e-01,-9.2620e-01,-9.0549e-01,2.2477e+00,2.9597e+00,2.8959e+00,5.0583e+00,3.1037e+01,-2.3273e+02
-6.4522e-01,-8.7628e-01,-7.2509e-01,1.2741e+00,1.7910e+00,2.6522e+00,4.9954e+00,3.0848e+01,-3.9410e+02
-8.3611e-02,-1.7724e+00,-4.0145e-01,1.0234e+00,3.3570e+00,3.0201e+00,5.0280e+00,3.0951e+01,-3.4664e+02
-8.6722e-01,-7.4144e-01,2.6859e-02,2.0670e+00,2.1740e+00,2.8890e+00,5.0178e+00,3.0889e+01,-2.8742e+02
-2.3601e-01,-8.2917e-01,1.2763e+00,1.1820e+00,2.2820e+00,4.9996e+00,3.2922e+00,3.1242e+01,-2.8284e+02
-3.8273e-01,-1.1645e+00,-4.3729e-01,-3.7312e-02,2.4421e+00,2.3748e+00,5.2191e+00,3.1411e+01,-3.3233e+02
-3.9849e-01,-1.1399e+00,-1.6630e-01,3.8183e-02,1.7485e+00,2.4435e+00,4.9759e+00,3.0791e+01,-4.3375e+02
-6.9592e-02,-9.9837e-01,1.1909e+00,1.1921e+00,6.2416e-01,4.7360e+00,4.2696e+00,3.0729e+01,-2.9258e+02
-8.0088e-02,-1.8816e+00,-1.1656e-01,1.3603e+00,9.4521e-01,2.6376e+00,5.0760e+00,3.0947e+01,-3.4617e+02
-1.1147e-01,-1.1955e+00,-3.2961e-01,2.5254e+00,3.4197e+00,4.4981e+00,5.0786e+00,3.1394e+01,-3.5998e+02
2.4864e-01,-1.2502e+00,9.8693e-02,1.3208e+00,3.3498e+00,4.7918e+00,3.7706e+00,3.0664e+01,-2.9512e+02
-1.0740e-01,-1.5986e+00,3.9858e-01,1.4648e+00,1.2552e+00,3.5076e+00,4.9631e+00,3.0728e+01,-1.9603e+02
-6.6371e-01,-6.7249e-01,2.6577e-01,2.0095e+00,2.5395e+00,4.7944e+00,4.4903e+00,3.1049e+01,-2.4355e+02
-3.1695e-01,-1.1797e+00,-2.2221e-01,2.4017e+00,2.8576e+00,2.7721e+00,5.2610e+00,3.1523e+01,-3.8734e+02
-1.7462e-01,-1.1533e+00,4.6561e-01,4.1013e-01,2.2190e+00,4.4587e+00,4.8195e+00,3.0887e+01,-2.1612e+02
2.4423e-01,-1.1392e+00,1.1980e+00,2.0733e+00,3.3340e+00,4.8399e+00,3.3177e+00,3.0723e+01,-4.2133e+02
-8.4620e-01,-7.3193e-01,1.6805e+00,1.0330e+00,3.0829e+00,2.2768e+00,5.1837e+00,3.1313e+01,-4.0139e+02
-5.5439e-01,-7.5484e-01,5.3596e-01,2.8806e+00,9.3871e-01,4.4006e+00,4.8787e+00,3.0974e+01,-2.8475e+02
-6.3084e-01,-8.9091e-01,-1.9605e-01,1.1034e+00,4.5475e-01,3.7788e+00,5.1928e+00,3.1408e+01,-3.8356e+02
-4.8481e-01,-7.0723e-01,-8.1670e-01,2.9820e+00,2.1339e+00,4.8473e+00,4.6487e+00,3.1267e+01,-4.3195e+02
-2.4363e-02,-1.7494e+00,-2.2167e-01,1.2776e+00,3.3633e+00,2.3176e+00,4.9870e+00,3.0766e+01,-3.5532e+02
3.6179e-01,-1.8798e+00,-9.5340e-01,3.2176e-01,9.0805e-01,4.6778e+00,3.2779e+00,3.0260e+01,-2.2949e+02
-3.6454e-01,-1.1841e+00,3.8249e-01,1.5671e+00,2.2265e+00,2.0288e+00,5.0120e+00,3.0890e+01,-3.3631e+02
-3.2414e-02,-1.5775e+00,-6.3483e-01,2.3794e+00,2.4855e+00,1.9907e+00,4.9255e+00,3.0527e+01,-3.4914e+02
-5.0982e-01,-9.5509e-01,2.8759e-01,1.3375e+00,2.5997e+00,3.9419e+00,5.0368e+00,3.1072e+01,-1.1934e+02
-4.8132e-01,-9.4942e-01,1.4420e+00,1.1074e+00,3.1476e+00,3.7440e+00,5.2352e+00,3.1511e+01,-3.6036e+02
3.6054e-01,-1.2304e+00,-6.6191e-02,5.8360e-01,3.6932e+00,4.5686e+00,3.6098e+00,3.0229e+01,-1.6415e+02
3.0259e-02,-1.0497e+00,-9.4169e-01,5.6544e-01,2.0282e+00,4.7946e+00,4.1523e+00,3.0788e+01,-4.1509e+02
-1.6364e-01,-1.3887e+00,1.3302e+00,1.0977e+00,3.7700e+00,2.7650e+00,5.1422e+00,3.1386e+01,-3.2117e+02
-5.0203e-01,-1.0314e+00,-1.1857e+00,1.2863e+00,2.4126e+00,2.0995e+00,5.1500e+00,3.1240e+01,-3.0778e+02
1.0665e-01,-1.1442e+00,2.6496e-01,1.0723e+00,2.3656e+00,4.7630e+00,3.7312e+00,3.0594e+01,-2.0904e+02
-8.5124e-01,-6.9227e-01,1.1298e+00,2.3341e+00,3.4841e+00,3.2345e+00,5.1618e+00,3.1291e+01,-2.5304e+02
-1.9739e-01,-1.4100e+00,1.1391e+00,7.3389e-01,3.4003e+00,1.8433e+00,5.2186e+00,3.1452e+01,-2.7767e+02
-5.2086e-01,-8.5366e-01,-1.1519e+00,1.8938e+00,3.3510e+00,4.4526e+00,4.9748e+00,3.1227e+01,-3.2391e+02
2.3699e-01,-1.3950e+00,-1.1167e+00,1.9655e+00,2.4409e+00,4.6912e+00,4.1952e+00,3.0495e+01,-2.7892e+02
-3.3785e-02,-1.0195e+00,-4.6881e-01,5.8960e-01,2.8288e+00,4.9519e+00,3.6650e+00,3.1084e+01,-3.5723e+02
-5.4384e-01,-8.6209e-01,1.2561e+00,9.1381e-01,3.1016e+00,4.5696e+00,5.0520e+00,3.1415e+01,-3.7868e+02
-7.1879e-01,-8.1211e-01,3.4539e-01,1.3937e+00,2.5079e+00,1.9793e+00,5.0549e+00,3.1015e+01,-3.2405e+02
-1.1484e-01,-8.6050e-01,-3.7697e-01,3.2099e+00,3.1365e+00,4.6500e+00,4.9061e+00,3.1203e+01,-2.5863e+02
-9.8351e-01,-6.6313e-01,-2.1026e-01,1.1291e+00,1.1598e+00,4.3260e+00,5.1245e+00,3.1324e+01,-1.7837e+02
-7.7185e-02,-9.6218e-01,-1.1314e+00,1.3737e+00,3.6660e+00,4.9969e+00,2.8828e+00,3.1317e+01,-3.2223e+02
-1.2196e-01,-1.2383e+00,-2.4918e-01,1.7057e+00,2.2265e+00,4.3933e+00,4.8493e+00,3.0859e+01,-3.7002e+02
-2.1923e-01,-9.9101e-01,7.4052e-01,2.4487e+00,1.1135e+00,4.3634e+00,4.8327e+00,3.0828e+01,-2.6018e+02
-5.6285e-01,-7.7069e-01,3.9525e-01,2.9066e+00,2.9767e+00,4.6111e+00,5.0928e+00,3.1516e+01,-2.8106e+02
-4.9687e-01,-7.3311e-01,1.1654e-01,3.3204e+00,1.2631e+00,3.5239e+00,5.1504e+00,3.1241e+01,-3.8596e+02
-9.7705e-01,-5.5972e-01,-4.8000e-01,9.6299e-01,4.0970e-01,4.9607e+00,3.8734e+00,3.1178e+01,-1.5145e+02
4.1795e-01,-1.5323e+00,-4.7412e-02,1.7718e+00,3.3077e+00,4.6414e+00,3.1200e+00,3.0208e+01,-2.5130e+02
-2.0552e-01,-1.3548e+00,6.8675e-02,1.3145e+00,3.0751e+00,2.1891e+00,5.1698e+00,3.1309e+01,-2.3881e+02
-4.2040e-01,-1.0608e+00,-5.7535e-01,2.3741e+00,3.8029e+00,2.2094e+00,5.3373e+00,3.1852e+01,-3.7452e+02
3.7963e-01,-1.9572e+00,3.2315e-01,1.2970e+00,1.0263e+00,4.6079e+00,3.3093e+00,3.0083e+01,-3.0356e+02
-3.5839e-01,-7.5991e-01,-6.3939e-01,2.4044e+00,1.5783e+00,5.0539e+00,3.6756e+00,3.1397e+01,-4.0788e+02
1.7816e-01,-1.0617e+00,1.7649e-01,2.6879e+00,2.3234e+00,4.8637e+00,3.9843e+00,3.0824e+01,-4.3920e+02
2.4126e-02,-8.9985e-01,-2.7328e-01,3.1389e+00,2.3164e+00,4.2634e+00,4.8611e+00,3.0693e+01,-3.2312e+02
-1.4378e-01,-1.4605e+00,-7.9646e-01,1.9150e+00,1.8724e+00,2.9003e+00,4.9431e+00,3.0647e+01,-3.0248e+02
-2.9894e-01,-1.3131e+00,-8.4361e-01,-2.5549e-02,1.2541e+00,2.8340e+00,5.0491e+00,3.0953e+01,-2.3773e+02
2.7557e-01,-1.0696e+00,2.3647e-01,2.7825e+00,9.1242e-01,4.7945e+00,3.5925e+00,3.0573e+01,-4.1633e+02
-2.7050e-01,-1.2622e+00,-7.4757e-01,1.5992e+00,1.9584e+00,3.9653e+00,5.1150e+00,3.1222e+01,-2.8196e+02
8.2197e-04,-1.6775e+00,-1.2131e+00,-2.2585e-01,1.2114e+00,4.2145e+00,4.8771e+00,3.0718e+01,-2.0284e+02
-1.0464e-01,-1.7404e+00,-8.3475e-01,1.3634e+00,1.9162e+00,2.2666e+00,5.0233e+00,3.0828e+01,-2.1818e+02
-1.3435e-01,-1.5538e+00,3.5008e-01,1.3073e-01,5.6300e-01,3.2828e+00,4.8791e+00,3.0512e+01,-4.1766e+02
-1.5319e-01,-1.4034e+00,-3.2294e-01,1.9159e+00,9.2964e-01,3.3975e+00,5.0067e+00,3.0828e+01,-2.9151e+02
1.1203e-01,-1.3988e+00,-1.1405e+00,-5.4230e-02,1.5467e+00,4.5223e+00,4.4841e+00,3.0439e+01,-3.5829e+02
-8.7366e-02,-1.6148e+00,8.0475e-01,2.1135e+00,2.5389e+00,1.6532e+00,5.0466e+00,3.0879e+01,-4.3315e+02
2.3339e-01,-1.3935e+00,-7.5642e-01,5.7953e-01,6.6978e-01,4.7248e+00,3.0493e+00,3.0386e+01,-2.6071e+02
-1.1890e-01,-1.3593e+00,1.0589e+00,2.2692e+00,1.5569e+00,2.4541e+00,4.9583e+00,3.0654e+01,-3.6517e+02
-2.3468e-01,-1.1507e+00,5.0784e-01,1.5311e+00,2.3725e+00,4.2003e+00,4.9954e+00,3.1052e+01,-2.9037e+02
-1.0847e-01,-1.3332e+00,-1.1204e+00,2.1962e+00,2.3522e+00,4.2997e+00,5.0943e+00,3.1235e+01,-4.1186e+02
-1.5643e-01,-1.5534e+00,5.2376e-01,1.9916e+00,2.6984e+00,2.8144e+00,5.1565e+00,3.1213e+01,-3.6799e+02
-1.6161e-01,-9.9052e-01,7.4248e-01,3.0385e+00,3.2555e+00,1.6750e+00,5.0503e+00,3.0973e+01,-3.6377e+02
-5.1129e-01,-9.9223e-01,9.0955e-02,2.2386e+00,2.5435e+00,2.5352e+00,5.0839e+00,3.1080e+01,-3.0793e+02
3.7758e-01,-1.4528e+00,9.3626e-01,1.7758e+00,2.9153e+00,4.7194e+00,3.1810e+00,3.0350e+01,-4.3589e+02
-8.7410e-02,-1.6861e+00,-1.0511e-01,1.9674e+00,1.4156e+00,1.7982e+00,5.0965e+00,3.0995e+01,-4.0474e+02
1.2637e-01,-1.1817e+00,-3.8270e-01,1.1202e+00,2.1773e+00,4.9122e+00,2.6058e+00,3.0905e+01,-3.6782e+02
1.1620e-01,-1.6094e+00,7.2774e-02,2.5962e+00,9.5023e-01,3.1925e+00,4.8955e+00,3.0419e+01,-3.7834e+02
4.0161e-01,-1.9188e+00,5.5577e-01,2.7208e-01,2.1009e+00,4.7781e+00,2.7192e+00,3.0467e+01,-3.0610e+02
-1.8625e-02,-1.5272e+00,-8.4068e-01,1.1967e+00,3.2369e+00,4.2625e+00,4.9243e+00,3.0889e+01,-3.9318e+02
