niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-8.5210e+04,-8.5217e+04,-1.9980e-03,-8.5217e+04,1.1750e-01,6.9098e+00,inf,3.4591e-01,-9.3266e-01,-1.5484e+00,5.4460e+00,9.5868e+00,3.1478e+01
2.0000e+00,1.0000e+00,3.9841e-01,-7.7583e+04,-7.7590e+04,-3.9960e-03,-7.7590e+04,1.1751e-01,6.9118e+00,8.4835e+04,6.9710e-01,-4.8799e-01,-1.9943e+00,5.3620e+00,9.9237e+00,3.1026e+01
3.0000e+00,1.0000e+00,5.9642e-01,-7.7065e+04,-7.7072e+04,-5.9940e-03,-7.7072e+04,1.1753e-01,6.9137e+00,7.7208e+04,1.0513e+00,-9.9049e-01,-1.1037e+00,5.4927e+00,1.0064e+01,3.1121e+01
4.0000e+00,1.0000e+00,7.9365e-01,-7.6314e+04,-7.6321e+04,-7.9920e-03,-7.6321e+04,1.1755e-01,6.9157e+00,7.6690e+04,1.4034e+00,-9.8831e-01,-1.0994e+00,5.4317e+00,9.8898e+00,3.1339e+01
5.0000e+00,1.0000e+00,9.9010e-01,-7.4195e+04,-7.4202e+04,-9.9900e-03,-7.4202e+04,1.1757e-01,6.9177e+00,7.5939e+04,1.7617e+00,1.5623e-01,-1.4709e+00,5.4136e+00,9.8831e+00,3.1026e+01
6.0000e+00,1.0000e+00,1.1858e+00,-7.2730e+04,-7.2737e+04,-1.1988e-02,-7.2737e+04,1.1758e-01,6.9197e+00,7.3820e+04,2.1155e+00,-8.0592e-01,-1.6390e+00,5.3652e+00,9.5911e+00,3.2091e+01
7.0000e+00,1.0000e+00,1.3807e+00,-7.1944e+04,-7.1951e+04,-1.3986e-02,-7.1951e+04,1.1760e-01,6.9217e+00,7.2355e+04,2.4718e+00,-2.8787e-01,-1.1107e+00,5.2544e+00,9.6067e+00,3.1476e+01
8.0000e+00,1.0000e+00,1.5748e+00,-7.1225e+04,-7.1232e+04,-1.5984e-02,-7.1232e+04,1.1762e-01,6.9237e+00,7.1569e+04,2.8260e+00,5.7580e-02,-1.8167e+00,5.2389e+00,9.5726e+00,3.1507e+01
9.0000e+00,1.0000e+00,1.7682e+00,-7.0821e+04,-7.0828e+04,-1.7982e-02,-7.0828e+04,1.1763e-01,6.9257e+00,7.0850e+04,3.1706e+00,1.9604e-02,-1.0264e+00,5.2618e+00,9.5693e+00,3.1474e+01
1.0000e+01,1.0000e+00,1.9608e+00,-7.0549e+04,-7.0556e+04,-1.9980e-02,-7.0556e+04,1.1765e-01,6.9277e+00,7.0446e+04,3.6439e+00,-8.7734e-01,-1.5618e+00,5.3425e+00,9.5291e+00,3.2243e+01
1.1000e+01,1.0000e+00,2.1526e+00,-6.7917e+04,-6.7924e+04,-2.1978e-02,-6.7924e+04,1.1767e-01,6.9297e+00,7.0174e+04,4.0007e+00,-7.5154e-01,-1.5560e+00,5.2743e+00,9.9700e+00,3.1326e+01
1.2000e+01,1.0000e+00,2.3438e+00,-6.6144e+04,-6.6151e+04,-2.3976e-02,-6.6151e+04,1.1768e-01,6.9317e+00,6.7542e+04,4.3475e+00,1.4448e-01,-1.8223e+00,5.4463e+00,9.9581e+00,3.1568e+01
1.3000e+01,1.0000e+00,2.5341e+00,-6.5767e+04,-6.5774e+04,-2.5974e-02,-6.5774e+04,1.1770e-01,6.9337e+00,6.5769e+04,4.6960e+00,-3.5046e-01,-1.7922e+00,5.1253e+00,9.6569e+00,3.1555e+01
1.4000e+01,1.0000e+00,2.7237e+00,-6.4694e+04,-6.4701e+04,-2.7972e-02,-6.4701e+04,1.1772e-01,6.9357e+00,6.5392e+04,5.0447e+00,-4.7299e-01,-1.0678e+00,5.1029e+00,9.8116e+00,3.1117e+01
1.5000e+01,1.0000e+00,2.9126e+00,-6.3363e+04,-6.3370e+04,-2.9970e-02,-6.3370e+04,1.1774e-01,6.9377e+00,6.4319e+04,5.4011e+00,-9.5086e-01,-1.5682e+00,5.0628e+00,9.7956e+00,3.1354e+01
1.6000e+01,1.0000e+00,3.1008e+00,-6.2478e+04,-6.2485e+04,-3.1968e-02,-6.2485e+04,1.1775e-01,6.9397e+00,6.2988e+04,5.7472e+00,-3.4159e-01,-1.3703e+00,5.1445e+00,9.9488e+00,3.1091e+01
1.7000e+01,1.0000e+00,3.2882e+00,-6.1591e+04,-6.1598e+04,-3.3966e-02,-6.1598e+04,1.1777e-01,6.9417e+00,6.2103e+04,6.0915e+00,-9.8898e-01,-1.3803e+00,5.2371e+00,9.6488e+00,3.2289e+01
1.8000e+01,1.0000e+00,3.4749e+00,-6.1064e+04,-6.1071e+04,-3.5964e-02,-6.1071e+04,1.1779e-01,6.9437e+00,6.1216e+04,6.4348e+00,-3.6035e-01,-1.1564e+00,5.4806e+00,9.9415e+00,3.2142e+01
1.9000e+01,1.0000e+00,3.6609e+00,-6.0818e+04,-6.0825e+04,-3.7962e-02,-6.0825e+04,1.1780e-01,6.9457e+00,6.0689e+04,6.7800e+00,-7.3096e-01,-1.9816e+00,5.0890e+00,9.5778e+00,3.2008e+01
2.0000e+01,1.0000e+00,3.8462e+00,-5.9327e+04,-5.9334e+04,-3.9960e-02,-5.9334e+04,1.1782e-01,6.9477e+00,6.0443e+04,7.1588e+00,-5.9601e-01,-1.4095e+00,5.0617e+00,9.7009e+00,3.1692e+01
2.1000e+01,1.0000e+00,4.0307e+00,-5.8455e+04,-5.8461e+04,-4.1958e-02,-5.8461e+04,1.1784e-01,6.9497e+00,5.8952e+04,7.5155e+00,7.1447e-03,-1.5157e+00,5.1300e+00,9.6066e+00,3.1879e+01
2.2000e+01,1.0000e+00,4.2146e+00,-5.8097e+04,-5.8104e+04,-4.3956e-02,-5.8104e+04,1.1785e-01,6.9517e+00,5.8079e+04,7.8711e+00,-7.5603e-01,-1.9426e+00,5.2442e+00,1.0081e+01,3.1636e+01
2.3000e+01,1.0000e+00,4.3977e+00,-5.8075e+04,-5.8082e+04,-4.5954e-02,-5.8082e+04,1.1787e-01,6.9537e+00,5.7722e+04,8.2177e+00,-9.3483e-01,-1.9073e+00,5.1610e+00,9.6177e+00,3.2452e+01
2.4000e+01,1.0000e+00,4.5802e+00,-5.7265e+04,-5.7272e+04,-4.7952e-02,-5.7272e+04,1.1789e-01,6.9557e+00,5.7700e+04,8.5729e+00,2.1757e-01,-1.2458e+00,5.2500e+00,9.5264e+00,3.2143e+01
2.5000e+01,1.0000e+00,4.7619e+00,-5.5927e+04,-5.5934e+04,-4.9950e-02,-5.5934e+04,1.1790e-01,6.9577e+00,5.6890e+04,8.9321e+00,-8.3528e-01,-1.0728e+00,4.9834e+00,9.7749e+00,3.1562e+01
2.6000e+01,1.0000e+00,4.9430e+00,-5.5545e+04,-5.5552e+04,-5.1948e-02,-5.5552e+04,1.1792e-01,6.9597e+00,5.5552e+04,9.2809e+00,-2.4251e-01,-1.0352e+00,5.4028e+00,1.0151e+01,3.1739e+01
2.7000e+01,1.0000e+00,5.1233e+00,-5.4989e+04,-5.4996e+04,-5.3946e-02,-5.4996e+04,1.1794e-01,6.9617e+00,5.5170e+04,9.6283e+00,-9.8252e-01,-1.3910e+00,5.4657e+00,9.6569e+00,3.3349e+01
2.8000e+01,1.0000e+00,5.3030e+00,-5.4721e+04,-5.4728e+04,-5.5944e-02,-5.4728e+04,1.1796e-01,6.9637e+00,5.4614e+04,9.9831e+00,-3.2151e-01,-1.5051e+00,4.9038e+00,9.7156e+00,3.1456e+01
2.9000e+01,1.0000e+00,5.4820e+00,-5.4679e+04,-5.4686e+04,-5.7942e-02,-5.4686e+04,1.1797e-01,6.9657e+00,5.4346e+04,1.0328e+01,5.7531e-02,-1.5267e+00,5.2077e+00,9.6582e+00,3.2217e+01
3.0000e+01,1.0000e+00,5.6604e+00,-5.4206e+04,-5.4213e+04,-5.9940e-02,-5.4213e+04,1.1799e-01,6.9677e+00,5.4304e+04,1.0708e+01,-4.6723e-01,-1.4780e+00,5.3402e+00,9.8604e+00,3.2501e+01
3.1000e+01,2.0000e+00,5.8271e+00,-5.3156e+04,-5.3162e+04,-6.1938e-02,-5.3162e+04,1.1801e-01,6.9697e+00,5.3831e+04,1.1400e+01,-7.5821e-01,-1.2600e+00,5.3702e+00,9.8611e+00,3.2720e+01
3.2000e+01,1.0000e+00,6.0038e+00,-5.3028e+04,-5.3035e+04,-6.3936e-02,-5.3035e+04,1.1802e-01,6.9717e+00,5.2780e+04,1.1755e+01,-6.3324e-01,-1.9436e+00,5.3036e+00,9.9541e+00,3.2382e+01
3.3000e+01,1.0000e+00,6.1798e+00,-5.2446e+04,-5.2453e+04,-6.5934e-02,-5.2453e+04,1.1804e-01,6.9737e+00,5.2653e+04,1.2112e+01,-6.7294e-01,-1.1066e+00,4.9674e+00,9.6832e+00,3.1828e+01
3.4000e+01,1.0000e+00,6.3551e+00,-5.1890e+04,-5.1897e+04,-6.7932e-02,-5.1897e+04,1.1806e-01,6.9757e+00,5.2071e+04,1.2455e+01,-2.1979e-02,-1.6509e+00,4.7490e+00,9.5385e+00,3.1313e+01
3.5000e+01,1.0000e+00,6.5299e+00,-5.1792e+04,-5.1799e+04,-6.9930e-02,-5.1799e+04,1.1807e-01,6.9777e+00,5.1515e+04,1.2802e+01,-2.4212e-02,-1.1785e+00,5.3602e+00,9.9270e+00,3.2160e+01
3.6000e+01,1.0000e+00,6.7039e+00,-5.1667e+04,-5.1674e+04,-7.1928e-02,-5.1674e+04,1.1809e-01,6.9797e+00,5.1417e+04,1.3159e+01,-6.1394e-01,-1.6323e+00,4.7899e+00,9.6263e+00,3.1551e+01
3.7000e+01,1.0000e+00,6.8773e+00,-5.1629e+04,-5.1636e+04,-7.3926e-02,-5.1636e+04,1.1811e-01,6.9817e+00,5.1292e+04,1.3507e+01,1.2942e-02,-1.0359e+00,5.3731e+00,9.9138e+00,3.2246e+01
3.8000e+01,1.0000e+00,7.0501e+00,-5.0930e+04,-5.0937e+04,-7.5924e-02,-5.0937e+04,1.1812e-01,6.9837e+00,5.1254e+04,1.3865e+01,-9.7278e-01,-1.5517e+00,5.1793e+00,1.0043e+01,3.1997e+01
3.9000e+01,1.0000e+00,7.2222e+00,-5.0571e+04,-5.0578e+04,-7.7922e-02,-5.0578e+04,1.1814e-01,6.9857e+00,5.0555e+04,1.4225e+01,-5.8749e-01,-1.3933e+00,4.9665e+00,9.9396e+00,3.1472e+01
4.0000e+01,1.0000e+00,7.3937e+00,-5.0403e+04,-5.0410e+04,-7.9920e-02,-5.0410e+04,1.1816e-01,6.9877e+00,5.0196e+04,1.4615e+01,-3.0084e-01,-1.6711e+00,4.9978e+00,9.6716e+00,3.2152e+01
4.1000e+01,1.0000e+00,7.5646e+00,-5.0361e+04,-5.0368e+04,-8.1918e-02,-5.0368e+04,1.1818e-01,6.9897e+00,5.0028e+04,1.4973e+01,-9.2000e-01,-1.4941e+00,5.3003e+00,9.6043e+00,3.3278e+01
4.2000e+01,1.0000e+00,7.7348e+00,-4.9617e+04,-4.9624e+04,-8.3916e-02,-4.9624e+04,1.1819e-01,6.9917e+00,4.9986e+04,1.5321e+01,-6.2670e-01,-1.1384e+00,5.2174e+00,1.0038e+01,3.2045e+01
