logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.1842e-01,-8.8910e-01,8.6060e-01,8.1099e-01,2.4594e+00,4.4870e+00,3.8414e+00,3.0898e+01,-2.9564e+02
-3.1478e-02,-8.3350e-01,1.0614e+00,3.0529e-01,3.0424e+00,4.5625e+00,4.8734e+00,3.1919e+01,-1.1813e+03
-5.5538e-01,-5.9644e-01,4.5364e-01,5.9345e-01,2.4452e+00,4.5825e+00,4.2079e+00,3.1328e+01,-4.8391e+02
-3.4057e-01,-6.3500e-01,1.0511e+00,1.4518e+00,2.6348e+00,4.8556e+00,4.2198e+00,3.1887e+01,-9.5202e+02
1.5515e-01,-7.7507e-01,5.0988e-01,5.2913e-01,2.3516e+00,4.4767e+00,2.9553e+00,3.0731e+01,-6.4826e+02
-4.0223e-01,-7.3298e-01,-1.6328e-01,2.5057e+00,2.5679e+00,3.6766e+00,4.9519e+00,3.1642e+01,-9.8965e+02
-3.6996e-02,-9.0455e-01,4.0000e-01,-1.5916e-01,1.0427e+00,4.0521e+00,4.8239e+00,3.1427e+01,-7.0325e+02
-1.1585e-01,-7.0861e-01,1.6385e+00,1.3572e+00,2.2713e+00,4.9429e+00,3.5582e+00,3.1976e+01,-1.1920e+03
4.1340e-01,-1.2099e+00,1.0174e+00,7.8836e-01,2.6139e+00,1.6146e+00,4.6152e+00,3.0614e+01,-1.0746e+03
-2.4921e-01,-7.1583e-01,-1.2369e+00,1.8044e+00,2.1382e+00,4.6509e+00,4.6808e+00,3.1787e+01,-1.2711e+03
-3.3730e-01,-8.1353e-01,-4.6177e-01,-6.2008e-02,2.0829e+00,2.9042e+00,4.8024e+00,3.1193e+01,-8.1228e+02
-1.6492e-01,-7.9780e-01,1.3139e-01,2.4089e+00,5.5285e-01,3.1823e+00,4.6724e+00,3.0866e+01,-8.6704e+02
3.6578e-01,-7.1461e-01,-1.0759e-01,2.7486e+00,3.7831e+00,4.4337e+00,2.5864e+00,3.1061e+01,-3.1046e+02
4.3839e-01,-8.3860e-01,1.3249e+00,2.5400e+00,6.9092e-01,4.7668e+00,3.7228e+00,3.1470e+01,-6.4212e+02
-2.4668e-02,-8.9699e-01,4.5784e-01,5.9915e-02,1.8676e+00,3.8337e+00,4.5970e+00,3.0860e+01,-8.6634e+02
3.5895e-01,-1.0198e+00,5.5185e-01,1.1610e+00,1.7556e+00,4.2433e+00,4.6592e+00,3.1179e+01,-8.0685e+02
-6.9695e-01,-5.4331e-01,9.8429e-01,3.2892e+00,2.9070e+00,1.6768e+00,4.9394e+00,3.1594e+01,-5.4131e+02
-2.0328e-01,-9.2278e-01,4.8609e-01,1.0365e-01,2.0369e+00,3.0861e+00,4.7842e+00,3.1169e+01,-1.2395e+03
2.0766e-01,-1.1053e+00,-1.0827e+00,2.3401e+00,2.9315e+00,3.6471e+00,4.8610e+00,3.1401e+01,-1.3543e+03
-5.3361e-01,-6.2310e-01,1.7371e+00,4.1204e-01,1.6847e+00,4.6052e+00,4.7158e+00,3.1803e+01,-1.3222e+03
1.3608e-01,-7.6121e-01,1.3600e+00,1.1402e+00,2.8848e+00,4.5061e+00,3.4160e+00,3.0886e+01,-1.1200e+03
-3.2004e-02,-8.1084e-01,4.6001e-01,1.6436e+00,4.0345e+00,3.3353e+00,4.9801e+00,3.1951e+01,-1.2401e+03
6.2770e-03,-1.0053e+00,-8.6234e-01,1.8933e+00,2.0145e+00,3.2239e+00,4.6946e+00,3.0931e+01,-7.0210e+02
-3.8230e-01,-7.7842e-01,-9.8058e-01,1.1970e-01,2.0182e+00,3.2995e+00,4.7077e+00,3.1005e+01,-4.3909e+02
2.8668e-02,-1.0037e+00,-6.4274e-01,1.4250e+00,3.6747e+00,2.9584e+00,4.9684e+00,3.1772e+01,-1.3816e+03
5.9470e-02,-1.0430e+00,5.4744e-01,2.1196e+00,5.4934e-01,2.7961e+00,4.9327e+00,3.1467e+01,-6.7816e+02
3.7766e-01,-9.7482e-01,-9.6423e-01,1.7025e-01,3.4982e+00,4.1061e+00,4.3388e+00,3.0866e+01,-1.1429e+03
-5.9327e-01,-5.7443e-01,6.1599e-01,-5.9662e-02,3.5158e+00,4.7889e+00,4.4387e+00,3.1931e+01,-1.2475e+03
3.5922e-01,-8.6194e-01,2.8164e-01,1.0337e+00,3.5168e+00,4.1980e+00,4.2220e+00,3.0826e+01,-1.0673e+03
8.6381e-02,-8.6512e-01,-4.0555e-01,1.7467e+00,3.3793e+00,4.4210e+00,4.5382e+00,3.1413e+01,-7.0655e+02
4.2582e-01,-9.1347e-01,1.3858e+00,8.1500e-01,1.8841e+00,4.7025e+00,4.0121e+00,3.1385e+01,-1.2449e+03
3.3384e-01,-7.6774e-01,-9.5433e-01,3.0004e+00,2.0459e+00,4.4760e+00,4.5387e+00,3.1296e+01,-9.8648e+02
-4.6730e-01,-5.8837e-01,8.8167e-01,2.2187e+00,1.3145e+00,4.8959e+00,3.5119e+00,3.1866e+01,-9.0884e+02
3.8274e-01,-9.6820e-01,1.6370e+00,1.8968e+00,3.0937e+00,4.3065e+00,4.7797e+00,3.1471e+01,-1.3914e+03
-8.9982e-02,-9.0515e-01,1.0077e+00,-1.9275e-02,1.0256e+00,3.5249e+00,4.9227e+00,3.1481e+01,-7.9309e+02
-4.4997e-01,-5.7968e-01,-1.1745e+00,3.1353e+00,8.4832e-01,4.4973e+00,4.3873e+00,3.1377e+01,-1.3394e+03
-4.1542e-01,-6.4122e-01,7.5507e-01,1.4638e+00,4.0316e+00,4.2130e+00,4.6255e+00,3.1735e+01,-1.0968e+03
