logfeh,logdust,logNpix,tau,dmod,logl
-2.7350e-01,-1.3557e+00,2.0720e+00,1.7569e+00,2.5146e+01,-3.2850e-02
-2.4649e-01,-1.4146e+00,1.9902e+00,1.4530e+00,2.4848e+01,-3.0474e-02
-3.5759e-01,-1.1986e+00,2.0090e+00,6.4471e-01,2.4970e+01,-3.5429e-02
-2.4925e-01,-1.4021e+00,2.0153e+00,7.2420e-01,2.5039e+01,-2.4596e-02
-3.2272e-01,-1.3808e+00,2.0385e+00,7.0205e-01,2.5144e+01,-3.5175e-02
-3.3077e-01,-1.2508e+00,1.9859e+00,7.8050e-01,2.4949e+01,-1.6040e-02
-3.9366e-01,-1.2981e+00,2.0032e+00,1.2888e+00,2.5021e+01,-3.3131e-02
-2.1187e-01,-1.3132e+00,1.9969e+00,1.2541e+00,2.4917e+01,-3.7711e-02
-4.0831e-01,-1.2356e+00,2.0381e+00,4.5480e-01,2.5137e+01,-2.8860e-02
-3.1211e-01,-1.4398e+00,1.9682e+00,1.4162e+00,2.4916e+01,-3.0816e-02
-3.7771e-01,-1.2616e+00,1.9939e+00,7.6831e-01,2.4980e+01,-2.5654e-02
-2.3652e-01,-1.3547e+00,1.9332e+00,4.5459e-01,2.4782e+01,-3.8554e-02
-3.5840e-01,-1.3344e+00,1.9991e+00,1.3056e+00,2.4957e+01,-2.7468e-02
-3.2061e-01,-1.2692e+00,2.0060e+00,1.4405e-01,2.4942e+01,-3.4220e-02
-3.2515e-01,-1.3259e+00,2.0339e+00,2.2359e-01,2.5086e+01,-3.3217e-02
-2.3940e-01,-1.4118e+00,1.9795e+00,8.1683e-01,2.4819e+01,-3.5849e-02
-2.1191e-01,-1.2732e+00,1.9662e+00,1.4446e+00,2.4819e+01,-2.6526e-02
-3.3433e-01,-1.4356e+00,2.0339e+00,2.2048e-01,2.5121e+01,-3.1687e-02
-2.9647e-01,-1.3513e+00,2.0063e+00,7.4270e-01,2.4958e+01,-1.9366e-02
-2.5286e-01,-1.3498e+00,2.0205e+00,7.1568e-01,2.5017e+01,-2.6339e-02
