niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
5.6000e+01,1.0000e+00,1.2174e+01,-1.8963e+05,-1.8964e+05,-1.3983e-01,-1.8964e+05,1.3054e-01,6.8244e+00,1.4125e+05,8.4170e+01,4.4668e-01,-1.9745e+00,-6.0029e-02,-1.1720e+00,-5.0248e-01,2.7068e+00,4.8622e+00,2.5474e+01
5.7000e+01,1.0000e+00,1.2364e+01,-1.8959e+05,-1.8959e+05,-1.4232e-01,-1.8959e+05,1.3056e-01,6.8269e+00,1.4119e+05,8.5591e+01,-2.9425e-01,-1.6991e+00,-1.9320e+00,-1.0236e+00,2.9324e-01,3.7556e+00,2.6696e+00,2.2891e+01
5.8000e+01,1.0000e+00,1.2554e+01,-1.8956e+05,-1.8957e+05,-1.4482e-01,-1.8957e+05,1.3058e-01,6.8294e+00,1.4114e+05,8.6987e+01,-8.5410e-01,-1.5486e+00,-2.5252e+00,5.9892e-01,1.7739e+00,3.1117e+00,3.7279e+00,2.2567e+01
5.9000e+01,1.0000e+00,1.2743e+01,-1.8956e+05,-1.8957e+05,-1.4732e-01,-1.8957e+05,1.2010e-01,5.7767e+00,1.4112e+05,8.8381e+01,-9.5330e-01,-6.4577e-01,-3.1709e-01,4.1894e-01,1.5293e+00,7.6752e-01,4.0668e+00,2.2972e+01
6.0000e+01,1.0000e+00,1.2931e+01,-1.8956e+05,-1.8956e+05,-1.4981e-01,-1.8956e+05,1.3002e-01,6.7707e+00,1.4112e+05,8.9971e+01,-5.5524e-01,-1.4716e+00,-5.5400e-01,-7.8314e-01,-4.7083e-01,1.6025e+00,4.4153e+00,2.4498e+01
6.1000e+01,1.0000e+00,1.3118e+01,-1.8953e+05,-1.8953e+05,-1.5231e-01,-1.8953e+05,1.3066e-01,6.8369e+00,1.4111e+05,9.1402e+01,2.7890e-01,-1.1031e+00,9.0744e-03,4.1492e-01,2.4332e+00,3.1766e-01,4.0683e+00,2.2726e+01
6.2000e+01,1.0000e+00,1.3305e+01,-1.8951e+05,-1.8951e+05,-1.5481e-01,-1.8951e+05,1.3068e-01,6.8394e+00,1.4108e+05,9.2921e+01,-3.6012e-02,-1.0233e+00,1.1031e+00,-4.0659e-01,-1.0929e+00,4.0034e+00,3.1092e+00,2.2515e+01
6.3000e+01,1.0000e+00,1.3490e+01,-1.8950e+05,-1.8951e+05,-1.5730e-01,-1.8951e+05,1.2787e-01,6.5487e+00,1.4106e+05,9.4451e+01,-8.5578e-01,-7.7099e-01,-2.4789e-01,1.4007e+00,-8.1519e-01,3.9966e+00,4.4669e+00,2.5152e+01
6.4000e+01,1.0000e+00,1.3675e+01,-1.8948e+05,-1.8949e+05,-1.5980e-01,-1.8949e+05,1.3073e-01,6.8444e+00,1.4106e+05,9.5892e+01,-9.8740e-01,-1.2927e+00,6.4338e-01,1.9589e+00,-1.9799e-01,4.0724e+00,9.5953e-01,2.3676e+01
6.5000e+01,1.0000e+00,1.3859e+01,-1.8945e+05,-1.8945e+05,-1.6230e-01,-1.8945e+05,1.3075e-01,6.8469e+00,1.4104e+05,9.7471e+01,-6.2010e-01,-6.1447e-01,2.5792e-02,-3.1880e-02,2.2373e+00,3.0679e+00,3.8886e+00,2.2529e+01
6.6000e+01,1.0000e+00,1.4043e+01,-1.8944e+05,-1.8945e+05,-1.6479e-01,-1.8945e+05,1.3064e-01,6.8350e+00,1.4100e+05,9.9023e+01,-3.3039e-01,-1.5398e+00,-2.6972e+00,-5.5968e-01,-5.2555e-02,2.5550e-01,4.1517e+00,2.3669e+01
6.7000e+01,1.0000e+00,1.4225e+01,-1.8940e+05,-1.8941e+05,-1.6729e-01,-1.8941e+05,1.3080e-01,6.8519e+00,1.4100e+05,1.0058e+02,3.9971e-01,-1.0229e+00,-1.1775e+00,1.4211e+00,1.4361e-01,2.3810e+00,4.4120e+00,2.4181e+01
6.8000e+01,1.0000e+00,1.4407e+01,-1.8938e+05,-1.8939e+05,-1.6979e-01,-1.8939e+05,1.3082e-01,6.8544e+00,1.4096e+05,1.0201e+02,2.9894e-01,-9.3191e-01,-1.1123e-01,-1.9461e-01,-4.0651e-01,3.0867e+00,4.0036e+00,2.2783e+01
6.9000e+01,1.0000e+00,1.4588e+01,-1.8929e+05,-1.8930e+05,-1.7228e-01,-1.8930e+05,1.3085e-01,6.8569e+00,1.4094e+05,1.0343e+02,-8.9396e-01,-1.7636e+00,-2.1201e+00,-5.9924e-01,1.0231e+00,3.2015e+00,4.4569e+00,2.5187e+01
7.0000e+01,1.0000e+00,1.4768e+01,-1.8922e+05,-1.8923e+05,-1.7478e-01,-1.8923e+05,1.3087e-01,6.8594e+00,1.4085e+05,1.0477e+02,4.0289e-01,-7.8436e-01,-2.0129e+00,6.1549e-01,2.4903e+00,3.9780e+00,1.2057e+00,2.3588e+01
7.1000e+01,1.0000e+00,1.4947e+01,-1.8921e+05,-1.8922e+05,-1.7728e-01,-1.8922e+05,1.3088e-01,6.8603e+00,1.4078e+05,1.0635e+02,3.5114e-02,-9.5549e-01,-1.0999e+00,1.2758e+00,6.5360e-01,5.0686e-01,4.4701e+00,2.4650e+01
7.2000e+01,1.0000e+00,1.5126e+01,-1.8918e+05,-1.8919e+05,-1.7978e-01,-1.8919e+05,1.3092e-01,6.8644e+00,1.4077e+05,1.0776e+02,-8.2579e-01,-1.7040e+00,3.5083e-01,8.9728e-02,1.1167e-01,1.5793e+00,3.9888e+00,2.2902e+01
7.3000e+01,1.0000e+00,1.5304e+01,-1.8917e+05,-1.8917e+05,-1.8227e-01,-1.8917e+05,1.3094e-01,6.8668e+00,1.4074e+05,1.0931e+02,-2.0914e-01,-1.7035e+00,-2.1035e+00,2.7017e-01,2.8371e+00,1.6846e+00,3.7916e+00,2.2880e+01
7.4000e+01,3.0000e+00,1.5417e+01,-1.8910e+05,-1.8911e+05,-1.8477e-01,-1.8911e+05,1.3097e-01,6.8694e+00,1.4072e+05,1.1398e+02,-3.0566e-01,-7.2922e-01,-5.4218e-02,-2.6234e-01,-5.7180e-01,1.7198e+00,4.6607e+00,2.5366e+01
7.5000e+01,1.0000e+00,1.5593e+01,-1.8906e+05,-1.8906e+05,-1.8727e-01,-1.8906e+05,1.3099e-01,6.8719e+00,1.4066e+05,1.1528e+02,-4.6575e-01,-1.9278e+00,-3.7838e-01,9.8009e-01,8.5808e-01,3.7706e+00,1.9203e+00,2.3194e+01
7.6000e+01,1.0000e+00,1.5768e+01,-1.8900e+05,-1.8900e+05,-1.8976e-01,-1.8900e+05,1.3101e-01,6.8744e+00,1.4061e+05,1.1683e+02,4.0796e-01,-8.8243e-01,8.7663e-01,-7.8489e-01,8.5614e-01,3.3481e+00,4.7538e+00,2.5187e+01
7.7000e+01,1.0000e+00,1.5942e+01,-1.8892e+05,-1.8893e+05,-1.9226e-01,-1.8893e+05,1.3104e-01,6.8769e+00,1.4055e+05,1.1825e+02,-8.9826e-01,-1.8475e+00,-2.9953e-01,-9.2553e-01,2.3956e+00,4.0966e+00,4.0704e+00,2.5626e+01
7.8000e+01,1.0000e+00,1.6116e+01,-1.8887e+05,-1.8888e+05,-1.9476e-01,-1.8888e+05,1.3106e-01,6.8794e+00,1.4048e+05,1.1954e+02,7.6976e-02,-1.2350e+00,-2.0215e+00,-4.2251e-01,1.8806e+00,2.8185e+00,4.7706e+00,2.6205e+01
7.9000e+01,1.0000e+00,1.6289e+01,-1.8884e+05,-1.8885e+05,-1.9725e-01,-1.8885e+05,1.3108e-01,6.8819e+00,1.4043e+05,1.2108e+02,3.9829e-02,-5.6094e-01,-1.1457e+00,-1.6266e+00,1.1379e+00,4.3096e-01,4.7002e+00,2.5682e+01
8.0000e+01,1.0000e+00,1.6461e+01,-1.8883e+05,-1.8884e+05,-1.9975e-01,-1.8884e+05,1.3106e-01,6.8789e+00,1.4039e+05,1.2240e+02,-5.7123e-01,-7.6564e-01,-1.6674e+00,-1.5269e+00,-5.3196e-01,1.7456e-01,4.0652e+00,2.3746e+01
8.1000e+01,2.0000e+00,1.6598e+01,-1.8881e+05,-1.8881e+05,-2.0225e-01,-1.8881e+05,1.3113e-01,6.8869e+00,1.4039e+05,1.2517e+02,-9.3285e-01,-1.8307e+00,-1.0141e+00,-1.4495e+00,2.1413e+00,3.5731e+00,1.4600e+00,2.2966e+01
8.2000e+01,1.0000e+00,1.6769e+01,-1.8880e+05,-1.8881e+05,-2.0474e-01,-1.8881e+05,1.3101e-01,6.8744e+00,1.4036e+05,1.2671e+02,-8.9726e-01,-1.2969e+00,-1.3486e+00,-1.4030e+00,-5.8042e-01,3.7594e+00,4.4232e+00,2.5918e+01
8.3000e+01,1.0000e+00,1.6939e+01,-1.8880e+05,-1.8880e+05,-2.0724e-01,-1.8880e+05,1.3053e-01,6.8242e+00,1.4036e+05,1.2825e+02,7.8111e-03,-1.1430e+00,-1.3379e+00,-1.4767e+00,1.7075e+00,1.0478e+00,4.0766e+00,2.3800e+01
8.4000e+01,1.0000e+00,1.7108e+01,-1.8877e+05,-1.8877e+05,-2.0974e-01,-1.8877e+05,1.3120e-01,6.8943e+00,1.4035e+05,1.2977e+02,-2.1045e-01,-1.9739e+00,-1.0968e+00,-1.3777e+00,2.8254e+00,3.9065e+00,3.9442e+00,2.5201e+01
8.5000e+01,1.0000e+00,1.7276e+01,-1.8876e+05,-1.8877e+05,-2.1223e-01,-1.8877e+05,1.2492e-01,6.2501e+00,1.4032e+05,1.3144e+02,4.0269e-02,-1.3682e+00,6.6709e-01,5.6651e-01,2.6365e+00,3.6296e+00,2.7681e+00,2.2087e+01
8.6000e+01,1.0000e+00,1.7444e+01,-1.8875e+05,-1.8876e+05,-2.1473e-01,-1.8876e+05,1.3125e-01,6.8993e+00,1.4032e+05,1.3296e+02,-8.3615e-01,-9.2861e-01,-1.0528e+00,2.1535e+00,2.3228e+00,1.6695e+00,4.4757e+00,2.5373e+01
