logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.7947e-01,-8.1053e-01,-1.5125e-01,2.3598e+00,3.5266e+00,5.4799e+00,2.7468e+00,3.1448e+01,-4.7207e+02
4.8483e-01,-8.1861e-01,-6.3980e-01,7.5712e-01,3.9985e+00,5.1802e+00,4.3729e+00,3.0889e+01,-3.8165e+02
-4.9197e-01,-6.0182e-01,1.5247e+00,1.2446e+00,4.3195e+00,5.2322e+00,5.4376e+00,3.1814e+01,-4.6811e+02
-4.5052e-02,-7.3307e-01,-7.8150e-01,2.7170e+00,2.3590e+00,4.6392e+00,4.8420e+00,3.0166e+01,-4.5330e+02
-6.5305e-01,-5.0162e-01,1.8008e+00,1.5148e-01,4.0494e+00,5.3203e+00,2.7364e+00,3.1219e+01,-1.7260e+02
-3.5464e-01,-7.7680e-01,6.8324e-01,6.6118e-01,2.1110e+00,2.5265e+00,5.5890e+00,3.1361e+01,-3.5051e+02
-3.1820e-01,-5.9489e-01,-6.5361e-02,1.9512e+00,3.0293e+00,5.4676e+00,2.8848e+00,3.1468e+01,-3.2880e+02
-5.0332e-01,-6.7336e-01,3.2524e-01,1.8628e+00,2.1042e+00,4.3742e+00,5.2200e+00,3.0641e+01,-2.1009e+02
-2.8874e-01,-6.1553e-01,4.4432e-01,2.8078e-02,3.0331e+00,5.3017e+00,4.6351e+00,3.1206e+01,-3.0552e+02
-9.1613e-01,-5.1529e-01,9.4563e-01,1.3963e+00,1.3540e+00,5.2420e+00,5.3175e+00,3.1532e+01,-2.7641e+02
7.7955e-02,-7.2809e-01,1.1998e-01,6.0539e-01,2.3500e+00,4.9507e+00,3.8916e+00,3.0186e+01,-5.1934e+02
-8.0569e-01,-5.1643e-01,-8.0645e-01,5.9782e-02,5.0531e-01,4.9783e+00,4.7075e+00,3.0578e+01,-2.1881e+02
-1.4660e-01,-8.8019e-01,1.0029e+00,9.3512e-01,1.9946e+00,2.9498e+00,5.8997e+00,3.2108e+01,-5.1657e+02
4.0665e-01,-1.2270e+00,1.9684e+00,7.9921e-01,3.5692e+00,2.5427e+00,5.8900e+00,3.2035e+01,-5.0336e+02
4.1052e-01,-1.3372e+00,-9.1884e-01,1.7044e+00,8.1817e-01,3.6708e+00,5.6116e+00,3.1342e+01,-5.3542e+02
1.1290e-01,-1.0651e+00,5.3296e-02,1.9294e+00,1.9981e+00,1.6592e+00,5.5948e+00,3.1322e+01,-4.2164e+02
-3.5775e-02,-9.0927e-01,-1.2880e-01,1.1281e+00,2.7432e+00,4.6550e+00,5.8984e+00,3.2175e+01,-5.0152e+02
2.0659e-01,-1.0865e+00,2.1092e+00,7.1573e-01,1.6360e+00,2.0253e+00,5.8411e+00,3.1907e+01,-5.3191e+02
2.8515e-01,-1.1241e+00,-2.4788e-02,2.4161e+00,6.2775e-01,4.2232e+00,5.5678e+00,3.1294e+01,-3.3231e+02
2.3412e-01,-7.7681e-01,-5.9733e-01,1.7165e+00,2.5022e+00,5.1865e+00,3.7358e+00,3.0727e+01,-2.2873e+02
-3.9153e-01,-6.8559e-01,2.1133e+00,3.1782e+00,2.0403e+00,3.5887e+00,5.7468e+00,3.1751e+01,-4.9409e+02
4.4919e-01,-1.2517e+00,-1.1690e+00,1.5983e+00,3.2338e+00,3.7354e+00,5.3862e+00,3.0817e+01,-3.4590e+02
1.6178e-01,-1.0625e+00,-9.7216e-01,2.2348e+00,1.5209e+00,2.8848e+00,5.2406e+00,3.0426e+01,-2.1501e+02
3.2140e-01,-1.1917e+00,-4.6701e-01,-3.3016e-02,3.4584e+00,1.6183e+00,5.2800e+00,3.0556e+01,-3.6448e+02
3.6747e-01,-7.8720e-01,-1.4508e-01,2.2534e+00,3.9247e+00,5.2902e+00,2.8823e+00,3.1039e+01,-2.6786e+02
-2.5346e-01,-7.0464e-01,1.0414e+00,1.8911e+00,4.0436e+00,4.2534e+00,5.1064e+00,3.0596e+01,-5.1775e+02
1.0077e-01,-1.0448e+00,1.1225e+00,1.5734e+00,2.2928e+00,3.1866e+00,5.2916e+00,3.0583e+01,-4.6028e+02
1.1148e-01,-8.3021e-01,7.0751e-01,2.1557e+00,5.7068e-01,5.2522e+00,5.2135e+00,3.1401e+01,-4.4896e+02
4.6878e-01,-1.2787e+00,3.3090e-02,2.4545e+00,2.3853e+00,4.1708e+00,5.6118e+00,3.1381e+01,-4.5477e+02
-1.4565e-01,-7.0259e-01,1.6995e+00,3.4826e+00,3.4897e+00,4.4620e+00,5.5226e+00,3.1323e+01,-2.2476e+02
-5.6661e-01,-6.4318e-01,1.6759e+00,2.9330e+00,3.0109e+00,4.3875e+00,5.6172e+00,3.1515e+01,-5.2921e+02
-5.4001e-01,-5.8503e-01,4.5635e-01,8.0108e-01,2.1797e+00,5.2451e+00,5.1476e+00,3.1391e+01,-3.5360e+02
-4.6155e-02,-9.0390e-01,1.8194e+00,1.8026e+00,2.9789e+00,2.1491e+00,5.6422e+00,3.1457e+01,-2.6394e+02
3.9705e-01,-1.2744e+00,1.5005e+00,1.8079e+00,1.5836e+00,2.0664e+00,5.4565e+00,3.0932e+01,-3.9817e+02
4.8892e-01,-9.6266e-01,1.7668e+00,2.3120e+00,1.4958e+00,5.1570e+00,5.2841e+00,3.1297e+01,-3.5563e+02
-8.6012e-02,-8.3884e-01,1.8732e+00,3.2245e+00,1.3921e+00,3.8617e+00,5.7531e+00,3.1755e+01,-4.3600e+02
-5.7050e-01,-6.5493e-01,2.8313e-01,2.8944e+00,1.4893e+00,2.1826e+00,5.5609e+00,3.1275e+01,-4.7986e+02
-5.3144e-01,-6.1166e-01,1.7779e+00,1.0206e-01,1.9609e+00,5.2682e+00,5.5263e+00,3.1851e+01,-5.0729e+02
3.7073e-01,-1.2573e+00,-8.0396e-01,-2.0753e-01,6.9432e-01,3.4791e+00,5.5516e+00,3.1183e+01,-3.2136e+02
-8.0782e-02,-7.1644e-01,1.9597e-01,1.8243e-01,2.3951e+00,5.1199e+00,4.6920e+00,3.0828e+01,-4.5405e+02
2.9768e-01,-7.9736e-01,1.4362e+00,4.1515e-01,2.4263e+00,5.2509e+00,3.5817e+00,3.0863e+01,-4.8749e+02
-8.6303e-01,-5.7025e-01,-6.2569e-01,-2.8134e-02,3.4018e+00,4.1262e+00,5.1852e+00,3.0516e+01,-4.2112e+02
2.5001e-01,-7.3508e-01,-1.0858e+00,1.3151e+00,4.1137e+00,5.1485e+00,3.8669e+00,3.0830e+01,-4.2123e+02
-4.1140e-02,-9.2879e-01,1.7485e+00,1.8904e+00,1.2481e+00,2.4444e+00,6.0410e+00,3.2443e+01,-5.1294e+02
-4.7830e-01,-7.1688e-01,3.1981e-01,1.4905e+00,1.8147e+00,2.2010e+00,5.5122e+00,3.1160e+01,-2.6268e+02
8.7354e-02,-9.6421e-01,4.0489e-01,1.8433e+00,3.9177e+00,3.0664e+00,5.5218e+00,3.1218e+01,-4.5739e+02
-2.5636e-01,-6.0684e-01,1.1031e+00,2.7205e+00,3.7598e+00,5.4430e+00,3.4724e+00,3.1457e+01,-4.4456e+02
-2.7806e-01,-6.9332e-01,1.3221e+00,2.0938e+00,3.7607e+00,4.9608e+00,5.4603e+00,3.1487e+01,-4.2437e+02
4.3415e-01,-1.2830e+00,7.9837e-01,7.0444e-01,2.8116e+00,3.1500e+00,5.5675e+00,3.1217e+01,-3.8209e+02
-1.4370e-01,-6.0699e-01,1.8520e+00,3.5466e+00,4.2273e+00,5.5378e+00,4.7172e+00,3.1847e+01,-4.0404e+02
3.3090e-01,-1.1163e+00,1.5928e+00,2.7679e+00,1.7795e+00,2.6597e+00,5.5791e+00,3.1241e+01,-3.2328e+02
2.3460e-01,-1.1348e+00,-6.1791e-01,1.5996e+00,2.1880e+00,2.7656e+00,5.4313e+00,3.0879e+01,-4.9751e+02
3.1134e-01,-7.6552e-01,-9.0193e-01,3.2868e+00,1.9317e+00,5.5173e+00,4.6677e+00,3.1614e+01,-3.8660e+02
1.2361e-01,-1.0536e+00,1.9079e-01,2.1201e+00,3.2758e+00,1.6917e+00,5.8001e+00,3.1836e+01,-4.3040e+02
-6.5664e-02,-6.8279e-01,-6.8884e-01,4.2586e-01,2.6224e+00,5.2012e+00,3.7798e+00,3.0805e+01,-2.1885e+02
2.6670e-02,-9.6220e-01,1.6504e+00,1.3153e+00,3.9228e+00,2.2591e+00,5.8516e+00,3.2014e+01,-4.3816e+02
2.2115e-01,-1.1056e+00,-4.2854e-01,1.0602e+00,1.2895e+00,3.8812e+00,5.4601e+00,3.0987e+01,-5.2118e+02
3.9570e-01,-1.2447e+00,1.8747e+00,3.3000e-01,3.1834e+00,3.7541e+00,5.7256e+00,3.1639e+01,-4.9860e+02
4.1025e-01,-1.0419e+00,2.2353e-01,3.1090e-02,3.3931e+00,4.3958e+00,5.0523e+00,3.0268e+01,-4.5558e+02
3.0906e-01,-7.9418e-01,5.3457e-01,-1.8648e-01,3.3430e+00,5.1345e+00,3.2720e+00,3.0612e+01,-2.8227e+02
2.2086e-01,-1.1047e+00,1.6768e+00,1.7977e+00,1.4310e+00,2.2572e+00,5.9466e+00,3.2168e+01,-5.3558e+02
1.3746e-01,-8.8395e-01,1.8525e+00,4.0597e-01,1.3272e+00,5.1417e+00,5.4332e+00,3.1518e+01,-4.9542e+02
2.0263e-02,-7.8209e-01,3.0731e-01,8.9945e-01,3.9140e+00,5.3168e+00,5.4236e+00,3.1768e+01,-5.0563e+02
4.2913e-01,-1.3498e+00,9.8977e-01,1.8433e+00,1.7573e+00,2.2435e+00,5.4147e+00,3.0836e+01,-4.5686e+02
-7.0991e-01,-5.2849e-01,-6.6788e-01,2.2714e+00,2.6270e+00,4.9389e+00,4.8257e+00,3.0594e+01,-4.7913e+02
-4.8916e-01,-6.8759e-01,1.2081e+00,-1.1288e-01,3.9104e+00,4.1424e+00,5.6318e+00,3.1592e+01,-5.1344e+02
2.1038e-01,-1.0467e+00,-3.1286e-01,5.3028e-01,4.2361e+00,2.9720e+00,5.9324e+00,3.2212e+01,-4.9893e+02
3.6230e-01,-1.2316e+00,-9.1177e-01,2.1586e+00,3.3059e+00,2.9150e+00,5.7974e+00,3.1798e+01,-4.5151e+02
1.3537e-01,-1.0622e+00,-4.8620e-01,1.6096e+00,5.6467e-01,3.8980e+00,5.5811e+00,3.1301e+01,-3.8504e+02
-5.9358e-01,-6.5468e-01,6.3511e-01,2.6593e+00,3.1924e+00,2.5066e+00,5.5892e+00,3.1367e+01,-3.1549e+02
1.1327e-01,-1.0187e+00,9.5964e-01,1.3295e+00,1.5951e+00,2.5310e+00,5.4398e+00,3.0907e+01,-5.1520e+02
2.4966e-01,-9.2904e-01,4.2860e-01,1.8414e+00,8.7616e-01,4.9328e+00,5.2805e+00,3.1051e+01,-4.1338e+02
4.9490e-01,-1.2675e+00,-6.0366e-01,1.2979e+00,3.0636e+00,3.8904e+00,5.3203e+00,3.0661e+01,-2.3830e+02
3.1689e-01,-7.7582e-01,-3.2296e-01,2.3829e+00,4.0417e+00,5.2856e+00,4.0959e+00,3.1099e+01,-3.8618e+02
4.5428e-01,-8.4973e-01,1.1718e+00,1.9267e+00,3.7220e+00,5.5486e+00,4.3091e+00,3.1662e+01,-4.8504e+02
-3.9263e-01,-6.5388e-01,1.8379e-01,3.7073e+00,2.6301e+00,4.7748e+00,5.8401e+00,3.2116e+01,-4.4814e+02
6.0127e-02,-1.0268e+00,-9.5979e-01,1.6717e+00,1.6469e+00,3.0507e+00,5.7032e+00,3.1591e+01,-4.4011e+02
