logfeh,logdust,logNpix,logage,dmod,logl
-2.6138e-01,-1.0307e+00,4.7064e+00,1.0044e+01,3.1024e+01,-3.1088e+01
-3.0570e-01,-1.0439e+00,4.7465e+00,1.0110e+01,3.1075e+01,-3.4443e+01
-2.0154e-01,-1.1840e+00,4.7356e+00,1.0134e+01,3.0978e+01,-3.7074e+01
-2.4655e-01,-1.0273e+00,4.6922e+00,1.0039e+01,3.0987e+01,-3.6653e+01
-2.0027e-01,-1.0304e+00,4.7043e+00,1.0057e+01,3.1018e+01,-3.6068e+01
-2.2732e-01,-1.1767e+00,4.7532e+00,1.0168e+01,3.1019e+01,-3.7311e+01
-2.6226e-01,-1.1810e+00,4.7329e+00,1.0158e+01,3.0969e+01,-3.6192e+01
-2.5214e-01,-1.1749e+00,4.7381e+00,1.0146e+01,3.0979e+01,-3.6386e+01
-2.5862e-01,-1.1785e+00,4.7453e+00,1.0166e+01,3.1000e+01,-3.6534e+01
-2.9938e-01,-1.1751e+00,4.7288e+00,1.0162e+01,3.0956e+01,-3.6685e+01
-3.0954e-01,-1.0956e+00,4.7520e+00,1.0149e+01,3.1008e+01,-3.5447e+01
-2.6694e-01,-1.0301e+00,4.6970e+00,1.0030e+01,3.0999e+01,-3.1931e+01
-2.9448e-01,-1.1820e+00,4.7229e+00,1.0160e+01,3.0945e+01,-3.4328e+01
-2.1329e-01,-1.0291e+00,4.7014e+00,1.0031e+01,3.1011e+01,-3.5742e+01
-3.4339e-01,-1.0476e+00,4.7770e+00,1.0171e+01,3.1062e+01,-3.4602e+01
-2.8548e-01,-1.0286e+00,4.7138e+00,1.0030e+01,3.1042e+01,-3.3680e+01
-3.0250e-01,-1.0982e+00,4.7585e+00,1.0166e+01,3.1023e+01,-3.2969e+01
-3.3798e-01,-1.1306e+00,4.7828e+00,1.0183e+01,3.1043e+01,-3.6167e+01
-2.8227e-01,-1.3143e+00,4.7575e+00,1.0179e+01,3.0995e+01,-3.4431e+01
-3.0355e-01,-1.0524e+00,4.7331e+00,1.0097e+01,3.1044e+01,-3.4190e+01
-2.1330e-01,-1.0316e+00,4.6981e+00,1.0056e+01,3.1002e+01,-3.7139e+01
-3.0758e-01,-1.1884e+00,4.7860e+00,1.0196e+01,3.1058e+01,-3.6965e+01
-3.2418e-01,-1.1566e+00,4.7706e+00,1.0197e+01,3.1016e+01,-3.4677e+01
-3.2478e-01,-1.1571e+00,4.7682e+00,1.0197e+01,3.1010e+01,-3.6583e+01
-2.7030e-01,-1.3144e+00,4.7512e+00,1.0184e+01,3.0979e+01,-3.5542e+01
-3.1852e-01,-1.0855e+00,4.7630e+00,1.0127e+01,3.1035e+01,-3.7472e+01
-2.2683e-01,-1.0270e+00,4.6960e+00,1.0066e+01,3.0995e+01,-3.7184e+01
-2.6448e-01,-1.1809e+00,4.7394e+00,1.0149e+01,3.0985e+01,-3.4472e+01
-2.9568e-01,-1.1859e+00,4.7351e+00,1.0171e+01,3.0976e+01,-3.7296e+01
-2.6019e-01,-1.1141e+00,4.7097e+00,1.0094e+01,3.0979e+01,-3.4967e+01
-2.7058e-01,-1.0276e+00,4.7138e+00,1.0056e+01,3.1041e+01,-3.1500e+01
-2.8048e-01,-1.1747e+00,4.7251e+00,1.0161e+01,3.0947e+01,-3.4579e+01
-2.2820e-01,-1.1778e+00,4.7321e+00,1.0132e+01,3.0967e+01,-3.6012e+01
-3.2493e-01,-1.1558e+00,4.7640e+00,1.0192e+01,3.0999e+01,-3.4510e+01
-2.8695e-01,-1.1844e+00,4.7237e+00,1.0132e+01,3.0947e+01,-3.6684e+01
-2.7939e-01,-1.1777e+00,4.7425e+00,1.0152e+01,3.0992e+01,-3.6462e+01
-2.3084e-01,-1.1754e+00,4.7366e+00,1.0134e+01,3.0977e+01,-3.1864e+01
-3.6598e-01,-1.0309e+00,4.7805e+00,1.0159e+01,3.1072e+01,-3.6818e+01
-2.3061e-01,-1.0243e+00,4.6909e+00,1.0073e+01,3.0981e+01,-3.5640e+01
-2.2785e-01,-1.1834e+00,4.7271e+00,1.0139e+01,3.0955e+01,-3.6254e+01
-2.6850e-01,-1.1753e+00,4.7480e+00,1.0155e+01,3.1005e+01,-3.4482e+01
-2.7185e-01,-1.1820e+00,4.7375e+00,1.0168e+01,3.0981e+01,-3.3010e+01
-2.1115e-01,-1.1683e+00,4.7326e+00,1.0142e+01,3.0964e+01,-3.6997e+01
-3.2432e-01,-1.0785e+00,4.7581e+00,1.0143e+01,3.1021e+01,-3.4947e+01
-3.1714e-01,-1.1744e+00,4.7819e+00,1.0195e+01,3.1048e+01,-3.6443e+01
-3.0980e-01,-1.0409e+00,4.7486e+00,1.0078e+01,3.1082e+01,-3.6363e+01
-3.1018e-01,-1.0392e+00,4.7345e+00,1.0116e+01,3.1047e+01,-3.6695e+01
-3.3021e-01,-1.0231e+00,4.7240e+00,1.0117e+01,3.1024e+01,-3.3658e+01
-2.1992e-01,-1.0316e+00,4.7073e+00,1.0047e+01,3.1025e+01,-3.7018e+01
-2.3946e-01,-1.1802e+00,4.7536e+00,1.0143e+01,3.1022e+01,-3.7073e+01
-2.1878e-01,-1.1767e+00,4.7243e+00,1.0171e+01,3.0946e+01,-3.5258e+01
-2.5802e-01,-1.1826e+00,4.7375e+00,1.0148e+01,3.0982e+01,-3.6814e+01
-3.1533e-01,-1.0400e+00,4.7397e+00,1.0104e+01,3.1062e+01,-3.5998e+01
-2.4348e-01,-1.3172e+00,4.7516e+00,1.0197e+01,3.0982e+01,-3.5296e+01
-3.3379e-01,-1.1339e+00,4.7693e+00,1.0189e+01,3.1008e+01,-3.6955e+01
-3.1123e-01,-1.0449e+00,4.7376e+00,1.0099e+01,3.1056e+01,-3.4347e+01
-2.4136e-01,-1.3191e+00,4.7617e+00,1.0183e+01,3.1007e+01,-3.6605e+01
-3.1311e-01,-1.1760e+00,4.7858e+00,1.0188e+01,3.1056e+01,-3.6889e+01
-2.2248e-01,-1.0293e+00,4.6798e+00,1.0050e+01,3.0956e+01,-3.5524e+01
-2.5778e-01,-1.0279e+00,4.7090e+00,1.0054e+01,3.1029e+01,-3.3045e+01
-3.2230e-01,-1.0273e+00,4.7500e+00,1.0120e+01,3.1087e+01,-3.7343e+01
-3.0096e-01,-1.0483e+00,4.7392e+00,1.0088e+01,3.1057e+01,-3.6145e+01
-3.3917e-01,-1.1279e+00,4.7929e+00,1.0189e+01,3.1067e+01,-3.5358e+01
-2.6977e-01,-1.3132e+00,4.7477e+00,1.0190e+01,3.0971e+01,-3.6752e+01
-3.4400e-01,-1.0106e+00,4.7312e+00,1.0091e+01,3.1045e+01,-3.7482e+01
-2.7891e-01,-1.1751e+00,4.7233e+00,1.0149e+01,3.0944e+01,-3.7384e+01
-2.7344e-01,-1.1837e+00,4.7284e+00,1.0147e+01,3.0959e+01,-3.7198e+01
-2.1613e-01,-1.1737e+00,4.7487e+00,1.0170e+01,3.1006e+01,-3.6622e+01
-2.6495e-01,-1.3072e+00,4.7578e+00,1.0188e+01,3.0994e+01,-3.5747e+01
-2.8093e-01,-1.3114e+00,4.7633e+00,1.0191e+01,3.1009e+01,-3.6836e+01
-3.0869e-01,-1.0461e+00,4.7310e+00,1.0079e+01,3.1039e+01,-3.1504e+01
-3.3591e-01,-1.0585e+00,4.7610e+00,1.0153e+01,3.1025e+01,-3.4696e+01
-3.3048e-01,-1.0675e+00,4.7550e+00,1.0141e+01,3.1012e+01,-3.5319e+01
-2.2513e-01,-1.0318e+00,4.7048e+00,1.0028e+01,3.1019e+01,-3.3298e+01
-2.6368e-01,-1.0317e+00,4.7037e+00,1.0033e+01,3.1017e+01,-3.4373e+01
-3.1593e-01,-1.0369e+00,4.7202e+00,1.0112e+01,3.1013e+01,-3.7002e+01
-3.0281e-01,-1.1859e+00,4.7825e+00,1.0185e+01,3.1045e+01,-3.4898e+01
-2.3789e-01,-1.0255e+00,4.7116e+00,1.0040e+01,3.1034e+01,-3.4754e+01
-2.3356e-01,-1.1795e+00,4.7424e+00,1.0146e+01,3.0994e+01,-3.6984e+01
-2.7422e-01,-1.0270e+00,4.6935e+00,1.0033e+01,3.0989e+01,-3.2432e+01
-2.5602e-01,-1.0321e+00,4.7023e+00,1.0029e+01,3.1013e+01,-3.5986e+01
-2.7713e-01,-1.0316e+00,4.6979e+00,1.0072e+01,3.1002e+01,-3.6055e+01
-2.0980e-01,-1.1759e+00,4.7247e+00,1.0174e+01,3.0948e+01,-3.6432e+01
-2.6729e-01,-1.3114e+00,4.7523e+00,1.0199e+01,3.0982e+01,-3.6273e+01
-3.4707e-01,-1.0495e+00,4.7742e+00,1.0139e+01,3.1058e+01,-3.3334e+01
-2.2680e-01,-1.0254e+00,4.6926e+00,1.0035e+01,3.0987e+01,-3.1365e+01
-2.2016e-01,-1.1777e+00,4.7415e+00,1.0128e+01,3.0990e+01,-3.4582e+01
-2.0082e-01,-1.0272e+00,4.7128e+00,1.0039e+01,3.1039e+01,-3.4548e+01
-2.0113e-01,-1.1784e+00,4.7448e+00,1.0125e+01,3.0998e+01,-3.0605e+01
-2.9376e-01,-1.0298e+00,4.7118e+00,1.0072e+01,3.1037e+01,-3.3395e+01
-3.4334e-01,-1.0549e+00,4.7688e+00,1.0129e+01,3.1045e+01,-3.5727e+01
-2.6511e-01,-1.1783e+00,4.7378e+00,1.0143e+01,3.0980e+01,-3.6071e+01
-2.9876e-01,-1.3116e+00,4.7660e+00,1.0192e+01,3.1016e+01,-3.6524e+01
-2.1037e-01,-1.1835e+00,4.7374e+00,1.0167e+01,3.0982e+01,-3.5541e+01
-2.2151e-01,-1.1744e+00,4.7402e+00,1.0150e+01,3.0986e+01,-3.4802e+01
-2.2643e-01,-1.1781e+00,4.7540e+00,1.0171e+01,3.1021e+01,-3.6022e+01
-2.0229e-01,-1.1787e+00,4.7313e+00,1.0171e+01,3.0964e+01,-3.4216e+01
-2.0757e-01,-1.3162e+00,4.7729e+00,1.0196e+01,3.1035e+01,-3.3841e+01
-3.1235e-01,-1.0421e+00,4.7211e+00,1.0099e+01,3.1015e+01,-3.7187e+01
-2.3875e-01,-1.1819e+00,4.7429e+00,1.0153e+01,3.0995e+01,-3.4181e+01
-3.2140e-01,-1.0797e+00,4.7597e+00,1.0148e+01,3.1026e+01,-3.3808e+01
-2.3201e-01,-1.1793e+00,4.7412e+00,1.0149e+01,3.0990e+01,-3.6171e+01
-2.4734e-01,-1.1756e+00,4.7341e+00,1.0142e+01,3.0970e+01,-3.6486e+01
-2.0185e-01,-1.1766e+00,4.7327e+00,1.0145e+01,3.0968e+01,-3.7412e+01
-2.2977e-01,-1.1783e+00,4.7295e+00,1.0131e+01,3.0959e+01,-3.4665e+01
-2.8190e-01,-1.0255e+00,4.6989e+00,1.0067e+01,3.1002e+01,-3.6155e+01
-2.1747e-01,-1.1837e+00,4.7445e+00,1.0158e+01,3.1000e+01,-3.5759e+01
-2.3215e-01,-1.0282e+00,4.7140e+00,1.0068e+01,3.1042e+01,-3.5413e+01
-2.0788e-01,-1.3150e+00,4.7535e+00,1.0182e+01,3.0985e+01,-3.5755e+01
-2.5924e-01,-1.1779e+00,4.7303e+00,1.0158e+01,3.0962e+01,-3.7167e+01
-3.5917e-01,-1.0317e+00,4.7749e+00,1.0169e+01,3.1055e+01,-3.4396e+01
-2.2828e-01,-1.0258e+00,4.7001e+00,1.0031e+01,3.1005e+01,-3.3475e+01
-3.5250e-01,-1.0443e+00,4.7788e+00,1.0138e+01,3.1068e+01,-3.6675e+01
-2.2951e-01,-1.1773e+00,4.7411e+00,1.0156e+01,3.0990e+01,-3.5503e+01
-3.0732e-01,-1.1018e+00,4.7495e+00,1.0152e+01,3.1004e+01,-3.2584e+01
-2.1138e-01,-1.1720e+00,4.7232e+00,1.0127e+01,3.0942e+01,-3.6064e+01
