logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.7294e-01,-1.7916e+00,-6.9434e-01,4.5266e-01,9.7012e-01,3.4998e+00,4.3439e+00,3.0722e+01,-5.1914e+01
6.9862e-02,-1.3199e+00,-4.0075e-01,5.2849e-01,1.8563e+00,3.8020e+00,4.2623e+00,3.0800e+01,-5.2274e+01
2.3320e-01,-1.7173e+00,-5.7999e-01,2.6771e-02,9.5871e-01,3.7133e+00,4.2613e+00,3.0670e+01,-4.9921e+01
1.3971e-01,-1.5473e+00,-4.1034e-01,-2.5093e-01,1.2628e+00,3.6925e+00,4.2995e+00,3.0757e+01,-5.7432e+01
4.8161e-02,-1.6534e+00,-3.8659e-01,1.3519e+00,5.1404e-01,2.4206e+00,4.4465e+00,3.0822e+01,-5.8186e+01
1.0721e-01,-1.5043e+00,-4.3124e-01,-1.4359e-01,8.9949e-01,3.6481e+00,4.2764e+00,3.0693e+01,-6.1530e+01
1.1018e-01,-1.9678e+00,-3.3057e-01,6.4789e-01,8.2326e-01,2.5787e+00,4.4028e+00,3.0699e+01,-5.2432e+01
9.5366e-02,-1.5658e+00,-1.2249e+00,6.5392e-01,2.1312e+00,3.4291e+00,4.3455e+00,3.0741e+01,-6.1855e+01
8.2190e-02,-1.8176e+00,-5.1023e-01,-6.7880e-03,4.8829e-01,2.9536e+00,4.3953e+00,3.0722e+01,-6.1576e+01
1.1932e-01,-1.3170e+00,8.7881e-02,9.3114e-01,7.7734e-01,3.8351e+00,4.2249e+00,3.0737e+01,-5.6343e+01
-4.8246e-02,-1.1822e+00,-8.4351e-01,1.0120e-01,1.7643e+00,3.7439e+00,4.3258e+00,3.0894e+01,-6.2911e+01
2.2627e-01,-1.9469e+00,-8.9854e-01,1.1853e+00,2.2683e+00,3.3396e+00,4.3191e+00,3.0617e+01,-6.2748e+01
5.4996e-02,-1.3657e+00,3.6699e-01,5.9997e-01,1.3758e+00,3.6573e+00,4.3491e+00,3.0845e+01,-5.9357e+01
1.4162e-01,-1.3221e+00,-6.9065e-02,2.6087e-01,7.5687e-01,3.8777e+00,4.1280e+00,3.0640e+01,-5.6108e+01
7.0419e-02,-1.4362e+00,-1.3201e+00,1.3156e+00,2.1366e+00,3.4409e+00,4.3610e+00,3.0781e+01,-6.1262e+01
7.3639e-02,-1.8458e+00,1.1293e-01,8.6320e-02,7.3667e-01,2.4905e+00,4.4465e+00,3.0818e+01,-6.0565e+01
7.0873e-02,-1.8347e+00,-2.0616e-01,-2.0395e-01,1.0682e+00,2.3683e+00,4.4105e+00,3.0723e+01,-4.8575e+01
1.0106e-01,-1.9960e+00,-1.1478e+00,4.2568e-01,9.0475e-01,2.2497e+00,4.3996e+00,3.0686e+01,-5.8490e+01
2.1626e-01,-1.8202e+00,-4.5861e-02,8.3367e-01,1.1218e+00,3.5484e+00,4.2958e+00,3.0636e+01,-4.6432e+01
2.4107e-01,-1.6822e+00,-1.2521e+00,7.9302e-01,2.1155e+00,3.6255e+00,4.2734e+00,3.0641e+01,-6.3090e+01
1.9147e-01,-1.5329e+00,-5.5362e-01,9.3101e-01,1.5516e+00,3.6662e+00,4.2395e+00,3.0606e+01,-5.6271e+01
5.0500e-02,-1.3127e+00,-1.2776e+00,1.1197e+00,2.1118e+00,3.7443e+00,4.3032e+00,3.0837e+01,-6.0424e+01
1.0063e-01,-1.9305e+00,-8.7951e-01,6.4500e-01,1.6533e+00,2.7668e+00,4.4287e+00,3.0790e+01,-5.7526e+01
8.3354e-02,-1.9006e+00,-6.5745e-01,1.0585e+00,4.9794e-01,2.4459e+00,4.4255e+00,3.0763e+01,-5.4465e+01
4.1412e-02,-1.2893e+00,-6.6445e-01,6.4604e-01,1.7545e+00,3.7554e+00,4.3164e+00,3.0861e+01,-5.7356e+01
9.8136e-02,-1.6971e+00,1.8578e-01,-2.4759e-01,1.7285e+00,3.1742e+00,4.3810e+00,3.0727e+01,-5.4224e+01
8.0122e-02,-1.7912e+00,-9.1687e-01,2.3590e-01,1.8462e+00,2.7730e+00,4.4464e+00,3.0839e+01,-5.7733e+01
9.0858e-02,-1.8249e+00,-1.0706e+00,-1.1649e-02,1.5983e+00,3.0939e+00,4.4155e+00,3.0797e+01,-6.1057e+01
1.1227e-01,-1.4097e+00,-8.2295e-01,1.1889e+00,8.5048e-01,3.7154e+00,4.2603e+00,3.0708e+01,-5.9817e+01
1.0229e-01,-1.6410e+00,-1.2092e+00,1.4117e+00,5.6700e-01,3.0360e+00,4.3783e+00,3.0685e+01,-5.8987e+01
1.6279e-01,-1.9080e+00,6.6405e-02,-1.1985e-01,7.9766e-01,3.2753e+00,4.3520e+00,3.0662e+01,-6.1705e+01
7.7402e-02,-1.8129e+00,-9.8192e-01,7.5299e-01,1.1890e+00,2.6466e+00,4.3976e+00,3.0704e+01,-5.2024e+01
9.1043e-02,-1.6896e+00,-4.1727e-01,1.2176e+00,1.8121e+00,3.0326e+00,4.3863e+00,3.0721e+01,-5.4864e+01
9.9209e-02,-1.9400e+00,-7.3536e-03,4.0225e-01,4.8543e-01,2.7111e+00,4.3969e+00,3.0702e+01,-5.4677e+01
1.6412e-02,-1.5440e+00,-1.2936e+00,4.6957e-01,1.6517e+00,2.5358e+00,4.4436e+00,3.0832e+01,-5.5041e+01
1.0120e-01,-1.7235e+00,-6.6804e-01,1.1746e+00,1.2614e+00,3.0061e+00,4.4139e+00,3.0767e+01,-6.1032e+01
7.5365e-02,-1.6793e+00,-8.0291e-01,1.1669e+00,1.8403e+00,2.3803e+00,4.4207e+00,3.0752e+01,-6.1332e+01
5.4680e-02,-1.7481e+00,-3.8487e-01,-5.1679e-02,5.7838e-01,2.8435e+00,4.3885e+00,3.0708e+01,-5.9669e+01
1.0533e-01,-1.6847e+00,-3.1709e-01,9.7623e-01,6.3514e-01,3.3566e+00,4.3571e+00,3.0717e+01,-6.0880e+01
1.6644e-01,-1.6082e+00,-9.5935e-02,2.7332e-01,7.3646e-01,3.6462e+00,4.2681e+00,3.0652e+01,-5.9862e+01
2.7664e-02,-1.5586e+00,-2.9222e-01,7.5343e-01,5.5802e-01,2.8529e+00,4.4352e+00,3.0827e+01,-5.9413e+01
2.3528e-01,-1.8722e+00,-3.9757e-01,4.8375e-01,9.7416e-01,3.5672e+00,4.2332e+00,3.0522e+01,-5.5583e+01
1.2632e-01,-1.8879e+00,-5.8369e-01,6.6282e-01,1.8072e+00,3.1901e+00,4.4158e+00,3.0811e+01,-6.0510e+01
5.6081e-02,-1.7055e+00,-7.4231e-01,9.4606e-01,1.8995e+00,2.6571e+00,4.4509e+00,3.0852e+01,-5.5565e+01
8.9838e-02,-1.5868e+00,-1.0083e+00,1.0798e+00,1.0204e+00,3.3471e+00,4.4001e+00,3.0808e+01,-5.6764e+01
1.3999e-01,-1.8008e+00,2.2425e-01,1.4797e+00,8.2826e-01,3.0269e+00,4.4019e+00,3.0733e+01,-6.0526e+01
1.9577e-01,-1.5780e+00,-1.0224e+00,1.5354e+00,1.0649e+00,3.6319e+00,4.2823e+00,3.0666e+01,-4.9046e+01
7.5057e-02,-1.4896e+00,-3.5099e-01,1.0617e+00,2.0829e+00,3.3911e+00,4.3604e+00,3.0756e+01,-6.0183e+01
1.6801e-01,-1.7894e+00,8.9405e-02,1.6396e-01,1.8667e+00,3.4178e+00,4.3600e+00,3.0733e+01,-5.5463e+01
1.2339e-01,-1.9583e+00,-3.4716e-01,3.6649e-02,7.9883e-01,3.0296e+00,4.3755e+00,3.0677e+01,-4.8353e+01
9.3125e-02,-1.4755e+00,1.9666e-01,2.6990e-02,1.7842e+00,3.6452e+00,4.3285e+00,3.0799e+01,-5.8930e+01
6.7017e-02,-1.8449e+00,-3.7628e-01,6.2062e-01,6.4879e-01,2.5654e+00,4.4491e+00,3.0830e+01,-5.8544e+01
1.5607e-01,-1.4825e+00,-3.9532e-01,2.2495e-01,1.5376e+00,3.7095e+00,4.2794e+00,3.0720e+01,-6.2314e+01
1.0528e-01,-1.7339e+00,-2.4201e-01,1.2911e+00,1.5374e+00,3.1008e+00,4.3895e+00,3.0735e+01,-5.8709e+01
6.5474e-02,-1.8340e+00,-1.3478e-01,2.6639e-01,1.5482e+00,2.3858e+00,4.4519e+00,3.0835e+01,-5.8622e+01
2.0099e-01,-1.4887e+00,-5.9123e-01,-2.5843e-01,5.6135e-01,3.7881e+00,4.1762e+00,3.0597e+01,-4.2028e+01
1.1999e-01,-1.5709e+00,-3.2476e-01,8.2267e-01,1.1808e+00,3.4609e+00,4.3335e+00,3.0695e+01,-5.5051e+01
2.0555e-01,-1.4620e+00,-1.7020e-01,6.2350e-01,4.9513e-01,3.8053e+00,4.1746e+00,3.0610e+01,-5.2577e+01
7.1411e-02,-1.7926e+00,-6.8522e-01,8.6518e-01,6.9970e-01,2.2415e+00,4.4310e+00,3.0768e+01,-5.2820e+01
