niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
3.2000e+01,1.0000e+00,5.9925e+00,-1.2219e+05,-1.2219e+05,-6.3936e-02,-1.2219e+05,1.1802e-01,6.9717e+00,1.2134e+05,5.2457e+01,-7.3096e-01,-1.9816e+00,-2.0981e-01,-6.4268e-01,3.6949e-01,3.5006e+00,4.4319e+00,2.9490e+01
3.3000e+01,1.0000e+00,6.1682e+00,-1.2203e+05,-1.2203e+05,-6.5934e-02,-1.2203e+05,1.1804e-01,6.9737e+00,1.2111e+05,5.4196e+01,-3.6277e-01,-1.1182e+00,-2.6569e-01,4.2796e-01,3.4243e-01,1.7563e+00,4.5321e+00,2.9296e+01
3.4000e+01,1.0000e+00,6.3433e+00,-1.2197e+05,-1.2197e+05,-6.7932e-02,-1.2197e+05,1.1806e-01,6.9757e+00,1.2095e+05,5.5707e+01,-9.9712e-01,-1.4783e+00,-4.1864e-01,1.7245e-02,1.6425e+00,2.5742e+00,4.5462e+00,2.9905e+01
3.5000e+01,1.0000e+00,6.5177e+00,-1.2180e+05,-1.2181e+05,-6.9930e-02,-1.2181e+05,1.1807e-01,6.9777e+00,1.2089e+05,5.7238e+01,-5.2126e-01,-1.3419e+00,-1.7335e-01,2.8025e-01,7.2143e-01,2.0324e+00,4.5067e+00,2.9347e+01
3.6000e+01,1.0000e+00,6.6914e+00,-1.2178e+05,-1.2179e+05,-7.1928e-02,-1.2179e+05,1.1809e-01,6.9797e+00,1.2073e+05,5.8556e+01,-9.5680e-01,-1.9349e+00,-7.7792e-01,-3.2707e-01,8.2377e-01,2.1429e+00,4.5208e+00,2.9814e+01
3.7000e+01,1.0000e+00,6.8646e+00,-1.2161e+05,-1.2162e+05,-7.3926e-02,-1.2162e+05,1.1811e-01,6.9817e+00,1.2071e+05,6.0076e+01,-2.9485e-01,-1.2798e+00,-1.4872e+00,1.0592e+00,5.1172e-01,2.3945e+00,4.7264e+00,3.0573e+01
3.8000e+01,1.0000e+00,7.0370e+00,-1.2146e+05,-1.2146e+05,-7.5924e-02,-1.2146e+05,1.1812e-01,6.9837e+00,1.2053e+05,6.1417e+01,-1.0259e-01,-1.9421e+00,-9.3657e-01,1.0980e+00,1.4087e-01,2.7736e+00,4.4797e+00,2.9284e+01
3.9000e+01,1.0000e+00,7.2089e+00,-1.2138e+05,-1.2138e+05,-7.7922e-02,-1.2138e+05,1.1814e-01,6.9857e+00,1.2038e+05,6.3152e+01,1.7330e-01,-1.2550e+00,-1.1431e-01,-3.9064e-01,8.5528e-01,3.1354e+00,4.6853e+00,3.0275e+01
4.0000e+01,1.0000e+00,7.3801e+00,-1.2120e+05,-1.2121e+05,-7.9920e-02,-1.2121e+05,1.1816e-01,6.9877e+00,1.2030e+05,6.4731e+01,-3.8170e-01,-1.1382e+00,-7.4649e-01,1.0287e+00,1.7987e+00,3.0827e+00,4.5673e+00,2.9922e+01
4.1000e+01,1.0000e+00,7.5506e+00,-1.2119e+05,-1.2120e+05,-8.1918e-02,-1.2120e+05,1.1817e-01,6.9895e+00,1.2013e+05,6.6273e+01,-8.9185e-01,-1.2470e+00,-4.5120e-01,-2.3408e-01,1.5560e+00,2.5847e+00,4.4413e+00,2.9372e+01
4.2000e+01,1.0000e+00,7.7206e+00,-1.2103e+05,-1.2104e+05,-8.3916e-02,-1.2104e+05,1.1819e-01,6.9917e+00,1.2012e+05,6.7807e+01,8.8244e-02,-1.0234e+00,2.6951e-02,6.7000e-03,3.3950e-02,2.2699e+00,4.6668e+00,3.0042e+01
4.3000e+01,1.0000e+00,7.8899e+00,-1.2099e+05,-1.2099e+05,-8.5914e-02,-1.2099e+05,1.1821e-01,6.9937e+00,1.1996e+05,6.9349e+01,-8.7982e-01,-1.1807e+00,-6.7657e-01,7.0217e-01,1.9620e-02,3.4596e+00,4.5419e+00,3.0261e+01
4.4000e+01,1.0000e+00,8.0586e+00,-1.2094e+05,-1.2095e+05,-8.7912e-02,-1.2095e+05,1.1823e-01,6.9957e+00,1.1991e+05,7.1081e+01,-5.5392e-02,-1.0679e+00,-1.1830e+00,-2.7124e-01,6.0924e-01,3.1710e+00,4.5785e+00,2.9855e+01
4.5000e+01,1.0000e+00,8.2267e+00,-1.2084e+05,-1.2085e+05,-8.9910e-02,-1.2085e+05,1.1824e-01,6.9977e+00,1.1986e+05,7.2407e+01,-9.2347e-01,-1.9768e+00,-9.2100e-01,-3.3191e-01,7.5596e-01,3.4628e+00,4.3717e+00,2.9568e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.2071e+05,-1.2072e+05,-9.1908e-02,-1.2072e+05,1.1826e-01,6.9997e+00,1.1977e+05,7.3928e+01,-4.2138e-01,-1.1528e+00,-5.7973e-01,-1.2937e-01,1.4132e-01,2.3212e+00,4.6388e+00,3.0346e+01
4.7000e+01,1.0000e+00,8.5610e+00,-1.2070e+05,-1.2071e+05,-9.3906e-02,-1.2071e+05,1.1825e-01,6.9983e+00,1.1964e+05,7.5461e+01,-9.1163e-01,-1.8424e+00,-1.6127e+00,-2.9782e-01,9.3876e-01,3.0621e+00,4.5369e+00,3.0275e+01
4.8000e+01,1.0000e+00,8.7273e+00,-1.2057e+05,-1.2058e+05,-9.5904e-02,-1.2058e+05,1.1829e-01,7.0037e+00,1.1963e+05,7.7016e+01,-5.0752e-01,-1.5434e+00,-5.9823e-01,8.6670e-02,1.4257e+00,3.2077e+00,4.4078e+00,2.9396e+01
4.9000e+01,2.0000e+00,8.8768e+00,-1.2055e+05,-1.2056e+05,-9.7902e-02,-1.2056e+05,1.1831e-01,7.0057e+00,1.1950e+05,7.9663e+01,-2.2983e-01,-1.7807e+00,-1.9073e-01,4.3064e-01,8.1136e-01,1.9840e+00,4.4438e+00,2.9197e+01
5.0000e+01,2.0000e+00,9.0253e+00,-1.2051e+05,-1.2051e+05,-9.9900e-02,-1.2051e+05,1.1833e-01,7.0077e+00,1.1948e+05,8.2778e+01,-1.1682e-02,-1.4906e+00,-6.0107e-01,2.1432e-01,3.7840e-02,2.6513e+00,4.4154e+00,2.9008e+01
5.1000e+01,1.0000e+00,9.1892e+00,-1.2040e+05,-1.2041e+05,-1.0190e-01,-1.2041e+05,1.1834e-01,7.0097e+00,1.1943e+05,8.4311e+01,-1.9118e-01,-1.0353e+00,-1.7827e+00,8.3443e-01,1.2737e-01,3.4941e+00,4.5495e+00,3.0039e+01
5.2000e+01,1.0000e+00,9.3525e+00,-1.2035e+05,-1.2036e+05,-1.0390e-01,-1.2036e+05,1.1836e-01,7.0117e+00,1.1932e+05,8.5846e+01,-6.2937e-01,-1.6477e+00,-8.2962e-01,-3.8977e-01,1.9180e-01,2.2626e+00,4.5161e+00,2.9999e+01
5.3000e+01,1.0000e+00,9.5153e+00,-1.2028e+05,-1.2028e+05,-1.0589e-01,-1.2028e+05,1.1838e-01,7.0136e+00,1.1928e+05,8.7171e+01,-1.0252e-01,-1.4900e+00,-1.5634e+00,-2.0946e-01,1.3675e+00,2.8706e+00,4.6937e+00,3.0682e+01
5.4000e+01,1.0000e+00,9.6774e+00,-1.2021e+05,-1.2022e+05,-1.0789e-01,-1.2022e+05,1.1839e-01,7.0156e+00,1.1920e+05,8.8705e+01,1.8697e-01,-1.5339e+00,-8.5221e-01,-7.9984e-02,4.0605e-01,3.0808e+00,4.5962e+00,3.0198e+01
5.5000e+01,1.0000e+00,9.8390e+00,-1.2008e+05,-1.2008e+05,-1.0989e-01,-1.2008e+05,1.1841e-01,7.0176e+00,1.1914e+05,9.0233e+01,-6.7065e-01,-1.8026e+00,-1.6446e+00,-3.2599e-01,3.3160e-02,1.9071e+00,4.6712e+00,3.0939e+01
5.6000e+01,1.0000e+00,1.0000e+01,-1.1998e+05,-1.1998e+05,-1.1189e-01,-1.1998e+05,1.1843e-01,7.0196e+00,1.1900e+05,9.1756e+01,-8.7235e-01,-1.0912e+00,-1.6378e+00,9.5004e-01,-1.1374e-01,1.8627e+00,4.4545e+00,2.9621e+01
5.7000e+01,1.0000e+00,1.0160e+01,-1.1987e+05,-1.1987e+05,-1.1389e-01,-1.1987e+05,1.1845e-01,7.0216e+00,1.1890e+05,9.3483e+01,-9.2192e-02,-1.3268e+00,-1.8590e+00,-1.4772e-01,1.3676e+00,3.2470e+00,4.6846e+00,3.0759e+01
5.8000e+01,2.0000e+00,1.0302e+01,-1.1982e+05,-1.1983e+05,-1.1588e-01,-1.1983e+05,1.1846e-01,7.0236e+00,1.1879e+05,9.6755e+01,-8.6345e-01,-1.2857e+00,-1.0790e+00,1.0786e+00,1.5886e+00,2.2961e+00,4.5463e+00,3.0349e+01
5.9000e+01,1.0000e+00,1.0461e+01,-1.1977e+05,-1.1978e+05,-1.1788e-01,-1.1978e+05,1.1848e-01,7.0256e+00,1.1875e+05,9.8488e+01,-7.4372e-01,-1.7653e+00,-7.4183e-01,3.9184e-01,1.8307e+00,1.8682e+00,4.3761e+00,2.9311e+01
6.0000e+01,1.0000e+00,1.0619e+01,-1.1958e+05,-1.1959e+05,-1.1988e-01,-1.1959e+05,1.1850e-01,7.0276e+00,1.1870e+05,1.0038e+02,-1.3348e-01,-1.0406e+00,-1.1255e+00,-8.1149e-01,9.9614e-01,1.6768e+00,4.6585e+00,3.0473e+01
6.1000e+01,1.0000e+00,1.0777e+01,-1.1941e+05,-1.1941e+05,-1.2188e-01,-1.1941e+05,1.1851e-01,7.0296e+00,1.1851e+05,1.0190e+02,-9.1438e-01,-1.5312e+00,-1.2269e+00,-6.9969e-01,1.3701e-01,3.3410e+00,4.5200e+00,3.0567e+01
6.2000e+01,1.0000e+00,1.0935e+01,-1.1939e+05,-1.1939e+05,-1.2388e-01,-1.1939e+05,1.1853e-01,7.0316e+00,1.1833e+05,1.0344e+02,1.6643e-01,-1.3486e+00,-1.1414e+00,7.1237e-01,4.9902e-01,2.6518e+00,4.5144e+00,2.9872e+01
6.3000e+01,2.0000e+00,1.1072e+01,-1.1937e+05,-1.1938e+05,-1.2587e-01,-1.1938e+05,1.1855e-01,7.0336e+00,1.1831e+05,1.0653e+02,-6.4676e-01,-1.7067e+00,-1.6837e+00,9.2127e-01,7.6790e-01,2.8174e+00,4.3948e+00,2.9566e+01
6.4000e+01,1.0000e+00,1.1228e+01,-1.1935e+05,-1.1936e+05,-1.2787e-01,-1.1936e+05,1.1856e-01,7.0356e+00,1.1830e+05,1.0807e+02,2.4729e-01,-1.5989e+00,-1.6911e-01,2.7318e-01,1.7718e+00,3.2864e+00,4.3348e+00,2.9064e+01
6.5000e+01,1.0000e+00,1.1384e+01,-1.1929e+05,-1.1930e+05,-1.2987e-01,-1.1930e+05,1.1858e-01,7.0376e+00,1.1828e+05,1.0961e+02,-6.3550e-01,-1.4498e+00,-6.8542e-01,-8.3464e-01,2.6667e-01,2.4137e+00,4.5017e+00,3.0146e+01
6.6000e+01,1.0000e+00,1.1538e+01,-1.1928e+05,-1.1929e+05,-1.3187e-01,-1.1929e+05,1.1860e-01,7.0396e+00,1.1822e+05,1.1115e+02,-1.3741e-01,-1.3037e+00,-1.1026e+00,6.3972e-01,7.5401e-01,1.7148e+00,4.5435e+00,3.0060e+01
6.7000e+01,1.0000e+00,1.1693e+01,-1.1910e+05,-1.1911e+05,-1.3387e-01,-1.1911e+05,1.1861e-01,7.0416e+00,1.1821e+05,1.1290e+02,-4.4157e-01,-1.5849e+00,-9.7500e-01,1.1016e+00,6.1220e-01,1.5404e+00,4.6200e+00,3.0747e+01
6.8000e+01,2.0000e+00,1.1826e+01,-1.1908e+05,-1.1909e+05,-1.3586e-01,-1.1909e+05,1.1863e-01,7.0436e+00,1.1803e+05,1.1556e+02,-9.4762e-01,-1.8258e+00,-8.0498e-01,-5.1931e-01,9.9857e-01,2.5436e+00,4.5139e+00,3.0441e+01
6.9000e+01,1.0000e+00,1.1979e+01,-1.1905e+05,-1.1905e+05,-1.3786e-01,-1.1905e+05,1.1865e-01,7.0456e+00,1.1801e+05,1.1729e+02,-9.1418e-01,-1.6794e+00,-7.5118e-01,3.5501e-01,8.9020e-01,1.8051e+00,4.5298e+00,3.0476e+01
7.0000e+01,1.0000e+00,1.2132e+01,-1.1902e+05,-1.1902e+05,-1.3986e-01,-1.1902e+05,1.1866e-01,7.0476e+00,1.1797e+05,1.1886e+02,-8.9901e-01,-1.3135e+00,-7.0199e-01,-7.6293e-01,1.3410e+00,1.9451e+00,4.4963e+00,3.0261e+01
7.1000e+01,1.0000e+00,1.2284e+01,-1.1900e+05,-1.1900e+05,-1.4186e-01,-1.1900e+05,1.1868e-01,7.0496e+00,1.1794e+05,1.2039e+02,-6.4004e-01,-1.6398e+00,-1.8169e+00,1.0061e+00,4.4683e-01,3.4278e+00,4.2289e+00,2.9013e+01
7.2000e+01,1.0000e+00,1.2435e+01,-1.1890e+05,-1.1891e+05,-1.4386e-01,-1.1891e+05,1.1870e-01,7.0516e+00,1.1792e+05,1.2194e+02,-3.0354e-01,-1.5447e+00,-4.6586e-02,6.2903e-01,1.0509e+00,3.3848e+00,4.4921e+00,3.0249e+01
7.3000e+01,2.0000e+00,1.2565e+01,-1.1887e+05,-1.1887e+05,-1.4585e-01,-1.1887e+05,1.1871e-01,7.0536e+00,1.1783e+05,1.2501e+02,-8.8741e-01,-1.7927e+00,-6.7272e-01,-2.6088e-01,9.1944e-01,2.8262e+00,4.4820e+00,3.0345e+01
7.4000e+01,1.0000e+00,1.2715e+01,-1.1874e+05,-1.1875e+05,-1.4785e-01,-1.1875e+05,1.1873e-01,7.0556e+00,1.1779e+05,1.2654e+02,-6.2857e-01,-1.2820e+00,5.9835e-02,2.3871e-01,1.6451e+00,1.8526e+00,4.5433e+00,3.0406e+01
7.5000e+01,1.0000e+00,1.2864e+01,-1.1874e+05,-1.1875e+05,-1.4985e-01,-1.1875e+05,1.1841e-01,7.0181e+00,1.1767e+05,1.2808e+02,-4.2774e-01,-1.0796e+00,-1.7764e-01,-3.5986e-01,5.6137e-01,1.8808e+00,4.5798e+00,3.0413e+01
7.6000e+01,1.0000e+00,1.3014e+01,-1.1870e+05,-1.1871e+05,-1.5185e-01,-1.1871e+05,1.1876e-01,7.0596e+00,1.1766e+05,1.2960e+02,-7.2231e-01,-1.7078e+00,-9.0517e-01,8.8801e-01,1.7834e+00,3.4292e+00,4.5339e+00,3.0809e+01
7.7000e+01,2.0000e+00,1.3140e+01,-1.1860e+05,-1.1861e+05,-1.5385e-01,-1.1861e+05,1.1878e-01,7.0616e+00,1.1763e+05,1.3286e+02,-7.4462e-02,-1.4357e+00,-4.4406e-01,4.5687e-02,1.7668e-01,3.5075e+00,4.5556e+00,3.0607e+01
7.8000e+01,1.0000e+00,1.3288e+01,-1.1856e+05,-1.1857e+05,-1.5584e-01,-1.1857e+05,1.1880e-01,7.0636e+00,1.1753e+05,1.3438e+02,-1.6695e-01,-1.2988e+00,-7.7193e-01,1.4129e-02,1.6754e+00,2.5635e+00,4.5492e+00,3.0290e+01
7.9000e+01,1.0000e+00,1.3435e+01,-1.1855e+05,-1.1856e+05,-1.5784e-01,-1.1856e+05,1.1881e-01,7.0655e+00,1.1749e+05,1.3592e+02,3.6720e-02,-1.8615e+00,-7.9684e-01,9.0458e-02,4.7872e-01,1.6288e+00,4.6499e+00,3.0808e+01
8.0000e+01,1.0000e+00,1.3582e+01,-1.1853e+05,-1.1854e+05,-1.5984e-01,-1.1854e+05,1.1883e-01,7.0676e+00,1.1748e+05,1.3749e+02,-6.9393e-01,-1.3360e+00,-9.7334e-01,-7.9521e-01,8.7140e-02,3.3064e+00,4.5604e+00,3.0830e+01
8.1000e+01,1.0000e+00,1.3729e+01,-1.1833e+05,-1.1834e+05,-1.6184e-01,-1.1834e+05,1.1885e-01,7.0696e+00,1.1745e+05,1.3922e+02,-2.5882e-03,-1.6964e+00,-1.1388e+00,3.3495e-02,-9.3580e-02,2.7507e+00,4.3853e+00,2.9468e+01
8.2000e+01,1.0000e+00,1.3875e+01,-1.1825e+05,-1.1826e+05,-1.6384e-01,-1.1826e+05,1.1887e-01,7.0716e+00,1.1726e+05,1.4075e+02,-1.0855e-01,-1.9586e+00,-1.8289e+00,8.1904e-01,5.9363e-01,3.2979e+00,4.3794e+00,2.9718e+01
8.3000e+01,1.0000e+00,1.4020e+01,-1.1818e+05,-1.1818e+05,-1.6583e-01,-1.1818e+05,1.1888e-01,7.0736e+00,1.1717e+05,1.4208e+02,-9.6108e-01,-1.0972e+00,-7.1117e-01,2.1127e-01,1.1918e+00,1.8451e+00,4.3418e+00,2.9389e+01
8.4000e+01,1.0000e+00,1.4165e+01,-1.1813e+05,-1.1814e+05,-1.6783e-01,-1.1814e+05,1.1890e-01,7.0756e+00,1.1710e+05,1.4361e+02,-7.5468e-01,-1.7618e+00,-2.8676e-01,9.2788e-01,-7.8876e-02,2.6622e+00,4.3875e+00,2.9841e+01
8.5000e+01,1.0000e+00,1.4310e+01,-1.1810e+05,-1.1811e+05,-1.6983e-01,-1.1811e+05,1.1892e-01,7.0776e+00,1.1706e+05,1.4515e+02,-9.3715e-01,-1.8784e+00,-9.2319e-01,3.2976e-01,4.1359e-01,1.5739e+00,4.5375e+00,3.0823e+01
8.6000e+01,2.0000e+00,1.4430e+01,-1.1809e+05,-1.1810e+05,-1.7183e-01,-1.1810e+05,1.1893e-01,7.0791e+00,1.1703e+05,1.4821e+02,-6.9285e-02,-1.2010e+00,-8.0063e-01,1.0241e+00,1.5633e+00,3.4658e+00,4.5940e+00,3.0774e+01
