logfeh,logdust,logNpix,tau,dmod,logl
-3.0011e-01,-1.0423e+00,3.7883e+00,5.4120e+00,3.1313e+01,-2.0528e+02
-1.6089e-01,-1.1132e+00,3.9792e+00,5.0932e-01,3.1576e+01,-8.3168e+01
1.6473e-01,-9.9048e-01,3.3995e+00,5.2184e+00,3.0185e+01,-5.8219e+01
-1.8420e-01,-1.0361e+00,3.9349e+00,7.0052e+00,3.1868e+01,-2.6033e+02
-4.3902e-01,-1.3438e+00,3.0996e+00,2.0695e+00,2.9451e+01,-2.7843e+02
-2.5876e-01,-9.1351e-01,3.5327e+00,4.9562e+00,3.0827e+01,-6.2109e+01
-2.1326e-01,-1.0464e+00,3.3085e+00,3.4072e+00,3.0031e+01,-2.8657e+02
5.6002e-02,-1.0957e+00,3.3914e+00,1.0170e-01,2.9702e+01,-2.6860e+02
-3.8891e-01,-1.3210e+00,3.4546e+00,8.6703e-01,3.0449e+01,-3.3623e+02
1.9879e-01,-1.0526e+00,3.7256e+00,7.6307e+00,3.1178e+01,-3.1517e+02
-3.7886e-01,-9.2396e-01,4.0158e+00,5.8825e+00,3.1901e+01,-3.1979e+02
-1.0736e-01,-1.3433e+00,2.9217e+00,2.7970e-01,2.8648e+01,-3.8466e+01
-1.6225e-01,-1.1707e+00,2.9441e+00,1.5913e-01,2.8655e+01,-2.5857e+02
-3.5382e-01,-7.7370e-01,3.1561e+00,4.2125e+00,2.9367e+01,-2.0148e+02
1.8563e-01,-1.2195e+00,3.9377e+00,1.3146e+00,3.1107e+01,-6.2325e+01
-2.2781e-01,-1.1848e+00,3.1036e+00,4.0683e-01,2.9322e+01,-1.2455e+02
-2.3968e-01,-1.0672e+00,3.3924e+00,4.6171e+00,3.0319e+01,-9.2930e+01
-2.0109e-01,-1.3833e+00,3.8332e+00,9.2865e-01,3.1443e+01,-3.0453e+02
-1.0152e-01,-8.1866e-01,3.2057e+00,3.5551e+00,2.9311e+01,-3.7346e+02
-3.5728e-01,-7.6997e-01,3.0924e+00,4.4558e+00,2.9320e+01,-1.0068e+02
-3.2937e-01,-9.3451e-01,3.9217e+00,6.2993e+00,3.1672e+01,-3.3417e+02
-1.4652e-01,-1.3039e+00,3.8330e+00,5.5575e+00,3.1543e+01,-3.2432e+02
-6.1699e-02,-1.0461e+00,3.3324e+00,6.2885e+00,3.0188e+01,-3.9460e+02
-2.3073e-01,-8.6132e-01,3.3539e+00,5.9902e-01,2.9802e+01,-1.1716e+02
-1.8965e-01,-1.4921e+00,3.0648e+00,8.6778e-01,2.9070e+01,-2.3630e+02
-2.1566e-01,-6.3205e-01,4.1951e+00,6.3826e+00,3.2415e+01,-7.0554e+01
-1.2944e-01,-1.2826e+00,3.0856e+00,1.9978e+00,2.9333e+01,-2.0635e+02
