logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.2999e-01,-6.3057e-01,2.8251e+00,3.0375e+00,4.4634e+00,3.2418e+00,5.0008e+00,-7.9745e+01
2.9764e-02,-5.7090e-01,2.7351e+00,8.7007e-01,4.4660e+00,5.0813e+00,3.3997e+00,-8.0975e+01
-1.8039e-01,-6.5259e-01,2.6481e+00,3.3540e+00,1.9752e+00,4.4701e+00,5.3123e+00,-8.0012e+01
-4.4189e-01,-6.2771e-01,2.6350e+00,1.3178e+00,4.6756e+00,2.3803e+00,3.7303e+00,-7.8000e+01
-1.4792e-01,-8.5074e-01,2.3726e+00,9.6827e-01,4.5156e+00,2.3408e+00,4.7597e+00,-8.0334e+01
-3.0827e-01,-9.1157e-01,2.4437e+00,4.9044e-01,4.4972e+00,3.5213e+00,3.2710e+00,-7.2760e+01
-2.0660e-01,-6.6205e-01,2.7667e+00,7.6823e-01,2.3347e+00,4.5582e+00,5.2843e+00,-7.9866e+01
-1.6063e-01,-5.2871e-01,2.9924e+00,1.4856e+00,1.0109e+00,5.1922e+00,4.3380e+00,-7.7968e+01
-1.3285e-01,-6.3995e-01,2.7642e+00,1.4404e+00,3.1303e+00,5.0156e+00,4.9942e+00,-7.7767e+01
-2.4453e-01,-8.7359e-01,2.4250e+00,1.0128e+00,4.3794e+00,4.2606e+00,4.4970e+00,-7.8980e+01
-1.2287e-01,-6.6186e-01,2.7428e+00,2.3027e+00,4.1521e+00,4.8893e+00,4.7995e+00,-7.5591e+01
-2.9213e-01,-9.6826e-01,2.3653e+00,2.1929e+00,4.4508e+00,3.8496e+00,3.3801e+00,-8.0946e+01
-1.0223e-01,-6.0146e-01,2.8482e+00,2.0140e+00,2.4366e+00,5.2010e+00,4.1136e+00,-7.9693e+01
-3.1410e-01,-6.7851e-01,2.6360e+00,3.3937e+00,4.5076e+00,3.4906e+00,3.3714e+00,-8.0120e+01
-3.6361e-01,-9.2729e-01,2.1467e+00,4.3922e-01,4.4747e+00,3.9977e+00,4.2263e+00,-8.0862e+01
-1.4883e-01,-7.7121e-01,2.6243e+00,9.5934e-01,4.5964e+00,2.6098e+00,4.1675e+00,-7.7125e+01
-3.8195e-01,-6.9336e-01,2.6788e+00,2.5294e+00,4.1765e+00,3.7485e+00,5.1314e+00,-7.9308e+01
-1.3118e-02,-8.2660e-01,2.6731e+00,6.9120e-01,9.3702e-01,4.2654e+00,5.3855e+00,-7.9963e+01
2.4152e-02,-7.6251e-01,2.7636e+00,2.7445e+00,1.8565e+00,2.9834e+00,5.4351e+00,-7.9318e+01
-3.8967e-01,-6.8506e-01,2.5991e+00,2.6698e+00,3.3330e+00,3.6507e+00,5.3458e+00,-8.1500e+01
4.6540e-01,-8.6690e-01,2.9522e+00,1.6433e+00,2.2277e+00,4.7928e+00,5.3773e+00,-7.8203e+01
-3.1599e-01,-8.5282e-01,2.5414e+00,2.2131e+00,4.4488e+00,2.5470e+00,4.4982e+00,-7.1561e+01
-1.6221e-01,-5.7504e-01,2.8078e+00,3.1400e+00,4.1301e+00,4.9960e+00,4.4016e+00,-7.6960e+01
-1.1313e-01,-5.4193e-01,3.0539e+00,2.3364e+00,4.6335e+00,3.8398e+00,4.4780e+00,-8.1418e+01
-1.4188e-01,-7.5825e-01,2.6726e+00,6.4400e-01,1.9515e+00,4.4058e+00,5.3411e+00,-7.9573e+01
-8.6628e-02,-5.7215e-01,2.9338e+00,1.7933e+00,2.2431e+00,5.1987e+00,4.3198e+00,-7.4263e+01
-2.9815e-01,-8.5700e-01,2.5910e+00,1.8182e+00,4.4021e+00,2.3940e+00,4.6137e+00,-7.8405e+01
4.7211e-01,-5.9703e-01,3.1738e+00,2.5301e+00,1.3821e+00,5.3395e+00,3.0592e+00,-7.2033e+01
-2.9061e-01,-5.6504e-01,2.7175e+00,3.1310e+00,2.6450e+00,5.1402e+00,4.5525e+00,-7.8716e+01
-2.3065e-01,-9.2053e-01,2.5271e+00,1.6864e+00,4.4388e+00,3.0438e+00,4.3018e+00,-7.4230e+01
-8.2773e-02,-8.0037e-01,2.6689e+00,1.8017e+00,3.1801e+00,3.1588e+00,5.4098e+00,-8.0362e+01
4.6892e-01,-9.0275e-01,2.7506e+00,7.9234e-01,4.3352e+00,4.0072e+00,5.4096e+00,-8.0767e+01
4.7690e-01,-6.8129e-01,2.9779e+00,2.2474e+00,4.5685e+00,2.7373e+00,5.3649e+00,-7.5837e+01
-1.6892e-01,-7.9114e-01,2.6023e+00,1.9140e+00,1.1536e+00,3.9055e+00,5.3856e+00,-8.0406e+01
4.4196e-02,-8.5432e-01,2.6352e+00,1.7175e+00,2.4877e+00,3.6917e+00,5.4206e+00,-8.0380e+01
-1.2707e-01,-6.3338e-01,2.7936e+00,1.1294e+00,4.5701e+00,4.5554e+00,3.6516e+00,-7.3881e+01
-5.2673e-02,-5.2113e-01,2.8816e+00,3.5378e+00,1.2936e+00,5.1942e+00,4.3040e+00,-7.3404e+01
-4.2313e-01,-7.0215e-01,2.5577e+00,1.7223e+00,4.5848e+00,2.4856e+00,4.3536e+00,-8.0083e+01
-1.8375e-01,-7.8159e-01,2.4892e+00,2.7997e+00,4.5145e+00,4.3030e+00,3.2672e+00,-7.3848e+01
-2.4413e-01,-6.7050e-01,2.6963e+00,2.0811e+00,1.9596e+00,4.6519e+00,5.2599e+00,-8.0002e+01
-3.9220e-01,-7.5059e-01,2.5080e+00,2.3406e+00,4.5725e+00,2.7689e+00,3.8545e+00,-6.9633e+01
-1.6706e-01,-6.1024e-01,2.8084e+00,8.7214e-01,3.6485e+00,5.1402e+00,4.1417e+00,-7.9166e+01
-2.9046e-01,-9.7983e-01,2.3077e+00,2.3106e+00,4.3915e+00,2.5890e+00,4.6540e+00,-8.0180e+01
