logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.2350e-02,-1.9400e+00,1.4804e+00,2.3742e+00,7.4447e-01,3.0347e+00,3.4926e+00,2.9067e+01,-6.8967e+02
2.1397e-01,-1.3545e+00,1.5113e+00,2.2126e+00,6.5735e-01,3.4064e+00,2.8897e+00,2.8837e+01,-7.6071e+02
-6.7264e-02,-1.3366e+00,1.6007e+00,2.4309e+00,1.1080e+00,2.9127e+00,3.6507e+00,2.9265e+01,-6.6735e+02
-8.3430e-01,-1.7823e+00,1.7201e+00,1.7605e+00,1.3788e+00,3.1139e+00,3.6533e+00,2.9477e+01,-8.6954e+02
-4.5097e-03,-1.5699e+00,1.3928e+00,2.5367e+00,1.6173e+00,3.0405e+00,3.5851e+00,2.9274e+01,-8.7524e+02
-7.4676e-02,-1.9730e+00,1.7197e+00,2.4496e+00,1.7932e+00,2.9585e+00,3.7023e+00,2.9453e+01,-7.6011e+02
-1.9481e-02,-1.0067e+00,1.5093e+00,2.1722e+00,1.7825e+00,2.2547e+00,3.4890e+00,2.8648e+01,-8.3021e+02
2.0856e-01,-1.2082e+00,1.2772e+00,1.9812e+00,1.2858e+00,2.5143e+00,3.2453e+00,2.8045e+01,-8.5395e+02
1.0439e-01,-1.3113e+00,1.5255e+00,2.2952e+00,1.5194e+00,3.2749e+00,3.2009e+00,2.8906e+01,-7.1146e+02
2.0476e-01,-1.8392e+00,1.4385e+00,1.8184e+00,1.9951e+00,3.1817e+00,2.7075e+00,2.8360e+01,-8.7734e+02
1.1817e-01,-1.3478e+00,1.4366e+00,2.3525e+00,1.4881e+00,2.7318e+00,3.4975e+00,2.8858e+01,-7.1755e+02
4.2443e-02,-1.9467e+00,1.6747e+00,2.5223e+00,1.4352e+00,2.7530e+00,3.8152e+00,2.9485e+01,-6.6975e+02
-6.9529e-03,-1.5488e+00,1.4566e+00,2.1576e+00,1.0422e+00,2.6574e+00,3.5263e+00,2.8801e+01,-8.7253e+02
2.4434e-01,-1.2775e+00,1.6981e+00,2.1392e+00,6.6170e-01,3.2528e+00,3.3464e+00,2.8909e+01,-6.0483e+02
2.3712e-01,-1.2164e+00,1.5720e+00,1.9616e+00,2.2193e+00,3.2103e+00,2.7943e+00,2.8569e+01,-8.0692e+02
2.2474e-01,-1.3253e+00,1.4907e+00,2.3908e+00,2.2335e+00,3.3574e+00,3.1131e+00,2.9054e+01,-5.8939e+02
6.7767e-02,-1.8458e+00,1.4971e+00,2.2377e+00,1.6473e+00,2.6648e+00,3.6193e+00,2.8961e+01,-8.7473e+02
4.2518e-02,-1.8372e+00,1.7133e+00,2.2107e+00,2.0753e+00,2.3255e+00,3.6737e+00,2.9100e+01,-7.0552e+02
-2.0535e-02,-1.5101e+00,1.5569e+00,2.2691e+00,1.7814e+00,3.0752e+00,3.5162e+00,2.9095e+01,-8.3386e+02
1.0981e-01,-1.2239e+00,1.5597e+00,2.2185e+00,2.4303e+00,2.6498e+00,3.5315e+00,2.8924e+01,-8.5547e+02
