logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.4974e-01,-1.8716e+00,4.3507e-01,1.2109e+00,1.0683e+00,2.9940e+00,4.6743e+00,-6.8304e+01
-1.4230e-01,-1.8354e+00,3.1016e-01,1.7283e+00,1.5618e+00,2.5192e+00,4.6832e+00,-6.8748e+01
-1.4480e-01,-1.6511e+00,6.0627e-01,2.0125e-01,1.8332e+00,3.6454e+00,4.6227e+00,-6.7205e+01
-1.5369e-01,-1.5335e+00,4.8029e-01,1.7575e+00,1.2690e+00,3.4988e+00,4.6451e+00,-6.4392e+01
-1.5395e-01,-1.7287e+00,6.3046e-01,1.7627e+00,1.1436e+00,2.5256e+00,4.6819e+00,-6.5651e+01
-1.5854e-01,-1.8077e+00,5.2117e-01,1.6124e+00,1.4673e+00,2.5231e+00,4.6800e+00,-6.7347e+01
-1.9518e-01,-1.6723e+00,4.3881e-01,1.1886e+00,1.2082e+00,2.8532e+00,4.6702e+00,-6.8217e+01
-1.4053e-01,-1.9698e+00,2.8465e-01,8.0529e-02,2.3248e+00,3.2010e+00,4.6559e+00,-6.9032e+01
-1.6454e-01,-1.4742e+00,5.7954e-01,9.9493e-01,1.0816e+00,3.7989e+00,4.5940e+00,-6.7827e+01
-1.6641e-01,-1.9060e+00,5.0354e-01,5.3390e-01,1.8934e+00,2.5322e+00,4.6758e+00,-6.6240e+01
-1.5619e-01,-1.6063e+00,5.5823e-01,1.2141e+00,1.3937e+00,3.5811e+00,4.6331e+00,-6.4168e+01
-1.5878e-01,-1.9251e+00,4.9899e-01,8.9752e-01,1.3788e+00,2.6633e+00,4.6784e+00,-6.8381e+01
-1.7118e-01,-1.8865e+00,3.0495e-01,8.7807e-01,1.0116e+00,2.7032e+00,4.6761e+00,-6.8221e+01
-1.7606e-01,-1.7136e+00,4.8647e-01,1.4234e+00,8.8365e-01,2.6062e+00,4.6791e+00,-6.3875e+01
-1.3576e-01,-1.4575e+00,4.7127e-01,1.6347e+00,1.7770e+00,3.8519e+00,4.5841e+00,-6.7387e+01
-1.5653e-01,-1.7507e+00,4.6010e-01,1.2348e+00,1.5806e+00,3.3308e+00,4.6552e+00,-6.8428e+01
-1.5908e-01,-1.9466e+00,2.7901e-01,8.7667e-01,1.6376e+00,2.8063e+00,4.6746e+00,-6.7660e+01
-1.4108e-01,-1.5849e+00,1.4770e-01,1.9070e+00,2.2399e+00,3.3299e+00,4.6534e+00,-6.7804e+01
-1.4878e-01,-1.6862e+00,6.0546e-01,-1.2182e-02,1.2618e+00,3.5775e+00,4.6342e+00,-6.7195e+01
-1.6948e-01,-1.8197e+00,7.1219e-01,-1.1302e-02,1.5629e+00,2.7604e+00,4.6749e+00,-6.8111e+01
-1.6105e-01,-1.7770e+00,4.5487e-01,1.4550e+00,1.5421e+00,2.7344e+00,4.6782e+00,-6.9098e+01
-1.2197e-01,-1.9884e+00,4.9231e-01,8.5776e-01,2.1162e+00,3.2801e+00,4.6602e+00,-6.4441e+01
-1.6455e-01,-1.9853e+00,3.5470e-01,4.4722e-01,1.5886e+00,2.3473e+00,4.6793e+00,-6.8344e+01
-1.5155e-01,-1.8837e+00,5.2530e-01,6.2334e-02,1.8304e+00,3.1354e+00,4.6653e+00,-6.4435e+01
-1.7705e-01,-1.7690e+00,6.0003e-01,2.1266e-01,8.5025e-01,2.9437e+00,4.6708e+00,-6.7122e+01
-1.2207e-01,-1.8137e+00,6.2430e-01,1.0789e+00,2.3108e+00,3.4619e+00,4.6422e+00,-6.6146e+01
-1.7815e-01,-1.6037e+00,5.0466e-01,1.0617e+00,1.1325e+00,3.4883e+00,4.6393e+00,-6.6634e+01
-1.7576e-01,-1.6527e+00,5.8543e-01,1.6348e+00,7.7053e-01,2.5631e+00,4.6798e+00,-6.4985e+01
-1.7804e-01,-1.8158e+00,5.4760e-01,5.9970e-01,1.3750e+00,2.6688e+00,4.6749e+00,-6.5316e+01
-1.6642e-01,-1.6775e+00,5.3539e-01,1.7885e+00,1.1793e+00,2.5248e+00,4.6808e+00,-6.8350e+01
-1.7403e-01,-1.5999e+00,5.0097e-01,1.4754e+00,1.9435e+00,3.3039e+00,4.6527e+00,-6.9213e+01
-1.8124e-01,-1.7703e+00,2.8546e-01,7.0401e-01,1.5965e+00,3.0031e+00,4.6663e+00,-6.8221e+01
-1.6884e-01,-1.9097e+00,5.2665e-01,3.8686e-01,1.0431e+00,2.5523e+00,4.6786e+00,-6.7807e+01
-1.5123e-01,-1.9168e+00,5.4699e-01,5.1494e-01,2.0826e+00,3.0638e+00,4.6646e+00,-6.9092e+01
-1.5078e-01,-1.8415e+00,5.1236e-01,1.4852e+00,1.1759e+00,2.5556e+00,4.6829e+00,-6.7694e+01
-1.3564e-01,-1.6663e+00,5.9161e-01,1.7829e+00,1.9706e+00,3.1572e+00,4.6686e+00,-6.7424e+01
-1.4711e-01,-1.9286e+00,2.2953e-01,1.3976e+00,2.0950e+00,2.8176e+00,4.6721e+00,-6.8929e+01
-9.9800e-02,-1.9132e+00,4.3167e-01,1.2338e+00,2.4992e+00,3.4489e+00,4.6439e+00,-6.6923e+01
-1.6714e-01,-1.8053e+00,1.9472e-01,1.4802e+00,1.6314e+00,2.6635e+00,4.6760e+00,-6.7236e+01
-1.5439e-01,-1.7874e+00,5.1859e-01,1.4703e+00,1.6557e+00,2.8002e+00,4.6771e+00,-6.7497e+01
-1.6663e-01,-1.8229e+00,5.1843e-01,1.1294e+00,1.3029e+00,2.6791e+00,4.6781e+00,-6.8689e+01
-1.4283e-01,-1.9103e+00,4.6097e-01,5.3467e-01,2.1489e+00,3.2843e+00,4.6545e+00,-6.7892e+01
-1.5661e-01,-1.4655e+00,6.1933e-01,1.1212e+00,1.7621e+00,3.8094e+00,4.5907e+00,-6.5179e+01
-1.5723e-01,-1.8364e+00,5.4052e-01,1.4799e+00,1.6709e+00,2.5560e+00,4.6790e+00,-6.6320e+01
-1.4037e-01,-1.6155e+00,5.3725e-01,8.9193e-01,1.4451e+00,3.6813e+00,4.6214e+00,-6.8188e+01
-1.7562e-01,-1.6975e+00,6.7205e-01,1.5318e+00,1.1610e+00,2.3841e+00,4.6803e+00,-6.7877e+01
-1.4602e-01,-1.6805e+00,5.5056e-01,1.3850e+00,1.6599e+00,3.4493e+00,4.6484e+00,-6.6807e+01
-1.5745e-01,-1.6530e+00,7.1484e-01,-6.6180e-03,8.1323e-01,3.5061e+00,4.6427e+00,-6.9216e+01
-1.0802e-01,-1.8601e+00,5.6241e-01,1.1306e+00,2.3864e+00,3.4657e+00,4.6437e+00,-6.8732e+01
-1.3756e-01,-1.7765e+00,5.6961e-01,1.5078e+00,2.1206e+00,3.1456e+00,4.6661e+00,-6.7940e+01
-1.5206e-01,-1.8725e+00,6.4796e-01,9.2244e-01,1.6616e+00,3.0586e+00,4.6688e+00,-6.8709e+01
-1.4698e-01,-1.6693e+00,5.3192e-01,1.0990e+00,2.1219e+00,3.5389e+00,4.6337e+00,-6.7185e+01
-1.7377e-01,-1.7831e+00,3.8830e-01,1.2554e+00,1.0840e+00,2.8088e+00,4.6742e+00,-6.5573e+01
-1.7464e-01,-1.8332e+00,4.7127e-01,3.3018e-01,1.3283e+00,2.9414e+00,4.6695e+00,-6.7669e+01
-1.5417e-01,-1.6797e+00,4.2505e-01,1.6860e+00,1.9239e+00,3.1689e+00,4.6638e+00,-6.5479e+01
-1.8548e-01,-1.7985e+00,4.3041e-01,5.9167e-01,9.8096e-01,2.3158e+00,4.6786e+00,-6.7809e+01
-1.5935e-01,-1.3476e+00,6.6627e-01,1.7777e+00,1.4033e+00,3.8524e+00,4.5838e+00,-6.7971e+01
-1.5998e-01,-1.8270e+00,5.0461e-01,1.3739e+00,8.1591e-01,2.5313e+00,4.6818e+00,-6.8639e+01
-1.8655e-01,-1.6252e+00,3.9086e-01,2.5699e-01,1.3887e+00,3.3921e+00,4.6475e+00,-6.6402e+01
-1.3094e-01,-1.5928e+00,6.9089e-01,1.6089e+00,2.2268e+00,3.5560e+00,4.6351e+00,-6.2234e+01
-1.7973e-01,-1.6871e+00,4.4049e-01,1.3241e+00,9.4897e-01,3.0335e+00,4.6681e+00,-6.6885e+01
-1.8170e-01,-1.7135e+00,6.1308e-01,1.1300e+00,1.8382e+00,2.8354e+00,4.6698e+00,-6.7909e+01
