logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.6042e-01,-7.0339e-01,1.6741e+00,2.7368e+00,1.1332e+00,2.4478e+00,3.7363e+00,2.9225e+01,-6.5071e+02
5.3905e-02,-1.5248e+00,2.1010e+00,2.5781e+00,8.3620e-01,1.4813e+00,4.1212e+00,3.0083e+01,-5.2944e+02
-8.0173e-01,-1.6347e+00,2.0668e+00,8.8608e-01,1.8609e+00,3.9198e+00,3.2476e+00,3.0369e+01,-6.0934e+02
-1.3419e-02,-1.7851e+00,2.0880e+00,2.4790e+00,3.0702e+00,2.2414e+00,4.0482e+00,3.0214e+01,-6.5018e+02
3.0376e-01,-7.3840e-01,1.9918e+00,2.4803e+00,2.4671e+00,3.6191e+00,3.2209e+00,2.9515e+01,-5.6979e+02
4.0618e-01,-1.2103e+00,2.1665e+00,5.6791e-01,3.6630e+00,1.9819e+00,2.5923e+00,3.0008e+01,-6.5604e+02
-7.4899e-01,-1.4541e+00,2.1499e+00,1.1833e+00,3.2226e+00,2.9492e+00,3.9575e+00,3.0432e+01,-6.3943e+02
2.3353e-01,-1.5802e+00,2.0509e+00,1.4247e+00,3.4126e+00,3.4610e+00,2.7015e+00,2.9873e+01,-6.6859e+02
2.5475e-01,-5.7223e-01,2.1883e+00,2.0380e+00,3.0533e+00,3.2976e+00,3.6900e+00,2.9691e+01,-5.4160e+02
-9.2537e-01,-1.4110e+00,2.0920e+00,6.4934e-01,1.7341e+00,3.4561e+00,3.9792e+00,3.0302e+01,-6.3141e+02
1.2712e-01,-1.9912e+00,2.1067e+00,1.9450e+00,1.7694e+00,3.7380e+00,3.6686e+00,2.9947e+01,-6.6156e+02
-8.1399e-01,-1.9681e+00,2.1079e+00,8.1271e-01,1.7930e-01,3.7932e+00,3.7841e+00,3.0447e+01,-6.2699e+02
2.9528e-01,-1.6199e+00,1.8154e+00,2.6746e+00,2.8524e+00,2.4672e+00,3.9697e+00,2.9894e+01,-6.2380e+02
3.2223e-01,-1.5948e+00,2.1967e+00,1.8618e+00,3.5725e+00,3.6440e+00,3.2857e+00,3.0346e+01,-6.1518e+02
1.4760e-01,-1.6050e+00,2.2025e+00,2.3557e+00,2.3600e+00,3.9758e+00,3.5584e+00,3.0406e+01,-6.4326e+02
2.7649e-02,-1.4943e+00,2.1073e+00,2.3942e+00,1.8137e+00,2.0676e+00,4.1045e+00,3.0079e+01,-6.0261e+02
3.0241e-01,-7.9795e-01,2.2150e+00,2.6211e+00,8.8903e-01,3.9945e+00,2.6013e+00,3.0133e+01,-4.4508e+02
2.3188e-01,-1.2951e+00,1.9570e+00,2.4224e+00,1.3191e+00,3.6340e+00,3.4931e+00,2.9641e+01,-6.2313e+02
-9.7249e-01,-1.1783e+00,2.0041e+00,-2.0781e-01,1.5808e+00,3.6542e+00,3.6481e+00,3.0065e+01,-6.7057e+02
2.8135e-01,-1.0316e+00,2.0105e+00,2.1672e+00,3.4773e+00,3.1269e+00,2.1163e+00,2.9823e+01,-5.8535e+02
3.1276e-01,-1.9590e+00,1.9941e+00,2.1973e+00,1.6074e+00,1.8255e+00,4.0259e+00,2.9630e+01,-5.8133e+02
2.6099e-01,-1.2919e+00,2.1778e+00,2.3342e+00,2.0233e+00,2.3727e+00,4.1737e+00,3.0063e+01,-4.5005e+02
1.2792e-01,-1.6044e+00,1.5201e+00,2.5243e+00,2.4501e+00,2.8473e+00,3.6612e+00,2.9345e+01,-6.7036e+02
-8.3637e-01,-1.2207e+00,2.1438e+00,-2.3962e-01,2.8349e+00,3.9117e+00,3.4627e+00,3.0521e+01,-6.2372e+02
2.3132e-01,-5.4498e-01,2.1117e+00,2.2790e+00,8.1593e-01,3.7892e+00,2.2613e+00,2.9537e+01,-5.2370e+02
1.3445e-01,-1.8393e+00,2.0987e+00,1.4209e+00,3.4923e+00,3.3446e+00,2.8497e+00,3.0062e+01,-6.6325e+02
-9.6422e-01,-1.3931e+00,1.9822e+00,4.5164e-01,3.2450e-01,3.1047e+00,3.8932e+00,2.9858e+01,-6.4881e+02
1.2573e-01,-1.6784e+00,2.1784e+00,2.4779e+00,2.2096e+00,4.0114e+00,3.0315e+00,3.0362e+01,-4.9155e+02
3.8795e-01,-1.4878e+00,1.9990e+00,2.6452e+00,5.9198e-01,2.6171e+00,4.0367e+00,2.9796e+01,-5.8698e+02
-7.2646e-01,-9.5798e-01,2.1851e+00,-4.5008e-01,9.4732e-01,3.1761e+00,3.9558e+00,3.0075e+01,-6.2587e+02
2.7633e-01,-1.3690e+00,2.2302e+00,2.3127e+00,3.9257e-01,2.4244e+00,4.2055e+00,3.0149e+01,-6.8714e+02
2.9477e-01,-1.9434e+00,1.8176e+00,1.8595e+00,2.6217e+00,3.5413e+00,2.8162e+00,2.9271e+01,-6.2114e+02
1.2353e-01,-8.7720e-01,2.2234e+00,-6.4223e-01,3.3397e+00,3.6273e+00,3.3291e+00,3.0114e+01,-6.3915e+02
1.3086e-01,-1.8482e+00,2.2332e+00,2.5248e+00,1.4966e-01,2.7719e+00,4.2082e+00,3.0301e+01,-5.8928e+02
-4.1408e-02,-1.2907e+00,2.1426e+00,2.2136e+00,3.5955e+00,1.7494e+00,3.5438e+00,3.0324e+01,-6.4865e+02
-9.7499e-01,-1.2678e+00,2.0610e+00,1.3899e-01,2.3446e+00,2.5413e+00,4.0127e+00,3.0050e+01,-6.3230e+02
4.7151e-01,-8.5150e-01,1.9837e+00,2.6691e+00,1.1526e+00,3.8423e+00,2.1820e+00,2.9665e+01,-6.4623e+02
3.9735e-01,-1.3239e+00,2.0205e+00,1.5982e+00,3.3583e+00,2.8369e+00,3.4890e+00,2.9646e+01,-5.8869e+02
-8.5128e-01,-1.9161e+00,1.9422e+00,2.3234e+00,1.8838e+00,1.8500e+00,4.0131e+00,3.0086e+01,-6.6902e+02
4.1151e-01,-1.5728e+00,2.1804e+00,2.3488e+00,1.6082e+00,4.0113e+00,2.9693e+00,3.0140e+01,-6.2073e+02
2.5062e-01,-1.9519e+00,1.8276e+00,1.5367e+00,2.6633e+00,3.5112e+00,2.9281e+00,2.9231e+01,-6.5747e+02
-7.5383e-01,-1.1159e+00,2.1136e+00,1.1244e+00,6.1235e-01,3.6024e+00,3.6845e+00,3.0061e+01,-6.7746e+02
4.8358e-01,-5.3786e-01,1.7179e+00,2.4898e+00,1.5444e+00,3.4578e+00,1.9445e+00,2.8807e+01,-5.7894e+02
3.2588e-01,-1.6575e+00,2.1749e+00,9.9394e-01,2.0597e+00,3.9085e+00,3.1976e+00,2.9969e+01,-6.0681e+02
2.7156e-01,-7.5124e-01,1.7986e+00,2.5464e+00,7.3926e-01,2.9259e+00,3.7215e+00,2.9268e+01,-5.6285e+02
-6.8526e-01,-1.1761e+00,2.2247e+00,1.3824e+00,2.6920e+00,4.0491e+00,2.3396e+00,3.0652e+01,-6.2493e+02
-1.2761e-01,-1.4220e+00,1.9526e+00,2.6122e+00,1.2569e+00,2.7829e+00,3.9544e+00,2.9930e+01,-6.8356e+02
1.2847e-01,-1.3692e+00,2.1613e+00,3.9025e-01,1.7579e+00,3.8530e+00,2.8647e+00,2.9857e+01,-6.5951e+02
-7.5709e-01,-1.6238e+00,2.0972e+00,4.8857e-01,1.8427e+00,2.3465e+00,4.0408e+00,3.0114e+01,-6.4471e+02
4.5257e-01,-1.3925e+00,1.0564e+00,2.5263e+00,4.1365e-01,2.6857e+00,3.5256e+00,2.8740e+01,-6.5342e+02
2.1945e-01,-1.0171e+00,1.7368e+00,2.7491e+00,8.7997e-01,2.1677e+00,3.9663e+00,2.9681e+01,-6.2243e+02
-5.9034e-01,-1.5841e+00,2.1442e+00,1.5083e+00,2.9943e+00,2.5452e+00,3.9849e+00,3.0239e+01,-6.5841e+02
9.3825e-02,-1.4457e+00,1.9651e+00,1.8251e+00,5.9412e-01,3.6656e+00,3.2523e+00,2.9567e+01,-6.7096e+02
-7.4736e-01,-1.7036e+00,2.2133e+00,2.1670e-01,1.8364e+00,4.1367e+00,2.3748e+00,3.0794e+01,-6.0972e+02
2.8759e-01,-1.4749e+00,1.6871e+00,2.1755e+00,2.6711e+00,3.1261e+00,3.4925e+00,2.9167e+01,-6.5454e+02
4.4601e-01,-1.8257e+00,1.8963e+00,2.0719e+00,2.1957e+00,3.7149e+00,2.1467e+00,2.9356e+01,-6.7771e+02
2.6451e-01,-8.4234e-01,1.9852e+00,2.2010e+00,1.9695e+00,1.9363e+00,3.9201e+00,2.9414e+01,-6.4825e+02
1.9515e-01,-1.7857e+00,2.1039e+00,1.6113e-01,1.9324e+00,3.8290e+00,3.0487e+00,2.9773e+01,-6.7999e+02
2.8354e-01,-1.5465e+00,2.1413e+00,2.1061e+00,1.3279e-01,2.3854e+00,4.1460e+00,2.9954e+01,-5.7637e+02
2.8526e-01,-9.6014e-01,1.7192e+00,2.1273e+00,2.5445e+00,3.4126e+00,2.2287e+00,2.8929e+01,-6.8539e+02
-3.2091e-02,-1.9766e+00,2.0169e+00,2.2196e+00,1.6074e+00,3.5199e+00,3.7933e+00,2.9907e+01,-5.5386e+02
-7.5670e-01,-1.1425e+00,2.2219e+00,2.5348e+00,2.3579e+00,1.9904e+00,4.2154e+00,3.0630e+01,-5.1116e+02
6.6914e-02,-1.6942e+00,2.1052e+00,2.0374e+00,1.6630e+00,1.5408e+00,4.0749e+00,2.9886e+01,-5.5634e+02
2.3855e-01,-1.7748e+00,1.8559e+00,7.9407e-01,3.5061e+00,1.6166e+00,2.4330e+00,2.9647e+01,-5.9556e+02
2.8935e-01,-1.5406e+00,2.1570e+00,9.7168e-01,3.6561e+00,3.4772e+00,2.7785e+00,3.0327e+01,-5.4135e+02
-9.0295e-01,-1.6473e+00,2.2267e+00,6.6490e-01,5.5665e-01,3.1616e+00,4.2174e+00,3.0584e+01,-6.3907e+02
2.8819e-01,-1.3692e+00,2.0080e+00,1.0033e+00,3.4263e+00,3.1104e+00,3.3217e+00,2.9828e+01,-5.5440e+02
3.5502e-01,-8.5997e-01,1.6650e+00,2.7505e+00,-1.8505e-02,3.3560e+00,3.5597e+00,2.9418e+01,-6.0885e+02
-2.1365e-02,-1.7340e+00,2.2174e+00,2.2635e+00,3.3993e+00,2.2900e+00,3.9731e+00,3.0414e+01,-6.4008e+02
1.9372e-01,-9.4388e-01,1.7060e+00,2.4379e+00,1.1922e+00,2.7343e+00,3.7477e+00,2.9196e+01,-6.6677e+02
1.3431e-01,-9.5181e-01,2.1732e+00,1.3895e+00,3.6363e+00,3.2932e+00,2.0644e+00,3.0205e+01,-6.7422e+02
4.1868e-01,-1.5158e+00,2.1039e+00,2.4240e+00,2.4202e+00,3.8729e+00,3.2180e+00,2.9947e+01,-5.1096e+02
3.3595e-01,-1.3008e+00,2.1668e+00,2.4628e+00,3.1237e+00,3.8611e+00,3.1350e+00,3.0222e+01,-6.4573e+02
-8.9279e-01,-1.5507e+00,2.0489e+00,1.7124e+00,9.7746e-02,2.9504e+00,3.9941e+00,3.0062e+01,-6.0474e+02
2.0659e-01,-1.2355e+00,1.8578e+00,2.0510e+00,2.1804e+00,3.6112e+00,2.8330e+00,2.9269e+01,-6.5229e+02
2.6521e-02,-5.5757e-01,2.2273e+00,2.1456e+00,3.5296e+00,1.6446e+00,3.6050e+00,3.0124e+01,-6.7940e+02
1.8386e-01,-9.5421e-01,1.9227e+00,2.4227e+00,3.2188e+00,3.4328e+00,2.3451e+00,2.9673e+01,-6.6008e+02
2.0325e-01,-1.9423e+00,2.0376e+00,1.3980e+00,1.5334e+00,3.5121e+00,3.7771e+00,2.9640e+01,-6.6131e+02
-7.8022e-01,-1.2262e+00,2.2186e+00,6.2863e-01,2.2026e+00,4.0078e+00,3.3686e+00,3.0618e+01,-5.8625e+02
4.2846e-01,-1.8632e+00,2.0958e+00,1.1962e+00,3.5833e+00,2.5755e+00,3.4014e+00,2.9993e+01,-6.3404e+02
-7.9668e-01,-1.4376e+00,2.0544e+00,1.8697e+00,8.3407e-01,2.7042e+00,3.9974e+00,3.0040e+01,-6.0699e+02
2.7190e-01,-1.2911e+00,2.1048e+00,-6.8400e-01,3.3955e+00,3.5001e+00,3.2084e+00,2.9949e+01,-5.3288e+02
2.0067e-01,-1.3349e+00,2.0411e+00,2.7538e+00,2.7948e+00,1.5120e+00,4.1675e+00,3.0196e+01,-6.8254e+02
2.2236e-01,-8.3583e-01,2.0109e+00,2.0356e+00,2.7388e+00,3.6623e+00,1.9677e+00,2.9461e+01,-5.8548e+02
2.0892e-01,-1.9556e+00,1.8877e+00,-1.5606e-01,3.4709e+00,2.8654e+00,2.1142e+00,2.9675e+01,-5.6503e+02
3.8011e-01,-1.0226e+00,2.2153e+00,2.6166e+00,7.3617e-01,3.1206e+00,4.1565e+00,3.0102e+01,-5.0400e+02
2.7035e-01,-1.5689e+00,2.0464e+00,2.8036e+00,3.0679e-01,3.7023e+00,4.0132e+00,3.0332e+01,-6.6407e+02
2.3381e-01,-1.7671e+00,2.0142e+00,2.8212e+00,2.1362e+00,3.0244e+00,4.1594e+00,3.0243e+01,-6.0008e+02
-5.1208e-01,-1.7593e+00,2.2118e+00,2.5839e+00,1.6968e+00,1.1147e+00,4.2088e+00,3.0566e+01,-6.1004e+02
1.3846e-01,-1.6141e+00,2.2332e+00,1.4425e+00,1.9860e+00,3.9473e+00,3.2315e+00,3.0202e+01,-6.4698e+02
-7.6662e-01,-1.7377e+00,2.1781e+00,9.9419e-02,1.9928e+00,3.9942e+00,3.4513e+00,3.0593e+01,-5.8344e+02
1.8803e-01,-5.2910e-01,2.1937e+00,2.6482e+00,3.4482e+00,2.1822e+00,3.7619e+00,3.0067e+01,-6.6343e+02
1.0094e-01,-1.1539e+00,1.9781e+00,2.6631e+00,2.0527e+00,3.8558e+00,2.1082e+00,3.0011e+01,-6.3270e+02
1.6955e-01,-5.6503e-01,1.9738e+00,2.4491e+00,3.2192e+00,2.8764e+00,3.2057e+00,2.9473e+01,-6.7604e+02
1.6707e-01,-1.2241e+00,1.9167e+00,2.3266e+00,2.0591e+00,3.7003e+00,2.4733e+00,2.9557e+01,-6.2150e+02
2.8717e-01,-1.2770e+00,2.1985e+00,2.8566e+00,2.7822e+00,3.8100e+00,3.9663e+00,3.0514e+01,-6.6777e+02
-9.5553e-01,-1.3267e+00,2.1588e+00,8.2035e-01,1.8820e+00,2.5052e+00,4.1587e+00,3.0358e+01,-5.3890e+02
1.7674e-01,-1.4181e+00,2.0625e+00,7.8747e-01,3.6793e+00,2.4647e+00,2.5355e+00,3.0176e+01,-6.3392e+02
3.2411e-01,-6.4932e-01,2.0687e+00,2.6811e+00,2.0768e+00,2.2508e+00,4.0266e+00,2.9768e+01,-6.0065e+02
8.6642e-02,-1.1313e+00,2.2316e+00,1.8504e+00,3.2347e+00,2.1902e+00,4.0574e+00,3.0220e+01,-6.3534e+02
4.1359e-01,-1.8444e+00,1.8763e+00,2.5110e+00,2.0562e+00,2.5486e+00,3.9735e+00,2.9577e+01,-6.8822e+02
1.6981e-01,-1.6671e+00,2.1218e+00,2.8326e+00,2.9507e+00,2.0270e+00,4.2487e+00,3.0520e+01,-6.8655e+02
-8.7312e-01,-1.2812e+00,2.1617e+00,1.6620e+00,1.7731e+00,3.6956e+00,3.9197e+00,3.0452e+01,-5.4058e+02
-9.3644e-01,-9.7140e-01,2.1981e+00,8.9971e-01,7.0210e-01,3.9141e+00,3.5187e+00,3.0403e+01,-6.0347e+02
1.5253e-01,-1.4693e+00,1.9032e+00,4.1871e-02,3.2839e+00,2.7353e+00,3.2572e+00,2.9478e+01,-6.2951e+02
2.7012e-01,-1.5419e+00,2.0713e+00,2.3742e+00,2.9166e+00,2.8309e+00,4.0421e+00,2.9974e+01,-6.8679e+02
-8.4853e-01,-9.1747e-01,2.2006e+00,1.3311e+00,4.2485e-01,3.9673e+00,3.0574e+00,3.0408e+01,-5.8362e+02
-8.4056e-01,-1.1695e+00,2.1079e+00,2.0193e+00,2.8144e+00,3.8767e+00,3.3924e+00,3.0470e+01,-6.2475e+02
4.1458e-01,-1.3531e+00,1.8706e+00,2.2284e+00,3.1757e+00,2.7306e+00,3.4621e+00,2.9382e+01,-6.3064e+02
2.3995e-01,-7.3238e-01,1.9791e+00,2.1570e+00,-3.7478e-02,3.3303e+00,3.6998e+00,2.9316e+01,-6.7886e+02
3.7588e-01,-1.1820e+00,2.1261e+00,1.6256e+00,3.5429e+00,3.0988e+00,2.8204e+00,2.9916e+01,-6.3601e+02
4.8686e-01,-1.6418e+00,1.5362e+00,2.4553e+00,2.1982e+00,1.9930e+00,3.6493e+00,2.8891e+01,-6.5336e+02
2.8030e-01,-1.2712e+00,2.1773e+00,8.8543e-01,3.6251e+00,1.5503e+00,3.5400e+00,3.0149e+01,-5.6567e+02
-6.1126e-01,-1.8673e+00,2.1983e+00,8.3589e-01,5.2944e-01,4.0266e+00,2.5318e+00,3.0532e+01,-5.9942e+02
4.1311e-01,-8.3507e-01,2.0891e+00,1.6709e+00,3.4979e+00,2.8025e+00,2.0568e+00,2.9645e+01,-5.7550e+02
1.1426e-01,-7.3293e-01,2.1364e+00,2.5506e+00,3.0355e+00,3.7036e+00,2.9422e+00,2.9983e+01,-5.7331e+02
3.3142e-01,-8.6622e-01,1.7003e+00,2.5513e+00,1.2098e+00,3.6109e+00,2.0154e+00,2.9267e+01,-6.0777e+02
-9.0029e-01,-9.9549e-01,2.1389e+00,4.1145e-01,2.5308e+00,3.9406e+00,2.6831e+00,3.0334e+01,-6.2585e+02
5.2156e-02,-9.6401e-01,2.0572e+00,3.5610e-01,3.5065e+00,1.5046e+00,2.8418e+00,2.9806e+01,-6.8685e+02
2.1489e-01,-9.6999e-01,2.1954e+00,1.9470e+00,3.5333e+00,3.6631e+00,2.6901e+00,3.0220e+01,-6.2706e+02
-1.1149e-01,-1.1646e+00,2.1834e+00,2.5193e+00,4.8808e-01,3.0198e+00,4.1064e+00,3.0261e+01,-5.9311e+02
-9.9898e-01,-7.3117e-01,2.0804e+00,1.9559e+00,3.0555e+00,3.4416e+00,3.7579e+00,3.0174e+01,-6.5883e+02
1.9843e-01,-8.9976e-01,1.9360e+00,2.1445e+00,3.0237e+00,3.5038e+00,2.6254e+00,2.9511e+01,-5.7627e+02
1.5159e-01,-1.6624e+00,2.2331e+00,8.2043e-01,6.0652e-01,3.9687e+00,2.9170e+00,3.0126e+01,-5.7944e+02
-6.6899e-01,-9.1218e-01,2.1952e+00,5.4901e-01,1.7473e+00,3.7445e+00,3.5012e+00,3.0118e+01,-6.4797e+02
-7.1237e-01,-1.4116e+00,2.0916e+00,-2.2314e-01,1.6679e+00,3.8807e+00,3.0369e+00,3.0240e+01,-6.7381e+02
-5.9749e-01,-1.6716e+00,2.2054e+00,-5.8302e-01,1.0979e+00,3.9552e+00,3.0677e+00,3.0393e+01,-6.7703e+02
4.0694e-01,-1.1922e+00,1.4839e+00,2.5252e+00,2.4214e+00,3.3963e+00,2.6876e+00,2.9042e+01,-6.4042e+02
4.9517e-01,-1.1579e+00,1.8560e+00,2.4265e+00,3.5356e+00,1.1187e+00,2.7072e+00,2.9701e+01,-6.4839e+02
3.2803e-01,-1.7717e+00,1.8952e+00,1.7013e+00,3.5247e+00,2.4076e+00,2.6091e+00,2.9736e+01,-6.6641e+02
1.1139e-01,-1.5569e+00,1.8114e+00,2.2500e+00,1.8126e+00,2.3491e+00,3.8184e+00,2.9309e+01,-6.3079e+02
-6.5776e-01,-1.6876e+00,2.0698e+00,2.6107e-01,5.7981e-01,3.8857e+00,2.4250e+00,3.0168e+01,-6.8771e+02
-5.7581e-01,-1.6941e+00,2.1981e+00,-5.7654e-01,1.1798e+00,3.9373e+00,3.1648e+00,3.0388e+01,-6.1713e+02
2.8582e-01,-1.4821e+00,2.0409e+00,-2.2852e-01,3.5433e+00,3.2707e+00,3.0824e+00,3.0026e+01,-6.3738e+02
2.8875e-01,-8.2692e-01,1.5924e+00,2.4533e+00,9.3769e-01,3.1892e+00,3.4435e+00,2.8953e+01,-6.7931e+02
-8.1074e-01,-1.7668e+00,2.1173e+00,1.5347e+00,1.2309e+00,3.2618e+00,4.0189e+00,3.0295e+01,-6.6173e+02
1.5916e-01,-1.0939e+00,2.1325e+00,3.8476e-01,3.5793e+00,1.9701e+00,3.3090e+00,3.0035e+01,-5.0656e+02
1.0950e-01,-1.9430e+00,2.2019e+00,2.5256e+00,1.3244e+00,3.0031e+00,4.2226e+00,3.0384e+01,-5.3148e+02
1.5509e-01,-1.3118e+00,2.1519e+00,1.9346e+00,1.6062e+00,3.9497e+00,2.5164e+00,3.0008e+01,-6.7082e+02
-8.9357e-03,-1.6617e+00,1.6579e+00,2.2998e+00,6.4467e-01,1.4440e+00,3.7502e+00,2.9177e+01,-6.4406e+02
3.7247e-01,-1.7550e+00,2.0011e+00,2.1449e+00,2.8837e+00,3.7450e+00,2.6065e+00,2.9702e+01,-6.2126e+02
2.8785e-01,-1.1027e+00,2.1444e+00,2.4864e+00,3.2105e+00,3.3440e+00,3.8564e+00,3.0153e+01,-5.1138e+02
2.4253e-01,-1.2826e+00,2.2030e+00,-2.7646e-01,3.7060e+00,3.1940e+00,2.8992e+00,3.0301e+01,-5.5954e+02
3.3677e-01,-1.2701e+00,2.2136e+00,-2.1716e-01,3.4294e+00,3.2784e+00,3.6246e+00,3.0066e+01,-6.4789e+02
3.8149e-02,-1.2623e+00,2.2183e+00,5.8250e-01,3.4045e+00,3.1189e+00,3.8149e+00,3.0253e+01,-6.4889e+02
1.5823e-01,-1.2330e+00,1.9015e+00,2.1420e+00,3.3044e+00,2.1659e+00,3.5825e+00,2.9693e+01,-6.2985e+02
8.1035e-02,-1.7915e+00,2.1522e+00,2.5477e+00,1.4423e+00,2.9841e+00,4.1667e+00,3.0238e+01,-5.8463e+02
3.3134e-01,-1.9341e+00,2.1230e+00,2.0971e+00,2.4697e+00,3.6550e+00,3.8146e+00,2.9975e+01,-5.9095e+02
1.8549e-01,-1.9350e+00,2.1896e+00,1.9301e+00,3.7207e+00,2.0981e+00,3.5152e+00,3.0465e+01,-6.4590e+02
-9.1351e-01,-9.4189e-01,2.1744e+00,1.0634e+00,2.2024e+00,1.2001e+00,4.0605e+00,3.0087e+01,-6.0537e+02
-1.1473e-02,-9.7599e-01,2.0961e+00,2.0438e+00,1.8145e-01,2.1463e+00,3.9657e+00,2.9656e+01,-6.7250e+02
2.2236e-01,-1.4695e+00,2.1510e+00,2.1125e+00,2.8216e+00,3.8510e+00,3.4993e+00,3.0160e+01,-6.8309e+02
3.2646e-01,-1.7019e+00,2.1825e+00,1.5427e+00,2.7811e+00,3.8237e+00,3.5275e+00,3.0005e+01,-6.1733e+02
2.0506e-01,-1.6477e+00,1.9735e+00,-2.7554e-01,3.4287e+00,3.1461e+00,2.9375e+00,2.9721e+01,-5.8741e+02
-9.6841e-01,-1.4768e+00,2.0379e+00,1.1478e+00,2.0561e-01,2.5229e+00,4.0483e+00,3.0081e+01,-6.3636e+02
-6.1999e-01,-1.5671e+00,2.1489e+00,-3.8062e-01,2.9466e+00,3.3015e+00,3.8899e+00,3.0251e+01,-6.7979e+02
3.3667e-01,-1.3060e+00,2.1957e+00,2.2149e+00,2.9657e+00,2.6788e+00,4.0653e+00,3.0034e+01,-5.7008e+02
-7.5119e-01,-1.7048e+00,2.0996e+00,6.1719e-01,1.5232e+00,3.9437e+00,2.8665e+00,3.0361e+01,-6.3978e+02
4.9202e-01,-1.5025e+00,2.1934e+00,2.6340e+00,3.1180e+00,3.9898e+00,2.6897e+00,3.0294e+01,-6.3897e+02
4.3019e-01,-1.3090e+00,1.9150e+00,2.0843e+00,2.6693e+00,3.5294e+00,3.0713e+00,2.9279e+01,-6.5200e+02
-8.0146e-01,-1.6532e+00,1.9993e+00,-2.7145e-01,6.7773e-01,3.7009e+00,3.5241e+00,3.0033e+01,-6.2440e+02
2.7934e-01,-1.4660e+00,2.1976e+00,2.8027e+00,-1.0778e-01,1.3028e+00,4.3249e+00,3.0478e+01,-5.2406e+02
-6.9942e-01,-1.6787e+00,2.0772e+00,6.1415e-01,9.7680e-01,2.9508e+00,3.9423e+00,2.9955e+01,-6.3997e+02
1.8082e-01,-1.8313e+00,2.2083e+00,2.3063e+00,3.4985e+00,3.7926e+00,2.6548e+00,3.0480e+01,-5.9131e+02
4.9001e-01,-1.8132e+00,2.1303e+00,1.0350e+00,3.6066e+00,2.0595e+00,3.5443e+00,3.0012e+01,-5.8928e+02
2.8892e-01,-1.9107e+00,2.0426e+00,-5.8109e-01,2.0466e+00,3.8340e+00,2.1129e+00,2.9677e+01,-5.9802e+02
