logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.5212e-01,-1.3647e+00,-1.3566e+00,1.5480e-01,1.4289e+00,1.8299e+00,3.1686e+00,2.4287e+01,-2.4782e+03
4.3254e-01,-1.2346e+00,-7.9665e-01,-2.9166e-01,1.9437e+00,2.5396e+00,2.8410e+00,2.4042e+01,-1.7515e+03
2.4997e-01,-1.3697e+00,-7.3548e-01,-5.0332e-01,1.7523e+00,1.9494e+00,3.1269e+00,2.4238e+01,-2.2739e+03
3.0724e-01,-1.2548e+00,-9.1467e-01,2.7805e-01,1.7301e+00,2.4290e+00,3.0180e+00,2.4154e+01,-2.5545e+03
2.6642e-01,-1.3380e+00,-8.4260e-01,6.8685e-02,1.5520e+00,2.0670e+00,3.0401e+00,2.4003e+01,-3.0215e+03
2.8760e-01,-1.3480e+00,-8.4350e-01,-5.5469e-02,1.3135e+00,2.4152e+00,3.0000e+00,2.4095e+01,-2.3318e+03
-1.7152e-02,-1.0131e+00,-1.3732e+00,-1.2722e-01,1.8574e+00,1.7780e+00,3.1721e+00,2.4418e+01,-2.8880e+03
1.6760e-01,-1.4188e+00,-1.5276e+00,-5.2573e-01,1.5110e+00,1.3221e+00,3.1310e+00,2.4130e+01,-2.9829e+03
2.2226e-01,-1.2814e+00,-1.2471e+00,-1.9405e-01,1.5428e+00,2.5370e+00,2.9811e+00,2.4208e+01,-2.8013e+03
4.0029e-01,-1.4540e+00,-1.4700e+00,-1.7825e-01,1.4617e+00,2.7474e+00,2.7746e+00,2.4109e+01,-2.9631e+03
2.8155e-01,-1.3429e+00,-5.5557e-01,-4.2268e-01,1.7646e+00,2.0918e+00,3.0966e+00,2.4221e+01,-2.1597e+03
3.0611e-01,-1.4398e+00,-8.7164e-01,-3.2116e-01,1.8236e+00,2.0513e+00,3.1082e+00,2.4195e+01,-2.7999e+03
2.3775e-01,-1.5860e+00,-1.3032e+00,-4.8771e-01,1.4834e+00,1.5187e+00,3.1007e+00,2.4042e+01,-2.4161e+03
2.3157e-01,-1.0164e+00,-1.4614e+00,2.3393e-01,1.6019e+00,2.8004e+00,2.6942e+00,2.4149e+01,-2.4196e+03
2.4146e-01,-1.8223e+00,-9.1510e-01,-1.5179e-01,1.4179e+00,1.7439e+00,3.1219e+00,2.4142e+01,-2.8031e+03
3.9461e-01,-1.6241e+00,-6.8388e-01,-4.3401e-01,1.6185e+00,1.8679e+00,2.9824e+00,2.3787e+01,-2.7555e+03
4.3910e-01,-1.3631e+00,-8.7032e-01,-2.7861e-01,1.6381e+00,2.6258e+00,2.7464e+00,2.3935e+01,-2.6857e+03
