logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.7560e-01,-1.2149e+00,-5.4060e-01,1.3638e+00,1.6302e+00,2.2930e+00,4.7365e+00,-1.9094e+02
-2.0153e-01,-1.1110e+00,-1.1389e+00,5.6447e-01,1.7002e+00,2.2688e+00,4.7262e+00,-1.4571e+02
-5.9793e-02,-8.5389e-01,-3.3853e-01,2.7870e+00,3.0168e+00,3.7902e+00,4.6504e+00,-1.6954e+02
1.0355e-01,-8.3378e-01,-1.6323e-01,3.0231e+00,1.7940e+00,3.9980e+00,4.6596e+00,-1.6067e+02
-4.3327e-01,-6.1384e-01,4.8818e-01,2.5966e+00,6.8202e-01,4.5563e+00,2.6574e+00,-1.5813e+02
-2.9533e-01,-9.0882e-01,8.6933e-01,2.2465e+00,1.7196e+00,3.6799e+00,4.6737e+00,-1.8092e+02
1.0263e-01,-1.2553e+00,1.1493e+00,2.0684e+00,2.5445e+00,3.8904e+00,4.6832e+00,-1.9170e+02
-1.2222e-01,-1.2624e+00,-2.8541e-01,1.6009e+00,1.6105e+00,2.8484e+00,4.7395e+00,-1.8378e+02
-1.2037e-01,-1.2850e+00,-1.0046e+00,5.8628e-01,8.4606e-01,2.6114e+00,4.7464e+00,-1.9084e+02
-9.7052e-03,-1.4841e+00,1.0727e+00,1.4857e+00,2.2716e+00,2.4748e+00,4.7539e+00,-1.6919e+02
6.8983e-02,-1.8514e+00,-1.0825e-01,1.5549e+00,8.4018e-01,3.4274e+00,4.7378e+00,-1.8116e+02
-3.4921e-01,-9.2056e-01,-5.4339e-01,5.1416e-02,1.5110e+00,3.7112e+00,4.6655e+00,-1.8880e+02
-2.0870e-02,-1.2790e+00,-9.0425e-01,2.2524e+00,1.1288e+00,3.5632e+00,4.7194e+00,-1.7423e+02
-2.1997e-01,-1.0148e+00,-4.9031e-01,1.7415e+00,2.0194e+00,3.4312e+00,4.6939e+00,-1.9195e+02
-3.5502e-01,-7.0296e-01,7.7749e-01,6.4291e-01,5.3633e-01,4.5632e+00,2.7066e+00,-1.5700e+02
-8.1837e-02,-1.3147e+00,6.4180e-01,1.1397e+00,1.7579e+00,2.8779e+00,4.7446e+00,-1.4820e+02
-7.3788e-02,-8.1358e-01,2.4682e-01,2.9849e+00,1.2929e+00,1.8353e+00,4.7605e+00,-1.2756e+02
1.9412e-01,-1.4379e+00,9.0304e-01,1.5008e+00,3.4495e+00,2.1278e+00,4.7360e+00,-1.7818e+02
-1.6238e-01,-1.1561e+00,1.0724e+00,9.1793e-01,1.5417e+00,3.4290e+00,4.7069e+00,-1.7233e+02
-6.5488e-01,-7.6030e-01,5.4635e-01,3.1365e-01,6.2743e-01,2.2080e+00,4.7228e+00,-1.8987e+02
-1.2884e-01,-8.8265e-01,1.0401e+00,2.6833e+00,1.9727e+00,3.4830e+00,4.7182e+00,-1.9261e+02
-2.3633e-01,-1.0575e+00,-4.4236e-01,1.8032e+00,1.6527e+00,3.2418e+00,4.7071e+00,-1.8497e+02
-1.5770e-01,-1.0400e+00,8.9441e-01,2.3956e+00,2.2932e+00,2.4963e+00,4.7299e+00,-1.7319e+02
1.0636e-02,-1.2766e+00,-1.1918e-01,-1.6651e-01,3.1724e+00,3.4918e+00,4.6920e+00,-1.7196e+02
4.7664e-02,-1.4180e+00,8.3122e-01,1.7103e+00,1.8131e+00,3.3929e+00,4.7340e+00,-1.4032e+02
1.0049e-01,-9.2361e-01,9.4257e-01,2.3322e+00,2.4331e+00,4.5567e+00,3.7220e+00,-1.4019e+02
7.1924e-03,-1.2222e+00,4.6745e-01,5.6110e-02,2.5084e+00,4.0216e+00,4.6199e+00,-1.6270e+02
-2.7289e-01,-1.0451e+00,-1.2038e+00,1.6297e+00,2.0492e+00,3.4532e+00,4.6898e+00,-1.6474e+02
2.9273e-02,-9.6607e-01,8.6196e-01,1.3075e+00,1.5235e+00,4.4918e+00,4.0796e+00,-1.6325e+02
-1.5534e-01,-1.2147e+00,-2.8341e-02,6.1903e-01,5.5358e-01,2.4952e+00,4.7419e+00,-1.7723e+02
3.3622e-02,-1.0934e+00,2.3548e-01,2.5043e+00,2.6581e+00,3.6152e+00,4.7067e+00,-1.6416e+02
-2.4771e-01,-1.0007e+00,7.0957e-02,2.0706e+00,9.3493e-01,2.8048e+00,4.7277e+00,-1.6095e+02
-1.2472e-01,-1.3125e+00,2.0256e-02,9.6883e-01,3.9145e-01,2.7550e+00,4.7370e+00,-1.6317e+02
-6.2579e-01,-7.7378e-01,-1.0300e+00,1.6051e+00,1.8271e+00,1.7012e+00,4.7215e+00,-1.8059e+02
4.1315e-02,-1.3105e+00,-7.1173e-01,2.0219e-01,3.0267e+00,3.5621e+00,4.6955e+00,-1.5893e+02
-2.3499e-01,-1.0662e+00,7.8550e-01,1.7591e-02,1.2961e+00,2.5101e+00,4.7322e+00,-1.8967e+02
-4.7837e-01,-8.0980e-01,7.8531e-01,1.0517e+00,1.0171e+00,3.7162e+00,4.6621e+00,-1.4235e+02
-2.6071e-02,-1.0943e+00,7.5701e-01,1.0691e+00,6.0085e-01,4.2656e+00,4.4940e+00,-1.7391e+02
-7.4971e-02,-9.4845e-01,-3.1017e-02,6.3236e-02,1.4946e+00,4.4425e+00,4.2023e+00,-1.8961e+02
-2.0263e-01,-1.0286e+00,-4.0720e-01,1.9910e+00,2.1816e+00,2.7457e+00,4.7161e+00,-1.8534e+02
-2.3323e-01,-1.0297e+00,-8.0216e-01,2.7014e-01,1.7620e+00,3.6324e+00,4.6748e+00,-1.8686e+02
-6.7858e-02,-1.0868e+00,1.1784e+00,2.2726e+00,1.2446e+00,3.4126e+00,4.7311e+00,-1.5265e+02
-8.6817e-01,-5.3126e-01,4.4922e-01,6.9163e-01,2.4068e+00,4.5419e+00,3.4804e+00,-1.2636e+02
-4.2064e-02,-9.9466e-01,5.6699e-01,1.1611e+00,1.1201e+00,4.4795e+00,4.1035e+00,-1.5523e+02
-4.9987e-01,-7.9932e-01,-1.7399e-01,5.3292e-01,2.8237e+00,3.6736e+00,4.6494e+00,-1.7692e+02
-5.7663e-01,-7.9023e-01,9.5420e-01,1.1837e+00,2.1715e+00,2.0695e+00,4.7228e+00,-1.4262e+02
6.6614e-02,-1.6245e+00,1.2460e+00,8.1561e-01,6.3980e-01,3.2251e+00,4.7529e+00,-1.8862e+02
