logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-8.9472e-02,-5.8820e-01,8.0103e-01,2.5159e+00,2.2267e+00,1.5403e+00,3.8934e+00,-3.6359e+02
-8.7037e-02,-5.0123e-01,7.6890e-01,2.5616e+00,2.1161e+00,2.4301e+00,3.8841e+00,-3.6848e+02
-6.7644e-02,-5.2956e-01,8.8424e-01,2.5374e+00,2.3773e+00,1.8897e+00,3.8809e+00,-3.7720e+02
-8.9947e-02,-5.6247e-01,7.9294e-01,2.5289e+00,2.1767e+00,1.9750e+00,3.8934e+00,-3.7825e+02
-1.1423e-01,-5.2982e-01,6.3583e-01,2.5605e+00,2.0264e+00,1.3861e+00,3.8989e+00,-3.7868e+02
-7.5281e-02,-5.8795e-01,7.3204e-01,2.5315e+00,2.1673e+00,2.1400e+00,3.8881e+00,-3.7187e+02
-1.0988e-01,-5.3038e-01,7.9452e-01,2.5507e+00,1.8049e+00,2.2256e+00,3.9027e+00,-3.7864e+02
-1.4887e-01,-5.0702e-01,8.8480e-01,2.5358e+00,1.6945e+00,2.2290e+00,3.9026e+00,-3.7394e+02
-1.2230e-01,-5.2779e-01,7.3181e-01,2.5434e+00,1.8195e+00,2.7453e+00,3.8615e+00,-3.7724e+02
-8.2959e-02,-5.6409e-01,8.6949e-01,2.5283e+00,2.1390e+00,1.8440e+00,3.9016e+00,-3.7561e+02
-8.4134e-02,-5.4008e-01,7.9380e-01,2.5505e+00,2.0803e+00,1.4157e+00,3.9086e+00,-3.7682e+02
-1.5138e-01,-5.4370e-01,8.0148e-01,2.5278e+00,1.7376e+00,2.4750e+00,3.8816e+00,-3.7863e+02
-7.9685e-02,-5.0250e-01,8.3640e-01,2.5680e+00,1.8024e+00,1.6382e+00,3.9236e+00,-3.7859e+02
-1.1580e-01,-5.0799e-01,7.6928e-01,2.5560e+00,2.0994e+00,2.4020e+00,3.8758e+00,-3.6531e+02
-9.7032e-02,-5.2084e-01,8.3922e-01,2.5467e+00,2.2164e+00,1.6562e+00,3.8941e+00,-3.7870e+02
-1.4769e-01,-5.2115e-01,7.9463e-01,2.5443e+00,8.0652e-01,2.2815e+00,3.9073e+00,-3.7827e+02
-8.1136e-02,-5.3023e-01,7.0861e-01,2.5513e+00,2.1919e+00,1.6700e+00,3.9038e+00,-3.7848e+02
-9.8349e-02,-5.0759e-01,7.1448e-01,2.5691e+00,2.0055e+00,2.2431e+00,3.8939e+00,-3.7966e+02
-1.0240e-01,-5.2023e-01,7.4621e-01,2.5484e+00,1.7405e+00,2.8248e+00,3.8653e+00,-3.7746e+02
-7.2753e-02,-5.0147e-01,8.9240e-01,2.5447e+00,2.1416e+00,2.6151e+00,3.8771e+00,-3.7983e+02
-9.1394e-02,-5.4674e-01,7.9531e-01,2.5443e+00,2.1218e+00,1.6263e+00,3.9014e+00,-3.7944e+02
-1.1792e-01,-5.2415e-01,7.1350e-01,2.5490e+00,2.1249e+00,1.9251e+00,3.8902e+00,-3.7990e+02
-1.0100e-01,-5.1576e-01,7.9343e-01,2.5467e+00,2.0919e+00,2.2423e+00,3.8933e+00,-3.7945e+02
-1.3612e-01,-5.3677e-01,8.3599e-01,2.5369e+00,9.0211e-01,2.3668e+00,3.9039e+00,-3.7272e+02
-1.0768e-01,-5.1705e-01,7.3874e-01,2.5629e+00,1.7456e+00,2.1709e+00,3.9056e+00,-3.7462e+02
-1.2075e-01,-5.3549e-01,8.4481e-01,2.5334e+00,1.8377e+00,1.8855e+00,3.9085e+00,-3.7614e+02
-1.1300e-01,-5.1232e-01,7.3650e-01,2.5636e+00,2.0176e+00,1.5033e+00,3.9045e+00,-3.7545e+02
-1.0952e-01,-5.0207e-01,7.5135e-01,2.5514e+00,2.3096e+00,1.3974e+00,3.8823e+00,-3.7722e+02
-1.6012e-01,-5.1678e-01,8.3774e-01,2.5388e+00,1.3680e+00,1.8586e+00,3.9097e+00,-3.7940e+02
-1.1523e-01,-5.7720e-01,8.1537e-01,2.5159e+00,1.9511e+00,2.4841e+00,3.8789e+00,-3.7176e+02
-1.2378e-01,-5.3579e-01,8.9174e-01,2.5318e+00,1.9436e+00,1.8807e+00,3.9004e+00,-3.7776e+02
-8.0987e-02,-5.8113e-01,7.9485e-01,2.5287e+00,2.0677e+00,2.1549e+00,3.8971e+00,-3.7983e+02
-1.0175e-01,-5.3232e-01,7.8155e-01,2.5499e+00,1.8921e+00,1.8785e+00,3.9103e+00,-3.7987e+02
-7.6550e-02,-5.2170e-01,8.3403e-01,2.5380e+00,2.3695e+00,2.0717e+00,3.8800e+00,-3.7664e+02
-7.9774e-02,-5.0225e-01,8.4516e-01,2.5529e+00,2.2688e+00,1.8281e+00,3.8912e+00,-3.7376e+02
-6.6082e-02,-5.1194e-01,8.1167e-01,2.5448e+00,2.4343e+00,2.0390e+00,3.8762e+00,-3.7606e+02
-8.6738e-02,-5.3221e-01,6.9972e-01,2.5513e+00,2.2902e+00,1.5820e+00,3.8908e+00,-3.7946e+02
-1.1125e-01,-5.2666e-01,7.2762e-01,2.5532e+00,1.7362e+00,2.2118e+00,3.9037e+00,-3.7883e+02
-1.0450e-01,-5.6258e-01,7.9627e-01,2.5278e+00,2.0620e+00,2.2182e+00,3.8893e+00,-3.7757e+02
-1.4178e-01,-5.0796e-01,8.4629e-01,2.5457e+00,1.9513e+00,2.2518e+00,3.8849e+00,-3.7772e+02
-1.0167e-01,-5.2263e-01,7.7742e-01,2.5437e+00,2.2258e+00,2.3407e+00,3.8730e+00,-3.7898e+02
-7.2431e-02,-5.2546e-01,7.2877e-01,2.5641e+00,1.9453e+00,1.8575e+00,3.9136e+00,-3.7755e+02
-1.3676e-01,-5.0308e-01,6.5885e-01,2.5561e+00,1.9382e+00,2.3685e+00,3.8857e+00,-3.7384e+02
-9.8846e-02,-5.0844e-01,9.1278e-01,2.5421e+00,2.0093e+00,2.5615e+00,3.8817e+00,-3.7938e+02
-1.2104e-01,-5.4230e-01,6.6567e-01,2.5490e+00,1.8455e+00,1.7050e+00,3.9082e+00,-3.7832e+02
-1.2393e-01,-5.2442e-01,7.5081e-01,2.5511e+00,2.0000e+00,2.1630e+00,3.8898e+00,-3.7570e+02
-1.2501e-01,-5.1444e-01,9.1991e-01,2.5364e+00,1.9483e+00,1.4787e+00,3.9068e+00,-3.7702e+02
-1.2625e-01,-5.3152e-01,8.0912e-01,2.5454e+00,1.7010e+00,1.4603e+00,3.9145e+00,-3.7638e+02
-1.4080e-01,-5.2133e-01,7.7427e-01,2.5445e+00,1.5141e+00,2.2295e+00,3.9054e+00,-3.7728e+02
-9.0319e-02,-6.1158e-01,7.8859e-01,2.5089e+00,2.3127e+00,1.9295e+00,3.8720e+00,-3.7993e+02
-1.0901e-01,-5.3733e-01,6.8814e-01,2.5481e+00,2.0733e+00,1.5469e+00,3.9013e+00,-3.7881e+02
-9.0819e-02,-5.9558e-01,7.9843e-01,2.5132e+00,2.2868e+00,2.0420e+00,3.8778e+00,-3.7850e+02
-1.1600e-01,-5.0030e-01,6.7567e-01,2.5621e+00,2.0716e+00,2.0525e+00,3.8951e+00,-3.7537e+02
-9.4450e-02,-5.5088e-01,8.0906e-01,2.5309e+00,2.3015e+00,2.0882e+00,3.8736e+00,-3.7297e+02
-1.3719e-01,-5.1785e-01,7.2535e-01,2.5519e+00,1.3602e+00,2.2592e+00,3.9046e+00,-3.6970e+02
-1.4645e-01,-5.1106e-01,7.5092e-01,2.5540e+00,1.7909e+00,1.6697e+00,3.9052e+00,-3.7646e+02
-1.0769e-01,-5.0686e-01,7.5440e-01,2.5659e+00,1.9114e+00,1.9196e+00,3.9057e+00,-3.7656e+02
-8.1385e-02,-5.0137e-01,8.9414e-01,2.5609e+00,2.0324e+00,1.9809e+00,3.9092e+00,-3.7649e+02
-6.6231e-02,-5.3400e-01,8.6559e-01,2.5315e+00,2.4724e+00,1.6637e+00,3.8738e+00,-3.7868e+02
-1.0374e-01,-5.2616e-01,8.8700e-01,2.5379e+00,1.9989e+00,2.1564e+00,3.8994e+00,-3.7986e+02
-9.1529e-02,-5.3851e-01,7.3689e-01,2.5534e+00,2.0959e+00,1.4049e+00,3.9041e+00,-3.6713e+02
-7.7749e-02,-5.2312e-01,8.2860e-01,2.5356e+00,2.4525e+00,1.6957e+00,3.8729e+00,-3.7097e+02
-1.2343e-01,-5.1952e-01,8.0640e-01,2.5481e+00,1.7941e+00,2.2489e+00,3.8989e+00,-3.7979e+02
-7.6921e-02,-5.0643e-01,7.9421e-01,2.5603e+00,2.2678e+00,2.1697e+00,3.8854e+00,-3.7817e+02
-1.8482e-01,-5.0879e-01,8.3873e-01,2.5259e+00,1.6158e+00,2.3102e+00,3.8915e+00,-3.7534e+02
-6.9742e-02,-5.0088e-01,7.4482e-01,2.5704e+00,2.1924e+00,1.5650e+00,3.9070e+00,-3.6881e+02
-1.0134e-01,-5.4781e-01,8.5555e-01,2.5381e+00,1.9015e+00,1.7432e+00,3.9102e+00,-3.7375e+02
-1.5373e-01,-5.2284e-01,6.9610e-01,2.5444e+00,1.6709e+00,1.5812e+00,3.9090e+00,-3.7884e+02
-7.6185e-02,-5.3040e-01,7.6536e-01,2.5381e+00,2.3175e+00,2.7295e+00,3.8448e+00,-3.7768e+02
-1.1425e-01,-5.6077e-01,8.0430e-01,2.5268e+00,2.0556e+00,2.0603e+00,3.8905e+00,-3.7907e+02
-1.3735e-01,-5.0891e-01,8.4023e-01,2.5446e+00,1.9676e+00,1.6470e+00,3.9001e+00,-3.6520e+02
-1.3302e-01,-5.1976e-01,6.5032e-01,2.5622e+00,8.4879e-01,1.6557e+00,3.9219e+00,-3.7950e+02
-1.4293e-01,-5.2294e-01,7.7382e-01,2.5436e+00,1.8720e+00,1.8397e+00,3.9011e+00,-3.7987e+02
-1.5518e-01,-5.1438e-01,7.3495e-01,2.5473e+00,1.8225e+00,1.4963e+00,3.9026e+00,-3.7038e+02
-8.9271e-02,-5.9756e-01,6.5747e-01,2.5261e+00,2.2301e+00,1.5260e+00,3.8892e+00,-3.7811e+02
-8.1452e-02,-6.0571e-01,7.9801e-01,2.5225e+00,1.9142e+00,2.1623e+00,3.9026e+00,-3.7634e+02
-1.2861e-01,-5.1544e-01,7.2808e-01,2.5595e+00,1.5491e+00,1.7373e+00,3.9161e+00,-3.7978e+02
-9.9871e-02,-5.3446e-01,8.1146e-01,2.5392e+00,2.1641e+00,2.4393e+00,3.8735e+00,-3.7492e+02
-8.7672e-02,-5.0104e-01,8.2528e-01,2.5539e+00,2.2656e+00,2.5571e+00,3.8626e+00,-3.7990e+02
-1.1928e-01,-5.3358e-01,6.7997e-01,2.5464e+00,2.0369e+00,1.6260e+00,3.8973e+00,-3.7416e+02
-7.0469e-02,-5.0811e-01,8.3042e-01,2.5532e+00,2.4026e+00,1.9889e+00,3.8736e+00,-3.7817e+02
-1.1981e-01,-5.1898e-01,8.7388e-01,2.5432e+00,1.8860e+00,2.1735e+00,3.8996e+00,-3.6806e+02
-9.4462e-02,-5.2372e-01,7.6936e-01,2.5586e+00,1.8111e+00,2.2319e+00,3.9034e+00,-3.7835e+02
-1.3312e-01,-5.0280e-01,6.4841e-01,2.5680e+00,1.7748e+00,2.1845e+00,3.8984e+00,-3.7672e+02
-7.8371e-02,-5.3424e-01,8.3453e-01,2.5471e+00,2.1388e+00,1.8790e+00,3.8990e+00,-3.7143e+02
-8.1972e-02,-5.3155e-01,6.8371e-01,2.5508e+00,2.3017e+00,1.9631e+00,3.8806e+00,-3.7748e+02
-1.3419e-01,-5.1813e-01,7.6038e-01,2.5535e+00,1.6857e+00,1.8928e+00,3.9070e+00,-3.7572e+02
-6.8793e-02,-5.1995e-01,7.6229e-01,2.5641e+00,2.0339e+00,2.1143e+00,3.9056e+00,-3.7866e+02
-1.0840e-01,-5.2460e-01,8.0286e-01,2.5389e+00,2.2525e+00,1.5730e+00,3.8870e+00,-3.7850e+02
-1.3765e-01,-5.0632e-01,9.2681e-01,2.5395e+00,1.5482e+00,2.3083e+00,3.9038e+00,-3.7470e+02
-1.1522e-01,-5.1242e-01,7.8584e-01,2.5529e+00,1.8029e+00,1.6163e+00,3.9160e+00,-3.7726e+02
-6.2757e-02,-5.0952e-01,8.0126e-01,2.5435e+00,2.4991e+00,1.7463e+00,3.8756e+00,-3.7979e+02
-9.2168e-02,-5.0526e-01,6.8271e-01,2.5589e+00,2.1422e+00,2.6366e+00,3.8662e+00,-3.7546e+02
-1.1029e-01,-5.5916e-01,8.1453e-01,2.5316e+00,2.0080e+00,1.6819e+00,3.9031e+00,-3.7723e+02
-9.2206e-02,-5.7693e-01,7.0295e-01,2.5352e+00,1.9884e+00,1.7628e+00,3.9074e+00,-3.7264e+02
-1.2156e-01,-5.3081e-01,6.9291e-01,2.5482e+00,1.9373e+00,2.4247e+00,3.8851e+00,-3.7441e+02
-1.0829e-01,-5.7354e-01,7.8836e-01,2.5278e+00,2.0329e+00,1.6522e+00,3.8988e+00,-3.7034e+02
-9.4025e-02,-6.1384e-01,8.1339e-01,2.5086e+00,2.2367e+00,1.7442e+00,3.8841e+00,-3.7979e+02
-1.3761e-01,-5.0141e-01,8.7810e-01,2.5492e+00,1.7629e+00,2.1369e+00,3.9019e+00,-3.6581e+02
-1.3654e-01,-5.0240e-01,8.6670e-01,2.5411e+00,1.9250e+00,2.1238e+00,3.8998e+00,-3.6499e+02
-1.2031e-01,-5.5972e-01,7.9353e-01,2.5307e+00,1.8771e+00,1.9104e+00,3.9012e+00,-3.7651e+02
-7.7753e-02,-5.1156e-01,8.3591e-01,2.5546e+00,2.1403e+00,1.9357e+00,3.9015e+00,-3.7976e+02
-6.9348e-02,-5.1369e-01,7.9123e-01,2.5638e+00,2.0269e+00,2.2545e+00,3.9020e+00,-3.7261e+02
-1.1440e-01,-5.5079e-01,8.0326e-01,2.5310e+00,1.9936e+00,2.3157e+00,3.8891e+00,-3.7746e+02
-1.4214e-01,-5.1022e-01,7.5195e-01,2.5505e+00,1.6930e+00,1.4567e+00,3.9111e+00,-3.7983e+02
-1.3135e-01,-5.0483e-01,8.7401e-01,2.5421e+00,1.7968e+00,1.5054e+00,3.9160e+00,-3.7922e+02
-1.3890e-01,-5.0987e-01,8.0231e-01,2.5543e+00,1.2593e+00,1.6453e+00,3.9208e+00,-3.7326e+02
-9.0659e-02,-5.0027e-01,6.6820e-01,2.5719e+00,2.1471e+00,1.4519e+00,3.9025e+00,-3.6180e+02
-9.2412e-02,-5.1320e-01,6.5442e-01,2.5620e+00,2.2487e+00,2.1230e+00,3.8808e+00,-3.7935e+02
-1.0351e-01,-5.0030e-01,7.9336e-01,2.5657e+00,1.8541e+00,1.4922e+00,3.9183e+00,-3.7180e+02
-1.5009e-01,-5.0919e-01,6.9945e-01,2.5544e+00,1.4356e+00,1.4139e+00,3.9176e+00,-3.7980e+02
-1.0452e-01,-6.0460e-01,7.0846e-01,2.5269e+00,1.8450e+00,2.2716e+00,3.8927e+00,-3.7963e+02
-9.4862e-02,-5.1379e-01,9.3032e-01,2.5334e+00,2.2273e+00,2.3851e+00,3.8796e+00,-3.7924e+02
-1.2508e-01,-5.1560e-01,8.1106e-01,2.5504e+00,1.7313e+00,1.8618e+00,3.9116e+00,-3.6609e+02
-9.8905e-02,-5.0658e-01,7.5601e-01,2.5514e+00,2.2392e+00,1.8264e+00,3.8930e+00,-3.7830e+02
-9.1814e-02,-5.1990e-01,7.6808e-01,2.5467e+00,2.2463e+00,2.2981e+00,3.8763e+00,-3.7858e+02
-9.0320e-02,-5.5145e-01,7.8700e-01,2.5459e+00,1.7305e+00,1.8877e+00,3.9146e+00,-3.7738e+02
-9.5025e-02,-5.4625e-01,8.1855e-01,2.5413e+00,2.1453e+00,1.7484e+00,3.8956e+00,-3.6437e+02
-1.6673e-01,-5.1137e-01,8.1022e-01,2.5347e+00,1.9036e+00,2.2645e+00,3.8840e+00,-3.7785e+02
-1.3700e-01,-5.0698e-01,7.7165e-01,2.5541e+00,1.7005e+00,1.9594e+00,3.9055e+00,-3.7889e+02
-1.1238e-01,-5.0883e-01,7.6741e-01,2.5553e+00,2.1171e+00,2.2896e+00,3.8811e+00,-3.6711e+02
-1.0836e-01,-5.1740e-01,7.3653e-01,2.5611e+00,2.0356e+00,1.4462e+00,3.9013e+00,-3.7552e+02
-7.7906e-02,-5.1339e-01,8.1477e-01,2.5600e+00,2.0182e+00,1.8423e+00,3.9105e+00,-3.7205e+02
-8.8578e-02,-6.0128e-01,8.3582e-01,2.5117e+00,2.1753e+00,2.2750e+00,3.8818e+00,-3.7847e+02
-8.3399e-02,-5.3117e-01,6.5010e-01,2.5567e+00,2.2248e+00,1.7872e+00,3.8930e+00,-3.7651e+02
-1.4957e-01,-5.0715e-01,7.8579e-01,2.5528e+00,1.6848e+00,1.4051e+00,3.9111e+00,-3.7758e+02
-1.1561e-01,-5.4237e-01,7.7455e-01,2.5397e+00,1.8518e+00,2.2112e+00,3.8995e+00,-3.7392e+02
-1.7611e-01,-5.7447e-01,7.9517e-01,2.5110e+00,1.5446e+00,1.4681e+00,3.9033e+00,-3.7474e+02
-8.7856e-02,-5.4380e-01,7.5692e-01,2.5440e+00,2.1210e+00,1.7389e+00,3.9052e+00,-3.7917e+02
-1.1424e-01,-5.0701e-01,8.9530e-01,2.5399e+00,1.9890e+00,1.8675e+00,3.9076e+00,-3.7983e+02
-6.6133e-02,-5.3691e-01,8.2070e-01,2.5545e+00,2.0441e+00,1.5908e+00,3.9130e+00,-3.7253e+02
-6.7420e-02,-5.4325e-01,7.7723e-01,2.5346e+00,2.2867e+00,2.6490e+00,3.8602e+00,-3.7548e+02
-1.0534e-01,-5.4164e-01,8.4698e-01,2.5401e+00,1.5651e+00,2.2495e+00,3.9083e+00,-3.7698e+02
-1.4261e-01,-5.1179e-01,7.8143e-01,2.5542e+00,1.5318e+00,1.4769e+00,3.9147e+00,-3.7970e+02
-1.0006e-01,-5.1302e-01,7.5769e-01,2.5618e+00,1.7269e+00,2.2408e+00,3.9077e+00,-3.7488e+02
-6.0451e-02,-5.7801e-01,8.5191e-01,2.5235e+00,2.3146e+00,1.7162e+00,3.8908e+00,-3.7981e+02
