niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logNpix,tau,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.4563e+05,-1.4564e+05,-1.9980e-03,-1.4564e+05,1.1750e-01,6.9098e+00,inf,5.0024e-01,-9.1919e-01,-1.3225e+00,5.9460e+00,1.3270e+00,2.8358e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.4424e+05,-1.4425e+05,-3.9960e-03,-1.4425e+05,1.1751e-01,6.9118e+00,1.2972e+05,1.1876e+00,-7.6710e-01,-1.4585e+00,5.8652e+00,1.3886e+00,2.8819e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.4365e+05,-1.4366e+05,-5.9940e-03,-1.4366e+05,1.1753e-01,6.9138e+00,1.2833e+05,1.6887e+00,2.6910e-01,-1.7251e+00,5.7389e+00,1.1262e+00,2.8380e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.4364e+05,-1.4365e+05,-7.9920e-03,-1.4365e+05,1.1742e-01,6.9008e+00,1.2774e+05,2.3432e+00,-8.5281e-01,-1.3427e+00,5.8425e+00,5.1179e-01,2.8933e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.4341e+05,-1.4341e+05,-9.9900e-03,-1.4341e+05,1.1757e-01,6.9177e+00,1.2773e+05,3.0555e+00,-1.4544e-01,-6.6599e-01,5.7544e+00,1.6086e+00,2.8357e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.4333e+05,-1.4334e+05,-1.1988e-02,-1.4334e+05,1.1758e-01,6.9197e+00,1.2750e+05,3.7427e+00,2.2353e-01,-5.3953e-01,5.7618e+00,1.0799e+00,2.8355e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.4285e+05,-1.4286e+05,-1.3986e-02,-1.4286e+05,1.1760e-01,6.9217e+00,1.2742e+05,4.2673e+00,-6.7716e-01,-1.9724e+00,5.5890e+00,1.2009e+00,2.8756e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.4271e+05,-1.4272e+05,-1.5984e-02,-1.4272e+05,1.1762e-01,6.9237e+00,1.2694e+05,4.7766e+00,-9.8678e-01,-1.0704e+00,5.7371e+00,2.2047e+00,2.8966e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.4266e+05,-1.4266e+05,-1.7982e-02,-1.4266e+05,1.1763e-01,6.9257e+00,1.2680e+05,5.2652e+00,-9.2180e-01,-1.8609e+00,5.6610e+00,1.7647e+00,2.9089e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.4258e+05,-1.4259e+05,-1.9980e-02,-1.4259e+05,1.1765e-01,6.9277e+00,1.2675e+05,5.8651e+00,-9.7902e-01,-1.0865e+00,5.9657e+00,2.3187e+00,2.9762e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.4251e+05,-1.4252e+05,-2.1978e-02,-1.4252e+05,1.1767e-01,6.9297e+00,1.2667e+05,6.5055e+00,2.0857e-01,-1.2736e+00,5.6300e+00,1.6070e+00,2.8659e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.4250e+05,-1.4251e+05,-2.3976e-02,-1.4251e+05,1.1768e-01,6.9313e+00,1.2661e+05,6.9877e+00,-9.0400e-01,-1.2412e+00,5.8003e+00,1.5747e+00,2.9708e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.4241e+05,-1.4242e+05,-2.5974e-02,-1.4242e+05,1.1770e-01,6.9337e+00,1.2659e+05,7.6453e+00,-2.2055e-01,-1.6883e+00,5.6253e+00,2.3191e+00,2.8416e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.4239e+05,-1.4239e+05,-2.7972e-02,-1.4239e+05,1.1772e-01,6.9357e+00,1.2650e+05,8.3332e+00,4.6108e-01,-8.6868e-01,5.7500e+00,4.7326e-01,2.8858e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.4212e+05,-1.4213e+05,-2.9970e-02,-1.4213e+05,1.1774e-01,6.9377e+00,1.2648e+05,8.9725e+00,-2.7542e-01,-1.8120e+00,5.8934e+00,2.6856e-01,3.0030e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.4205e+05,-1.4206e+05,-3.1968e-02,-1.4206e+05,1.1775e-01,6.9397e+00,1.2621e+05,9.7065e+00,-9.8858e-01,-6.5549e-01,5.9927e+00,8.0794e+00,2.8091e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.4194e+05,-1.4194e+05,-3.3966e-02,-1.4194e+05,1.1777e-01,6.9417e+00,1.2614e+05,1.0360e+01,-3.7547e-01,-1.0582e+00,5.7221e+00,7.8729e-01,2.9651e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.4184e+05,-1.4184e+05,-3.5964e-02,-1.4184e+05,1.1779e-01,6.9437e+00,1.2603e+05,1.1047e+01,-9.8598e-01,-6.4903e-01,5.9317e+00,5.6133e+00,2.8254e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.4174e+05,-1.4175e+05,-3.7962e-02,-1.4175e+05,1.1780e-01,6.9457e+00,1.2593e+05,1.1533e+01,-9.5627e-01,-6.7899e-01,5.7350e+00,9.9579e-01,2.9798e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.4161e+05,-1.4162e+05,-3.9960e-02,-1.4162e+05,1.1782e-01,6.9477e+00,1.2583e+05,1.2223e+01,2.6904e-01,-1.2900e+00,5.7077e+00,2.3374e+00,2.8912e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.4161e+05,-1.4162e+05,-4.1958e-02,-1.4162e+05,1.1421e-01,6.5288e+00,1.2571e+05,1.2879e+01,-1.0454e-01,-1.0573e+00,5.9480e+00,1.8455e+00,3.0400e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.4129e+05,-1.4130e+05,-4.3956e-02,-1.4130e+05,1.1785e-01,6.9517e+00,1.2570e+05,1.3443e+01,1.7362e-01,-1.4763e+00,5.2490e+00,6.4404e-01,2.8235e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.4118e+05,-1.4119e+05,-4.5954e-02,-1.4119e+05,1.1787e-01,6.9537e+00,1.2538e+05,1.4015e+01,-5.3673e-01,-1.4485e+00,5.2899e+00,1.8864e+00,2.8413e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.4110e+05,-1.4111e+05,-4.7952e-02,-1.4111e+05,1.1789e-01,6.9557e+00,1.2527e+05,1.4512e+01,-4.4195e-02,-1.7511e+00,5.6224e+00,1.0461e+00,2.9770e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.4099e+05,-1.4100e+05,-4.9950e-02,-1.4100e+05,1.1790e-01,6.9577e+00,1.2519e+05,1.5165e+01,-1.4938e-01,-7.7248e-01,5.8170e+00,2.0097e+00,3.0139e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.4092e+05,-1.4092e+05,-5.1948e-02,-1.4092e+05,1.1792e-01,6.9597e+00,1.2508e+05,1.5833e+01,-9.6094e-01,-1.8232e+00,5.4881e+00,1.4709e+00,2.9708e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.4063e+05,-1.4064e+05,-5.3946e-02,-1.4064e+05,1.1794e-01,6.9617e+00,1.2501e+05,1.6358e+01,3.9493e-01,-1.9141e+00,5.4549e+00,1.7298e+00,2.9319e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.4055e+05,-1.4056e+05,-5.5944e-02,-1.4056e+05,1.1796e-01,6.9637e+00,1.2472e+05,1.6849e+01,-5.1521e-01,-1.1143e+00,5.5617e+00,2.9419e+00,2.8519e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.4050e+05,-1.4051e+05,-5.7942e-02,-1.4051e+05,1.1797e-01,6.9657e+00,1.2464e+05,1.7370e+01,-4.3918e-01,-1.3977e+00,5.7753e+00,2.5241e+00,2.9992e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.4050e+05,-1.4050e+05,-5.9940e-02,-1.4050e+05,1.1779e-01,6.9444e+00,1.2460e+05,1.8053e+01,-4.3029e-02,-1.0162e+00,5.3080e+00,1.0225e-01,2.8902e+01
3.1000e+01,1.0000e+00,5.8380e+00,-1.4035e+05,-1.4036e+05,-6.1938e-02,-1.4036e+05,1.1801e-01,6.9697e+00,1.2459e+05,1.8613e+01,-1.6100e-01,-1.5066e+00,5.4978e+00,2.5271e+00,2.8864e+01
3.2000e+01,1.0000e+00,6.0150e+00,-1.4033e+05,-1.4033e+05,-6.3936e-02,-1.4033e+05,1.1802e-01,6.9717e+00,1.2444e+05,1.9108e+01,3.6871e-01,-1.1698e+00,5.3043e+00,5.3404e-01,2.8983e+01
3.3000e+01,1.0000e+00,6.1914e+00,-1.4031e+05,-1.4032e+05,-6.5934e-02,-1.4032e+05,1.1804e-01,6.9737e+00,1.2442e+05,1.9823e+01,-9.5802e-01,-7.0461e-01,5.9959e+00,3.3206e+00,3.0551e+01
3.4000e+01,1.0000e+00,6.3670e+00,-1.4009e+05,-1.4009e+05,-6.7932e-02,-1.4009e+05,1.1806e-01,6.9757e+00,1.2440e+05,2.0504e+01,-6.0753e-01,-6.5996e-01,5.4674e+00,2.6903e+00,2.8621e+01
3.5000e+01,1.0000e+00,6.5421e+00,-1.4008e+05,-1.4009e+05,-6.9930e-02,-1.4009e+05,1.1759e-01,6.9205e+00,1.2418e+05,2.0991e+01,-8.8577e-01,-1.2176e+00,5.9522e+00,4.3000e+00,2.9907e+01
3.6000e+01,1.0000e+00,6.7164e+00,-1.4004e+05,-1.4005e+05,-7.1928e-02,-1.4005e+05,1.1809e-01,6.9797e+00,1.2417e+05,2.1498e+01,-2.4616e-01,-1.1947e+00,5.4576e+00,6.6544e-01,3.0008e+01
3.7000e+01,1.0000e+00,6.8901e+00,-1.4000e+05,-1.4001e+05,-7.3926e-02,-1.4001e+05,1.1811e-01,6.9817e+00,1.2413e+05,2.2194e+01,-9.4103e-01,-1.3523e+00,5.5628e+00,4.2811e+00,2.8265e+01
3.8000e+01,1.0000e+00,7.0632e+00,-1.3986e+05,-1.3987e+05,-7.5924e-02,-1.3987e+05,1.1812e-01,6.9837e+00,1.2409e+05,2.2873e+01,-5.9865e-01,-6.0076e-01,5.4784e+00,1.5399e+00,2.9941e+01
3.9000e+01,1.0000e+00,7.2356e+00,-1.3971e+05,-1.3972e+05,-7.7922e-02,-1.3972e+05,1.1814e-01,6.9857e+00,1.2395e+05,2.3525e+01,-3.4665e-01,-1.1708e+00,5.3547e+00,1.7088e+00,2.9749e+01
4.0000e+01,1.0000e+00,7.4074e+00,-1.3964e+05,-1.3964e+05,-7.9920e-02,-1.3964e+05,1.1816e-01,6.9877e+00,1.2380e+05,2.4275e+01,-7.7291e-01,-1.4972e+00,4.9727e+00,8.2609e-01,2.8165e+01
4.1000e+01,1.0000e+00,7.5786e+00,-1.3956e+05,-1.3957e+05,-8.1918e-02,-1.3957e+05,1.1818e-01,6.9897e+00,1.2373e+05,2.4921e+01,-7.0184e-01,-1.3341e+00,5.7743e+00,6.7472e+00,2.8245e+01
4.2000e+01,1.0000e+00,7.7491e+00,-1.3952e+05,-1.3953e+05,-8.3916e-02,-1.3953e+05,1.1819e-01,6.9917e+00,1.2365e+05,2.5423e+01,2.0717e-01,-1.5583e+00,5.3419e+00,2.3254e+00,2.8870e+01
4.3000e+01,1.0000e+00,7.9190e+00,-1.3950e+05,-1.3951e+05,-8.5914e-02,-1.3951e+05,1.1821e-01,6.9937e+00,1.2361e+05,2.6126e+01,-8.2726e-01,-1.5603e+00,5.2931e+00,8.3595e-01,2.9885e+01
4.4000e+01,1.0000e+00,8.0882e+00,-1.3943e+05,-1.3943e+05,-8.7912e-02,-1.3943e+05,1.1823e-01,6.9957e+00,1.2359e+05,2.6787e+01,3.8747e-01,-1.2063e+00,5.9136e+00,5.5178e+00,2.8019e+01
4.5000e+01,1.0000e+00,8.2569e+00,-1.3930e+05,-1.3930e+05,-8.9910e-02,-1.3930e+05,1.1824e-01,6.9977e+00,1.2352e+05,2.7270e+01,-7.0985e-01,-8.8993e-01,5.8702e+00,5.2074e+00,2.9290e+01
4.6000e+01,2.0000e+00,8.4095e+00,-1.3917e+05,-1.3918e+05,-9.1908e-02,-1.3918e+05,1.1826e-01,6.9997e+00,1.2339e+05,2.8297e+01,3.0369e-01,-1.3457e+00,5.4064e+00,1.5233e+00,3.0113e+01
4.7000e+01,1.0000e+00,8.5766e+00,-1.3911e+05,-1.3911e+05,-9.3906e-02,-1.3911e+05,1.1828e-01,7.0017e+00,1.2326e+05,2.8782e+01,-1.9808e-01,-1.5235e+00,5.2609e+00,1.8754e+00,2.9690e+01
4.8000e+01,1.0000e+00,8.7432e+00,-1.3906e+05,-1.3907e+05,-9.5904e-02,-1.3907e+05,1.1829e-01,7.0037e+00,1.2320e+05,2.9473e+01,-7.4933e-01,-1.6461e+00,5.8525e+00,5.8640e+00,2.9173e+01
4.9000e+01,2.0000e+00,8.8929e+00,-1.3886e+05,-1.3886e+05,-9.7902e-02,-1.3886e+05,1.1831e-01,7.0057e+00,1.2315e+05,3.0892e+01,-1.8581e-01,-1.2576e+00,5.4038e+00,3.1488e+00,2.8342e+01
5.0000e+01,1.0000e+00,9.0580e+00,-1.3881e+05,-1.3882e+05,-9.9900e-02,-1.3882e+05,1.1833e-01,7.0077e+00,1.2295e+05,3.1437e+01,-8.1371e-01,-1.0869e+00,5.0799e+00,8.7008e-01,2.9212e+01
5.1000e+01,1.0000e+00,9.2224e+00,-1.3862e+05,-1.3862e+05,-1.0190e-01,-1.3862e+05,1.1834e-01,7.0097e+00,1.2290e+05,3.2091e+01,-9.6734e-01,-1.3275e+00,5.6793e+00,7.7812e+00,2.8747e+01
5.2000e+01,1.0000e+00,9.3863e+00,-1.3852e+05,-1.3853e+05,-1.0390e-01,-1.3853e+05,1.1836e-01,7.0117e+00,1.2271e+05,3.2787e+01,-3.6282e-02,-8.5074e-01,5.2531e+00,6.5374e-01,2.9856e+01
5.3000e+01,1.0000e+00,9.5495e+00,-1.3850e+05,-1.3851e+05,-1.0589e-01,-1.3851e+05,1.1838e-01,7.0137e+00,1.2261e+05,3.3454e+01,-3.8559e-01,-1.9914e+00,5.8620e+00,6.0920e+00,2.8020e+01
5.4000e+01,1.0000e+00,9.7122e+00,-1.3845e+05,-1.3846e+05,-1.0789e-01,-1.3846e+05,1.1839e-01,7.0156e+00,1.2259e+05,3.4134e+01,4.9382e-01,-1.0052e+00,5.4537e+00,2.7871e+00,2.8876e+01
5.5000e+01,1.0000e+00,9.8743e+00,-1.3843e+05,-1.3843e+05,-1.0989e-01,-1.3843e+05,1.1841e-01,7.0176e+00,1.2254e+05,3.4833e+01,-8.0234e-01,-6.0923e-01,5.4834e+00,3.9880e+00,2.8422e+01
5.6000e+01,2.0000e+00,1.0018e+01,-1.3835e+05,-1.3836e+05,-1.1189e-01,-1.3836e+05,1.1843e-01,7.0196e+00,1.2252e+05,3.6016e+01,-8.3665e-01,-1.3064e+00,5.6591e+00,4.7033e+00,2.9399e+01
5.7000e+01,1.0000e+00,1.0179e+01,-1.3831e+05,-1.3832e+05,-1.1389e-01,-1.3832e+05,1.1845e-01,7.0216e+00,1.2244e+05,3.6659e+01,-7.0724e-01,-1.9139e+00,5.7442e+00,8.3236e+00,2.8477e+01
5.8000e+01,2.0000e+00,1.0320e+01,-1.3815e+05,-1.3816e+05,-1.1588e-01,-1.3816e+05,1.1846e-01,7.0236e+00,1.2240e+05,3.8029e+01,-9.4489e-01,-5.9729e-01,5.9764e+00,5.5463e+00,3.0451e+01
5.9000e+01,1.0000e+00,1.0480e+01,-1.3813e+05,-1.3814e+05,-1.1788e-01,-1.3814e+05,1.1848e-01,7.0256e+00,1.2224e+05,3.8677e+01,3.7338e-01,-1.7334e+00,5.9463e+00,6.5784e+00,2.8426e+01
6.0000e+01,1.0000e+00,1.0638e+01,-1.3804e+05,-1.3805e+05,-1.1988e-01,-1.3805e+05,1.1850e-01,7.0276e+00,1.2222e+05,3.9377e+01,3.8551e-01,-1.3112e+00,4.8888e+00,1.3059e+00,2.8692e+01
6.1000e+01,2.0000e+00,1.0777e+01,-1.3792e+05,-1.3792e+05,-1.2188e-01,-1.3792e+05,1.1851e-01,7.0296e+00,1.2213e+05,4.0673e+01,2.1553e-01,-5.5385e-01,5.8731e+00,5.9525e+00,2.8935e+01
6.2000e+01,1.0000e+00,1.0935e+01,-1.3778e+05,-1.3779e+05,-1.2388e-01,-1.3779e+05,1.1853e-01,7.0316e+00,1.2201e+05,4.1205e+01,-2.3242e-01,-7.3458e-01,5.9806e+00,6.3445e+00,2.8856e+01
6.3000e+01,1.0000e+00,1.1092e+01,-1.3774e+05,-1.3774e+05,-1.2587e-01,-1.3774e+05,1.1855e-01,7.0336e+00,1.2187e+05,4.1924e+01,2.7538e-01,-5.7277e-01,5.0489e+00,8.5401e-01,2.9230e+01
6.4000e+01,1.0000e+00,1.1248e+01,-1.3770e+05,-1.3771e+05,-1.2787e-01,-1.3771e+05,1.1856e-01,7.0356e+00,1.2183e+05,4.2413e+01,-5.5989e-01,-1.9155e+00,5.8036e+00,6.5229e+00,2.9037e+01
6.5000e+01,1.0000e+00,1.1404e+01,-1.3756e+05,-1.3756e+05,-1.2987e-01,-1.3756e+05,1.1858e-01,7.0376e+00,1.2179e+05,4.3075e+01,-3.5656e-01,-9.2042e-01,5.3041e+00,2.0242e+00,3.0589e+01
6.6000e+01,2.0000e+00,1.1538e+01,-1.3749e+05,-1.3750e+05,-1.3187e-01,-1.3750e+05,1.1860e-01,7.0396e+00,1.2165e+05,4.4305e+01,-3.6759e-01,-6.0175e-01,5.6029e+00,4.5072e+00,2.8088e+01
6.7000e+01,1.0000e+00,1.1693e+01,-1.3747e+05,-1.3748e+05,-1.3387e-01,-1.3748e+05,1.1861e-01,7.0416e+00,1.2158e+05,4.5001e+01,-9.6544e-01,-1.2390e+00,5.0597e+00,1.4679e+00,3.0017e+01
6.8000e+01,1.0000e+00,1.1847e+01,-1.3733e+05,-1.3734e+05,-1.3586e-01,-1.3734e+05,1.1863e-01,7.0436e+00,1.2156e+05,4.5684e+01,-3.4089e-01,-1.0560e+00,5.7752e+00,3.6342e+00,3.0457e+01
6.9000e+01,1.0000e+00,1.2000e+01,-1.3733e+05,-1.3733e+05,-1.3786e-01,-1.3733e+05,1.1842e-01,7.0189e+00,1.2142e+05,4.6431e+01,4.2423e-01,-8.7176e-01,4.9208e+00,2.1629e+00,2.8504e+01
7.0000e+01,1.0000e+00,1.2153e+01,-1.3730e+05,-1.3731e+05,-1.3986e-01,-1.3731e+05,1.1866e-01,7.0476e+00,1.2142e+05,4.6990e+01,-8.5849e-01,-1.6546e+00,5.6973e+00,6.9878e+00,2.9514e+01
7.1000e+01,1.0000e+00,1.2305e+01,-1.3729e+05,-1.3730e+05,-1.4186e-01,-1.3730e+05,1.1852e-01,7.0308e+00,1.2139e+05,4.7700e+01,1.7095e-01,-7.6776e-01,5.8602e+00,6.1386e+00,2.8870e+01
7.2000e+01,1.0000e+00,1.2457e+01,-1.3727e+05,-1.3728e+05,-1.4386e-01,-1.3728e+05,1.1870e-01,7.0516e+00,1.2139e+05,4.8211e+01,-3.3204e-01,-5.3959e-01,5.3933e+00,2.9128e+00,2.9667e+01
7.3000e+01,2.0000e+00,1.2586e+01,-1.3726e+05,-1.3726e+05,-1.4585e-01,-1.3726e+05,1.1871e-01,7.0535e+00,1.2136e+05,4.9228e+01,-3.6068e-01,-1.2170e+00,5.8402e+00,5.1967e+00,2.9126e+01
7.4000e+01,1.0000e+00,1.2737e+01,-1.3726e+05,-1.3726e+05,-1.4785e-01,-1.3726e+05,1.0910e-01,5.9575e+00,1.2135e+05,4.9919e+01,-9.9416e-01,-1.7236e+00,5.7839e+00,6.8964e+00,3.0444e+01
7.5000e+01,1.0000e+00,1.2887e+01,-1.3724e+05,-1.3725e+05,-1.4985e-01,-1.3725e+05,1.1875e-01,7.0575e+00,1.2135e+05,5.0584e+01,-9.8740e-01,-1.2927e+00,5.5573e+00,9.2395e+00,2.8694e+01
7.6000e+01,1.0000e+00,1.3036e+01,-1.3718e+05,-1.3719e+05,-1.5185e-01,-1.3719e+05,1.1876e-01,7.0596e+00,1.2133e+05,5.1252e+01,-9.5817e-01,-1.1400e+00,5.4169e+00,4.2631e+00,2.9576e+01
7.7000e+01,2.0000e+00,1.3162e+01,-1.3712e+05,-1.3712e+05,-1.5385e-01,-1.3712e+05,1.1878e-01,7.0616e+00,1.2127e+05,5.2444e+01,-3.5431e-01,-7.3622e-01,5.4791e+00,4.0008e+00,2.8500e+01
7.8000e+01,1.0000e+00,1.3311e+01,-1.3691e+05,-1.3692e+05,-1.5584e-01,-1.3692e+05,1.1880e-01,7.0636e+00,1.2121e+05,5.3114e+01,4.6710e-01,-1.2909e+00,4.6984e+00,1.5522e+00,2.8299e+01
7.9000e+01,1.0000e+00,1.3458e+01,-1.3689e+05,-1.3690e+05,-1.5784e-01,-1.3690e+05,1.1882e-01,7.0656e+00,1.2100e+05,5.3796e+01,4.2785e-02,-6.7302e-01,5.2542e+00,2.7045e+00,2.9523e+01
8.0000e+01,1.0000e+00,1.3605e+01,-1.3688e+05,-1.3689e+05,-1.5984e-01,-1.3689e+05,1.1838e-01,7.0143e+00,1.2098e+05,5.4512e+01,-9.2895e-01,-7.3331e-01,4.9970e+00,1.2860e+00,2.9751e+01
8.1000e+01,1.0000e+00,1.3752e+01,-1.3681e+05,-1.3682e+05,-1.6184e-01,-1.3682e+05,1.1885e-01,7.0696e+00,1.2097e+05,5.5199e+01,-1.9701e-01,-1.0850e+00,5.5543e+00,4.1586e+00,2.8784e+01
8.2000e+01,1.0000e+00,1.3898e+01,-1.3673e+05,-1.3673e+05,-1.6384e-01,-1.3673e+05,1.1887e-01,7.0716e+00,1.2090e+05,5.5785e+01,-8.9517e-01,-6.6823e-01,5.1177e+00,2.2366e+00,3.0168e+01
8.3000e+01,2.0000e+00,1.4020e+01,-1.3671e+05,-1.3672e+05,-1.6583e-01,-1.3672e+05,1.1888e-01,7.0734e+00,1.2082e+05,5.7027e+01,1.3621e-01,-5.1748e-01,5.4042e+00,3.5054e+00,2.9006e+01
8.4000e+01,1.0000e+00,1.4165e+01,-1.3664e+05,-1.3665e+05,-1.6783e-01,-1.3665e+05,1.1890e-01,7.0756e+00,1.2080e+05,5.7730e+01,-5.7578e-01,-1.6373e+00,5.6141e+00,3.7342e+00,3.0664e+01
8.5000e+01,1.0000e+00,1.4310e+01,-1.3649e+05,-1.3650e+05,-1.6983e-01,-1.3650e+05,1.1892e-01,7.0776e+00,1.2073e+05,5.8411e+01,-2.0991e-01,-1.0554e+00,5.6445e+00,6.4473e+00,2.8068e+01
8.6000e+01,1.0000e+00,1.4454e+01,-1.3628e+05,-1.3629e+05,-1.7183e-01,-1.3629e+05,1.1893e-01,7.0796e+00,1.2058e+05,5.8978e+01,-7.6366e-01,-9.0412e-01,5.9673e+00,7.8195e+00,3.0939e+01
8.7000e+01,1.0000e+00,1.4597e+01,-1.3627e+05,-1.3628e+05,-1.7383e-01,-1.3628e+05,1.1895e-01,7.0811e+00,1.2037e+05,5.9503e+01,2.4263e-01,-6.4245e-01,5.1943e+00,2.7564e+00,2.9416e+01
8.8000e+01,1.0000e+00,1.4740e+01,-1.3623e+05,-1.3624e+05,-1.7582e-01,-1.3624e+05,1.1897e-01,7.0836e+00,1.2036e+05,6.0184e+01,-7.1257e-01,-1.0425e+00,5.4974e+00,4.7513e+00,2.9741e+01
8.9000e+01,1.0000e+00,1.4883e+01,-1.3611e+05,-1.3611e+05,-1.7782e-01,-1.3611e+05,1.1898e-01,7.0856e+00,1.2032e+05,6.0694e+01,-5.9831e-01,-1.9449e+00,5.4121e+00,3.4046e+00,3.0676e+01
9.0000e+01,1.0000e+00,1.5025e+01,-1.3610e+05,-1.3611e+05,-1.7982e-01,-1.3611e+05,1.1896e-01,7.0833e+00,1.2020e+05,6.1254e+01,-7.8950e-01,-1.4000e+00,5.4813e+00,4.6084e+00,3.0081e+01
9.1000e+01,1.0000e+00,1.5167e+01,-1.3605e+05,-1.3606e+05,-1.8182e-01,-1.3606e+05,1.1902e-01,7.0896e+00,1.2019e+05,6.1962e+01,-7.5156e-01,-1.1828e+00,5.6531e+00,7.1469e+00,2.9669e+01
9.2000e+01,1.0000e+00,1.5308e+01,-1.3605e+05,-1.3606e+05,-1.8382e-01,-1.3606e+05,1.1012e-01,6.0696e+00,1.2014e+05,6.2640e+01,-2.2933e-02,-1.4042e+00,5.3662e+00,3.2367e+00,2.9704e+01
9.3000e+01,1.0000e+00,1.5449e+01,-1.3602e+05,-1.3603e+05,-1.8581e-01,-1.3603e+05,1.1905e-01,7.0936e+00,1.2014e+05,6.3134e+01,-8.7595e-01,-1.7963e+00,5.7381e+00,8.7321e+00,3.0351e+01
9.4000e+01,1.0000e+00,1.5589e+01,-1.3602e+05,-1.3603e+05,-1.8781e-01,-1.3603e+05,1.1005e-01,6.0612e+00,1.2011e+05,6.3699e+01,4.2986e-01,-6.7192e-01,5.3379e+00,4.1490e-01,3.0888e+01
9.5000e+01,1.0000e+00,1.5728e+01,-1.3595e+05,-1.3596e+05,-1.8981e-01,-1.3596e+05,1.1908e-01,7.0976e+00,1.2011e+05,6.4455e+01,-7.1743e-01,-6.1270e-01,5.1190e+00,6.8200e-01,3.0651e+01
9.6000e+01,1.0000e+00,1.5868e+01,-1.3593e+05,-1.3594e+05,-1.9181e-01,-1.3594e+05,1.1910e-01,7.0996e+00,1.2004e+05,6.5180e+01,-1.3259e-01,-1.8743e+00,4.7825e+00,1.8520e+00,2.9263e+01
9.7000e+01,1.0000e+00,1.6007e+01,-1.3587e+05,-1.3587e+05,-1.9381e-01,-1.3587e+05,1.1912e-01,7.1016e+00,1.2002e+05,6.5888e+01,1.9362e-01,-1.6225e+00,4.5914e+00,6.5741e-01,2.8412e+01
9.8000e+01,1.0000e+00,1.6145e+01,-1.3585e+05,-1.3586e+05,-1.9580e-01,-1.3586e+05,1.1913e-01,7.1036e+00,1.1996e+05,6.6629e+01,-5.5204e-01,-7.0759e-01,5.7174e+00,7.7090e+00,2.8784e+01
9.9000e+01,1.0000e+00,1.6283e+01,-1.3568e+05,-1.3569e+05,-1.9780e-01,-1.3569e+05,1.1915e-01,7.1056e+00,1.1994e+05,6.7313e+01,-3.6570e-01,-5.9977e-01,5.9819e+00,5.5236e+00,3.0191e+01
1.0000e+02,1.0000e+00,1.6420e+01,-1.3562e+05,-1.3563e+05,-1.9980e-01,-1.3563e+05,1.1917e-01,7.1076e+00,1.1977e+05,6.8163e+01,5.6872e-02,-1.6718e+00,5.7746e+00,4.4772e+00,3.0728e+01
1.0100e+02,1.0000e+00,1.6557e+01,-1.3559e+05,-1.3560e+05,-2.0180e-01,-1.3560e+05,1.1918e-01,7.1096e+00,1.1972e+05,6.8850e+01,3.2593e-01,-8.8796e-01,4.5471e+00,1.4390e+00,2.8120e+01
1.0200e+02,1.0000e+00,1.6694e+01,-1.3553e+05,-1.3554e+05,-2.0380e-01,-1.3554e+05,1.1920e-01,7.1116e+00,1.1968e+05,6.9518e+01,4.6857e-01,-1.9096e+00,5.1448e+00,1.8718e+00,3.0586e+01
1.0300e+02,2.0000e+00,1.6803e+01,-1.3546e+05,-1.3546e+05,-2.0579e-01,-1.3546e+05,1.1922e-01,7.1135e+00,1.1962e+05,7.0878e+01,-7.7525e-01,-8.8090e-01,5.4930e+00,6.3739e+00,2.9315e+01
1.0400e+02,1.0000e+00,1.6938e+01,-1.3545e+05,-1.3545e+05,-2.0779e-01,-1.3545e+05,1.1920e-01,7.1113e+00,1.1955e+05,7.1394e+01,-9.5345e-01,-1.4551e+00,5.1922e+00,4.8081e+00,2.9033e+01
