logfeh,logdust,logNpix,tau,logl
-3.8459e-01,-8.8434e-01,5.2739e+00,2.6786e+00,-2.1286e+02
-3.9267e-01,-8.7681e-01,5.2731e+00,2.7080e+00,-2.1302e+02
-4.3885e-01,-8.4386e-01,5.2744e+00,2.6948e+00,-2.1275e+02
-4.3263e-01,-8.5812e-01,5.2758e+00,2.5988e+00,-2.1185e+02
-3.9773e-01,-8.8230e-01,5.2757e+00,2.5934e+00,-2.1131e+02
-4.2091e-01,-8.5541e-01,5.2731e+00,2.7182e+00,-2.0943e+02
-4.2676e-01,-8.5603e-01,5.2748e+00,2.6571e+00,-2.0532e+02
-4.4223e-01,-8.5052e-01,5.2770e+00,2.5692e+00,-2.0649e+02
-4.6580e-01,-8.3171e-01,5.2830e+00,2.2659e+00,-2.1291e+02
-4.8258e-01,-8.1055e-01,5.2789e+00,2.5688e+00,-2.1162e+02
-4.9601e-01,-8.0608e-01,5.2777e+00,2.6327e+00,-2.1228e+02
-4.5219e-01,-8.2395e-01,5.2808e+00,2.3996e+00,-2.1194e+02
-4.1421e-01,-8.7810e-01,5.2773e+00,2.5120e+00,-2.1286e+02
-3.2399e-01,-9.2420e-01,5.2734e+00,2.7369e+00,-2.1268e+02
-4.0254e-01,-8.6509e-01,5.2729e+00,2.7416e+00,-2.0762e+02
-4.3553e-01,-8.5181e-01,5.2759e+00,2.6182e+00,-2.0603e+02
-4.7164e-01,-8.2237e-01,5.2811e+00,2.3985e+00,-2.1144e+02
-4.1133e-01,-8.7115e-01,5.2745e+00,2.6306e+00,-2.1190e+02
-4.1459e-01,-8.6968e-01,5.2760e+00,2.5941e+00,-2.1263e+02
-4.3003e-01,-8.4803e-01,5.2731e+00,2.7304e+00,-2.1174e+02
-4.4197e-01,-8.4720e-01,5.2756e+00,2.6229e+00,-2.0882e+02
-4.4443e-01,-8.4697e-01,5.2755e+00,2.6178e+00,-2.1139e+02
-4.0870e-01,-8.6929e-01,5.2748e+00,2.6428e+00,-2.0936e+02
-4.3745e-01,-8.5228e-01,5.2756e+00,2.6162e+00,-2.0898e+02
-4.9585e-01,-8.3003e-01,5.2816e+00,2.3238e+00,-2.0698e+02
-4.9925e-01,-8.1959e-01,5.2810e+00,2.4347e+00,-2.1178e+02
-4.7255e-01,-8.3185e-01,5.2823e+00,2.2869e+00,-2.1214e+02
-4.4202e-01,-8.5984e-01,5.2784e+00,2.4780e+00,-2.1303e+02
-4.1789e-01,-8.6347e-01,5.2748e+00,2.6518e+00,-2.1249e+02
-4.3047e-01,-8.5731e-01,5.2763e+00,2.5985e+00,-2.1053e+02
-4.4366e-01,-8.4505e-01,5.2761e+00,2.6281e+00,-2.0968e+02
-4.4086e-01,-8.5453e-01,5.2756e+00,2.5781e+00,-2.1243e+02
-4.3586e-01,-8.5750e-01,5.2769e+00,2.5619e+00,-2.1131e+02
-4.4458e-01,-8.4815e-01,5.2754e+00,2.6199e+00,-2.1233e+02
-4.4826e-01,-8.5099e-01,5.2774e+00,2.5288e+00,-2.0814e+02
-4.8651e-01,-8.0137e-01,5.2766e+00,2.6866e+00,-2.0793e+02
-4.2878e-01,-8.5864e-01,5.2764e+00,2.5929e+00,-2.1244e+02
-3.7993e-01,-8.8631e-01,5.2723e+00,2.7281e+00,-2.1247e+02
-3.7051e-01,-8.8604e-01,5.2716e+00,2.7799e+00,-2.1060e+02
-4.4349e-01,-8.4735e-01,5.2761e+00,2.6185e+00,-2.1247e+02
-4.3004e-01,-8.4632e-01,5.2729e+00,2.7459e+00,-2.1275e+02
-4.9565e-01,-8.1661e-01,5.2791e+00,2.5000e+00,-2.1184e+02
-4.9633e-01,-8.2030e-01,5.2813e+00,2.4193e+00,-2.1257e+02
-4.4323e-01,-8.4889e-01,5.2751e+00,2.6161e+00,-2.1266e+02
-3.9374e-01,-8.7812e-01,5.2731e+00,2.7013e+00,-2.1278e+02
-4.1309e-01,-8.7049e-01,5.2755e+00,2.6144e+00,-2.1170e+02
-3.8470e-01,-8.9205e-01,5.2753e+00,2.6033e+00,-2.0935e+02
-4.4088e-01,-8.5317e-01,5.2760e+00,2.5876e+00,-2.1256e+02
-4.4471e-01,-8.4224e-01,5.2747e+00,2.6649e+00,-2.1288e+02
-4.1166e-01,-8.6582e-01,5.2750e+00,2.6583e+00,-2.1219e+02
-4.4687e-01,-8.4615e-01,5.2756e+00,2.6136e+00,-2.1046e+02
-4.0060e-01,-8.7962e-01,5.2749e+00,2.6162e+00,-2.1212e+02
-4.3597e-01,-8.5255e-01,5.2760e+00,2.6163e+00,-2.0564e+02
-4.2831e-01,-8.6008e-01,5.2750e+00,2.6106e+00,-2.0780e+02
-4.3359e-01,-8.5364e-01,5.2756e+00,2.6152e+00,-2.0940e+02
-4.2460e-01,-8.5869e-01,5.2750e+00,2.6457e+00,-2.1268e+02
-3.9419e-01,-8.8219e-01,5.2741e+00,2.6470e+00,-2.1017e+02
-4.3985e-01,-8.4036e-01,5.2732e+00,2.7364e+00,-2.1302e+02
-4.3892e-01,-8.4883e-01,5.2752e+00,2.6429e+00,-2.1277e+02
-4.6336e-01,-8.0044e-01,5.2769e+00,2.6861e+00,-2.1046e+02
-4.3363e-01,-8.5541e-01,5.2754e+00,2.6098e+00,-2.0602e+02
-3.6367e-01,-8.9618e-01,5.2707e+00,2.7668e+00,-2.1217e+02
-3.5378e-01,-9.0366e-01,5.2732e+00,2.7217e+00,-2.1099e+02
-4.3805e-01,-8.4723e-01,5.2754e+00,2.6570e+00,-2.1274e+02
-4.4492e-01,-8.4499e-01,5.2762e+00,2.6165e+00,-2.0887e+02
-3.4860e-01,-9.1634e-01,5.2751e+00,2.6367e+00,-2.1257e+02
-4.3998e-01,-8.5089e-01,5.2762e+00,2.5997e+00,-2.0923e+02
-4.3231e-01,-8.5866e-01,5.2762e+00,2.5745e+00,-2.0954e+02
-4.1856e-01,-8.6433e-01,5.2752e+00,2.6303e+00,-2.0769e+02
-4.3381e-01,-8.4558e-01,5.2737e+00,2.7121e+00,-2.0974e+02
-4.4918e-01,-8.4204e-01,5.2761e+00,2.6265e+00,-2.1223e+02
-4.4889e-01,-8.4796e-01,5.2769e+00,2.5705e+00,-2.1291e+02
-4.6642e-01,-8.0845e-01,5.2775e+00,2.6118e+00,-2.1166e+02
-3.8273e-01,-8.8643e-01,5.2740e+00,2.6802e+00,-2.1219e+02
-4.3069e-01,-8.5770e-01,5.2763e+00,2.5987e+00,-2.1192e+02
-4.1660e-01,-8.6762e-01,5.2752e+00,2.6153e+00,-2.0110e+02
-4.1209e-01,-8.6554e-01,5.2746e+00,2.6648e+00,-2.1049e+02
-4.1831e-01,-8.6896e-01,5.2758e+00,2.5878e+00,-2.1040e+02
-3.4410e-01,-9.2196e-01,5.2751e+00,2.6251e+00,-2.1167e+02
-4.7816e-01,-8.0895e-01,5.2786e+00,2.5832e+00,-2.1181e+02
-4.5901e-01,-8.2814e-01,5.2817e+00,2.3326e+00,-2.0952e+02
-4.0890e-01,-8.6536e-01,5.2737e+00,2.7020e+00,-2.1254e+02
-4.5372e-01,-8.2108e-01,5.2807e+00,2.4289e+00,-2.1139e+02
-4.9627e-01,-8.1652e-01,5.2796e+00,2.4861e+00,-2.1097e+02
-4.4259e-01,-8.3834e-01,5.2737e+00,2.7375e+00,-2.1000e+02
-4.3085e-01,-8.5714e-01,5.2753e+00,2.6147e+00,-2.1285e+02
-4.8505e-01,-8.0753e-01,5.2773e+00,2.6169e+00,-2.1087e+02
-4.6743e-01,-8.0809e-01,5.2775e+00,2.6121e+00,-2.1275e+02
-4.9489e-01,-8.0231e-01,5.2768e+00,2.6875e+00,-2.0888e+02
-4.4659e-01,-8.4243e-01,5.2753e+00,2.6433e+00,-2.0835e+02
-4.3764e-01,-8.4544e-01,5.2740e+00,2.7020e+00,-2.0872e+02
-4.4595e-01,-8.4168e-01,5.2749e+00,2.6690e+00,-2.0906e+02
-4.3496e-01,-8.5386e-01,5.2765e+00,2.5906e+00,-2.0713e+02
-4.3230e-01,-8.4651e-01,5.2742e+00,2.7083e+00,-2.0790e+02
-4.1816e-01,-8.6364e-01,5.2751e+00,2.6356e+00,-2.1247e+02
-4.4464e-01,-8.4083e-01,5.2750e+00,2.6782e+00,-2.1283e+02
-4.3886e-01,-8.5226e-01,5.2756e+00,2.6172e+00,-2.0929e+02
-4.4663e-01,-8.4585e-01,5.2755e+00,2.6232e+00,-2.0928e+02
-4.3206e-01,-8.6256e-01,5.2777e+00,2.5170e+00,-2.1279e+02
-4.8527e-01,-8.1224e-01,5.2780e+00,2.5706e+00,-2.1307e+02
-4.6108e-01,-8.1066e-01,5.2788e+00,2.5489e+00,-2.1190e+02
-4.6258e-01,-8.0657e-01,5.2774e+00,2.6269e+00,-2.1091e+02
-4.3458e-01,-8.5450e-01,5.2757e+00,2.6030e+00,-2.0943e+02
-4.0918e-01,-8.6604e-01,5.2731e+00,2.7013e+00,-2.1151e+02
-4.4340e-01,-8.4844e-01,5.2757e+00,2.6114e+00,-2.0981e+02
-4.3864e-01,-8.4699e-01,5.2751e+00,2.6502e+00,-2.1219e+02
-4.3700e-01,-8.5599e-01,5.2772e+00,2.5587e+00,-2.1203e+02
-4.9695e-01,-8.2382e-01,5.2805e+00,2.4000e+00,-2.0763e+02
-4.3789e-01,-8.5043e-01,5.2753e+00,2.6297e+00,-2.0577e+02
-4.3774e-01,-8.5863e-01,5.2774e+00,2.5249e+00,-2.0591e+02
-4.0478e-01,-8.7303e-01,5.2750e+00,2.6415e+00,-2.0986e+02
-4.4483e-01,-8.5372e-01,5.2776e+00,2.5259e+00,-2.0983e+02
-4.3202e-01,-8.5468e-01,5.2755e+00,2.6288e+00,-2.1261e+02
-4.4708e-01,-8.3969e-01,5.2749e+00,2.6682e+00,-2.1213e+02
-3.8303e-01,-8.7992e-01,5.2724e+00,2.7462e+00,-2.0744e+02
-4.0563e-01,-8.6642e-01,5.2737e+00,2.7018e+00,-2.1048e+02
-4.4264e-01,-8.4228e-01,5.2744e+00,2.6809e+00,-2.1231e+02
-4.3374e-01,-8.5402e-01,5.2754e+00,2.6179e+00,-2.0779e+02
-4.4633e-01,-8.4680e-01,5.2755e+00,2.6186e+00,-2.0875e+02
-4.3139e-01,-8.5270e-01,5.2741e+00,2.6703e+00,-2.1053e+02
-4.3618e-01,-8.4165e-01,5.2737e+00,2.7340e+00,-2.1083e+02
-4.1861e-01,-8.7364e-01,5.2780e+00,2.5034e+00,-2.1277e+02
-4.1896e-01,-8.6565e-01,5.2755e+00,2.6198e+00,-2.1074e+02
-3.5908e-01,-9.0650e-01,5.2750e+00,2.6444e+00,-2.1244e+02
-4.8706e-01,-8.2191e-01,5.2809e+00,2.4181e+00,-2.1170e+02
-4.2836e-01,-8.5927e-01,5.2753e+00,2.6221e+00,-2.1018e+02
-4.4438e-01,-8.4999e-01,5.2756e+00,2.6035e+00,-2.1241e+02
-4.3099e-01,-8.5387e-01,5.2752e+00,2.6362e+00,-2.0863e+02
-4.0437e-01,-8.7918e-01,5.2748e+00,2.6038e+00,-2.1212e+02
-3.7498e-01,-8.8721e-01,5.2727e+00,2.7304e+00,-2.1024e+02
-4.3089e-01,-8.5978e-01,5.2757e+00,2.5866e+00,-2.0537e+02
-4.7520e-01,-8.1081e-01,5.2783e+00,2.5690e+00,-2.1187e+02
-4.2586e-01,-8.6476e-01,5.2763e+00,2.5640e+00,-2.0929e+02
-4.1589e-01,-8.6630e-01,5.2755e+00,2.6249e+00,-2.1106e+02
-4.5559e-01,-8.0839e-01,5.2794e+00,2.5714e+00,-2.1251e+02
-4.5484e-01,-8.1586e-01,5.2796e+00,2.5021e+00,-2.1137e+02
-4.2367e-01,-8.6397e-01,5.2750e+00,2.6117e+00,-2.1194e+02
-4.3185e-01,-8.4555e-01,5.2734e+00,2.7348e+00,-2.1025e+02
-4.9621e-01,-8.1986e-01,5.2807e+00,2.4433e+00,-2.1186e+02
-4.4372e-01,-8.4921e-01,5.2764e+00,2.5896e+00,-2.0583e+02
-4.2143e-01,-8.6207e-01,5.2746e+00,2.6419e+00,-2.0815e+02
-3.6372e-01,-8.8974e-01,5.2712e+00,2.7934e+00,-2.1299e+02
-4.0305e-01,-8.8686e-01,5.2777e+00,2.4940e+00,-2.1152e+02
-4.3539e-01,-8.6184e-01,5.2771e+00,2.5232e+00,-2.1064e+02
-4.7907e-01,-8.0914e-01,5.2792e+00,2.5714e+00,-2.0728e+02
-4.4804e-01,-8.4828e-01,5.2763e+00,2.5716e+00,-2.1250e+02
-4.0306e-01,-8.7264e-01,5.2737e+00,2.6776e+00,-2.0970e+02
-4.3531e-01,-8.4214e-01,5.2737e+00,2.7352e+00,-2.0633e+02
-4.2451e-01,-8.5671e-01,5.2752e+00,2.6464e+00,-2.0957e+02
-4.3629e-01,-8.4449e-01,5.2738e+00,2.7138e+00,-2.0424e+02
-3.7190e-01,-8.9135e-01,5.2736e+00,2.7043e+00,-2.1139e+02
-3.9731e-01,-8.8155e-01,5.2763e+00,2.5872e+00,-2.1187e+02
-4.4492e-01,-8.4844e-01,5.2774e+00,2.5637e+00,-2.1305e+02
-4.3762e-01,-8.4089e-01,5.2727e+00,2.7594e+00,-2.1044e+02
-4.3878e-01,-8.5143e-01,5.2760e+00,2.6077e+00,-2.0976e+02
-4.4948e-01,-8.4259e-01,5.2761e+00,2.6219e+00,-2.1054e+02
-4.5558e-01,-8.0465e-01,5.2773e+00,2.6524e+00,-2.0763e+02
-4.5710e-01,-8.1142e-01,5.2791e+00,2.5411e+00,-2.1271e+02
-4.0077e-01,-8.8496e-01,5.2766e+00,2.5449e+00,-2.1306e+02
-4.3936e-01,-8.4983e-01,5.2759e+00,2.6159e+00,-2.1034e+02
-3.9757e-01,-8.8256e-01,5.2756e+00,2.6022e+00,-2.1279e+02
-4.6198e-01,-8.1703e-01,5.2800e+00,2.4855e+00,-2.1288e+02
-4.4175e-01,-8.5286e-01,5.2765e+00,2.5620e+00,-2.0313e+02
-4.6786e-01,-8.0233e-01,5.2764e+00,2.6906e+00,-2.1252e+02
-4.5456e-01,-8.1133e-01,5.2780e+00,2.5686e+00,-2.1005e+02
-3.8708e-01,-8.8082e-01,5.2736e+00,2.7047e+00,-2.1255e+02
-4.5825e-01,-8.2776e-01,5.2810e+00,2.3526e+00,-2.0999e+02
-4.4981e-01,-8.2560e-01,5.2728e+00,2.8032e+00,-2.0969e+02
-4.1556e-01,-8.6651e-01,5.2756e+00,2.6181e+00,-2.1051e+02
-4.7768e-01,-8.2792e-01,5.2819e+00,2.3328e+00,-2.1271e+02
-4.3171e-01,-8.5936e-01,5.2760e+00,2.5894e+00,-2.1211e+02
-3.9058e-01,-8.5799e-01,5.2688e+00,2.9149e+00,-2.0908e+02
-4.3708e-01,-8.5416e-01,5.2751e+00,2.6164e+00,-2.1074e+02
-4.7626e-01,-8.1032e-01,5.2790e+00,2.5719e+00,-2.1028e+02
-4.3703e-01,-8.5756e-01,5.2767e+00,2.5609e+00,-2.0759e+02
-4.1872e-01,-8.5962e-01,5.2735e+00,2.7041e+00,-2.1260e+02
-3.2462e-01,-9.4070e-01,5.2764e+00,2.5878e+00,-2.1186e+02
-4.6738e-01,-8.2795e-01,5.2817e+00,2.3457e+00,-2.0802e+02
-4.9721e-01,-8.0971e-01,5.2795e+00,2.5477e+00,-2.1290e+02
-4.4810e-01,-8.4387e-01,5.2757e+00,2.6228e+00,-2.1249e+02
-4.3190e-01,-8.5227e-01,5.2748e+00,2.6632e+00,-2.1278e+02
-4.1303e-01,-8.6131e-01,5.2742e+00,2.7014e+00,-2.1231e+02
-4.2375e-01,-8.6349e-01,5.2753e+00,2.6025e+00,-2.1190e+02
-3.7125e-01,-8.9491e-01,5.2743e+00,2.6780e+00,-2.1245e+02
-4.8809e-01,-8.0251e-01,5.2769e+00,2.6881e+00,-2.1145e+02
-4.9621e-01,-8.2845e-01,5.2811e+00,2.3515e+00,-2.1254e+02
