logfeh,logdust,logNpix,logage,dmod,logl
-4.0796e-01,-1.9405e+00,3.7669e+00,9.9114e+00,3.0032e+01,-4.9185e+02
-3.4486e-01,-1.9843e+00,3.7493e+00,9.8723e+00,3.0050e+01,-4.9472e+02
-1.3773e-01,-1.7229e+00,3.6184e+00,9.6540e+00,2.9970e+01,-4.9884e+02
-4.1856e-01,-1.5504e+00,3.7601e+00,9.8462e+00,3.0078e+01,-5.0125e+02
-3.5424e-01,-1.8698e+00,3.7496e+00,9.8651e+00,3.0048e+01,-5.0097e+02
-3.6430e-01,-1.7820e+00,3.7533e+00,9.8399e+00,3.0054e+01,-4.9688e+02
-3.9701e-01,-1.9892e+00,3.7768e+00,9.9217e+00,3.0050e+01,-4.9974e+02
-3.4068e-01,-1.9566e+00,3.7363e+00,9.8504e+00,3.0013e+01,-5.0074e+02
-3.7768e-01,-1.7801e+00,3.7659e+00,9.8514e+00,3.0098e+01,-5.0076e+02
-3.7124e-01,-1.7836e+00,3.7598e+00,9.8746e+00,3.0078e+01,-5.0054e+02
-3.2834e-01,-1.9041e+00,3.7386e+00,9.8399e+00,3.0010e+01,-4.9749e+02
-3.9371e-01,-1.6551e+00,3.7580e+00,9.8398e+00,3.0072e+01,-4.9939e+02
-3.2274e-01,-1.6631e+00,3.7188e+00,9.7808e+00,3.0026e+01,-4.9645e+02
-3.5633e-01,-1.9719e+00,3.7514e+00,9.8384e+00,3.0066e+01,-5.0020e+02
-1.2484e-01,-1.8436e+00,3.6293e+00,9.6662e+00,2.9996e+01,-4.9963e+02
-3.8188e-01,-1.6759e+00,3.7294e+00,9.8387e+00,2.9995e+01,-5.0120e+02
-1.0822e-01,-1.9712e+00,3.6250e+00,9.6725e+00,2.9983e+01,-5.0127e+02
-3.4565e-01,-1.8837e+00,3.7445e+00,9.8591e+00,3.0034e+01,-4.9853e+02
-3.4675e-01,-1.9293e+00,3.7482e+00,9.8616e+00,3.0043e+01,-4.9522e+02
