logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.3907e-01,-7.0269e-01,3.4985e-01,1.4374e+00,1.1391e+00,2.3966e+00,3.1382e+00,2.9048e+01,-2.2614e+02
1.7985e-01,-5.4281e-01,3.6829e-01,1.7488e+00,1.2909e+00,2.2099e+00,3.1024e+00,2.8894e+01,-2.2196e+02
2.6711e-01,-5.6868e-01,-2.5836e-01,1.7695e+00,1.2335e+00,2.4202e+00,2.9906e+00,2.8835e+01,-2.2261e+02
3.3572e-01,-8.6546e-01,-4.9579e-01,1.3239e+00,1.2044e+00,2.3272e+00,2.9597e+00,2.8654e+01,-2.2011e+02
2.7570e-01,-7.1823e-01,1.6370e-01,1.2746e+00,1.7707e+00,2.2530e+00,2.9978e+00,2.8737e+01,-2.2156e+02
3.8537e-01,-9.1263e-01,7.0459e-02,1.2625e+00,9.9966e-01,2.4974e+00,3.0229e+00,2.8829e+01,-2.2269e+02
3.5837e-01,-7.2960e-01,-5.7705e-01,1.5585e+00,1.4825e+00,2.2777e+00,3.0414e+00,2.8780e+01,-2.2292e+02
1.5274e-01,-7.3401e-01,5.8228e-01,1.5255e+00,1.0287e+00,2.3531e+00,3.2830e+00,2.9339e+01,-2.2408e+02
4.1263e-01,-9.1459e-01,2.6998e-01,1.1185e+00,1.3163e+00,2.3243e+00,3.0211e+00,2.8712e+01,-2.2117e+02
4.1657e-01,-9.2648e-01,1.8757e-01,1.2380e+00,9.8994e-01,2.2800e+00,3.0449e+00,2.8710e+01,-2.2488e+02
2.7235e-01,-5.5628e-01,6.7771e-01,1.6952e+00,2.0586e+00,2.4610e+00,3.1423e+00,2.9195e+01,-2.2614e+02
3.6835e-01,-6.4814e-01,-1.3791e-01,1.6242e+00,9.6738e-01,2.2795e+00,3.0261e+00,2.8688e+01,-2.1886e+02
-3.3711e-02,-6.5632e-01,6.1901e-01,1.1973e+00,1.7595e+00,2.3828e+00,3.1149e+00,2.9111e+01,-2.2602e+02
2.2211e-01,-7.7764e-01,5.9377e-03,1.2991e+00,1.5817e+00,2.4430e+00,2.9960e+00,2.8838e+01,-2.2616e+02
4.2026e-01,-1.0187e+00,1.8808e-01,9.0914e-01,1.5156e+00,2.1137e+00,2.9432e+00,2.8500e+01,-2.2538e+02
3.6088e-01,-9.6971e-01,2.9780e-01,1.0823e+00,1.1836e+00,2.3500e+00,3.0739e+00,2.8843e+01,-2.2015e+02
1.8223e-01,-8.1999e-01,4.0405e-01,8.1500e-01,1.6024e+00,2.4194e+00,3.0151e+00,2.8869e+01,-2.2614e+02
3.0670e-01,-8.8307e-01,-1.1528e-01,1.2024e+00,1.4648e+00,2.3965e+00,2.9695e+00,2.8734e+01,-2.2032e+02
1.3141e-01,-6.3250e-01,2.9414e-01,1.5563e+00,1.1020e+00,2.3970e+00,3.0709e+00,2.8952e+01,-2.2088e+02
2.2148e-01,-7.1101e-01,4.6653e-01,1.2848e+00,1.4262e+00,2.2687e+00,3.0748e+00,2.8823e+01,-2.2188e+02
2.9185e-01,-6.3181e-01,4.3872e-02,1.5997e+00,1.6361e+00,2.3447e+00,2.9869e+00,2.8821e+01,-2.2577e+02
1.5277e-02,-7.7537e-01,6.0158e-01,8.2719e-01,1.2017e+00,2.5931e+00,3.1150e+00,2.9211e+01,-2.2439e+02
3.9335e-01,-5.7725e-01,3.1820e-01,1.6923e+00,1.3065e+00,2.4384e+00,3.0081e+00,2.8747e+01,-2.2394e+02
1.6860e-01,-5.1178e-01,4.5872e-01,1.7701e+00,1.2197e+00,2.5798e+00,3.0067e+00,2.8963e+01,-2.2357e+02
4.7036e-01,-8.9484e-01,-4.5149e-02,1.1746e+00,1.2451e+00,2.3341e+00,2.9562e+00,2.8517e+01,-2.2343e+02
1.5760e-01,-6.6047e-01,-2.2602e-01,1.5492e+00,1.6635e+00,2.2337e+00,3.0214e+00,2.8848e+01,-2.2509e+02
3.4204e-01,-5.3767e-01,5.9621e-02,1.8538e+00,1.1352e+00,2.3268e+00,3.0424e+00,2.8823e+01,-2.2191e+02
3.8872e-01,-1.0301e+00,2.2864e-01,9.6403e-01,1.3783e+00,2.5608e+00,2.9496e+00,2.8814e+01,-2.2429e+02
2.0334e-01,-1.0372e+00,2.6432e-01,5.5130e-01,1.3704e+00,2.1967e+00,3.0181e+00,2.8744e+01,-2.2610e+02
3.4321e-01,-6.5421e-01,-6.0260e-01,1.5743e+00,1.6235e+00,2.1724e+00,2.9832e+00,2.8647e+01,-2.1811e+02
5.1438e-02,-5.4019e-01,8.7623e-01,1.7265e+00,1.3620e+00,2.8742e+00,3.0319e+00,2.9384e+01,-2.2566e+02
4.7408e-01,-1.5528e+00,7.3820e-02,4.8016e-01,9.2290e-01,2.1901e+00,3.0019e+00,2.8554e+01,-2.2637e+02
2.2200e-01,-6.7590e-01,3.3711e-02,1.5524e+00,9.7130e-01,2.2704e+00,2.9833e+00,2.8704e+01,-2.2241e+02
-5.5340e-02,-5.8824e-01,9.5873e-01,1.4257e+00,2.5844e+00,2.5010e+00,3.1172e+00,2.9797e+01,-2.2650e+02
4.3967e-01,-8.2122e-01,2.9621e-01,1.3021e+00,1.2914e+00,2.2967e+00,2.9745e+00,2.8622e+01,-2.2229e+02
1.9054e-01,-7.2465e-01,3.7728e-01,1.1083e+00,2.2203e+00,2.3647e+00,2.9997e+00,2.9077e+01,-2.2417e+02
