,NGC4993,NGC3377,M49,M87
4,0.0154266357421875,0.06599998474121094,0.022005081176757812,0.0012493133544921875
5,0.008472442626953125,0.008777618408203125,0.007476806640625,0.00313568115234375
6,0.0086212158203125,0.014141082763671875,-0.007175445556640625,0.04924774169921875
7,0.0069217681884765625,-0.03162574768066406,0.03747749328613281,0.005279541015625
8,0.013973236083984375,0.022138595581054688,0.020109176635742188,0.0021724700927734375
9,0.0074176788330078125,0.022943496704101562,0.001102447509765625,0.022594451904296875
10,0.01059722900390625,-0.0048580169677734375,-0.01105499267578125,0.03539276123046875
11,0.010150909423828125,0.0036296844482421875,0.022182464599609375,0.0017833709716796875
12,0.012075424194335938,0.009313583374023438,0.008890151977539062,0.0040435791015625
13,0.0084686279296875,0.030185699462890625,-5.14984130859375e-05,0.019052505493164062
14,0.001056671142578125,0.015733718872070312,-0.011322021484375,0.028919219970703125
15,0.00984954833984375,0.019514083862304688,0.022319793701171875,0.0042934417724609375
16,0.017803192138671875,0.03704833984375,0.018268585205078125,0.02223968505859375
17,0.0074596405029296875,0.027790069580078125,-0.0032444000244140625,0.008563995361328125
18,0.0058879852294921875,-0.0047473907470703125,-0.0014019012451171875,0.043773651123046875
19,0.0180816650390625,-0.01560211181640625,0.025768280029296875,0.009946823120117188
20,0.0046672821044921875,0.004505157470703125,0.0171051025390625,0.010614395141601562
21,0.002384185791015625,0.0040130615234375,0.002086639404296875,-0.0038242340087890625
22,-0.012310028076171875,-0.005741119384765625,-0.00379180908203125,0.020490646362304688
23,0.0056400299072265625,0.0044651031494140625,0.035221099853515625,0.008544921875
24,0.014980316162109375,0.022050857543945312,0.00785064697265625,0.0145111083984375
25,0.009059906005859375,0.0151824951171875,0.019456863403320312,0.01003265380859375
26,-0.0002231597900390625,-0.025751113891601562,-0.0014057159423828125,0.03581809997558594
27,0.013866424560546875,-0.006053924560546875,0.030185699462890625,-0.0020160675048828125
28,-0.0116424560546875,0.006000518798828125,0.021036148071289062,0.015604019165039062
29,0.015987396240234375,0.0016918182373046875,0.022871017456054688,0.022653579711914062
30,0.0025005340576171875,-0.021991729736328125,-0.0051784515380859375,0.015497207641601562
31,0.0077342987060546875,0.0024318695068359375,0.03819084167480469,0.026874542236328125
32,0.013860702514648438,0.0192718505859375,0.01699066162109375,0.0108489990234375
33,-0.0013523101806640625,0.022710800170898438,0.02024078369140625,0.0228118896484375
34,-0.007740020751953125,-0.019451141357421875,-0.004161834716796875,0.021127700805664062
35,0.008075714111328125,-0.004596710205078125,0.04239654541015625,0.013759613037109375
36,0.007936477661132812,0.017192840576171875,0.020740509033203125,0.018861770629882812
37,0.005157470703125,0.008640289306640625,0.022159576416015625,0.015289306640625
38,-0.0041637420654296875,-0.030719757080078125,-0.0015277862548828125,0.022127151489257812
39,0.017961502075195312,-0.021732330322265625,0.035076141357421875,0.001068115234375
40,0.011308670043945312,0.013425827026367188,0.025270462036132812,0.015005111694335938
41,0.00928497314453125,0.03225135803222656,0.021759033203125,0.0088958740234375
42,0.002460479736328125,0.062286376953125,0.002796173095703125,0.023876190185546875
43,0.008504867553710938,0.0129852294921875,0.03391838073730469,0.018312454223632812
44,-0.001331329345703125,0.009021759033203125,0.0355377197265625,0.019777297973632812
45,0.0070476531982421875,0.022235870361328125,0.026409149169921875,0.02376556396484375
46,0.027215957641601562,0.07293510437011719,0.01697540283203125,0.035915374755859375
47,0.012254714965820312,-0.0006618499755859375,0.038848876953125,0.008134841918945312
48,0.006679534912109375,0.013792037963867188,0.0222015380859375,0.021169662475585938
49,0.011333465576171875,0.015993118286132812,0.028472900390625,0.009899139404296875
50,0.01839447021484375,0.06599998474121094,0.0040569305419921875,0.025604248046875
51,-0.0063629150390625,0.024221420288085938,0.026607513427734375,0.015682220458984375
52,-0.0014896392822265625,0.0046558380126953125,0.023225784301757812,0.012945175170898438
53,0.007205963134765625,0.017660140991210938,0.014593124389648438,-0.004619598388671875
54,-0.0034542083740234375,0.07103729248046875,0.014665603637695312,0.024999618530273438
55,0.008502960205078125,0.023405075073242188,0.03483009338378906,0.015317916870117188
56,-0.005462646484375,0.005817413330078125,0.036937713623046875,0.01367950439453125
57,-0.0011043548583984375,0.018972396850585938,0.02550506591796875,-0.0030803680419921875
58,0.013065338134765625,0.05635261535644531,-0.005214691162109375,0.034420013427734375
59,0.013668060302734375,0.009670257568359375,0.02631378173828125,0.021707534790039062
60,-0.008304595947265625,0.01342010498046875,0.03234100341796875,0.0058727264404296875
61,0.017423629760742188,0.054553985595703125,0.024639129638671875,0.015161514282226562
62,0.052486419677734375,0.0093231201171875,0.0097198486328125,0.019397735595703125
63,0.00989532470703125,0.012525558471679688,0.035243988037109375,0.011548995971679688
64,-0.009237289428710938,0.020404815673828125,0.038433074951171875,0.00616455078125
65,0.021615982055664062,0.00984954833984375,0.028289794921875,0.002838134765625
66,-0.017971038818359375,0.06519889831542969,0.033946990966796875,0.02408599853515625
67,0.012205123901367188,0.014757156372070312,0.040225982666015625,0.017978668212890625
68,-0.025754928588867188,0.010501861572265625,0.02051544189453125,0.007221221923828125
69,-0.0020160675048828125,-0.008546829223632812,0.023294448852539062,-0.008069992065429688
70,0.0009212493896484375,0.057891845703125,0.021209716796875,0.017032623291015625
71,-0.009363174438476562,0.019365310668945312,0.02564239501953125,0.019735336303710938
72,0.031183242797851562,0.023410797119140625,0.013568878173828125,0.021600723266601562
73,0.009344100952148438,0.00933837890625,0.020845413208007812,0.017560958862304688
74,0.03694343566894531,0.059040069580078125,-0.0025177001953125,0.027143478393554688
75,-0.010572433471679688,0.02457427978515625,0.0022296905517578125,0.012304306030273438
76,0.0075740814208984375,-0.015415191650390625,0.012578964233398438,0.012163162231445312
77,0.016115188598632812,0.0070858001708984375,0.0244598388671875,0.017427444458007812
