niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.4854e+05,-1.4854e+05,-1.9980e-03,-1.4854e+05,1.1750e-01,6.9098e+00,inf,3.9285e-01,-9.1919e-01,-1.3225e+00,5.4460e+00,5.8338e-01,2.8478e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.4782e+05,-1.4783e+05,-3.9960e-03,-1.4783e+05,1.1751e-01,6.9118e+00,1.4315e+05,9.9153e-01,-9.8858e-01,-6.5549e-01,5.4927e+00,3.2434e+00,2.8121e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.4780e+05,-1.4781e+05,-5.9940e-03,-1.4781e+05,1.1753e-01,6.9137e+00,1.4244e+05,1.3898e+00,-9.8598e-01,-6.4903e-01,5.4317e+00,2.2719e+00,2.8339e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.4780e+05,-1.4780e+05,-7.9920e-03,-1.4780e+05,1.1749e-01,6.9088e+00,1.4242e+05,1.9559e+00,3.8747e-01,-1.2063e+00,5.4136e+00,2.2343e+00,2.8026e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.4772e+05,-1.4772e+05,-9.9900e-03,-1.4772e+05,1.1757e-01,6.9177e+00,1.4242e+05,2.5197e+00,-3.8559e-01,-1.9914e+00,5.3620e+00,2.4605e+00,2.8026e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.4665e+05,-1.4666e+05,-1.1988e-02,-1.4666e+05,1.1758e-01,6.9197e+00,1.4233e+05,3.0881e+00,-7.6710e-01,-1.4585e+00,5.3652e+00,6.0762e-01,2.9091e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.4656e+05,-1.4657e+05,-1.3986e-02,-1.4657e+05,1.1760e-01,6.9217e+00,1.4127e+05,3.4975e+00,-7.0184e-01,-1.3341e+00,5.2743e+00,2.7186e+00,2.8326e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.4642e+05,-1.4643e+05,-1.5984e-02,-1.4643e+05,1.1762e-01,6.9237e+00,1.4118e+05,3.8943e+00,3.7338e-01,-1.7334e+00,5.4463e+00,2.6521e+00,2.8568e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.4632e+05,-1.4633e+05,-1.7982e-02,-1.4633e+05,1.1763e-01,6.9257e+00,1.4104e+05,4.2908e+00,-8.5281e-01,-1.3427e+00,5.3425e+00,2.6222e-01,2.9243e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.4631e+05,-1.4632e+05,-1.9980e-02,-1.4632e+05,1.1764e-01,6.9261e+00,1.4094e+05,4.7221e+00,2.6910e-01,-1.7251e+00,5.2389e+00,5.0424e-01,2.8507e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.4619e+05,-1.4620e+05,-2.1978e-02,-1.4620e+05,1.1767e-01,6.9297e+00,1.4093e+05,5.2801e+00,-1.4544e-01,-6.6599e-01,5.2544e+00,6.9430e-01,2.8476e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.4595e+05,-1.4596e+05,-2.3976e-02,-1.4596e+05,1.1768e-01,6.9317e+00,1.4081e+05,5.6580e+00,-9.4103e-01,-1.3523e+00,5.0628e+00,1.7471e+00,2.8354e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.4586e+05,-1.4586e+05,-2.5974e-02,-1.4586e+05,1.1770e-01,6.9337e+00,1.4057e+05,6.2037e+00,2.2353e-01,-5.3953e-01,5.2618e+00,4.8602e-01,2.8474e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.4577e+05,-1.4578e+05,-2.7972e-02,-1.4578e+05,1.1772e-01,6.9357e+00,1.4047e+05,6.7642e+00,-3.6759e-01,-6.0175e-01,5.1029e+00,1.8362e+00,2.8117e+01
