logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.3634e-01,-1.9963e+00,-1.4971e+00,1.8221e+00,6.5382e-01,3.3099e+00,3.0992e+00,2.9286e+01,-1.6724e+02
-7.0011e-02,-1.5487e+00,7.0169e-01,1.6896e+00,-2.4798e-01,3.4468e+00,3.2795e+00,2.9718e+01,-1.9485e+02
-3.1738e-01,-1.9108e+00,-4.6710e-01,1.8175e+00,-1.9744e-01,2.4703e+00,3.8085e+00,2.9919e+01,-2.2782e+02
1.6206e-01,-1.8532e+00,-2.0961e-01,1.8341e+00,5.5623e-01,3.3633e+00,3.1130e+00,2.9362e+01,-1.6925e+02
-3.7921e-01,-1.5997e+00,1.3320e-01,1.8168e+00,5.2933e-01,2.1508e+00,3.7955e+00,2.9860e+01,-1.9936e+02
-3.7515e-01,-1.8584e+00,6.1210e-01,1.4615e+00,4.3628e-01,2.8428e+00,3.7320e+00,2.9857e+01,-2.1096e+02
-4.4645e-02,-1.9065e+00,-8.6449e-01,1.7326e+00,1.7953e+00,3.3616e+00,3.2880e+00,2.9595e+01,-2.3259e+02
-2.7327e-01,-1.5977e+00,3.2181e-01,1.7982e+00,1.0010e+00,2.6850e+00,3.6512e+00,2.9607e+01,-2.2695e+02
-3.1469e-02,-1.7270e+00,-7.3667e-01,1.7503e+00,1.2141e+00,3.3635e+00,3.1250e+00,2.9447e+01,-2.1421e+02
1.2372e-01,-1.7132e+00,3.2673e-01,1.8348e+00,4.3088e-01,3.3477e+00,3.0744e+00,2.9349e+01,-2.0914e+02
-2.8992e-02,-1.9070e+00,3.6697e-01,1.7841e+00,8.0290e-01,3.5063e+00,3.2016e+00,2.9753e+01,-1.9577e+02
1.8183e-01,-1.9980e+00,-5.2737e-01,1.8091e+00,-9.7967e-02,3.4164e+00,2.7437e+00,2.9313e+01,-1.6560e+02
-2.3709e-01,-1.6126e+00,1.2187e-01,1.8151e+00,4.0573e-02,2.3556e+00,3.6608e+00,2.9536e+01,-2.3279e+02
9.7939e-02,-1.8575e+00,-1.9223e+00,1.7962e+00,2.9350e-02,3.3535e+00,3.0594e+00,2.9343e+01,-1.6846e+02
-1.5605e-01,-1.7646e+00,5.2592e-01,1.6878e+00,6.1569e-01,3.3161e+00,3.4574e+00,2.9723e+01,-2.2291e+02
-1.7553e-01,-1.8689e+00,5.8122e-01,1.6224e+00,9.7739e-02,3.2058e+00,3.5651e+00,2.9730e+01,-2.1897e+02
2.1874e-02,-1.6873e+00,4.4026e-01,1.8019e+00,-2.3958e-01,3.6095e+00,2.9911e+00,2.9869e+01,-1.9016e+02
-2.6072e-01,-1.7909e+00,2.0510e-01,1.7443e+00,-1.2233e-02,3.0702e+00,3.6754e+00,2.9837e+01,-2.0690e+02
-1.2391e-01,-1.9122e+00,6.5444e-01,4.6136e-01,6.6735e-01,3.5797e+00,2.7667e+00,2.9756e+01,-2.2478e+02
1.6328e-01,-1.9128e+00,-6.0865e-01,1.7897e+00,1.4381e+00,3.4047e+00,2.7595e+00,2.9299e+01,-1.8976e+02
8.4775e-02,-1.9749e+00,-1.5374e+00,1.7061e+00,2.4169e+00,3.4275e+00,3.0776e+00,2.9655e+01,-2.1861e+02
-2.2721e-01,-1.9836e+00,3.9351e-01,1.6614e+00,5.2433e-01,2.7964e+00,3.6420e+00,2.9626e+01,-2.2613e+02
-4.0992e-02,-1.5389e+00,-1.3061e+00,1.8343e+00,-2.2724e-01,3.4236e+00,3.0145e+00,2.9490e+01,-1.9054e+02
-2.2072e-02,-1.5700e+00,4.3168e-01,1.7569e+00,3.2792e-01,3.4304e+00,3.0777e+00,2.9529e+01,-1.8736e+02
-3.9610e-01,-1.7239e+00,1.4879e-01,1.7345e+00,-1.4201e-03,1.7152e+00,3.7398e+00,2.9709e+01,-2.2367e+02
3.9662e-02,-1.7363e+00,3.6684e-01,1.7613e+00,4.2305e-01,3.5179e+00,2.8300e+00,2.9634e+01,-2.2982e+02
1.2936e-01,-1.9326e+00,-1.3622e-01,1.8026e+00,6.7509e-01,3.1066e+00,3.3683e+00,2.9228e+01,-2.2171e+02
-3.8288e-01,-1.8889e+00,2.4295e-01,1.6250e+00,1.0148e+00,2.2086e+00,3.7804e+00,2.9827e+01,-2.2252e+02
2.3142e-02,-1.8651e+00,1.7286e-01,1.6403e+00,2.3837e+00,3.2767e+00,3.3400e+00,2.9631e+01,-2.1118e+02
-2.8710e-01,-1.4994e+00,5.6105e-01,1.5739e+00,1.1903e+00,3.3780e+00,3.4282e+00,2.9813e+01,-2.1354e+02
-5.5251e-02,-1.5161e+00,3.1092e-01,1.8264e+00,1.2541e+00,3.5253e+00,3.1552e+00,2.9791e+01,-1.8520e+02
4.7793e-02,-1.9656e+00,5.0446e-01,1.4063e+00,1.7042e+00,3.5048e+00,2.6980e+00,2.9572e+01,-2.1911e+02
-1.0555e-01,-1.5535e+00,-1.4355e+00,1.8017e+00,-1.9950e-01,3.2709e+00,3.3737e+00,2.9539e+01,-2.0354e+02
-4.3579e-01,-1.5447e+00,4.6622e-01,1.7141e+00,8.3019e-01,1.8466e+00,3.7391e+00,2.9723e+01,-2.3231e+02
1.0329e-03,-1.9873e+00,2.3049e-01,1.7907e+00,1.0571e+00,3.3516e+00,3.3841e+00,2.9632e+01,-1.7954e+02
1.3850e-01,-1.9453e+00,3.8975e-01,1.8256e+00,2.0189e-01,3.1628e+00,3.3992e+00,2.9329e+01,-2.2521e+02
-2.2835e-01,-1.6951e+00,7.5539e-01,1.6766e+00,6.8552e-01,3.2964e+00,3.6098e+00,2.9951e+01,-2.1707e+02
1.3824e-01,-1.9066e+00,6.9161e-01,1.7812e+00,1.5018e+00,3.5946e+00,2.6469e+00,2.9714e+01,-1.9541e+02
2.6170e-02,-1.8920e+00,4.3053e-01,1.8288e+00,1.7862e+00,3.6032e+00,3.1794e+00,2.9968e+01,-2.1985e+02
-1.1607e-01,-1.3811e+00,-1.7748e+00,1.8190e+00,1.1379e+00,3.5711e+00,2.5494e+00,2.9733e+01,-2.2628e+02
2.0233e-02,-1.6535e+00,4.4687e-01,1.5909e+00,1.9366e+00,3.5392e+00,2.8503e+00,2.9691e+01,-1.9548e+02
-6.0998e-02,-1.4711e+00,4.1383e-01,1.8241e+00,-2.4747e-01,3.3603e+00,3.2617e+00,2.9559e+01,-1.8193e+02
1.8328e-01,-1.8773e+00,-6.9417e-01,1.8094e+00,2.3483e+00,3.3687e+00,2.9990e+00,2.9440e+01,-2.1795e+02
-2.3605e-01,-1.9308e+00,7.2911e-01,1.7855e+00,1.5795e+00,1.5823e+00,3.7747e+00,2.9813e+01,-2.1684e+02
-3.7706e-01,-1.0947e+00,6.5740e-01,1.5813e+00,3.3943e-01,3.6407e+00,2.6388e+00,2.9930e+01,-2.1895e+02
-3.8955e-01,-1.5871e+00,-1.5802e+00,1.8213e+00,2.1805e-01,1.9303e+00,3.7478e+00,2.9739e+01,-2.1327e+02
-3.2043e-01,-1.3170e+00,5.3815e-01,1.6653e+00,8.0858e-02,3.4647e+00,3.4062e+00,2.9931e+01,-2.1437e+02
-8.9331e-03,-1.5756e+00,-5.0337e-01,1.7519e+00,1.0183e+00,3.5062e+00,2.8772e+00,2.9599e+01,-2.2421e+02
1.6334e-01,-1.9258e+00,4.7184e-01,1.7083e+00,2.2250e+00,3.3495e+00,2.9946e+00,2.9390e+01,-2.3173e+02
-2.4418e-01,-1.9832e+00,-2.0486e-01,1.7877e+00,1.0495e+00,2.1140e+00,3.7447e+00,2.9712e+01,-2.2820e+02
-4.0729e-01,-1.6487e+00,-1.2652e+00,1.8216e+00,6.9865e-01,2.3336e+00,3.7679e+00,2.9833e+01,-2.2428e+02
9.7481e-02,-1.9006e+00,-9.3042e-01,1.7905e+00,2.0680e+00,3.3370e+00,3.1217e+00,2.9449e+01,-1.9706e+02
-2.0065e-01,-1.2565e+00,7.4693e-01,1.4642e+00,5.3702e-01,3.6559e+00,2.7462e+00,2.9961e+01,-2.1871e+02
1.3387e-03,-1.4501e+00,-2.5039e-01,1.8018e+00,2.4484e+00,3.5000e+00,2.9278e+00,2.9760e+01,-2.0693e+02
7.9340e-02,-1.8551e+00,-6.3995e-02,1.8075e+00,1.6569e+00,3.3785e+00,3.2911e+00,2.9575e+01,-2.2916e+02
3.2786e-02,-1.9881e+00,4.2180e-01,1.6715e+00,1.3550e+00,3.6449e+00,2.7911e+00,2.9911e+01,-2.2040e+02
-7.2438e-02,-1.7913e+00,1.9559e-01,1.8011e+00,8.2118e-01,3.5023e+00,3.2559e+00,2.9830e+01,-2.0931e+02
3.5577e-03,-1.7950e+00,-5.9359e-01,1.8131e+00,1.7486e+00,3.1852e+00,3.3988e+00,2.9456e+01,-2.0130e+02
