logfeh,logdust,logNpix,tau,dmod,logl
-4.2770e-01,-1.1146e+00,4.7603e+00,2.4331e+00,3.1283e+01,-5.6563e+01
-3.1611e-01,-1.2826e+00,4.7302e+00,2.3277e+00,3.1191e+01,-5.7227e+01
-5.6727e-01,-1.0242e+00,4.7517e+00,1.8356e+00,3.1251e+01,-6.1326e+01
-4.7749e-01,-1.0419e+00,4.7451e+00,2.3676e+00,3.1244e+01,-5.9760e+01
-4.1989e-01,-1.1630e+00,4.7373e+00,2.1384e+00,3.1214e+01,-6.1322e+01
-5.1997e-01,-1.0519e+00,4.7557e+00,2.3022e+00,3.1270e+01,-6.1141e+01
-3.1660e-01,-1.2796e+00,4.7510e+00,2.3286e+00,3.1243e+01,-6.0754e+01
-4.8574e-01,-1.0136e+00,4.7488e+00,2.6108e+00,3.1261e+01,-6.0005e+01
-4.9691e-01,-1.0092e+00,4.7618e+00,2.5885e+00,3.1290e+01,-6.0070e+01
-4.1297e-01,-1.1406e+00,4.7516e+00,2.3027e+00,3.1251e+01,-5.9883e+01
-4.8743e-01,-1.0621e+00,4.7501e+00,2.1781e+00,3.1252e+01,-6.1123e+01
-3.7279e-01,-1.2117e+00,4.7357e+00,2.2908e+00,3.1213e+01,-6.1302e+01
-5.5924e-01,-1.0099e+00,4.7456e+00,2.1437e+00,3.1242e+01,-5.9996e+01
-5.1257e-01,-1.0392e+00,4.7561e+00,2.4132e+00,3.1273e+01,-6.0884e+01
-5.0863e-01,-1.0500e+00,4.7475e+00,2.3158e+00,3.1249e+01,-6.0252e+01
-3.4940e-01,-1.2214e+00,4.7434e+00,2.3584e+00,3.1230e+01,-6.0936e+01
-5.2407e-01,-1.0231e+00,4.7577e+00,2.5136e+00,3.1280e+01,-5.8901e+01
-4.6867e-01,-1.0638e+00,4.7429e+00,2.1407e+00,3.1231e+01,-6.0380e+01
-5.0247e-01,-1.1296e+00,4.7577e+00,8.7394e-01,3.1254e+01,-6.1359e+01
-4.7527e-01,-1.0335e+00,4.7459e+00,2.4376e+00,3.1249e+01,-5.9545e+01
-4.2315e-01,-1.1394e+00,4.7428e+00,2.2624e+00,3.1230e+01,-5.8613e+01
