niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-2.0844e+05,-2.0844e+05,-2.4969e-03,-2.0844e+05,1.2922e-01,6.6871e+00,inf,2.5102e-01,-9.1919e-01,-1.3225e+00,5.9280e+00,9.1487e+00,2.2597e+01
2.0000e+00,1.0000e+00,4.9751e-01,-2.0811e+05,-2.0812e+05,-4.9938e-03,-2.0812e+05,1.2924e-01,6.6896e+00,8.9231e+04,5.1999e-01,-8.5281e-01,-1.3427e+00,5.7899e+00,9.0499e+00,2.3554e+01
3.0000e+00,1.0000e+00,7.4442e-01,-2.0584e+05,-2.0584e+05,-7.4906e-03,-2.0584e+05,1.2926e-01,6.6921e+00,8.8904e+04,7.8108e-01,-3.8559e-01,-1.9914e+00,5.8161e+00,9.7263e+00,2.2033e+01
4.0000e+00,1.0000e+00,9.9010e-01,-2.0548e+05,-2.0548e+05,-9.9875e-03,-2.0548e+05,1.2929e-01,6.6946e+00,8.6632e+04,1.0413e+00,2.6910e-01,-1.7251e+00,5.6519e+00,9.1244e+00,2.2634e+01
5.0000e+00,1.0000e+00,1.2346e+00,-2.0534e+05,-2.0535e+05,-1.2484e-02,-2.0535e+05,1.2931e-01,6.6971e+00,8.6272e+04,1.3006e+00,-9.8598e-01,-6.4903e-01,5.9090e+00,9.6683e+00,2.2424e+01
6.0000e+00,1.0000e+00,1.4778e+00,-2.0529e+05,-2.0530e+05,-1.4981e-02,-2.0530e+05,1.2934e-01,6.6996e+00,8.6135e+04,1.5614e+00,-9.8858e-01,-6.5549e-01,5.9902e+00,9.9672e+00,2.2151e+01
7.0000e+00,1.0000e+00,1.7199e+00,-2.0520e+05,-2.0521e+05,-1.7478e-02,-2.0521e+05,1.2936e-01,6.7021e+00,8.6086e+04,1.8190e+00,3.8747e-01,-1.2063e+00,5.8847e+00,9.6567e+00,2.2032e+01
8.0000e+00,1.0000e+00,1.9608e+00,-2.0518e+05,-2.0519e+05,-1.9975e-02,-2.0519e+05,1.2939e-01,6.7046e+00,8.5996e+04,2.0777e+00,-7.6710e-01,-1.4585e+00,5.8203e+00,9.1562e+00,2.3364e+01
9.0000e+00,1.0000e+00,2.2005e+00,-2.0475e+05,-2.0475e+05,-2.2472e-02,-2.0475e+05,1.2941e-01,6.7071e+00,8.5979e+04,2.3365e+00,-1.4544e-01,-6.6599e-01,5.6726e+00,9.1829e+00,2.2595e+01
1.0000e+01,1.0000e+00,2.4390e+00,-2.0394e+05,-2.0395e+05,-2.4969e-02,-2.0395e+05,1.2943e-01,6.7096e+00,8.5543e+04,2.7163e+00,-2.2055e-01,-1.6883e+00,5.5004e+00,9.2690e+00,2.2693e+01
1.1000e+01,1.0000e+00,2.6764e+00,-2.0379e+05,-2.0380e+05,-2.7466e-02,-2.0380e+05,1.2946e-01,6.7121e+00,8.4740e+04,2.9743e+00,-7.0184e-01,-1.3341e+00,5.6991e+00,9.8057e+00,2.2408e+01
1.2000e+01,1.0000e+00,2.9126e+00,-2.0326e+05,-2.0327e+05,-2.9963e-02,-2.0327e+05,1.2948e-01,6.7146e+00,8.4591e+04,3.2371e+00,-9.4103e-01,-1.3523e+00,5.4171e+00,9.5068e+00,2.2442e+01
1.3000e+01,1.0000e+00,3.1477e+00,-2.0307e+05,-2.0308e+05,-3.2459e-02,-2.0308e+05,1.2951e-01,6.7171e+00,8.4057e+04,3.5064e+00,-3.7547e-01,-1.0582e+00,5.6295e+00,9.0833e+00,2.4752e+01
1.4000e+01,1.0000e+00,3.3816e+00,-2.0300e+05,-2.0300e+05,-3.4956e-02,-2.0300e+05,1.2953e-01,6.7196e+00,8.3866e+04,3.7643e+00,-2.0991e-01,-1.0554e+00,5.5261e+00,9.7694e+00,2.2113e+01
1.5000e+01,1.0000e+00,3.6145e+00,-2.0294e+05,-2.0294e+05,-3.7453e-02,-2.0294e+05,1.2955e-01,6.7221e+00,8.3791e+04,4.0253e+00,-3.6759e-01,-6.0175e-01,5.4705e+00,9.5342e+00,2.2146e+01
1.6000e+01,1.0000e+00,3.8462e+00,-2.0248e+05,-2.0249e+05,-3.9950e-02,-2.0249e+05,1.2958e-01,6.7246e+00,8.3731e+04,4.2938e+00,2.0857e-01,-1.2736e+00,5.5067e+00,9.1827e+00,2.3099e+01
1.7000e+01,1.0000e+00,4.0767e+00,-2.0242e+05,-2.0242e+05,-4.2447e-02,-2.0242e+05,1.2960e-01,6.7271e+00,8.3280e+04,4.5531e+00,-5.1521e-01,-1.1143e+00,5.4156e+00,9.3445e+00,2.2865e+01
1.8000e+01,1.0000e+00,4.3062e+00,-2.0232e+05,-2.0233e+05,-4.4944e-02,-2.0233e+05,1.2963e-01,6.7296e+00,8.3212e+04,4.8218e+00,4.6108e-01,-8.6868e-01,5.6667e+00,9.0452e+00,2.3429e+01
1.9000e+01,1.0000e+00,4.5346e+00,-2.0211e+05,-2.0212e+05,-4.7441e-02,-2.0212e+05,1.2965e-01,6.7321e+00,8.3119e+04,5.0801e+00,-2.3242e-01,-7.3458e-01,5.9742e+00,9.7569e+00,2.3427e+01
2.0000e+01,1.0000e+00,4.7619e+00,-2.0196e+05,-2.0197e+05,-4.9938e-02,-2.0197e+05,1.2967e-01,6.7345e+00,8.2904e+04,5.3775e+00,-9.2180e-01,-1.8609e+00,5.5480e+00,9.2018e+00,2.3814e+01
2.1000e+01,1.0000e+00,4.9881e+00,-2.0168e+05,-2.0169e+05,-5.2434e-02,-2.0169e+05,1.2970e-01,6.7370e+00,8.2756e+04,5.6402e+00,2.6904e-01,-1.2900e+00,5.6102e+00,9.2712e+00,2.3521e+01
2.2000e+01,1.0000e+00,5.2133e+00,-2.0167e+05,-2.0167e+05,-5.4931e-02,-2.0167e+05,1.2972e-01,6.7395e+00,8.2480e+04,5.9000e+00,-7.0724e-01,-1.9139e+00,5.6590e+00,9.9968e+00,2.2795e+01
2.3000e+01,2.0000e+00,5.4245e+00,-2.0161e+05,-2.0162e+05,-5.7428e-02,-2.0162e+05,1.2975e-01,6.7420e+00,8.2462e+04,6.4153e+00,1.7362e-01,-1.4763e+00,4.9987e+00,9.0659e+00,2.2391e+01
2.4000e+01,1.0000e+00,5.6471e+00,-2.0152e+05,-2.0153e+05,-5.9925e-02,-2.0153e+05,1.2977e-01,6.7445e+00,8.2408e+04,6.6719e+00,-1.8581e-01,-1.2576e+00,5.2051e+00,9.3696e+00,2.2570e+01
2.5000e+01,1.0000e+00,5.8685e+00,-2.0129e+05,-2.0130e+05,-6.2422e-02,-2.0130e+05,1.2979e-01,6.7470e+00,8.2314e+04,6.9307e+00,-5.3673e-01,-1.4485e+00,5.0532e+00,9.2165e+00,2.2689e+01
2.6000e+01,1.0000e+00,6.0890e+00,-2.0126e+05,-2.0127e+05,-6.4919e-02,-2.0127e+05,1.2982e-01,6.7495e+00,8.2090e+04,7.1889e+00,-9.7902e-01,-1.0865e+00,5.9543e+00,9.2689e+00,2.4936e+01
2.7000e+01,1.0000e+00,6.3084e+00,-2.0121e+05,-2.0122e+05,-6.7416e-02,-2.0122e+05,1.2984e-01,6.7520e+00,8.2058e+04,7.4402e+00,-8.0234e-01,-6.0923e-01,5.3112e+00,9.4713e+00,2.2703e+01
2.8000e+01,1.0000e+00,6.5268e+00,-2.0086e+05,-2.0086e+05,-6.9913e-02,-2.0086e+05,1.2987e-01,6.7545e+00,8.2010e+04,7.7068e+00,-6.0753e-01,-6.5996e-01,5.2898e+00,9.3140e+00,2.3034e+01
2.9000e+01,1.0000e+00,6.7442e+00,-2.0065e+05,-2.0065e+05,-7.2410e-02,-2.0065e+05,1.2989e-01,6.7570e+00,8.1652e+04,7.9771e+00,-7.0985e-01,-8.8993e-01,5.8269e+00,9.6191e+00,2.4150e+01
3.0000e+01,1.0000e+00,6.9606e+00,-2.0062e+05,-2.0063e+05,-7.4906e-02,-2.0063e+05,1.2991e-01,6.7595e+00,8.1443e+04,8.2619e+00,-9.1017e-02,-5.5281e-01,5.8704e+00,1.0116e+01,2.2923e+01
3.1000e+01,1.0000e+00,7.1759e+00,-2.0050e+05,-2.0051e+05,-7.7403e-02,-2.0051e+05,1.2994e-01,6.7620e+00,8.1418e+04,8.5124e+00,-5.0499e-01,-1.0900e+00,5.2886e+00,9.7536e+00,2.2590e+01
3.2000e+01,1.0000e+00,7.3903e+00,-2.0046e+05,-2.0047e+05,-7.9900e-02,-2.0047e+05,1.2996e-01,6.7645e+00,8.1296e+04,8.7663e+00,-1.6100e-01,-1.5066e+00,5.3304e+00,9.2942e+00,2.3440e+01
3.3000e+01,1.0000e+00,7.6037e+00,-2.0045e+05,-2.0046e+05,-8.2397e-02,-2.0046e+05,1.2994e-01,6.7625e+00,8.1255e+04,9.0286e+00,1.7095e-01,-7.6776e-01,5.8136e+00,9.7319e+00,2.3450e+01
3.4000e+01,1.0000e+00,7.8161e+00,-2.0039e+05,-2.0039e+05,-8.4894e-02,-2.0039e+05,1.3001e-01,6.7695e+00,8.1247e+04,9.2802e+00,-9.0400e-01,-1.2412e+00,5.7337e+00,9.1788e+00,2.4847e+01
3.5000e+01,1.0000e+00,8.0275e+00,-2.0031e+05,-2.0032e+05,-8.7391e-02,-2.0032e+05,1.3003e-01,6.7720e+00,8.1184e+04,9.5362e+00,-7.7291e-01,-1.4972e+00,4.6302e+00,9.0880e+00,2.2275e+01
3.6000e+01,1.0000e+00,8.2380e+00,-2.0029e+05,-2.0030e+05,-8.9888e-02,-2.0030e+05,1.3006e-01,6.7745e+00,8.1108e+04,9.7933e+00,-9.6734e-01,-1.3275e+00,5.5725e+00,9.9311e+00,2.3246e+01
3.7000e+01,1.0000e+00,8.4475e+00,-2.0029e+05,-2.0030e+05,-9.2385e-02,-2.0030e+05,1.2156e-01,5.9182e+00,8.1089e+04,1.0052e+01,-2.7542e-01,-1.8120e+00,5.8578e+00,9.0204e+00,2.5383e+01
3.8000e+01,1.0000e+00,8.6560e+00,-2.0026e+05,-2.0026e+05,-9.4881e-02,-2.0026e+05,1.3011e-01,6.7795e+00,8.1088e+04,1.0308e+01,-1.9701e-01,-1.0850e+00,5.4057e+00,9.4919e+00,2.3307e+01
3.9000e+01,1.0000e+00,8.8636e+00,-1.9999e+05,-2.0000e+05,-9.7378e-02,-2.0000e+05,1.3013e-01,6.7820e+00,8.1053e+04,1.0568e+01,2.1553e-01,-5.5385e-01,5.8309e+00,9.7094e+00,2.3558e+01
4.0000e+01,1.0000e+00,9.0703e+00,-1.9990e+05,-1.9990e+05,-9.9875e-02,-1.9990e+05,1.3015e-01,6.7845e+00,8.0788e+04,1.0849e+01,-4.5022e-01,-1.9013e+00,5.1512e+00,9.6149e+00,2.2884e+01
4.1000e+01,1.0000e+00,9.2760e+00,-1.9982e+05,-1.9983e+05,-1.0237e-01,-1.9983e+05,1.3018e-01,6.7870e+00,8.0691e+04,1.1114e+01,-5.5204e-01,-7.0759e-01,5.6232e+00,9.9223e+00,2.3306e+01
4.2000e+01,1.0000e+00,9.4808e+00,-1.9965e+05,-1.9966e+05,-1.0487e-01,-1.9966e+05,1.3020e-01,6.7895e+00,8.0618e+04,1.1373e+01,9.9907e-02,-1.9017e+00,5.2620e+00,1.0032e+01,2.2158e+01
4.3000e+01,1.0000e+00,9.6847e+00,-1.9949e+05,-1.9950e+05,-1.0737e-01,-1.9950e+05,1.3023e-01,6.7920e+00,8.0444e+04,1.1633e+01,-4.3029e-02,-1.0162e+00,5.0773e+00,9.0003e+00,2.3503e+01
4.4000e+01,1.0000e+00,9.8876e+00,-1.9948e+05,-1.9948e+05,-1.0986e-01,-1.9948e+05,1.3025e-01,6.7944e+00,8.0287e+04,1.1896e+01,-9.6605e-01,-1.6808e+00,4.9050e+00,9.8079e+00,2.2192e+01
4.5000e+01,2.0000e+00,1.0067e+01,-1.9918e+05,-1.9919e+05,-1.1236e-01,-1.9919e+05,1.3027e-01,6.7970e+00,8.0274e+04,1.2413e+01,-4.3986e-01,-1.9814e+00,5.6876e+00,1.0048e+01,2.3759e+01
