logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.0998e-01,-1.6323e+00,2.2575e-01,-1.1770e-01,1.3220e+00,3.8365e+00,4.1842e+00,2.9888e+01,-7.3839e+01
-3.2742e-01,-1.6382e+00,-8.5530e-01,1.2708e+00,2.4469e+00,3.7741e+00,4.3171e+00,3.0094e+01,-6.6723e+01
-4.2516e-01,-1.3509e+00,-3.4478e-01,1.6802e+00,9.9431e-01,3.7209e+00,4.2816e+00,2.9956e+01,-6.3074e+01
-6.1083e-01,-1.2195e+00,-2.9319e-01,1.7011e+00,2.0055e+00,2.7710e+00,4.4176e+00,2.9986e+01,-7.5976e+01
-3.4377e-01,-1.5258e+00,4.8055e-01,1.5884e+00,2.3186e+00,3.8015e+00,4.3217e+00,3.0121e+01,-7.4009e+01
-5.9675e-02,-1.7850e+00,2.5300e-01,1.7105e+00,8.5894e-01,4.1049e+00,3.8807e+00,2.9873e+01,-7.0108e+01
-4.3101e-01,-1.9716e+00,1.0613e-01,4.6646e-01,2.0630e+00,2.9342e+00,4.4096e+00,2.9995e+01,-7.2945e+01
-3.2662e-01,-1.6440e+00,-1.2036e+00,3.9633e-01,1.0329e+00,3.8557e+00,4.2292e+00,2.9979e+01,-7.2459e+01
-2.3722e-01,-1.7172e+00,-7.6828e-01,1.6590e+00,2.3302e+00,3.8721e+00,4.2254e+00,3.0005e+01,-6.2007e+01
-5.0819e-01,-1.4890e+00,2.1850e-01,9.8621e-01,2.0660e+00,3.1133e+00,4.4286e+00,3.0058e+01,-7.4073e+01
-4.4837e-01,-1.5704e+00,3.5150e-01,1.7719e+00,1.7097e+00,2.9599e+00,4.4639e+00,3.0113e+01,-7.6148e+01
-2.9771e-01,-1.7488e+00,9.9730e-02,1.3985e+00,6.2487e-01,3.7912e+00,4.2610e+00,2.9972e+01,-6.9945e+01
-4.0147e-01,-1.2969e+00,1.1002e-01,1.3866e-01,1.6541e+00,3.9384e+00,4.1639e+00,2.9975e+01,-6.9295e+01
-3.8675e-01,-1.2140e+00,-9.8337e-01,6.3103e-01,7.3714e-01,4.0906e+00,4.0290e+00,3.0023e+01,-7.5726e+01
-2.2756e-01,-1.8386e+00,-1.0323e+00,1.5517e+00,6.1890e-01,3.8804e+00,4.1895e+00,2.9927e+01,-6.0596e+01
