logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.2241e-01,-1.2957e+00,5.3138e-01,1.6087e+00,1.7387e+00,4.2178e+00,4.9350e+00,3.1060e+01,-1.3040e+02
1.0979e-01,-1.3300e+00,8.9356e-01,1.9417e+00,1.8386e+00,3.9118e+00,5.0086e+00,3.1096e+01,-1.2301e+02
4.6302e-02,-1.2770e+00,5.1730e-01,2.2444e+00,1.8371e+00,2.9756e+00,5.0666e+00,3.1149e+01,-1.2340e+02
4.9234e-02,-1.2560e+00,6.7567e-01,4.1652e-01,2.9397e+00,4.0157e+00,4.9853e+00,3.1123e+01,-1.3230e+02
-9.8190e-02,-1.0912e+00,9.6112e-01,8.9253e-01,1.2425e+00,3.8717e+00,5.0461e+00,3.1217e+01,-1.2522e+02
1.7612e-01,-1.6452e+00,4.8877e-01,1.6646e+00,2.8821e+00,3.1556e+00,5.0402e+00,3.1088e+01,-1.3216e+02
9.7987e-02,-1.4263e+00,9.2555e-01,9.4241e-01,2.9845e+00,3.3175e+00,5.0530e+00,3.1155e+01,-1.1536e+02
-1.3372e-02,-1.0817e+00,1.1952e+00,2.2743e+00,2.8428e+00,4.2209e+00,5.1260e+00,3.1497e+01,-1.2742e+02
2.0669e-01,-1.6739e+00,8.7701e-01,1.5601e+00,2.0621e+00,3.6302e+00,4.9553e+00,3.0898e+01,-1.2714e+02
2.7261e-02,-1.2711e+00,1.0220e+00,1.9258e+00,1.9726e+00,2.9035e+00,5.0775e+00,3.1178e+01,-1.2231e+02
-1.8743e-01,-1.0294e+00,1.2400e+00,9.0362e-01,2.1006e+00,3.3909e+00,5.1345e+00,3.1387e+01,-1.2495e+02
2.1120e-01,-1.8099e+00,1.1712e+00,1.2409e+00,1.3927e+00,3.3972e+00,5.0976e+00,3.1207e+01,-1.2268e+02
8.2659e-02,-1.3168e+00,9.5309e-01,2.3178e+00,2.7577e+00,3.3386e+00,5.1122e+00,3.1286e+01,-1.2738e+02
2.0312e-01,-1.7221e+00,8.6174e-01,1.9650e+00,2.1319e+00,3.0460e+00,5.0313e+00,3.1031e+01,-1.1563e+02
-2.2328e-01,-1.0003e+00,8.8077e-01,1.4770e+00,1.7946e+00,2.8949e+00,5.0509e+00,3.1170e+01,-1.2919e+02
3.7119e-02,-1.2322e+00,7.8608e-01,1.2335e+00,1.4670e+00,4.0070e+00,4.9737e+00,3.1066e+01,-1.2732e+02
-5.7409e-02,-1.0906e+00,9.5556e-01,9.1005e-01,2.9718e+00,4.1185e+00,5.0307e+00,3.1286e+01,-1.2713e+02
8.7133e-02,-1.4256e+00,8.8994e-01,7.8629e-01,1.6515e+00,3.5826e+00,5.0250e+00,3.1079e+01,-1.2770e+02
1.8859e-01,-1.3539e+00,1.0826e+00,1.8497e+00,2.1052e+00,4.3434e+00,5.0381e+00,3.1315e+01,-1.3053e+02
-3.5801e-02,-1.2392e+00,8.2663e-01,7.7358e-01,1.3329e+00,3.4203e+00,5.0565e+00,3.1174e+01,-1.2982e+02
-5.5072e-02,-1.2091e+00,6.0871e-01,1.2381e+00,1.3088e+00,3.2673e+00,5.1254e+00,3.1331e+01,-1.3215e+02
1.0955e-01,-1.2386e+00,1.0664e+00,2.1172e+00,1.7490e+00,4.2082e+00,4.9847e+00,3.1155e+01,-1.3145e+02
1.3707e-01,-1.5677e+00,1.1403e+00,1.2351e+00,1.8472e+00,3.3756e+00,5.1241e+00,3.1288e+01,-1.2787e+02
-1.2056e-01,-1.1139e+00,8.5150e-01,1.3607e+00,2.3551e+00,3.2176e+00,5.1455e+00,3.1397e+01,-1.2675e+02
1.3553e-01,-1.5313e+00,1.0013e+00,4.5459e-01,1.6761e+00,3.5661e+00,5.0427e+00,3.1105e+01,-1.3231e+02
2.1029e-01,-1.5758e+00,1.0858e+00,2.1585e+00,2.5603e+00,3.4684e+00,5.0680e+00,3.1150e+01,-1.1330e+02
2.3136e-01,-1.7628e+00,8.5722e-01,4.4735e-01,2.0827e+00,3.8490e+00,5.0087e+00,3.1058e+01,-1.3055e+02
1.9578e-01,-1.8590e+00,5.7613e-01,1.4853e+00,1.8211e+00,3.0900e+00,4.9691e+00,3.0883e+01,-1.2649e+02
2.4811e-01,-1.7936e+00,8.2052e-01,1.6962e+00,2.9989e+00,2.9442e+00,4.9890e+00,3.0944e+01,-1.2047e+02
-1.6131e-01,-1.0778e+00,8.3624e-01,4.1613e-01,1.5449e+00,3.5028e+00,5.1044e+00,3.1321e+01,-1.1394e+02
-1.5875e-01,-1.0742e+00,8.7916e-01,1.2766e+00,1.9325e+00,3.4457e+00,5.1587e+00,3.1448e+01,-1.2447e+02
-4.8071e-02,-1.1855e+00,9.2905e-01,1.6128e+00,3.0269e+00,3.0020e+00,5.1039e+00,3.1305e+01,-1.2646e+02
2.9602e-02,-1.2236e+00,5.1112e-01,1.0897e+00,2.8407e+00,4.0741e+00,5.0621e+00,3.1307e+01,-1.3253e+02
2.1321e-01,-1.9762e+00,6.8639e-01,1.5113e+00,1.7989e+00,2.7390e+00,5.0537e+00,3.1075e+01,-1.2917e+02
-5.7796e-02,-1.1881e+00,1.2070e+00,7.8991e-01,2.3566e+00,3.3167e+00,5.1788e+00,3.1472e+01,-1.2869e+02
2.1386e-01,-1.5670e+00,9.4097e-01,1.1190e+00,2.7489e+00,3.8657e+00,4.9783e+00,3.1010e+01,-1.3326e+02
-1.3315e-02,-1.2109e+00,8.1372e-01,8.6029e-01,2.6132e+00,3.6193e+00,5.0293e+00,3.1133e+01,-1.2806e+02
2.1349e-01,-1.9700e+00,9.0603e-01,1.3744e+00,1.8339e+00,2.7221e+00,5.0060e+00,3.0959e+01,-1.1823e+02
3.0533e-02,-1.2162e+00,1.1440e+00,1.6547e+00,1.4044e+00,4.0195e+00,5.0528e+00,3.1244e+01,-1.1645e+02
2.1871e-01,-1.3648e+00,8.3546e-01,1.8369e+00,2.4864e+00,4.3814e+00,4.9872e+00,3.1241e+01,-1.3351e+02
1.6501e-01,-1.6816e+00,8.3370e-01,5.8624e-01,2.3510e+00,3.0584e+00,5.0000e+00,3.0966e+01,-1.3104e+02
-1.0526e-01,-1.0695e+00,1.2419e+00,2.2162e+00,1.9939e+00,3.0979e+00,5.1637e+00,3.1424e+01,-1.2748e+02
