logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
4.4910e-01,-1.4753e+00,-1.6957e+00,-1.6813e+00,2.3946e+00,1.2869e+00,3.3250e+00,2.4068e+01,-7.0561e+02
9.8054e-02,-1.6314e+00,-2.2335e+00,7.0923e-01,1.1368e+00,1.4268e+00,3.5325e+00,2.4456e+01,-1.6591e+03
2.3408e-01,-1.3265e+00,-8.8611e-01,1.0621e-01,2.2963e+00,8.7216e-01,3.4311e+00,2.4288e+01,-1.9517e+03
4.0725e-01,-1.3746e+00,-1.8608e+00,3.1110e-01,2.4577e+00,1.5319e+00,3.4279e+00,2.4303e+01,-1.9464e+03
2.9011e-01,-1.1035e+00,-2.1925e+00,2.9078e-01,2.3814e+00,6.9403e-01,3.3784e+00,2.4188e+01,-1.1379e+03
4.2733e-01,-1.5630e+00,-2.5410e+00,-8.8272e-01,2.2060e+00,2.4352e+00,3.2579e+00,2.4014e+01,-1.1887e+03
3.0950e-01,-1.4831e+00,-8.9845e-01,-1.2997e+00,2.0326e+00,2.5209e+00,3.3311e+00,2.4149e+01,-1.8410e+03
2.4153e-01,-1.8771e+00,-6.9377e-01,-3.3067e-01,1.8441e+00,1.3341e+00,3.4109e+00,2.4146e+01,-2.0268e+03
2.9233e-01,-1.9980e+00,-2.6567e+00,4.1739e-01,1.5321e+00,2.3119e+00,3.4385e+00,2.4275e+01,-1.6391e+03
1.6584e-01,-1.2107e+00,-1.0573e+00,-4.7703e-01,2.3789e+00,5.1992e-01,3.5184e+00,2.4549e+01,-1.6834e+03
3.8765e-01,-1.3221e+00,-7.0722e-01,-8.9696e-02,2.3426e+00,2.6003e+00,3.2625e+00,2.4175e+01,-1.2264e+03
2.6009e-01,-1.0066e+00,-1.4242e+00,9.6692e-03,2.4784e+00,6.5050e-01,3.3161e+00,2.4115e+01,-1.6055e+03
2.7967e-01,-1.1771e+00,-1.2661e+00,-1.5170e+00,2.3666e+00,2.0072e+00,3.3852e+00,2.4252e+01,-1.7620e+03
4.0888e-01,-1.4714e+00,-2.0215e+00,3.7675e-01,2.4128e+00,4.3428e-01,3.4163e+00,2.4278e+01,-1.4944e+03
2.0916e-01,-8.2336e-01,-6.5387e-01,-3.5614e-01,2.8224e+00,2.2065e+00,3.2454e+00,2.4450e+01,-1.7457e+03
2.4977e-01,-1.4493e+00,-2.3228e+00,-1.5865e+00,2.1524e+00,4.7878e-01,3.4391e+00,2.4239e+01,-1.5523e+03
4.4327e-01,-1.3034e+00,-2.4849e+00,-4.4410e-01,2.3844e+00,9.9242e-01,3.2604e+00,2.3898e+01,-1.5614e+03
3.7197e-01,-1.0452e+00,-8.9349e-01,3.1564e-01,2.3808e+00,2.9622e+00,2.9156e+00,2.4107e+01,-1.5629e+03
3.2247e-01,-1.7251e+00,-1.6366e+00,2.9797e-01,2.0487e+00,1.3475e+00,3.3937e+00,2.4114e+01,-1.6193e+03
1.9428e-01,-1.6331e+00,-2.2496e+00,3.5320e-01,5.3287e-01,2.6780e+00,3.3489e+00,2.4225e+01,-1.9531e+03
2.8852e-01,-1.0475e+00,-1.3395e+00,-1.1770e+00,2.2573e+00,2.7971e+00,3.1267e+00,2.4088e+01,-1.6618e+03
3.4699e-01,-1.5987e+00,-2.4770e+00,2.1385e-01,2.2650e-01,2.9650e+00,3.0682e+00,2.3998e+01,-1.8702e+03
1.2342e-01,-1.8110e+00,-1.3655e+00,5.4850e-01,1.3198e+00,9.4472e-01,3.5806e+00,2.4569e+01,-1.9899e+03
2.4362e-01,-1.8298e+00,-1.9034e+00,1.5581e-01,1.8239e+00,1.9970e+00,3.3671e+00,2.4092e+01,-1.9330e+03
1.6365e-01,-1.8377e+00,-1.8795e+00,1.1237e-01,1.2199e+00,2.0824e+00,3.4268e+00,2.4216e+01,-1.8879e+03
2.3317e-01,-1.7809e+00,-2.6324e+00,3.0974e-01,1.2136e+00,2.6449e+00,3.3061e+00,2.4117e+01,-1.9773e+03
7.4993e-02,-1.2887e+00,-1.3542e+00,7.0851e-01,1.8495e+00,1.2452e+00,3.5290e+00,2.4480e+01,-1.5178e+03
3.3423e-01,-1.4814e+00,-8.4371e-01,-3.8453e-01,2.3145e+00,2.2649e+00,3.4346e+00,2.4372e+01,-1.4277e+03
4.5308e-01,-1.2309e+00,-2.2783e+00,4.2291e-01,2.1195e+00,3.0467e+00,2.7021e+00,2.3928e+01,-1.4910e+03
-3.2320e-01,-8.3730e-01,-1.4883e+00,1.5470e+00,-3.8522e-01,2.3178e+00,3.6910e+00,2.5021e+01,-1.8924e+03
1.6171e-01,-1.4548e+00,-7.5445e-01,-7.4845e-01,2.0418e+00,1.0395e+00,3.4808e+00,2.4360e+01,-1.8288e+03
2.7689e-01,-1.1717e+00,-1.4115e+00,2.9095e-01,1.8249e+00,3.1161e+00,3.0727e+00,2.4333e+01,-2.0280e+03
1.1293e-01,-1.5100e+00,-2.7231e+00,8.0528e-01,1.5237e+00,2.2251e+00,3.5452e+00,2.4569e+01,-1.8157e+03
2.4962e-01,-1.4432e+00,-1.6617e+00,4.4072e-01,9.9502e-01,2.9129e+00,3.2664e+00,2.4240e+01,-1.8130e+03
-1.0991e-01,-1.0774e+00,-2.6559e+00,1.0441e+00,-2.2382e-01,2.4792e+00,3.6133e+00,2.4804e+01,-1.9221e+03
3.8908e-01,-1.0766e+00,-1.9290e+00,-7.3092e-02,2.2694e+00,3.0921e+00,2.6596e+00,2.4093e+01,-1.5055e+03
3.2085e-01,-1.2821e+00,-2.6268e+00,2.4540e-01,2.3993e+00,2.1407e+00,3.3932e+00,2.4314e+01,-8.6563e+02
2.3272e-01,-1.3848e+00,-5.7544e-01,-8.9652e-01,2.1057e+00,2.5290e+00,3.3930e+00,2.4314e+01,-1.5598e+03
4.2137e-01,-1.4398e+00,-6.4952e-01,-1.6243e+00,2.3128e+00,1.8903e+00,3.3445e+00,2.4076e+01,-1.9569e+03
1.4090e-01,-1.3534e+00,-1.5344e+00,1.8801e-02,1.9762e+00,2.0272e+00,3.4501e+00,2.4342e+01,-1.6846e+03
-4.1388e-01,-7.0972e-01,-2.7259e+00,1.9083e+00,-5.8845e-01,7.6377e-01,3.7777e+00,2.5185e+01,-2.0240e+03
2.6712e-01,-1.4289e+00,-5.1312e-01,-3.4916e-02,2.1937e+00,1.6133e+00,3.4184e+00,2.4270e+01,-2.0027e+03
4.2123e-01,-1.9016e+00,-2.4860e+00,-8.6013e-01,2.0335e+00,2.4289e+00,3.2993e+00,2.4001e+01,-1.9818e+03
1.9610e-01,-1.2274e+00,-2.2114e+00,8.0746e-01,2.1983e+00,2.6417e+00,3.4697e+00,2.4573e+01,-1.6894e+03
7.6197e-02,-1.3088e+00,-9.4927e-01,7.2062e-01,1.7720e+00,1.9043e-01,3.4996e+00,2.4393e+01,-1.7541e+03
2.5719e-01,-1.5618e+00,-1.7362e+00,4.1661e-01,2.1416e+00,3.0540e-01,3.4522e+00,2.4303e+01,-1.8916e+03
