niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.7704e+05,-1.7705e+05,-1.9980e-03,-1.7705e+05,1.1750e-01,6.9098e+00,inf,3.9611e-01,-9.8858e-01,-1.1037e+00,7.4853e+00,1.0064e+01,2.5302e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.7594e+05,-1.7595e+05,-3.9960e-03,-1.7595e+05,1.1751e-01,6.9118e+00,1.7568e+05,7.9582e-01,-3.8559e-01,-1.9943e+00,7.2241e+00,9.9237e+00,2.5065e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.7564e+05,-1.7565e+05,-5.9940e-03,-1.7565e+05,1.1753e-01,6.9138e+00,1.7458e+05,1.1717e+00,-9.1919e-01,-1.5484e+00,7.3920e+00,9.5868e+00,2.6194e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.7537e+05,-1.7538e+05,-7.9920e-03,-1.7538e+05,1.1755e-01,6.9157e+00,1.7428e+05,1.5687e+00,3.8747e-01,-1.4709e+00,7.3271e+00,9.8831e+00,2.5064e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.7445e+05,-1.7445e+05,-9.9900e-03,-1.7445e+05,1.1757e-01,6.9177e+00,1.7401e+05,1.9580e+00,-9.8598e-01,-1.0994e+00,7.3634e+00,9.8898e+00,2.5848e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.7095e+05,-1.7096e+05,-1.1988e-02,-1.7096e+05,1.1758e-01,6.9197e+00,1.7309e+05,2.3608e+00,-7.0184e-01,-1.5560e+00,7.0486e+00,9.9700e+00,2.5815e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.7039e+05,-1.7040e+05,-1.3986e-02,-1.7040e+05,1.1760e-01,6.9217e+00,1.6959e+05,2.7222e+00,-1.4544e-01,-1.1107e+00,7.0089e+00,9.6067e+00,2.6190e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.7017e+05,-1.7018e+05,-1.5984e-02,-1.7018e+05,1.1762e-01,6.9237e+00,1.6903e+05,3.0870e+00,3.7338e-01,-1.8223e+00,7.3926e+00,9.9581e+00,2.6420e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.6969e+05,-1.6969e+05,-1.7982e-02,-1.6969e+05,1.1763e-01,6.9257e+00,1.6881e+05,3.4531e+00,2.2353e-01,-1.0264e+00,7.0237e+00,9.5693e+00,2.6185e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.6959e+05,-1.6960e+05,-1.9980e-02,-1.6960e+05,1.1765e-01,6.9277e+00,1.6833e+05,3.9355e+00,-2.0991e-01,-1.3703e+00,6.7891e+00,9.9488e+00,2.5227e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.6944e+05,-1.6945e+05,-2.1978e-02,-1.6945e+05,1.1767e-01,6.9297e+00,1.6823e+05,4.2983e+00,-3.6759e-01,-1.0678e+00,6.7058e+00,9.8116e+00,2.5292e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.6907e+05,-1.6908e+05,-2.3976e-02,-1.6908e+05,1.1768e-01,6.9317e+00,1.6808e+05,4.6588e+00,2.6910e-01,-1.8167e+00,6.9778e+00,9.5726e+00,2.6268e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.6733e+05,-1.6733e+05,-2.5974e-02,-1.6733e+05,1.1770e-01,6.9337e+00,1.6771e+05,5.0283e+00,-7.6710e-01,-1.6390e+00,7.2305e+00,9.5911e+00,2.7728e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.6727e+05,-1.6727e+05,-2.7972e-02,-1.6727e+05,1.1772e-01,6.9357e+00,1.6597e+05,5.3954e+00,-9.4103e-01,-1.5682e+00,6.6257e+00,9.7956e+00,2.5884e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.6713e+05,-1.6714e+05,-2.9970e-02,-1.6714e+05,1.1774e-01,6.9377e+00,1.6591e+05,5.7505e+00,-2.2055e-01,-1.7922e+00,6.7506e+00,9.6569e+00,2.6387e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.6681e+05,-1.6681e+05,-3.1968e-02,-1.6681e+05,1.1775e-01,6.9397e+00,1.6577e+05,6.1110e+00,-9.1017e-02,-1.0352e+00,7.3055e+00,1.0151e+01,2.6847e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.6596e+05,-1.6597e+05,-3.3966e-02,-1.6597e+05,1.1777e-01,6.9417e+00,1.6545e+05,6.4749e+00,-2.3242e-01,-1.1564e+00,7.4613e+00,9.9415e+00,2.7855e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.6595e+05,-1.6596e+05,-3.5964e-02,-1.6596e+05,1.1778e-01,6.9436e+00,1.6460e+05,6.8283e+00,-7.0724e-01,-1.9426e+00,6.9885e+00,1.0081e+01,2.6590e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.6577e+05,-1.6578e+05,-3.7962e-02,-1.6578e+05,1.1780e-01,6.9457e+00,1.6459e+05,7.1772e+00,-8.5281e-01,-1.5618e+00,7.1849e+00,9.5291e+00,2.8108e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.6411e+05,-1.6412e+05,-3.9960e-02,-1.6412e+05,1.1782e-01,6.9477e+00,1.6441e+05,7.5679e+00,-5.1521e-01,-1.4095e+00,6.6234e+00,9.7009e+00,2.6731e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.6401e+05,-1.6402e+05,-4.1958e-02,-1.6402e+05,1.1784e-01,6.9497e+00,1.6276e+05,7.9122e+00,9.9907e-02,-1.9345e+00,6.3931e+00,1.0102e+01,2.5316e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.6382e+05,-1.6382e+05,-4.3956e-02,-1.6382e+05,1.1785e-01,6.9517e+00,1.6265e+05,8.2535e+00,-8.0234e-01,-1.0728e+00,6.4668e+00,9.7749e+00,2.6406e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.6341e+05,-1.6342e+05,-4.5954e-02,-1.6342e+05,1.1787e-01,6.9537e+00,1.6246e+05,8.5947e+00,2.0857e-01,-1.5157e+00,6.7601e+00,9.6066e+00,2.7197e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.6322e+05,-1.6323e+05,-4.7952e-02,-1.6323e+05,1.1789e-01,6.9557e+00,1.6205e+05,8.9461e+00,-1.8581e-01,-1.5051e+00,6.3077e+00,9.7156e+00,2.6140e+01
