logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.2090e-01,-1.4529e+00,1.9029e+00,1.5266e+00,1.3050e+00,3.2364e+00,5.0787e+00,3.1395e+01,-3.9332e+01
-3.0046e-01,-1.1017e+00,1.4037e+00,1.7461e+00,4.0030e+00,3.6409e+00,4.8344e+00,3.1767e+01,-4.1668e+01
-1.6829e-01,-1.0593e+00,1.6580e+00,3.4744e-01,2.9766e+00,3.4081e+00,4.9435e+00,3.1241e+01,-3.7680e+01
-7.4650e-02,-1.1909e+00,1.6948e+00,1.2195e+00,1.1921e+00,3.4427e+00,4.9637e+00,3.1217e+01,-3.7548e+01
-2.9684e-01,-1.0285e+00,8.2735e-01,2.1354e+00,2.8556e+00,3.3186e+00,4.8606e+00,3.1092e+01,-4.2126e+01
-1.3276e-01,-1.0354e+00,1.6346e+00,2.4126e+00,2.9331e+00,3.6802e+00,5.0155e+00,3.1431e+01,-3.9799e+01
-1.0838e-01,-1.0384e+00,2.0865e+00,1.3648e+00,2.5948e+00,3.5257e+00,5.1890e+00,3.1760e+01,-3.9913e+01
-2.5904e-01,-1.0638e+00,1.4133e+00,9.3551e-01,3.2661e+00,3.6479e+00,4.9181e+00,3.1363e+01,-4.0122e+01
6.0419e-03,-1.0737e+00,1.7247e+00,2.7132e+00,2.8535e+00,3.6095e+00,5.0701e+00,3.1472e+01,-4.1134e+01
1.8193e-01,-1.4988e+00,1.8245e+00,1.3931e+00,2.4555e+00,3.9153e+00,5.0160e+00,3.1327e+01,-4.1116e+01
2.4121e-01,-1.3251e+00,1.8011e+00,1.8709e+00,2.8784e+00,4.2429e+00,4.9070e+00,3.1203e+01,-4.2052e+01
2.7196e-01,-1.3598e+00,1.7000e+00,2.6176e+00,2.8338e+00,2.9739e+00,5.0196e+00,3.1193e+01,-4.1585e+01
1.2794e-01,-1.1935e+00,1.7343e+00,4.1492e-01,2.2266e+00,4.4055e+00,4.7939e+00,3.1186e+01,-3.7723e+01
-1.5006e-01,-1.1568e+00,1.0415e+00,3.5439e-01,3.4885e+00,2.8096e+00,4.8427e+00,3.1147e+01,-3.8044e+01
3.9382e-02,-1.2570e+00,1.7925e+00,1.1405e+00,2.2972e+00,3.5018e+00,5.0478e+00,3.1399e+01,-4.0271e+01
2.4447e-01,-1.6525e+00,1.5453e+00,4.5145e-01,1.2737e+00,4.2180e+00,4.8322e+00,3.1051e+01,-4.0733e+01
