logfeh,logdust,logNpix,logage,dmod,logl
1.6613e-01,-1.4893e+00,4.8830e+00,9.6451e+00,2.9844e+01,-1.7419e+01
-6.9800e-02,-1.4759e+00,5.0439e+00,9.8710e+00,3.0061e+01,-2.5495e+01
-2.3886e-03,-1.4979e+00,5.0197e+00,9.7977e+00,3.0049e+01,-3.0763e+01
-4.7047e-02,-1.3168e+00,4.9756e+00,9.7690e+00,2.9999e+01,-2.8883e+01
3.3147e-02,-1.3176e+00,4.9834e+00,9.7624e+00,3.0019e+01,-3.2296e+01
1.6831e-01,-1.7137e+00,4.9231e+00,9.7034e+00,2.9881e+01,-2.5366e+01
-1.2948e-01,-1.4763e+00,5.0678e+00,9.8854e+00,3.0053e+01,-2.9553e+01
8.9830e-02,-1.5767e+00,4.9351e+00,9.7690e+00,2.9868e+01,-3.3534e+01
1.1714e-01,-1.5070e+00,4.9169e+00,9.6948e+00,2.9884e+01,-2.1777e+01
9.2376e-02,-1.4363e+00,4.9289e+00,9.6917e+00,2.9924e+01,-2.1728e+01
1.1765e-01,-1.3762e+00,4.8936e+00,9.6256e+00,2.9893e+01,-3.2997e+01
1.3162e-01,-1.5659e+00,4.9053e+00,9.6935e+00,2.9850e+01,-3.2704e+01
-2.4668e-02,-1.5010e+00,5.0094e+00,9.7986e+00,3.0024e+01,-2.0653e+01
-4.8241e-02,-1.5045e+00,5.0026e+00,9.7999e+00,3.0007e+01,-3.2844e+01
1.2022e-01,-1.7148e+00,4.9408e+00,9.7636e+00,2.9871e+01,-1.9769e+01
3.2588e-02,-1.5034e+00,5.0045e+00,9.7775e+00,3.0012e+01,-3.2873e+01
9.4834e-02,-1.6058e+00,4.9465e+00,9.7624e+00,2.9896e+01,-3.2702e+01
1.0395e-01,-1.6430e+00,4.9405e+00,9.7290e+00,2.9879e+01,-3.3875e+01
9.2367e-02,-1.4446e+00,4.9233e+00,9.7225e+00,2.9912e+01,-2.1795e+01
