logfeh,logdust,logNpix,tau,dmod,logl
-2.4471e-01,-9.6016e-01,4.8995e+00,3.9807e+00,3.2004e+01,-1.2941e+03
-2.2450e-01,-9.6133e-01,4.8965e+00,3.9847e+00,3.2000e+01,-1.2901e+03
-2.0447e-01,-9.6619e-01,4.8974e+00,3.9800e+00,3.2002e+01,-1.2952e+03
-2.5242e-01,-9.4809e-01,4.9030e+00,3.9930e+00,3.2003e+01,-1.2949e+03
-2.1466e-01,-9.5975e-01,4.8984e+00,3.9863e+00,3.2001e+01,-1.2970e+03
-2.3152e-01,-9.5004e-01,4.9043e+00,3.9660e+00,3.2009e+01,-1.2970e+03
-2.0013e-01,-9.6126e-01,4.8980e+00,3.9867e+00,3.2002e+01,-1.2970e+03
-2.0993e-01,-9.7078e-01,4.8974e+00,3.9849e+00,3.2005e+01,-1.2928e+03
-2.5407e-01,-9.5788e-01,4.9002e+00,3.9855e+00,3.2006e+01,-1.2966e+03
-2.9350e-01,-9.6016e-01,4.8985e+00,3.9867e+00,3.2004e+01,-1.2969e+03
-2.0270e-01,-9.5498e-01,4.8985e+00,3.9857e+00,3.2000e+01,-1.2938e+03
-2.8917e-01,-9.7236e-01,4.8940e+00,3.9946e+00,3.2001e+01,-1.2959e+03
-2.4717e-01,-9.5814e-01,4.8967e+00,3.9905e+00,3.2001e+01,-1.2969e+03
-2.4457e-01,-9.6114e-01,4.8992e+00,3.9720e+00,3.2005e+01,-1.2962e+03
-2.3731e-01,-9.6854e-01,4.8948e+00,3.9888e+00,3.2001e+01,-1.2977e+03
-2.2104e-01,-9.6488e-01,4.9014e+00,3.9716e+00,3.2008e+01,-1.2977e+03
-2.3939e-01,-9.5869e-01,4.8989e+00,3.9833e+00,3.2003e+01,-1.2974e+03
-2.8025e-01,-9.5096e-01,4.8990e+00,3.9988e+00,3.2001e+01,-1.2943e+03
-2.7139e-01,-9.5632e-01,4.8988e+00,3.9854e+00,3.2001e+01,-1.2948e+03
-2.3622e-01,-9.6050e-01,4.8975e+00,3.9958e+00,3.2002e+01,-1.2965e+03
-2.2848e-01,-9.6167e-01,4.9014e+00,3.9813e+00,3.2009e+01,-1.2970e+03
-2.2366e-01,-9.5962e-01,4.8995e+00,3.9671e+00,3.2003e+01,-1.2970e+03
-2.6707e-01,-9.4874e-01,4.9007e+00,3.9879e+00,3.2002e+01,-1.2972e+03
