logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
2.7876e-02,-8.9355e-01,7.8347e-02,1.7839e+00,1.0641e+00,5.3217e+00,3.7725e+00,-1.4763e+00
-3.0967e-01,-8.3084e-01,1.3368e+00,3.2544e+00,2.6828e+00,2.4857e+00,5.4731e+00,-1.5687e+00
-3.4443e-02,-1.3277e+00,4.7250e-01,2.7366e+00,6.9121e-01,3.5861e+00,5.5125e+00,-1.3230e+00
-2.8165e-01,-1.0772e+00,6.8704e-01,2.3373e-01,1.8744e+00,1.9037e+00,5.4801e+00,-5.4167e-01
1.2155e-01,-1.8503e+00,-5.5606e-01,1.0909e+00,2.3044e+00,2.8156e+00,5.5256e+00,-1.4953e+00
3.4797e-02,-1.1144e+00,7.4379e-01,3.3012e+00,3.2185e+00,3.2799e+00,5.5005e+00,-1.6677e+00
-1.9501e-02,-1.4054e+00,8.6721e-01,1.1534e-01,1.0900e+00,3.0015e+00,5.5092e+00,-6.8544e-01
-5.2569e-02,-9.3326e-01,8.9885e-01,3.8443e-01,4.3869e-01,5.2269e+00,4.8413e+00,-1.3091e+00
-3.1444e-01,-8.9262e-01,8.3748e-01,2.7741e+00,2.4323e+00,2.6592e+00,5.4818e+00,-9.1840e-01
-1.4759e-02,-1.1361e+00,-4.7509e-01,3.1099e+00,2.0530e+00,2.5799e+00,5.5149e+00,-7.3554e-01
1.0734e-01,-9.3426e-01,-6.2319e-01,9.9404e-01,4.0703e+00,5.3032e+00,2.7749e+00,-1.4711e+00
1.7792e-01,-1.6570e+00,8.2692e-01,3.1293e+00,7.9830e-01,3.6001e+00,5.5309e+00,-1.0410e+00
1.9284e-01,-1.0391e+00,-3.9689e-01,2.3409e+00,2.5958e+00,5.3662e+00,3.1408e+00,-1.6807e+00
-1.3085e-01,-1.1519e+00,3.6025e-01,2.0606e+00,8.2599e-01,2.3023e+00,5.4941e+00,-1.2385e+00
-8.3348e-01,-5.6320e-01,3.9749e-01,2.2893e+00,1.6474e+00,4.9983e+00,5.2223e+00,-1.1710e+00
-1.0898e-01,-1.1355e+00,1.1821e+00,2.7617e+00,1.1946e+00,3.6063e+00,5.4837e+00,-1.5574e+00
4.7269e-02,-1.4937e+00,-2.5604e-01,1.2805e+00,2.7158e+00,4.2678e+00,5.4681e+00,-9.6038e-01
-7.7885e-01,-5.4682e-01,1.1642e+00,1.9509e+00,2.6055e+00,5.2174e+00,4.8305e+00,-1.0269e+00
-4.8896e-01,-8.0706e-01,-3.9389e-01,1.9993e+00,2.3351e+00,3.3730e+00,5.4689e+00,-1.6759e+00
-5.9139e-01,-6.3772e-01,6.7844e-01,1.1411e+00,1.4518e+00,5.1563e+00,4.9384e+00,-1.2826e+00
8.6970e-02,-1.5820e+00,9.8321e-02,9.6495e-01,1.3016e+00,4.2287e+00,5.4997e+00,-1.4217e+00
-3.5852e-01,-8.9721e-01,9.9181e-01,2.1556e+00,3.3742e+00,3.6440e+00,5.4486e+00,-1.3389e+00
6.1155e-02,-1.5913e+00,-8.8962e-01,1.8594e+00,1.5781e+00,1.8803e+00,5.5169e+00,-1.3399e+00
1.7740e-01,-1.6084e+00,1.4144e+00,1.1411e+00,3.1270e+00,4.8112e+00,5.3681e+00,-1.0815e+00
-2.9035e-01,-7.3852e-01,-1.1909e+00,1.8573e+00,4.5809e-01,5.2549e+00,4.5944e+00,-1.5647e+00
-2.0722e-01,-6.7444e-01,3.3576e-02,3.1154e+00,6.5182e-01,5.3161e+00,3.7991e+00,-1.3808e+00
3.3700e-01,-1.6229e+00,3.8412e-01,1.8004e-01,2.5800e+00,5.2640e+00,4.8996e+00,-8.4581e-01
