logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
2.7452e-02,-1.1235e+00,1.4586e+00,1.0824e+00,2.6165e+00,3.6031e+00,5.3776e+00,-1.2214e+02
-4.1695e-02,-1.0571e+00,1.4495e+00,8.6246e-01,3.1680e+00,4.0927e+00,5.3500e+00,-1.2188e+02
1.4332e-02,-1.0639e+00,1.4535e+00,1.2409e+00,2.6711e+00,4.2296e+00,5.3435e+00,-1.2217e+02
-8.8153e-02,-1.0303e+00,1.4300e+00,7.1887e-01,3.1703e+00,3.4011e+00,5.3594e+00,-1.2134e+02
-6.7403e-02,-1.0594e+00,1.4491e+00,1.4205e+00,2.6630e+00,3.3170e+00,5.3697e+00,-1.2160e+02
2.2121e-02,-1.1175e+00,1.4611e+00,2.0103e+00,1.7153e+00,3.3250e+00,5.3855e+00,-1.2189e+02
-5.0192e-02,-1.0598e+00,1.4412e+00,1.2638e+00,1.7264e+00,3.9168e+00,5.3596e+00,-1.2184e+02
-7.6525e-03,-1.1650e+00,1.4300e+00,5.7599e-01,1.6769e+00,3.1925e+00,5.3841e+00,-1.2203e+02
-2.1410e-02,-1.1411e+00,1.4410e+00,1.8327e+00,2.5030e+00,2.9695e+00,5.3849e+00,-1.2216e+02
-7.7226e-03,-1.1241e+00,1.4438e+00,1.4304e+00,1.5515e+00,3.5343e+00,5.3838e+00,-1.2189e+02
1.3766e-02,-1.1170e+00,1.4234e+00,1.0929e+00,1.8510e+00,3.9546e+00,5.3645e+00,-1.2115e+02
-1.9691e-02,-1.0782e+00,1.4566e+00,2.0655e+00,3.2082e+00,2.9743e+00,5.3803e+00,-1.2174e+02
-7.7756e-02,-1.0307e+00,1.4596e+00,9.3699e-01,2.7804e+00,3.7578e+00,5.3604e+00,-1.2157e+02
3.8149e-02,-1.1041e+00,1.4620e+00,2.2952e+00,1.4651e+00,3.3024e+00,5.3835e+00,-1.2183e+02
