logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
1.7718e-01,-9.9783e-01,-2.5917e+00,6.5294e-01,2.5301e+00,1.2892e+00,3.4316e+00,-7.2952e+02
1.9562e-01,-9.8908e-01,-2.1976e+00,5.7379e-01,2.5667e+00,4.1035e-01,3.4277e+00,-7.3412e+02
1.9581e-01,-9.8102e-01,-2.1581e+00,5.8548e-01,2.5810e+00,1.9748e-01,3.4218e+00,-7.2657e+02
1.8982e-01,-1.0220e+00,-2.3483e+00,6.3712e-01,2.5151e+00,1.8534e-01,3.4446e+00,-7.4006e+02
1.7591e-01,-9.9011e-01,-2.4277e+00,6.2968e-01,2.5358e+00,2.9661e-01,3.4371e+00,-7.3885e+02
1.7620e-01,-1.0015e+00,-2.6200e+00,6.5116e-01,2.5207e+00,5.8508e-01,3.4408e+00,-7.3619e+02
1.8446e-01,-1.0093e+00,-2.4625e+00,6.1555e-01,2.5267e+00,9.0473e-01,3.4385e+00,-7.1841e+02
1.7103e-01,-9.8600e-01,-2.5918e+00,7.0816e-01,2.5299e+00,1.2667e+00,3.4322e+00,-7.2596e+02
1.8216e-01,-9.6567e-01,-2.5168e+00,6.3470e-01,2.5730e+00,1.0296e+00,3.4219e+00,-7.3827e+02
1.7955e-01,-1.0837e+00,-2.6201e+00,4.6856e-01,2.4509e+00,4.0454e-01,3.4564e+00,-7.3836e+02
1.7920e-01,-1.0382e+00,-2.4553e+00,5.5295e-01,2.4924e+00,6.1477e-01,3.4482e+00,-7.3140e+02
1.5498e-01,-1.0493e+00,-2.6009e+00,5.6874e-01,2.4533e+00,7.5301e-01,3.4498e+00,-7.4033e+02
1.6926e-01,-9.9484e-01,-2.6521e+00,5.9698e-01,2.5282e+00,4.9731e-01,3.4358e+00,-7.3968e+02
1.7059e-01,-1.0561e+00,-2.4063e+00,5.0566e-01,2.4677e+00,8.0127e-01,3.4491e+00,-7.3916e+02
1.8792e-01,-1.0770e+00,-2.1474e+00,5.3937e-01,2.4603e+00,1.3593e+00,3.4517e+00,-7.4095e+02
1.7542e-01,-1.0997e+00,-2.5403e+00,5.6546e-01,2.4078e+00,1.3092e+00,3.4663e+00,-7.3931e+02
1.7857e-01,-9.9090e-01,-2.3033e+00,7.1476e-01,2.5314e+00,1.1848e+00,3.4336e+00,-7.4119e+02
1.6883e-01,-1.0610e+00,-2.4436e+00,5.6289e-01,2.4549e+00,3.5224e-01,3.4549e+00,-7.2763e+02
1.7295e-01,-9.9798e-01,-2.5352e+00,6.1187e-01,2.5290e+00,1.1762e+00,3.4338e+00,-7.3764e+02
1.9889e-01,-1.0195e+00,-2.3722e+00,6.0777e-01,2.5324e+00,1.1018e+00,3.4365e+00,-7.2535e+02
1.7875e-01,-9.6258e-01,-1.6361e+00,6.3256e-01,2.5716e+00,9.8098e-01,3.4220e+00,-7.4003e+02
1.9155e-01,-9.7766e-01,-2.2056e+00,6.1171e-01,2.5764e+00,2.9133e-01,3.4223e+00,-7.4071e+02
1.6369e-01,-9.8499e-01,-2.6441e+00,6.8534e-01,2.5293e+00,6.1283e-01,3.4329e+00,-7.3699e+02
1.8648e-01,-1.0451e+00,-2.3163e+00,6.1170e-01,2.4899e+00,2.0485e-01,3.4493e+00,-7.1980e+02
1.7369e-01,-9.8717e-01,-2.6880e+00,6.4426e-01,2.5399e+00,3.2238e-01,3.4342e+00,-7.1201e+02
1.7657e-01,-1.0059e+00,-1.8375e+00,5.7189e-01,2.5248e+00,1.1673e+00,3.4339e+00,-7.4016e+02
1.5094e-01,-1.0349e+00,-2.4045e+00,5.9148e-01,2.4585e+00,5.8221e-01,3.4506e+00,-7.0644e+02
1.9819e-01,-1.0080e+00,-2.2095e+00,6.2669e-01,2.5427e+00,1.2903e+00,3.4323e+00,-7.3288e+02
1.7682e-01,-9.9983e-01,-1.9949e+00,6.2865e-01,2.5265e+00,1.4331e+00,3.4320e+00,-7.4144e+02
1.9742e-01,-1.0181e+00,-2.6806e+00,5.4371e-01,2.5361e+00,1.0484e+00,3.4367e+00,-7.3574e+02
1.7044e-01,-1.1277e+00,-2.4422e+00,5.3631e-01,2.3715e+00,1.7634e+00,3.4598e+00,-7.3519e+02
1.9214e-01,-1.0223e+00,-1.9378e+00,6.1981e-01,2.5214e+00,2.7098e-01,3.4425e+00,-7.3476e+02
1.8068e-01,-9.9487e-01,-2.6623e+00,6.5242e-01,2.5395e+00,1.4353e-01,3.4342e+00,-7.2326e+02
1.9994e-01,-1.0189e+00,-2.2739e+00,5.2863e-01,2.5433e+00,8.0553e-01,3.4343e+00,-7.4129e+02
1.9939e-01,-1.0152e+00,-1.8313e+00,6.3269e-01,2.5356e+00,1.6445e-01,3.4377e+00,-7.3322e+02
1.7346e-01,-1.1273e+00,-2.5569e+00,5.8665e-01,2.3652e+00,1.6795e+00,3.4666e+00,-7.3797e+02
1.9666e-01,-1.0057e+00,-2.4562e+00,6.9533e-01,2.5376e+00,1.0791e+00,3.4355e+00,-7.2095e+02
1.8032e-01,-1.0753e+00,-2.6655e+00,5.7826e-01,2.4539e+00,3.1075e-01,3.4564e+00,-7.2391e+02
1.8596e-01,-1.0176e+00,-2.5504e+00,5.8871e-01,2.5220e+00,1.4063e+00,3.4323e+00,-7.3453e+02
1.4996e-01,-1.0362e+00,-2.5743e+00,6.0701e-01,2.4578e+00,6.3826e-01,3.4494e+00,-7.1872e+02
1.7896e-01,-1.0774e+00,-2.0837e+00,5.7183e-01,2.4486e+00,1.5060e-01,3.4577e+00,-7.2736e+02
1.7371e-01,-9.8186e-01,-1.6643e+00,7.1050e-01,2.5358e+00,1.8187e-01,3.4363e+00,-7.2283e+02
1.8207e-01,-9.7244e-01,-2.4342e+00,5.7721e-01,2.5734e+00,1.1399e+00,3.4184e+00,-7.2881e+02
1.8422e-01,-9.6857e-01,-2.1877e+00,6.6583e-01,2.5746e+00,1.6654e-01,3.4221e+00,-7.3942e+02
1.8404e-01,-9.6717e-01,-2.3060e+00,6.6937e-01,2.5731e+00,1.1890e+00,3.4205e+00,-7.3201e+02
1.5885e-01,-9.8589e-01,-2.1097e+00,6.3849e-01,2.5210e+00,1.4709e+00,3.4297e+00,-7.1548e+02
