logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.2824e-01,-8.9471e-01,-2.2803e+00,-1.1433e+00,2.1194e-02,2.8122e+00,2.4617e+00,2.4487e+01,-1.9915e+03
2.9158e-01,-1.0408e+00,-1.2007e+00,1.5293e-01,1.0410e+00,2.4426e+00,3.0878e+00,2.4830e+01,-1.9526e+03
2.2239e-01,-8.2868e-01,-1.9974e+00,-1.4139e+00,-3.6392e-01,2.9273e+00,2.1437e+00,2.4655e+01,-2.1902e+03
4.5571e-01,-1.1585e+00,-1.8172e+00,-4.9801e-01,-3.3882e-01,2.4416e+00,3.0066e+00,2.4635e+01,-1.8706e+03
4.3663e-01,-1.6138e+00,-2.1858e+00,-3.1802e-01,-1.4589e-01,1.7703e-01,3.2177e+00,2.4864e+01,-2.0306e+03
2.8767e-01,-8.0403e-01,-1.2590e+00,-4.9929e-01,1.3770e+00,2.9990e+00,1.6720e+00,2.4778e+01,-1.3127e+03
3.7324e-01,-9.3204e-01,-1.2237e+00,-1.5632e-02,3.3548e-01,2.9019e+00,2.6752e+00,2.4812e+01,-1.8338e+03
1.1765e-01,-7.8947e-01,-2.5831e+00,3.6863e-01,-6.1423e-01,2.9187e+00,2.5358e+00,2.4785e+01,-1.4448e+03
2.5605e-01,-7.3755e-01,-1.3885e+00,-5.4154e-01,1.9239e+00,2.8687e+00,1.6536e+00,2.4611e+01,-2.1397e+03
2.3915e-01,-8.5202e-01,-2.6783e+00,3.4863e-01,8.4707e-03,2.8994e+00,2.6068e+00,2.4773e+01,-1.5308e+03
1.9069e-02,-8.2271e-01,-2.3727e+00,-5.6357e-01,1.7553e+00,2.6014e+00,3.0022e+00,2.4930e+01,-1.9578e+03
9.5693e-03,-7.2202e-01,-2.3545e+00,-2.0322e-01,-8.3172e-01,3.0156e+00,1.7877e+00,2.4803e+01,-2.1320e+03
4.5942e-01,-1.0351e+00,-1.9048e+00,-4.1882e-01,7.2908e-02,2.5724e+00,2.8401e+00,2.4466e+01,-1.9537e+03
3.8115e-01,-9.4134e-01,-9.2848e-01,-1.0321e+00,-1.2846e-01,2.9230e+00,2.6081e+00,2.4815e+01,-1.8885e+03
1.6363e-01,-7.5828e-01,-2.7508e+00,3.2699e-01,6.7773e-01,2.9757e+00,2.1657e+00,2.4737e+01,-1.7081e+03
1.2856e-01,-7.9669e-01,-1.2615e+00,-1.1453e+00,4.3893e-01,2.9670e+00,2.4191e+00,2.4831e+01,-1.9840e+03
4.1300e-01,-1.2024e+00,-1.5777e+00,-1.3826e+00,1.6099e+00,6.4805e-01,3.1381e+00,2.4710e+01,-1.9689e+03
1.0420e-01,-7.6746e-01,-3.8717e-01,-1.4322e+00,-1.5196e-02,3.0019e+00,1.7755e+00,2.4786e+01,-1.8421e+03
