logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-3.8525e-01,-1.7357e+00,4.4639e-02,1.0821e+00,6.5360e-01,3.5147e+00,3.5431e+00,-4.8198e+02
-5.0553e-01,-1.4446e+00,-1.1635e-01,7.6989e-01,2.8380e-02,3.5153e+00,3.5482e+00,-4.8599e+02
-4.4316e-01,-1.9781e+00,-7.4720e-01,1.0337e+00,3.8004e-01,3.4051e+00,3.6529e+00,-4.8618e+02
-4.4311e-01,-1.9586e+00,-8.5195e-02,4.9673e-01,1.3034e+00,3.4096e+00,3.6484e+00,-4.7145e+02
-4.4028e-01,-1.7197e+00,-1.0252e-01,-5.3879e-01,1.0945e+00,3.4748e+00,3.5942e+00,-4.8407e+02
-5.8937e-01,-1.7454e+00,2.5233e-02,1.0462e+00,-1.3309e-01,2.9890e+00,3.8290e+00,-4.8198e+02
-5.8399e-01,-1.8051e+00,-4.0797e-02,1.0947e+00,1.2397e+00,2.7465e+00,3.8703e+00,-4.8269e+02
-4.7401e-01,-1.6533e+00,-2.3604e-03,1.0641e+00,1.5727e+00,3.3386e+00,3.6943e+00,-4.8213e+02
-3.7541e-01,-1.9845e+00,-1.4069e+00,1.1272e+00,7.5406e-01,3.5039e+00,3.5606e+00,-4.8158e+02
-5.2111e-01,-1.4093e+00,-1.1936e-01,1.0491e+00,1.1801e+00,3.4886e+00,3.5765e+00,-4.8034e+02
-5.1908e-01,-1.7735e+00,-2.7222e-01,9.7998e-01,7.0268e-02,3.2777e+00,3.7411e+00,-4.7976e+02
-5.2002e-01,-1.8165e+00,1.8208e-02,5.5067e-01,1.4230e+00,3.2485e+00,3.7553e+00,-4.7751e+02
-5.0254e-01,-1.9949e+00,-8.1200e-02,-6.5324e-01,1.6454e+00,3.2203e+00,3.7607e+00,-4.8362e+02
-5.2392e-01,-1.5679e+00,-1.6461e-01,8.4994e-01,-4.3277e-02,3.3883e+00,3.6800e+00,-4.8544e+02
-4.0076e-01,-1.7403e+00,-4.3149e-01,1.1078e+00,1.8595e+00,3.4984e+00,3.5182e+00,-4.8663e+02
-4.5657e-01,-1.9850e+00,-1.0656e-01,1.0640e+00,7.4227e-01,3.1058e+00,3.8051e+00,-4.8499e+02
